"CHEM_ID","SUPER_PATHWAY","SUB_PATHWAY","CHEMICAL_NAME","SHORT_NAME","CHEMSPIDER","HMDB","PUBCHEM","KEGG","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"100009272","Lipid","Hexosylceramides (HCER)","glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)","glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)",NA,NA,NA,NA,"5.36396119626444","0.111787015906264","0.240621315189774","0.112876760216274","-0.0888853587861963","0.06779181306527",0.443219922554749,1
"100009329","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism","ascorbic acid 2-sulfate","ascorbic acid 2-sulfate",77998,"HMDB0060649",54676864,NA,"0.640320451877358","0.0110691319374976","0.993160406206724","0.0094830976974185","0.00661327992665428","0.00887638498835196",0.994433688778784,1
"100009331","Lipid","Fatty Acid Metabolism (Acyl Choline)","oleoylcholine","oleoylcholine",NA,"HMDB0240596",59040790,NA,"1.68206337748314","0.212390312147054","0.279989639281355","0.172977877690509","0.211076934095546","-0.0235833116153656",0.479543658506005,1
"100009394","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)","hexadecadienoate (16:2n6)","hexadecadienoate (16:2n6)",13628094,"HMDB0000477",13932172,NA,"3.57325018857514","0.0617904375458821","0.885911699990457","0.0561184611521822","-0.0258516899558565","-0.056122618421968",0.921300982280356,1
"100009406","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","palmitoleoylcarnitine (C16:1)*","palmitoleoylcarnitine (C16:1)*",28639183,NA,71464547,NA,"4.66069933551471","0.246588434642215","0.0134285638127245","0.246117650226678","-0.246259088101434","-0.0127403935083574",0.0859648224404741,1
"100010839","Lipid","Lysoplasmalogen","1-(1-enyl-oleoyl)-2-oleoyl-GPE (P-18:1/18:1)*","1-(1-enyl-oleoyl)-2-oleoyl-GPE (P-18:1/18:1)*",24769325,"HMDB0011441",53480897,NA,"5.15626006187521","0.0982687777657846","0.288486034276159","0.100091297850343","-0.0887461442517064","0.0422004095245116",0.486625470344882,1
"100010869","Amino Acid","Leucine, Isoleucine and Valine Metabolism","2,3-dihydroxy-2-methylbutyrate","2,3-dihydroxy-2-methylbutyrate",266858,"HMDB0029576",301941,NA,"2.62737026206261","0.0162965879982004","0.953474654665159","0.0150399064032718","0.0080156064169042","-0.0141890392258382",0.967095721160376,1
"100010895","Nucleotide","Pyrimidine Metabolism, Cytidine containing","2'-O-methylcytidine","2'-O-methylcytidine",133067,NA,150971,NA,"5.50007995925126","0.0493246859628397","0.607166237973314","0.0506140037877929","-0.0347977599128772","0.0349576965828487",0.743255222346643,1
"100010901","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamyl-alpha-lysine","gamma-glutamyl-alpha-lysine",58747,NA,65254,NA,"0.653500489906506","0.279377231697743","0.0183191538144353","0.262325886754293","0.169852801096993","0.221814480029144",0.101861983715451,1
"100010917","Lipid","Diacylglycerol","palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*","palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*",NA,"HMDB0007102",5282283,"C13861","4.49007681711813","0.237614584058458","0.0714706148067901","0.261602592549266","-0.231766950601657","-0.0523905637122057",0.229705967753511,1
"100010923","Lipid","Diacylglycerol","linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*","linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*",NA,"HMDB0007257",9543796,NA,"1.60129276525318","0.286671095220939","0.134894889702912","0.226542865415165","0.286537798797501","-0.00874109234910736",0.316375101675598,1
"100010925","Lipid","Diacylglycerol","palmitoyl-arachidonoyl-glycerol (16:0/20:4) [2]*","palmitoyl-arachidonoyl-glycerol (16:0/20:4) [2]*",NA,"HMDB0007112",9543736,NA,"3.06922683155658","0.0563803910957755","0.53245486988492","0.0519361501452412","0.00407645323656396","-0.0562328287490742",0.686506751509099,1
"100010937","Lipid","Diacylglycerol","oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*","oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*",NA,"HMDB0007228",9543786,NA,"2.72678137809681","0.0668312749660149","0.487868569844136","0.0585270343320362","0.026934154534251","-0.0611634746650988",0.655990527349542,1
"100010945","Lipid","Lactosylceramides (LCER)","lactosyl-N-stearoyl-sphingosine (d18:1/18:0)*","lactosyl-N-stearoyl-sphingosine (d18:1/18:0)*",8435601,"HMDB0011591",10260120,NA,"4.32664457493988","0.0518630831408833","0.46470577898321","0.0522397717190254","-0.048052111579867","-0.0195134303902258",0.641095811315476,1
"100010949","Lipid","Diacylglycerol","stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]*","stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]*",NA,"HMDB0007170",6438587,"C00165","2.03457375866585","0.17567225670936","0.142284278427785","0.154781260818813","0.157115842504153","-0.0785834194443691",0.326926157607323,1
"100010950","Lipid","Diacylglycerol","stearoyl-arachidonoyl-glycerol (18:0/20:4) [2]*","stearoyl-arachidonoyl-glycerol (18:0/20:4) [2]*",NA,"HMDB0007170",6438587,NA,"3.54075052731451","0.0349992981079346","0.791334520575729","0.0326799825188819","-0.0136022166277279","-0.0322479545221156",0.856000360899784,1
"100010951","Lipid","Phosphatidylinositol (PI)","1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*","1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*",NA,NA,NA,NA,"0.710241012838374","0.0545370132521583","0.252113954635284","0.0534757706459102","0.0355590339756114","0.0413502226981597",0.451625270529724,1
"100015616","Lipid","Diacylglycerol","stearoyl-docosahexaenoyl-glycerol (18:0/22:6) [1]*","stearoyl-docosahexaenoyl-glycerol (18:0/22:6) [1]*",NA,"HMDB0056061",NA,NA,"1.74445658702572","0.185360264666546","0.0732786115106065","0.162165077737028","0.182572245112097","-0.0320281599843063",0.232644697519446,1
"100015617","Lipid","Diacylglycerol","stearoyl-docosahexaenoyl-glycerol (18:0/22:6) [2]*","stearoyl-docosahexaenoyl-glycerol (18:0/22:6) [2]*",NA,NA,NA,NA,"2.36577402888639","0.0555457200419893","0.30703840340383","0.052174521838443","0.0388987057126988","-0.0396512005979631",0.505900829237112,1
"100015618","Lipid","Diacylglycerol","palmitoyl-docosahexaenoyl-glycerol (16:0/22:6) [1]*","palmitoyl-docosahexaenoyl-glycerol (16:0/22:6) [1]*",NA,"HMDB0007121",9543827,NA,"1.99487291075712","0.171006950474417","0.113343095823027","0.146582461768684","0.155858998860572","-0.0703658268248143",0.287405707265533,1
"100015620","Lipid","Lactosylceramides (LCER)","lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*","lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*",24846896,NA,NA,NA,"5.37586174290036","0.135042070595031","0.0899165585422452","0.140716010020368","-0.10639401115419","0.0831665510954704",0.254437797903962,1
"100015624","Lipid","Ceramides","N-behenoyl-sphingadienine (d18:2/22:0)*","N-behenoyl-sphingadienine (d18:2/22:0)*",NA,NA,NA,NA,"1.41931582889079","0.126487426366683","0.174891275712275","0.113784712922843","0.125038987420838","0.0190871855871605",0.368167348601851,1
"100015625","Lipid","Hexosylceramides (HCER)","glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*","glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*",NA,NA,NA,NA,"5.53186518832371","0.133126445297026","0.196202034460376","0.13305387733222","-0.0908726549905093","0.0972872602779934",0.394570251288263,1
"100015632","Lipid","Ceramides","N-stearoyl-sphingadienine (d18:2/18:0)*","N-stearoyl-sphingadienine (d18:2/18:0)*",NA,NA,132282053,NA,"1.54371278052441","0.0686281232321025","0.10605625105321","0.0655695817675991","0.0686029547723491","0.00185846572840926",0.281734462831827,1
"100015637","Lipid","Fatty Acid, Monohydroxy","2-hydroxybehenate","2-hydroxybehenate",167899,"HMDB0061660",193484,NA,"2.75983016637781","0.101330597780231","0.525842661427675","0.0968845826812083","0.0377513882545352","-0.0940357524102095",0.681066531633523,1
"100015638","Lipid","Fatty Acid, Monohydroxy","2-hydroxynervonate*","2-hydroxynervonate*",4472208,NA,5312783,NA,"3.66851008021715","0.129812087003061","0.607026208296856","0.128183454177104","-0.0652787700214094","-0.112204545881984",0.743255222346643,1
"100015640","Lipid","Endocannabinoid","N-palmitoylserine","N-palmitoylserine",4956046,NA,6453686,NA,"3.05701558433598","0.119928045375855","0.523822380941192","0.112351267689997","0.0101310741088757","-0.119499361525799",0.680433021146014,1
"100015641","Lipid","Endocannabinoid","N-oleoylserine","N-oleoylserine",21466990,NA,44190514,NA,"3.48473648467566","0.108661246864187","0.596030678348746","0.105648693718658","-0.0365590005146546","-0.102326467990687",0.73630584835533,1
"100015643","Lipid","Sphingolipid Synthesis","sphingadienine","sphingadienine",4952479,NA,6449795,NA,"6.04846932679299","0.102845827042764","0.0763293641398103","0.104601128166573","-0.0239185210810783","0.100025839108723",0.237652240342904,1
"100015666","Lipid","Phospholipid Metabolism","glycerophosphoserine*","glycerophosphoserine*",2339060,NA,3081457,NA,"4.60533815236649","0.0350150580352791","0.369968419057549","0.0365326690809961","-0.0348146153879559","-0.00374123570530828",0.571233894908106,1
"100015694","Lipid","Hexosylceramides (HCER)","glycosyl-N-stearoyl-sphinganine (d18:0/18:0)*","glycosyl-N-stearoyl-sphinganine (d18:0/18:0)*",4881995,NA,6321364,NA,"4.2302038579139","0.146320458953491","0.203950287979493","0.157197549736512","-0.129637550671826","-0.067851176586483",0.403253607372111,1
"100015696","Lipid","Hexosylceramides (HCER)","glycosyl-N-stearoyl-sphingadienine (d18:2/18:0)*","glycosyl-N-stearoyl-sphingadienine (d18:2/18:0)*",NA,NA,NA,NA,"5.10621335907283","0.125153819591327","0.26901977829118","0.128537400647881","-0.115573083834528","0.0480243776771301",0.471086203689264,1
"100015700","Lipid","Hexosylceramides (HCER)","glycosyl-N-nervonoyl-sphingadienine (d18:2/24:1)*","glycosyl-N-nervonoyl-sphingadienine (d18:2/24:1)*",NA,NA,NA,NA,"5.31904653611183","0.134032762515347","0.194054473973464","0.133681643027317","-0.110115716898305","0.0764153801238183",0.394570251288263,1
"100015714","Lipid","Hexosylceramides (HCER)","glycosyl-N-arachidoyl-sphingosine (d18:1/20:0)*","glycosyl-N-arachidoyl-sphingosine (d18:1/20:0)*",4881989,"HMDB0004973",6321358,NA,"5.51198733506131","0.0521937985545851","0.424348773343628","0.0537726353844963","-0.0363788049249668","0.0374269309426758",0.617480685821174,1
"100015715","Lipid","Lactosylceramides (LCER)","lactosyl-N-arachidoyl-sphingosine (d18:1/20:0)*","lactosyl-N-arachidoyl-sphingosine (d18:1/20:0)*",24846892,"HMDB0011593",53481000,"C01290","4.72793578368547","0.0548779778050378","0.364519041786213","0.0542433001013583","-0.0548713458501367","0.000853142757636371",0.567110302061817,1
"100015724","Lipid","Sphingosines","heptadecasphingosine (d17:1)","heptadecasphingosine (d17:1)",4446670,NA,5283557,NA,"5.9730884956722","0.132493924140753","0.108824529643683","0.142349648629301","-0.0404306311682328","0.126174498206072",0.282118762978779,1
"100015727","Lipid","Ceramides","ceramide (d16:1/24:1, d18:1/22:1)*","ceramide (d16:1/24:1, d18:1/22:1)*",NA,NA,NA,NA,"5.33556119488069","0.113428126950424","0.254800651188222","0.116947769562543","-0.0921071776546637","0.0661982462605591",0.454336320954341,1
"100015728","Lipid","Hexosylceramides (HCER)","glycosyl-N-erucoyl-sphingosine (d18:1/22:1)*","glycosyl-N-erucoyl-sphingosine (d18:1/22:1)*",NA,NA,NA,NA,"5.19692172444927","0.165368386680295","0.169068567569549","0.172969003375268","-0.146333276720494","0.0770277575779469",0.360685703319503,1
"100015735","Lipid","Ceramides","ceramide (d18:1/14:0, d16:1/16:0)*","ceramide (d18:1/14:0, d16:1/16:0)*",NA,NA,NA,NA,"2.41107300916705","0.103753202553914","0.34803219986804","0.0966098252153099","0.0692300268828892","-0.0772782661424794",0.550271946478409,1
"100015737","Lipid","Ceramides","ceramide (d18:1/17:0, d17:1/18:0)*","ceramide (d18:1/17:0, d17:1/18:0)*",NA,NA,NA,NA,"1.26274500184335","0.0351901648164071","0.634777668481054","0.0352762632022368","0.0335336307924145","0.0106697378451358",0.759205756636605,1
"100015744","Lipid","Ceramides","ceramide (d18:2/24:1, d18:1/24:2)*","ceramide (d18:2/24:1, d18:1/24:2)*",NA,NA,NA,NA,"0.085654832030618","0.0307414420080766","0.730117849581805","0.0308214448123677","0.00262993443479873","0.0306287397978532",0.82798481327301,1
"100015748","Lipid","Hexosylceramides (HCER)","glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*","glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*",NA,NA,NA,NA,"5.71673693735702","0.131530045185999","0.158124784871257","0.132227039306447","-0.0705840901828286","0.110986661359342",0.34507457140895,1
"100015749","Lipid","Hexosylceramides (HCER)","glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*","glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*",NA,NA,NA,NA,"5.17542463317608","0.17388403578149","0.128467629302925","0.182265983900255","-0.155574168296449","0.0776681148124933",0.307770608851486,1
"100015752","Lipid","Hexosylceramides (HCER)","glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*","glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*",NA,NA,NA,NA,"5.25367748618528","0.0963394791128008","0.0770131379421344","0.105053272263063","-0.0825673172709685","0.0496380232724976",0.238514750681725,1
"100015755","Lipid","Ceramides","ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*","ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*",NA,NA,NA,NA,"1.04686272717482","0.111699308328923","0.426568830345154","0.10357991133303","0.0967157333702148","0.0558820400470601",0.617637505678456,1
"100015756","Lipid","Hexosylceramides (HCER)","glycosyl-N-pentacosenoyl-sphingadienine (d18:2/25:1)*","glycosyl-N-pentacosenoyl-sphingadienine (d18:2/25:1)*",NA,NA,NA,NA,"5.17569143504612","0.140711656110338","0.0935996215188601","0.144468976966576","-0.125878043748003","0.0628847220514654",0.257398959176865,1
"100015762","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)","docosatrienoate (22:3n6)*","docosatrienoate (22:3n6)*",NA,NA,75955220,NA,"3.00376512517643","0.093361463878496","0.758903738412279","0.0901842782550548","0.0128270781860295","-0.0924760996298243",0.839523823937663,1
"100015785","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)","nisinate (24:6n3)","nisinate (24:6n3)",9967286,"HMDB0013025",11792612,NA,"2.64309568708555","0.231962304184866","0.170122134693836","0.19351481187105","0.110902560492082","-0.203732993496519",0.361047247814907,1
"100015786","Lipid","Dihydrosphingomyelins","sphingomyelin (d18:0/20:0, d16:0/22:0)*","sphingomyelin (d18:0/20:0, d16:0/22:0)*",NA,NA,NA,NA,"1.23040091873476","0.0780937611398942","0.203639107547748","0.076355607453538","0.0736129541927155","0.0260723705097182",0.403253607372111,1
"100015787","Lipid","Sphingomyelins","sphingomyelin (d18:1/19:0, d19:1/18:0)*","sphingomyelin (d18:1/19:0, d19:1/18:0)*",NA,NA,NA,NA,"0.718198864691165","0.0423981600713523","0.442336320769958","0.0427946956532638","0.0278992400433611","0.0319254817103662",0.625841787176335,1
"100015788","Lipid","Sphingomyelins","sphingomyelin (d18:2/18:1)*","sphingomyelin (d18:2/18:1)*",NA,"HMDB0001348",52931155,NA,"5.16696059394157","0.0956607668998845","0.320792854803036","0.0902916252528819","-0.0859463400137608","0.0420024875705362",0.519694089638468,1
"100015791","Lipid","Sphingomyelins","sphingomyelin (d18:2/23:1)*","sphingomyelin (d18:2/23:1)*",NA,NA,NA,NA,"5.32765872635315","0.142486705610745","0.131878200696449","0.132776872154653","-0.116357177920948","0.0822403089857755",0.310887450149511,1
"100015831","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","linolenoylcarnitine (C18:3)*","linolenoylcarnitine (C18:3)*",NA,NA,NA,NA,"5.00511494793939","0.186890139059114","0.550902620615132","0.20844870381987","-0.178939985734711","0.0539296354780608",0.701884089233961,1
"100015832","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","behenoylcarnitine (C22)*","behenoylcarnitine (C22)*",28639204,"HMDB0062468",71464577,NA,"5.48673520435816","0.183778199790954","1.93670624520796e-06","0.199914564945154","-0.131379054199714","0.128506695685448",0.000275354463464011,0.00151256757750742
"100015833","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","arachidoylcarnitine (C20)*","arachidoylcarnitine (C20)*",28639199,"HMDB0006460",53477833,NA,"5.35644202805772","0.175677111362996","0.000619087859074224","0.180318430715766","-0.140483489869459","0.105483821180994",0.0109888094985675,0.483507617936969
"100015834","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","lignoceroylcarnitine (C24)*","lignoceroylcarnitine (C24)*",NA,NA,NA,NA,"5.84531203918241","0.223728223525906","1.0495325626675e-05","0.245177790756161","-0.0948639748006303","0.202620690668755",0.000630526870341013,0.00819684931443317
"100015836","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","ximenoylcarnitine (C26:1)*","ximenoylcarnitine (C26:1)*",NA,NA,NA,NA,"5.13063403896963","0.18798411434035","0.0131187143164173","0.214932174225884","-0.171780471995037","0.0763511406953936",0.0853809656760159,1
"100015837","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","arachidonoylcarnitine (C20:4)","arachidonoylcarnitine (C20:4)",NA,"HMDB0006455",136212424,NA,"5.08805626813956","0.100474100933068","0.311586620135824","0.0983912222644653","-0.0934673391181417","0.0368632808697573",0.510165933597649,1
"100015838","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","eicosenoylcarnitine (C20:1)*","eicosenoylcarnitine (C20:1)*",NA,NA,NA,NA,"4.9877584153466","0.189029998385695","0.0126847550466922","0.193062446801886","-0.181908257851923","0.0513977238306739",0.0841704279487469,1
"100015839","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","dihomo-linoleoylcarnitine (C20:2)*","dihomo-linoleoylcarnitine (C20:2)*",NA,NA,NA,NA,"5.04154652595102","0.197016363670822","0.0577384220082083","0.200383033348979","-0.18643954004235","0.0636847349281631",0.207805104094058,1
"100015840","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","dihomo-linolenoylcarnitine (C20:3n3 or 6)*","dihomo-linolenoylcarnitine (C20:3n3 or 6)*",NA,NA,NA,NA,"5.20862852943267","0.163778123190578","0.0485805840865462","0.165775871330926","-0.144023076411045","0.0779783758289859",0.187842442049948,1
"100015841","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","erucoylcarnitine (C22:1)*","erucoylcarnitine (C22:1)*",NA,NA,NA,NA,"5.06287279180913","0.187430959599055","0.00702106072791889","0.189414916739277","-0.176036413986776","0.0643548410525506",0.0559535553929046,1
"100015842","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","pentadecanoylcarnitine (C15)*","pentadecanoylcarnitine (C15)*",NA,"HMDB0062517",123132011,NA,"5.75408197000788","0.134755055488179","0.503094104619112","0.126318362093733","-0.0680188932252924","0.116328651432174",0.662767567609727,1
"100015845","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","docosahexaenoylcarnitine (C22:6)*","docosahexaenoylcarnitine (C22:6)*",NA,NA,NA,NA,"0.334288568845031","0.263792230659299","0.076377352530178","0.236272613940804","0.0865494932667945","0.24918973929813",0.237652240342904,1
"100015846","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","nervonoylcarnitine (C24:1)*","nervonoylcarnitine (C24:1)*",NA,NA,NA,NA,"5.39550216604383","0.175738375703907","0.00467893790563963","0.186016273964846","-0.136304688387189","0.110927943362882",0.04260745367868,1
"100015848","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","docosadienoylcarnitine (C22:2)*","docosadienoylcarnitine (C22:2)*",NA,NA,71464511,NA,"5.16118898842687","0.201536715038704","0.038761093927839","0.205848725481443","-0.181578213515021","0.0874436955148021",0.160187153992208,1
"100015849","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","docosatrienoylcarnitine (C22:3)*","docosatrienoylcarnitine (C22:3)*",NA,NA,NA,NA,"4.88366857767713","0.2082818436831","0.0343798434634714","0.221330494265195","-0.205234154358759","0.0355002576423896",0.148761990622042,1
"100015850","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","adrenoylcarnitine (C22:4)*","adrenoylcarnitine (C22:4)*",NA,NA,NA,NA,"5.24631279664345","0.183759513235068","0.0668264075391196","0.184638819462737","-0.158183278658471","0.0935179611478209",0.221230777335802,1
"100015857","Lipid","Endocannabinoid","nervonoyl ethanolamide (24:1)*","nervonoyl ethanolamide (24:1)*",21169186,NA,NA,NA,"3.22111858635391","0.133670970512715","0.659041795400565","0.133964307435277","-0.010619107148339","-0.133248500633903",0.777510033546588,1
"100015862","Lipid","Endocannabinoid","palmitoleoyl ethanolamide*","palmitoleoyl ethanolamide*",8011589,"HMDB0013648",9835868,NA,"4.73083730068428","0.0495863991495489","0.524482303111268","0.0496086543776984","-0.0495779612583838","0.000914733885119235",0.680433021146014,1
"100015870","Lipid","Sphingosines","eicosanoylsphingosine (d20:1)*","eicosanoylsphingosine (d20:1)*",NA,NA,NA,NA,"0.848650000457731","0.0407062410227498","0.489729757448602","0.0397005859542435","0.0305455050684203","0.0269066939313864",0.655990527349542,1
"100015962","Amino Acid","Lysine Metabolism","N,N,N-trimethyl-5-aminovalerate","N,N,N-trimethyl-5-aminovalerate",34236878,NA,14274897,NA,"4.71134402738609","0.106134843490705","0.252123710564609","0.105815031324481","-0.106134785544972","-0.000110905902777693",0.451625270529724,1
"100015966","Cofactors and Vitamins","Vitamin A Metabolism","carotene diol (1)","carotene diol (1)",NA,NA,NA,NA,"2.1145313297286","0.250925663692388","0.0293315849969491","0.231488547116027","0.214737767643374","-0.129812864720743",0.138836168985559,1
"100016038","Amino Acid","Polyamine Metabolism","(N(1) + N(8))-acetylspermidine","(N(1) + N(8))-acetylspermidine",NA,"HMDB0002189,HMDB0001276",496123689,"C01029,C00612","4.45814692694525","0.0585579402333993","0.642247013487575","0.0597673325691259","-0.0566755487646488","-0.0147280187603183",0.764626398679567,1
"100016069","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","5-dodecenoylcarnitine (C12:1)","5-dodecenoylcarnitine (C12:1)",NA,"HMDB13326",91825571,NA,"5.12848985429368","0.214742894622401","0.040584813468844","0.223580390888941","-0.196419292463141","0.0867984581607675",0.165087183953996,1
"100019800","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","3-hydroxypalmitoylcarnitine","3-hydroxypalmitoylcarnitine",NA,"HMDB0013336",126456228,NA,"5.05139884254713","0.20850628139668","0.0192801968510543","0.217795399406853","-0.196639021607718","0.0693394877615266",0.105299536648066,1
"100019801","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","3-hydroxyoleoylcarnitine","3-hydroxyoleoylcarnitine",48061587,NA,129637446,NA,"4.89074214649223","0.228647258526715","0.0916102971377184","0.218331104209919","-0.225020270622453","0.0405641053245424",0.256841482178408,1
"100019957","Lipid","Endocannabinoid","N-stearoylserine*","N-stearoylserine*",15545488,NA,NA,NA,"3.00763783256719","0.176256091042668","0.289751693905095","0.152273522892991","0.0235398061746015","-0.174677093961697",0.48770705374974,1
"100019960","Lipid","Fatty Acid, Monohydroxy","2-hydroxyheptanoate*","2-hydroxyheptanoate*",2032206,NA,2750949,NA,"5.28783399886356","0.0254348547515663","0.900441491813892","0.0219852996562632","-0.0213385765520128","0.0138418563410825",0.928309536741593,1
"100019968","Carbohydrate","Pentose Metabolism","lyxonate","lyxonate",NA,NA,NA,NA,"5.97530022113759","0.0265032080332387","0.882635980030306","0.0248888249123006","-0.00803163425654228","0.0252569374078146",0.920345394397422,1
"100019978","Lipid","Fatty Acid, Dicarboxylate","octadecenedioate (C18:1-DC)","octadecenedioate (C18:1-DC)",NA,NA,9543674,NA,"4.52685766831048","0.320614497095393","0.308722273739706","0.331190573275895","-0.315112232571555","-0.0591433566134169",0.507604412190969,1
"100019981","Lipid","Fatty Acid, Dicarboxylate","heptenedioate (C7:1-DC)*","heptenedioate (C7:1-DC)*",NA,NA,NA,NA,"5.57544790965568","0.258807371243193","0.16185570768149","0.266196379306235","-0.168254873145888","0.196650840507924",0.34981183243526,1
"100020203","Xenobiotics","Food Component/Plant","3-hydroxystachydrine*","3-hydroxystachydrine*",391002,NA,46173781,"C10151","0.705180054983584","0.507834816513885","0.0426899603891575","0.332788898715997","0.32916377596348","0.386713601334572",0.172750565098093,1
"100020217","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N,N,N-trimethyl-alanylproline betaine (TMAP)","N,N,N-trimethyl-alanylproline betaine (TMAP)",NA,"HMDB0240365",NA,NA,"5.94061681978151","0.247866283845811","0.0269595903723701","0.225253792214519","-0.0832601295948182","0.23346401325983",0.133307438850569,1
"100020219","Xenobiotics","Food Component/Plant","3-formylindole","3-formylindole",9838,"HMDB29737",10256,"C08493","5.18105227346117","0.114561038373977","0.0235315430932852","0.111845428502302","-0.102208250135986","0.0517465469134278",0.120908783920104,1
"100020242","Amino Acid","Polyamine Metabolism","diacetylspermidine*","diacetylspermidine*",25944163,"HMDB0002172",132680,"C03413","4.16476614535373","0.148394886344415","0.35301407208932","0.16544261805372","-0.126694304623788","-0.0772631572553628",0.554736398997503,1
"100020262","Partially Characterized Molecules","Partially Characterized Molecules","glutamine conjugate of C6H10O2 (2)*","glutamine conjugate of C6H10O2 (2)*",NA,NA,NA,NA,"1.10835945840414","0.343518011699468","0.475722634494709","0.242919750592619","0.307437626163987","0.15325381032982",0.649513293585619,1
"100020343","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)","tetradecadienoate (14:2)*","tetradecadienoate (14:2)*",4471834,"HMDB0000560",5312409,NA,"5.40853858842677","0.0708132887664453","0.702069425840153","0.0644628723353027","-0.0543362404503222","0.0454102944236739",0.809303879254363,1
"100020360","Amino Acid","Tryptophan Metabolism","8-methoxykynurenate","8-methoxykynurenate",68710,"HMDB0060426",76230,"C05830","5.24345279315633","0.114414525981972","0.377047278796224","0.111140127213657","-0.0986560748280469","0.0579453419629409",0.575144384257521,1
"100020361","Amino Acid","Urea cycle; Arginine and Proline Metabolism","3-amino-2-piperidone","3-amino-2-piperidone",4371576,"HMDB0000323",5200225,NA,"5.0121696550037","0.133435260339944","0.0489158001961785","0.130282355978897","-0.127484218689965","0.0394048561347178",0.188193300262145,1
"100020377","Xenobiotics","Food Component/Plant","ethyl beta-glucopyranoside","ethyl beta-glucopyranoside",108559,"HMDB0029968",121667,NA,"0.88359480115123","0.0931281272904009","0.81988260353921","0.0729395073111848","0.071990307799073","0.0590782842981399",0.879571859016652,1
"100020378","Lipid","Fatty Acid, Dicarboxylate","2-hydroxysebacate","2-hydroxysebacate",113866,"HMDB0000424",128458,NA,"0.406960979653212","0.123122324087083","0.273703875493011","0.128167678961901","0.0487343205176127","0.113066673658914",0.475263872832914,1
"100020419","Amino Acid","Phenylalanine Metabolism","1-carboxyethylphenylalanine","1-carboxyethylphenylalanine",19276386,NA,59100900,NA,"5.50009869555217","0.284961028305829","3.58338144495915e-06","0.30727935884032","-0.201031564804293","0.2019631095162",0.000310957878723677,0.0027986209085131
