"CHEM_ID","SUPER_PATHWAY","SUB_PATHWAY","CHEMICAL_NAME","SHORT_NAME","CHEMSPIDER","HMDB","PUBCHEM","KEGG","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"267","Lipid","Phospholipid Metabolism","choline phosphate","phosphocholine",119298,"HMDB0001565",1014,"C00588",0.273755591815052,"1.56500451261941","2.61133470574811","0.0631327390452513","0.0465078823334281",0.893713771851669,1,0.305617668043044
"269","Amino Acid","Glutathione Metabolism","CoA-glutathione*","CoA-glutathione*",10128089,NA,46873828,"C00920",0.622643401633568,"4.58556512047145","4.45781031891971","0.104936305625909","0.208517225202094",0.996057507306226,1,-0.686668099697801
"275","Amino Acid","Creatine Metabolism","creatinine","creatinine",568,"HMDB0000562",588,"C00791",0.799419547166941,"5.3881172809344","5.03007590490433","0.0741492903699157","0.0726108952126323",0.996057507306226,1,0.0209655159710127
"290","Carbohydrate","Aminosugar Metabolism","glucosamine-6-phosphate","glucosamine-6-phosphate",8013767,"HMDB0001254",440997,"C00352",0.108699626345879,"6.18019281077345","4.92465543756432","0.173141364836384","0.16083689039708",0.70022782553043,1,0.0737176502801335
"291","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","glucose 6-phosphate","glucose 6-phosphate",19952394,"HMDB0001401",5958,"C00092",0.475411370703245,"5.82339323448097","5.20805030471055","0.268964617966682","0.163464767648879",0.996057507306226,1,0.497982360498123
"294","Carbohydrate","Fructose, Mannose and Galactose Metabolism","mannose-6-phosphate","mannose 6-phosphate",19969422,"HMDB0001078",439198,"C00275",0.777286371291596,"5.76366998195177","5.32528267833144","0.213327613862825","0.219516593379941",0.996057507306226,1,-0.0285987486137355
"297","Lipid","Sphingosines","sphingosine","sphingosine",4510275,"HMDB0000252",5280335,"C00319",0.735867286589699,"5.55833572597996","5.82232133711585","0.103452105489824","0.0822173867467791",0.996057507306226,1,0.229741959417365
"301","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism","dehydroascorbate","dehydroascorbate",812,"HMDB0001264",440667,"C05422",0.848846659375408,"5.22628720285854","5.21405619960228","0.195065436823124","0.159509833924419",0.996057507306226,1,0.201229500700609
"302","Lipid","Secondary Bile Acid Metabolism","deoxycholate","deoxycholate",389318,"HMDB0000626",222528440355,"C04483",0.670117531159717,"5.29696842851536","5.28764325498038","0.571338161948575","0.324725209849855",0.996057507306226,1,0.565001945407338
"335","Carbohydrate","Nucleotide Sugar","guanosine 5'-diphospho-fucose","guanosine 5'-diphospho-fucose",NA,NA,NA,NA,0.734691977997681,"4.86847643861647","5.34449711335282","0.163253825423466","0.148572659434586",0.996057507306226,1,0.0942320730959042
"339","Lipid","Fatty Acid, Dicarboxylate","glutarate (C5-DC)","glutarate (C5-DC)",3618533,"HMDB0000661",7434418048,"C00489",0.333339998994075,"5.53386514692315","4.60469348523647","0.0905262162264446","0.105723402330414",0.905923300185419,1,-0.155186780868975
"348","Nucleotide","Purine Metabolism, Guanine containing","2'-deoxyguanosine","2'-deoxyguanosine",163230,"HMDB0000085",135398592,"C00330",0.789633961247594,"5.81873255047792","6.06215839372766","0.145366238992094","0.1109538393781",0.996057507306226,1,0.270142090776695
"370","Lipid","Inositol Metabolism","inositol 1-phosphate (I1P)","inositol 1-phosphate (I1P)",17215924,"HMDB0000213",440194,"C01177",0.865651174201739,"5.68201880625969","5.96134056796426","0.124771935387563","0.133456680912768",0.996057507306226,1,-0.0672893836934695
"376","Amino Acid","Leucine, Isoleucine and Valine Metabolism","isoleucine","isoleucine",769,"HMDB0000172",6306,"C06418,C00407,C16424",0.243327331963461,"5.90788075432227","0.124103704996825","0.0871363823209817","0.115177408137199",0.890201695268183,1,-0.278999114992645
"381","Amino Acid","Lysine Metabolism","2-aminoadipate","2-aminoadipate",456,"HMDB0000510",92136,"C00956",0.0767387236380926,"4.7257506158836","5.58675947362418","0.357472759414703","0.1968300190016",0.538662934270432,1,0.596718653226479
"397","Amino Acid","Leucine, Isoleucine and Valine Metabolism","leucine","leucine",NA,"HMDB0000687",6106,"C00123",0.2068659063038,"5.7042367067594","6.26562038324517","0.0910563854033111","0.111246513821466",0.865134457187469,1,-0.200269649670736
"407","Amino Acid","Lysine Metabolism","lysine","lysine",5747,"HMDB0003405",5962,"C00739,C00047",0.270068548930515,"5.69622964529411","0.0294727418453529","0.0933259406574634","0.077387354351261",0.893713771851669,1,0.187274717349643
"41","Amino Acid","Histidine Metabolism","homocarnosine","homocarnosine",8418848,"HMDB0000745",8923510243361,"C00884",0.201211008988686,"1.58962501284719","2.67273936403235","0.218552358602132","0.158132746934933",0.865134457187469,1,0.323590762543703
"415","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","methionine","methionine",5907,"HMDB0000696",6137,"C00073",0.266826632002622,"5.81946378291088","0.0730072100232243","0.0843023260256245","0.105726345901579",0.893713771851669,1,-0.226444656624033
"418","Lipid","Fatty Acid Metabolism (also BCAA Metabolism)","methylmalonate (MMA)","methylmalonate (MMA)",473,"HMDB0000202",487,"C02170",0.264935386329755,"5.90707574226866","5.14684671926913","0.069789490191736","0.145408280823128",0.893713771851669,1,-0.734062087381216
"424","Lipid","Long Chain Saturated Fatty Acid","palmitate (16:0)","palmitate (16:0)",960,"HMDB0000220",985,"C00249",0.0187362252754701,"2.4595430962121","0.420907611649719","0.217420826275108","0.144198779895457",0.399225723177324,1,0.410642003513983
"432","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","nicotinamide","nicotinamide",911,"HMDB0001406",936,"C00153",0.525594737089572,"4.46066727426817","4.51468463145288","0.0278022393280643","0.0578912698540357",0.996057507306226,1,-0.733450024665776
"439","Lipid","Long Chain Saturated Fatty Acid","stearate (18:0)","stearate (18:0)",5091,"HMDB0000827",5281,"C01530",0.0180957771947016,"2.48267679532287","0.353675593265748","0.197682563560006","0.125995857710042",0.399225723177324,1,0.450413498733838
"460","Amino Acid","Phenylalanine Metabolism","phenylalanine","phenylalanine",5910,"HMDB0000159",6140,"C00079",0.0227974573334512,"5.29943622977549","5.95665120010544","0.167365933278639","0.119522657962856",0.420993045424399,1,0.336676672656586
"480","Amino Acid","Urea cycle; Arginine and Proline Metabolism","proline","proline",128566,"HMDB0000162,HMDB0003411",8988145742614,"C00148,C000763",0.198831601134926,"0.0662536703143109","0.626832722364572","0.0466515515917003","0.10861554641207",0.865134457187469,1,-0.845108363207592
"482","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","lactate","lactate",592,"HMDB0000190",612,"C00186",0.343096163396232,"4.88052052340923","5.60563487238656","0.0632716394965658","0.032378572095168",0.905923300185419,1,0.669940346604517
"50","Amino Acid","Polyamine Metabolism","spermidine","spermidine",1071,"HMDB0001257",1102,"C00315",0.0368912006483617,"3.75593934957386","2.09237894069272","0.217872913573041","0.253973577800874",0.444298373025921,1,-0.153318309664122
"501","Xenobiotics","Drug - Topical Agents","salicylate","salicylate",331,"HMDB0001895",338,"C00805",0.00863277191037117,"3.06589711338281","1.76026018753243","0.0954706726509495","0.620701042121223",0.341611117024688,1,-1.87203044469943
"503","Amino Acid","Glycine, Serine and Threonine Metabolism","serine","serine",5736,"HMDB0000187",5951,"C00065",0.210825215143335,"5.90473678657541","0.319859033870997","0.0463521332799702","0.0904035431465998",0.865134457187469,1,-0.668016144319067
"507","Amino Acid","Polyamine Metabolism","spermine","spermine",1072,"HMDB0001256",1103,"C00750",0.0498233032304188,"3.12863532538922","2.03427450275981","0.404066933496495","0.688012448579371",0.522422909202572,1,-0.532226390425258
"533","Amino Acid","Urea cycle; Arginine and Proline Metabolism","urea","urea",1143,"HMDB0000294",1176,"C00086",0.950025821001968,"5.06925157488348","5.08381263912671","0.332010059587548","0.303141595725357",0.996057507306226,1,0.0909652594421773
"536","Nucleotide","Pyrimidine Metabolism, Uracil containing","2'-deoxyuridine","2'-deoxyuridine",13118,"HMDB0000012",13712,"C00526",0.233192696275229,"1.75265938277237","1.63265556486068","0.23472679479712","0.131543452064154",0.890201695268183,1,0.579085031513341
"563","Amino Acid","Glutamate Metabolism","glutamine","glutamine",5746,"HMDB0000641",5961,"C00064",0.497835772648602,"4.95135937506333","5.06776726224535","0.172443998884515","0.108025567486636",0.996057507306226,1,0.467704604521308
"564","Amino Acid","Glycine, Serine and Threonine Metabolism","threonine","threonine",6051,"HMDB0000167",6288,"C00188",0.197903455745608,"5.56907754547826","0.0303084724660907","0.0834803601841839","0.108857668867393",0.865134457187469,1,-0.265429841918643
"565","Amino Acid","Tryptophan Metabolism","tryptophan","tryptophan",6066,"HMDB0000929",6305,"C00078",0.228232894493603,"5.30768915341811","5.84122154628027","0.161082421326208","0.139732417459955",0.890201695268183,1,0.142186877814368
"566","Amino Acid","Leucine, Isoleucine and Valine Metabolism","valine","valine",6050,"HMDB0000883",6287,"C00183",0.0777852612664884,"5.55815983107437","0.0699056912674769","0.0961103965246195","0.111734732045768",0.538662934270432,1,-0.150630103606783
"568","Cofactors and Vitamins","Vitamin B6 Metabolism","pyridoxamine","pyridoxamine",1023,"HMDB0001431",1052,"C00534",0.195782424300717,"0.61749747136582","1.38051562366119","0.0367719778981666","0.110869131022912",0.865134457187469,1,-1.10361442100102
"572","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","glucose","glucose",71358,"HMDB0000122",5793,"C00031",0.350058223411863,"5.86717594842348","5.48735609648279","0.355674596880975","0.173412782427983",0.906225494253141,1,0.718341481091206
"799","Amino Acid","Glycine, Serine and Threonine Metabolism","betaine","betaine",19951173242,"HMDB0000043",247,"C00719",0.143376005171876,"1.7491091851052","1.99586444305156","0.325850743991343","0.177048588588675",0.821427688178128,1,0.610015229305601
"811","Amino Acid","Alanine and Aspartate Metabolism","alanine","alanine",5735,"HMDB0000161",5950,"C00041",0.497196317788074,"5.87917980692797","0.279908531054537","0.0443800021905119","0.0473674010502494",0.996057507306226,1,-0.0651452836798662
"815","Amino Acid","Tyrosine Metabolism","tyrosine","tyrosine",5833,"HMDB0000158",6057,"C00082",0.0575205335177027,"5.45865598660551","6.10473036840321","0.137000859970711","0.128646916145477",0.522422909202572,1,0.062915635412755
"821","Nucleotide","Pyrimidine Metabolism, Uracil containing","pseudouridine","pseudouridine",21403010,"HMDB0000767",15047,"C02067",0.858868627570984,"5.16151418997304","4.90439210241724","0.208401037825248","0.221212295675125",0.996057507306226,1,-0.0596585645036519
"823","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","pyruvate","pyruvate",96901,"HMDB0000243",1060,"C00022",0.299157665242153,"1.44696843377893","1.36002059769021","0.250525120195467","0.0955365142891992",0.905923300185419,1,0.964050672730524
"827","Nucleotide","Pyrimidine Metabolism, Cytidine containing","cytidine","cytidine",5940,"HMDB0000089",6175,"C00475",0.243511500124427,"1.96557709674234","2.64257906231766","0.183765024673829","0.0918162291978449",0.890201695268183,1,0.693868831033894
"828","Carbohydrate","Pentose Metabolism","arabinose","arabinose",59687,"HMDB0029942",66308,"C00216",0.742093471158856,"5.10679328849211","4.99316598030625","0.14146014489083","0.102979804385857",0.996057507306226,1,0.317485120779411
"873","Cofactors and Vitamins","Thiamine Metabolism","thiamin (Vitamin B1)","thiamin (Vitamin B1)",NA,"HMDB0000235",1130,"DG00125,C00378,D08580",0.975579276733601,"1.88276324122827","1.85445542775492","0.116830974287249","0.10511071772854",0.998566790368301,1,0.105713976884407
"878","Carbohydrate","Fructose, Mannose and Galactose Metabolism","fructose","fructose",5764,"HMDB0000660",2723872,"C00095",0.588007345065928,"5.42150997951636","5.10539905665349","0.200871889629071","0.1391085694432",0.996057507306226,1,0.367412636444947
"880","Nucleotide","Purine Metabolism, Adenine containing","adenine","adenine",185,"HMDB0000034",190,"C00147",0.335671569663478,"4.00669407244891","4.78646550883406","0.0907772022872751","0.152153915528298",0.905923300185419,1,-0.51648443271937
"917","Amino Acid","Alanine and Aspartate Metabolism","asparagine","asparagine",6031,"HMDB0000168",6267,"C00152",0.361144688525316,"6.10850284723949","0.167754990526473","0.0650301984508848","0.111290083040679",0.912408335653087,1,-0.53728839959137
"935","Carbohydrate","Disaccharides and Oligosaccharides","sucrose","sucrose",5768,"HMDB0000258",5988,"C00089",0.89246486963454,"5.60000184087041","5.38716601639405","0.330435499614715","0.282737997483094",0.996057507306226,1,0.155890815354147
"98","Amino Acid","Tryptophan Metabolism","kynurenate","kynurenate",3712,"HMDB0000715",3845,"C01717",0.760860408933209,"4.90225901252887","5.10419754813552","0.251875603628998","0.2948547899793",0.996057507306226,1,-0.157547668552932
"999912100",NA,NA,"X - 12100","X - 12100",NA,NA,NA,NA,0.549095687658016,"5.23229956570664","5.45954536237915","0.1812009609584","0.120113703587511",0.996057507306226,1,0.411167872842359
"999912101",NA,NA,"X - 12101","X - 12101",NA,NA,NA,NA,0.950289461505973,"5.04676929774998","4.88341314105996","0.207593147696684","0.188898114720343",0.996057507306226,1,0.0943723493531406
"999912462",NA,NA,"X - 12462","X - 12462",NA,NA,NA,NA,0.829060392052852,"6.07230946056964","5.81518343237541","0.183773452993337","0.231336132808579",0.996057507306226,1,-0.230168007957342
"999913007",NA,NA,"X - 13007","X - 13007",NA,NA,NA,NA,0.877427447599538,"5.45227576713884","5.76101945699891","0.13531697026255","0.129568139561846",0.996057507306226,1,0.0434130372522438
"999914837",NA,NA,"X - 14837","X - 14837",NA,NA,NA,NA,0.699539026194138,"4.99931554823855","5.00850122471048","0.148724924268464","0.209690472460502",0.996057507306226,1,-0.343534048865402
"999914904",NA,NA,"X - 14904","X - 14904",NA,NA,NA,NA,0.689323367868479,"5.27192718349453","5.76653767900124","0.165539449328724","0.154389438636755",0.996057507306226,1,0.0697312982974
"999915161",NA,NA,"X - 15161","X - 15161",NA,NA,NA,NA,0.444844745098162,"0.63842918931017","6.25998299342332","0.167405850202443","0.187719309184697",0.993725761227346,1,-0.114526705998442
"999915666",NA,NA,"X - 15666 - retired for oxindolylalanine","X - 15666 - retired for oxindolylalanine",NA,NA,NA,NA,0.17570171639122,"4.9678195592629","6.00136501811199","0.129740231587699","0.0878753090899225",0.865134457187469,1,0.389615365290776
"999921796",NA,NA,"X - 21796","X - 21796",NA,NA,NA,NA,0.687176877860892,"2.44978313509083","2.95281638768617","0.173522040410308","0.15899990002822",0.996057507306226,1,0.0874010519172455
"999922162",NA,NA,"X - 22162","X - 22162",NA,NA,NA,NA,0.89513287249415,"5.02160024303658","4.80125580229153","0.207341545221748","0.238968871031278",0.996057507306226,1,-0.141965886252039
"999922810",NA,NA,"X - 22810","X - 22810",NA,NA,NA,NA,0.871841179635812,"5.57872385385834","5.75784149789149","0.187825807424026","0.168850506286512",0.996057507306226,1,0.10650123178959
"999923593",NA,NA,"X - 23593","X - 23593",NA,NA,NA,NA,0.137364010188892,"1.5768211636852","2.19304322246178","0.192644967320081","0.0797178033049756",0.821427688178128,1,0.882356007460899
"999923639",NA,NA,"X - 23639","X - 23639",NA,NA,NA,NA,0.0675910148268694,"1.59819141251997","2.3763345684719","0.426784576550329","0.210641825498464",0.524692017077007,1,0.706120199769074
"999923918",NA,NA,"X - 23918","X - 23918",NA,NA,NA,NA,0.808371660384084,"5.36190963726571","5.59727779578245","0.273321533325922","0.293253171388887",0.996057507306226,1,-0.0703874222009847
"999924428",NA,NA,"X - 24428","X - 24428",NA,NA,NA,NA,0.314756946248471,"5.30123583259409","5.31246314827098","0.215238006418651","0.123506943046258",0.905923300185419,1,0.555447048960215
"999925009",NA,NA,"X - 25009","X - 25009",NA,NA,NA,NA,0.208301445280723,"1.84319711050888","2.00258510031287","0.340550817078954","0.0919314574178955",0.865134457187469,1,1.30952108566528
"999925047",NA,NA,"X - 25047","X - 25047",NA,NA,NA,NA,0.0525474589671387,"1.94367750082643","2.8595509063031","0.375337763814341","0.184982574257017",0.522422909202572,1,0.707564696648771
"999925244",NA,NA,"X - 25244","X - 25244",NA,NA,NA,NA,0.0065140482133789,"3.50099488484312","1.9689164998447","0.460583515243406","0.629614725225171",0.341611117024688,1,-0.312613888051631
"999925422",NA,NA,"X - 25422","X - 25422",NA,NA,NA,NA,0.745129304136307,"5.30940202658968","4.88304737777442","0.281420166947557","0.281531116834035",0.996057507306226,1,-0.000394172252949538
"999925828",NA,NA,"X - 25828","X - 25828",NA,NA,NA,NA,0.453552651409453,"1.09774713380847","1.90169838430942","0.0480903393169744","0.067245424354625",0.996057507306226,1,-0.335267665692188
"999925936",NA,NA,"X - 25936","X - 25936",NA,NA,NA,NA,0.125114398248513,"4.97817633862312","5.31793114070331","0.240336594532883","0.116493342229588",0.770148629218624,1,0.724206294880872
"999925957",NA,NA,"X - 25957","X - 25957",NA,NA,NA,NA,0.346518542901178,"3.12929532720383","2.17655452563425","0.670271856871824","0.667027277686237",0.905923300185419,1,0.00485244545248756
"999925981",NA,NA,"X - 25981","X - 25981",NA,NA,NA,NA,0.515562819792819,"1.59556160428951","1.98031768126523","0.0953025644796528","0.0538835735579691",0.996057507306226,1,0.570231046113499
"AAAs",NA,NA,NA,NA,NA,NA,NA,NA,0.0619887303191809,"5.34910430282705","5.96413856597065","0.464283401410896","0.38557506138494",0.524692017077007,1,0.185759258866234
"BCAAs",NA,NA,NA,NA,NA,NA,NA,NA,0.144999172211281,"5.7176173539778","0.0595996734967065","0.271503291126679","0.33758215244666",0.821427688178128,1,-0.217834634034744
"BCAAs/AAAs",NA,NA,NA,NA,NA,NA,NA,NA,0.26110101513066,"1.84150639346752","1.83930098665251","0.0875369229110249","0.0494085628369631",0.893713771851669,1,0.571936934529258
"BCAAs/Ala",NA,NA,NA,NA,NA,NA,NA,NA,0.34369166223927,"5.58232819193113","6.09808947190982","0.14013857493437","0.211570192069954",0.905923300185419,1,-0.411925066807178
"GSH/GSSG",NA,NA,NA,NA,NA,NA,NA,NA,0.0584661017519124,"6.11272103640572","0.874431125777597","0.121251724342833","0.648690118784935",0.522422909202572,1,-1.67708637666834
"KYN/TRY",NA,NA,NA,NA,NA,NA,NA,NA,0.983291163478469,"4.67586336042053","4.6165644535384","0.253514598362632","0.260488592820171",0.998566790368301,1,-0.0271376620742715
"PYRUV/LAC",NA,NA,NA,NA,NA,NA,NA,NA,0.0742601753176399,"1.48723125801013","1.85145951038011","0.344113774244356","0.135314287850256",0.538662934270432,1,0.933372210914034
