"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","edgeR_DE_BHQ","diff_mesor_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"ZBED1","ZBED1","MA0749.1","4.37084",5.0187e-06,0.708243,0.700738,0.0475532,663,"False",3.52641398230088e-05,0.239401141128395,0.0933487363721544,0.270211112837619,0.2703561607753,0.655501603491035,0.513704163324767,0.425912131217035,0.513704163324767,NA,NA,NA,NA
"ZBTB7C","ZBTB7C","MA0695.1","4.35733",5.53713e-06,0.829742,0.822194,0.0437883,663,"False",3.85656247368421e-05,0.000146387311627334,0.0615306436003341,0.841730009710151,0.842052380969885,-0.111113598555839,0.114819001187304,0.5207126601296,0.114819001187304,NA,NA,NA,NA
"ELF1","ELF1","MA0473.3","4.21265",1.06634e-05,0.815795,0.80716,0.0527926,663,"False",7.36238226086956e-05,0.614585429976922,0.949404139237116,NA,NA,NA,0.658742593458731,0.781952476166463,0.658742593458731,NA,NA,NA,NA
"KLF17","KLF17","MA1514.1","4.17956",1.28124e-05,0.790829,0.782544,0.0454112,663,"False",8.76986689655172e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAX","MAX::MYC","MA0059.1","4.12867",1.54876e-05,0.80565,0.797632,0.0502676,663,"False",0.000104213172881356,3.3880737270915e-07,0.0516050647101421,0.415007841632972,0.416317096203809,-0.737430374128988,0.684850696471875,0.748818357339388,0.684850696471875,0.660937547589121,0.475304663521133,NA,0.419322524637367
"MYC","MAX::MYC","MA0059.1","4.12867",1.54876e-05,0.80565,0.797632,0.0502676,663,"False",0.000104213172881356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IRF6","IRF6","MA1509.1","4.11085",1.63684e-05,0.800109,0.792275,0.0527,663,"False",0.000109214366386555,NA,NA,NA,NA,NA,NA,NA,NA,0.656765055536744,0.472806747856337,NA,0.905801989985427
"GLIS3","GLIS3","MA0737.1","4.0961",1.82435e-05,0.749281,0.742723,0.0388034,663,"False",0.000120711158333333,0.00113076176103921,0.0990147522308275,NA,NA,NA,0.00843655978975234,0.170323349455618,0.00843655978975234,NA,NA,NA,NA
"ZNF263","ZNF263","MA0528.2","4.06799",2.09838e-05,0.86667,0.856546,0.0565302,663,"False",0.000137695348760331,0.119039055427212,0.30278161607353,NA,NA,NA,0.653602788471038,0.612004028071349,0.653602788471038,NA,NA,NA,NA
"PLAG1","PLAG1","MA0163.1","4.05334",2.24231e-05,0.80851,0.800424,0.0448068,663,"False",0.000145933945901639,0.000145962360983419,0.216194480544597,0.445070220157088,0.446880309697702,-0.292216041701491,0.488992218027619,0.409479431732321,0.488992218027619,NA,NA,NA,NA
"KLF13","KLF13","MA0657.1","4.04234",2.30104e-05,0.746214,0.739248,0.0420763,663,"False",0.000148538679674797,0.480951922188092,0.402985200935648,NA,NA,NA,0.803034632545519,0.850080875160929,0.803034632545519,NA,NA,NA,NA
"EHF","EHF","MA0598.3","4.02828",2.39859e-05,0.811261,0.803084,0.0528406,663,"False",0.000153587133870968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZSCAN29","ZSCAN29","MA1602.1","3.96744",3.03659e-05,0.791357,0.784442,0.048946,663,"False",0.0001928841968,0.679582845430388,0.665206009667339,NA,NA,NA,0.896394098685314,0.632310236549938,0.896394098685314,NA,NA,NA,NA
"CREM","CREM","MA0609.2","3.9546",3.11584e-05,0.736237,0.727025,0.0704459,663,"False",0.000196347377777778,0.0014716026769734,0.0984595810516735,NA,NA,NA,0.529559804063605,0.188452966581522,0.529559804063605,NA,NA,NA,NA
"NHLH2","NHLH2","MA1529.1","3.9696",3.1606e-05,0.743816,0.736319,0.0452827,663,"False",0.000197599716535433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TFE3","TFE3","MA0831.2","3.94853",3.30861e-05,0.861099,0.852278,0.0618616,663,"False",0.0002052372140625,0.00448441506441203,0.233903059540924,NA,NA,NA,0.260251566412858,0.261297092948775,0.260251566412858,0.533985977415169,0.758774356187414,NA,0.976786526694263
"MLXIPL","MLXIPL","MA0664.1","3.87342",4.53082e-05,0.803922,0.795318,0.0620151,663,"False",0.000278873727131783,8.52669430946701e-06,0.391019237794169,0.423612183895433,0.424889074919165,-1.0165372475596,0.407724549068799,0.848003937486497,0.407724549068799,NA,NA,NA,NA
"TFEB","TFEB","MA0692.1","3.83187",5.36585e-05,0.829803,0.821723,0.0595655,663,"False",0.000327729607692308,0.00156723814897942,0.0385875525233122,0.880354343599455,0.880771143360916,-0.215674637439368,0.317299706015958,0.642770330445658,0.317299706015958,NA,NA,NA,NA
"CREB3L1","CREB3L1","MA0839.1","3.8154",5.93972e-05,0.743672,0.73715,0.0433161,663,"False",0.000360010509923664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATF3","ATF3","MA0605.2","3.78739",6.31145e-05,0.747084,0.737623,0.07486,663,"False",0.00037964328030303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RFX7","RFX7","MA1554.1","3.76297",7.38273e-05,0.889983,0.884452,0.0368375,663,"False",0.000440743430075188,4.75428112184119e-16,8.69397897961777e-09,0.987787918336598,0.987147288608958,-0.0398052936003031,0.00633310070347821,0.182611734768356,0.00633310070347821,NA,NA,NA,NA
"NFKB2","NFKB2","MA0778.1","3.72689",8.54103e-05,0.763907,0.755761,0.0548401,663,"False",0.000506087897014925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GABPA","GABPA","MA0062.3","3.69832",9.49112e-05,0.813758,0.806282,0.052537,663,"False",0.000558218465185185,1.26881335758408e-05,0.0913072832345154,NA,NA,NA,0.442443951279141,0.694600735560215,0.442443951279141,0.667650152408214,0.970360144370485,NA,0.397645161368152
"VEZF1","VEZF1","MA1578.1","3.62976",0.000129176,0.876117,0.867548,0.052297,663,"False",0.000754159882352941,0.0140586242885703,0.0421450138653392,0.87384771260217,0.874393877899727,0.367979095164418,0.366708516332676,0.46165522933884,0.366708516332676,NA,NA,NA,NA
"SREBF2","SREBF2","MA0828.1","3.54645",0.000168362,0.788657,0.780952,0.0616556,663,"False",0.000975762248175183,0.0400072292907096,0.857774172906381,NA,NA,NA,0.669729197103397,0.484769765369795,0.669729197103397,0.594932408980798,0.638697886232213,NA,0.63385050585134
"NFYB","NFYB","MA0502.2","3.53196",0.000181707,0.811161,0.803189,0.0595594,663,"False",0.00104547360869565,1.75633598383374e-05,0.203297302239033,0.488317555508378,0.490328599411045,-0.889141432686776,0.683186410497695,0.420344016712901,0.683186410497695,0.813933918962299,0.689620709287861,NA,0.696290405960868
"JDP2","JDP2","MA0656.1","3.50362",0.000195755,0.746991,0.738511,0.0719288,663,"False",0.00111819762589928,0.0115949704476004,0.378784087245361,NA,NA,NA,0.766617243445059,0.850080875160929,0.766617243445059,NA,NA,NA,NA
"ETV1","ETV1","MA0761.2","3.50425",0.000203608,0.820714,0.813569,0.0521904,663,"True",0.00115318645390071,3.13843026593813e-11,0.000216034424740588,0.249978143657395,0.251643762874359,-0.0818117583013739,0.725560571430702,0.995735344542885,0.725560571430702,NA,NA,NA,NA
"NFYA","NFYA","MA0060.3","3.49997",0.000204785,0.827584,0.818924,0.0660799,663,"False",0.00115318645390071,0.775043217150689,0.678386797817695,NA,NA,NA,0.609052322024312,0.289852380605596,0.609052322024312,NA,NA,NA,NA
"MTF1","MTF1","MA0863.1","3.49489",0.000213562,0.734391,0.728912,0.0380286,663,"False",0.00119414245070423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XBP1","XBP1","MA0844.1","3.41996",0.000278491,0.760015,0.754141,0.0449658,663,"False",0.00154630667132867,1.33486826411049e-12,1.21843141259669e-10,0.81913064341924,0.819017255921375,0.0527234351059098,2.53995180385837e-05,0.00252645425989178,2.53995180385837e-05,NA,NA,NA,NA
"ZNF135","ZNF135","MA1587.1","3.4205",0.000281898,0.792658,0.785202,0.0535621,663,"False",0.00155435425,4.83295979234228e-08,0.000390708730525244,0.324643644253904,0.32577731887921,0.312909894701788,0.91593241932755,0.535246587661357,0.91593241932755,NA,NA,NA,NA
"ATF7","ATF7","MA0834.1","3.34615",0.000356506,0.735655,0.727749,0.0686138,663,"False",0.00195217768275862,1.42935485121592e-07,0.000178705957551815,0.602301477944029,0.603589821901222,0.107713300067256,0.0486211119826962,0.299346349362899,0.0486211119826962,NA,NA,NA,NA
"Wt1","Wt1","MA1627.1","3.35185",0.000371715,0.836958,0.828844,0.0523616,663,"False",0.00202151856164384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLAGL2","PLAGL2","MA1548.1","3.32754",0.000407587,0.855424,0.846444,0.057006,663,"False",0.00220152434013605,NA,NA,NA,NA,NA,NA,0.463531546009391,NA,NA,NA,NA,NA
"ZFP42","ZFP42","MA1651.1","3.30406",0.000415452,0.73978,0.732999,0.0598564,663,"False",0.00220445630666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOSL1","FOSL1::JUN","MA1129.1","3.30544",0.000416459,0.772995,0.765238,0.0665968,663,"False",0.00220445630666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSL1::JUN","MA1129.1","3.30544",0.000416459,0.772995,0.765238,0.0665968,663,"False",0.00220445630666667,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038,NA,NA,NA,NA
"TFAP2A","TFAP2A","MA0003.4","3.25757",0.00051793,0.825867,0.81862,0.050868,663,"False",0.00272342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOSB","FOSB::JUNB","MA1136.1","3.16029",0.000697952,0.787359,0.780211,0.0647464,663,"False",0.00362205155555555,NA,NA,NA,NA,NA,NA,NA,NA,0.847372963419524,0.411341869507962,NA,0.822827959564133
"JUNB","FOSB::JUNB","MA1136.1","3.16029",0.000697952,0.787359,0.780211,0.0647464,663,"False",0.00362205155555555,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136,0.938704374647668,NA,NA,NA,NA
"FOSL1","FOSL1::JUND","MA1143.1","3.08756",0.000896981,0.816269,0.80978,0.0605245,663,"False",0.00459485750967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUND","FOSL1::JUND","MA1143.1","3.08756",0.000896981,0.816269,0.80978,0.0605245,663,"False",0.00459485750967742,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092,0.939359027733481,0.0702013129310858,0.191449865455824,0.358392089182732,0.940993839305649
"KLF9","KLF9","MA1107.2","3.0496",0.00107235,0.801712,0.794726,0.0502489,663,"False",0.00545798653846154,0.0253061073771051,0.358562756734065,NA,NA,NA,0.350657424031714,0.422347409921093,0.350657424031714,NA,NA,NA,NA
"ZNF449","ZNF449","MA1656.1","3.02897",0.0011385,0.806893,0.800995,0.0456537,663,"False",0.00575776433121019,0.000232062846987522,0.0110711342233109,0.918229745742718,0.917827920553407,0.0511103553881532,0.907660351308991,0.870752974153176,0.907660351308991,NA,NA,NA,NA
"NFKB1","NFKB1","MA0105.4","2.96697",0.00138686,0.728443,0.722064,0.053399,663,"False",0.00696941037974684,1.32526612606581e-06,4.00762710655951e-06,NA,NA,NA,0.000115027406030369,0.0168182834819852,0.000115027406030369,0.523118531057797,0.919703624975877,NA,0.748844156377275
"ELF3","ELF3","MA0640.2","2.9603",0.00141473,0.825873,0.820002,0.0498852,663,"False",0.00706475232704402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATF6","ATF6","MA1466.1","2.95677",0.00143283,0.740947,0.735722,0.044172,663,"False",0.007110418875,5.47741182731884e-06,0.14029541483375,NA,NA,NA,0.846407300257457,0.928787360696086,0.846407300257457,NA,NA,NA,NA
"Creb5","Creb5","MA0840.1","2.93833",0.00148226,0.76357,0.756349,0.0706974,663,"False",0.00731002757763975,0.0795366954827995,0.896597822729986,0.643085230294129,NA,-1.26782812785518,0.0459051989238392,0.0630219064864964,0.0459051989238392,NA,NA,NA,NA
"FOSB","FOSB::JUN","MA1127.1","2.91418",0.00160042,0.760536,0.753617,0.0691058,663,"False",0.0077959109202454,NA,NA,NA,NA,NA,NA,NA,NA,0.847372963419524,0.411341869507962,NA,0.822827959564133
"JUN","FOSB::JUN","MA1127.1","2.91418",0.00160042,0.760536,0.753617,0.0691058,663,"False",0.0077959109202454,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038,NA,NA,NA,NA
"FERD3L","FERD3L","MA1485.1","2.90655",0.00168828,0.775427,0.770135,0.0455579,663,"False",0.00814254218181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OSR1","OSR1","MA1542.1","2.90747",0.00169209,0.838884,0.833809,0.042225,663,"False",0.00814254218181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFYC","NFYC","MA1644.1","2.86609",0.00190335,0.824938,0.817713,0.0672277,663,"False",0.00910397530120482,8.75764117179246e-06,0.117687433091877,NA,NA,NA,0.568302564047709,0.774288703643399,0.568302564047709,0.952164790392463,0.918547219404385,NA,0.745821975550354
"FOSL2","FOSL2::JUND","MA1145.1","2.79108",0.00237577,0.762703,0.756443,0.0654497,663,"False",0.011228341547619,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025,0.970493389204502,NA,NA,NA,NA
"JUND","FOSL2::JUND","MA1145.1","2.79108",0.00237577,0.762703,0.756443,0.0654497,663,"False",0.011228341547619,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092,0.939359027733481,0.0702013129310858,0.191449865455824,0.358392089182732,0.940993839305649
"Zic1","Zic1::Zic2","MA1628.1","2.65281",0.00377231,0.87518,0.869542,0.0488846,663,"False",0.0176189067058824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zic2","Zic1::Zic2","MA1628.1","2.65281",0.00377231,0.87518,0.869542,0.0488846,663,"False",0.0176189067058824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUN","JUN::JUNB","MA1133.1","2.53906",0.00510364,0.776023,0.770415,0.0647374,663,"False",0.0235598265116279,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038,NA,NA,NA,NA
"JUNB","JUN::JUNB","MA1133.1","2.53906",0.00510364,0.776023,0.770415,0.0647374,663,"False",0.0235598265116279,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136,0.938704374647668,NA,NA,NA,NA
"E2F3","E2F3","MA0469.3","2.43542",0.00697653,0.697457,0.69333,0.0447602,663,"False",0.0320194498265896,1.4999515945196e-05,1.17473406944892e-06,0.337387901876841,0.338404887695003,0.466033556357607,0.811462319587237,0.844428903712221,0.811462319587237,NA,NA,NA,NA
"OVOL2","OVOL2","MA1545.1","2.4334",0.00704071,0.791375,0.786856,0.0477279,663,"False",0.0321282973563218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GCM2","GCM2","MA0767.1","2.43318",0.00713001,0.839268,0.835222,0.0383021,663,"False",0.0323498739428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPIC","SPIC","MA0687.1","2.41699",0.00738481,0.808062,0.803793,0.0447145,663,"False",0.0333155632954545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HES6","HES6","MA1493.1","2.39007",0.00797424,0.805441,0.801229,0.043827,663,"False",0.0357714494915254,0.000189974688730165,0.0826307194566592,0.931446194475021,0.930657186789934,-0.20113066192432,0.921809044363485,0.975783629037729,0.921809044363485,NA,NA,NA,NA
"FOSL2","FOSL2::JUN","MA1131.1","2.30943",0.0097488,0.782956,0.777587,0.0674648,663,"False",0.0432432804469274,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025,0.970493389204502,NA,NA,NA,NA
"JUN","FOSL2::JUN","MA1131.1","2.30943",0.0097488,0.782956,0.777587,0.0674648,663,"False",0.0432432804469274,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038,NA,NA,NA,NA
"NR2C2","NR2C2","MA0504.1","2.30487",0.0101111,0.827172,0.823751,0.0349868,663,"False",0.0446011855555556,0.402056473031875,0.277010757371613,NA,NA,NA,0.114398968750216,0.431767702098037,0.114398968750216,0.791453766976742,0.832682418542537,NA,0.811558803946183
"GCM1","GCM1","MA0646.1","2.27522",0.0109511,0.808477,0.804757,0.0382488,663,"False",0.0480396320441989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMAD5","SMAD5","MA1557.1","2.25907",0.0113505,0.785716,0.781728,0.0443913,663,"False",0.0495181153846154,0.000149032333776356,0.00095632629399809,NA,0.770977531467997,NA,0.397172952216047,0.62473337061323,0.397172952216047,0.803897461509383,0.88419765785745,NA,0.939363979738092
"PROX1","PROX1","MA0794.1","2.2495",0.011629,0.762755,0.758873,0.0438316,663,"False",0.0504558797814208,1.53592239867728e-07,0.000654979877494897,0.96738090388599,0.966183194578511,0.00126151599292175,0.647471390952648,0.94678650675931,0.647471390952648,NA,NA,NA,NA
"Znf423","Znf423","MA0116.1","2.23817",0.0120614,0.830019,0.826226,0.0401511,663,"False",0.0520475630434783,0.655724731489992,0.420509944874368,NA,NA,NA,0.887644667905436,0.887143412338443,0.887644667905436,NA,NA,NA,NA
"ZKSCAN5","ZKSCAN5","MA1652.1","2.21523",0.0126369,0.825854,0.821351,0.0549376,663,"False",0.0542362086486486,0.295331786908979,0.00592668115038846,0.361688097381747,0.362905106780193,1.09042455012363,0.484306763894514,0.901459321829965,0.484306763894514,NA,NA,NA,NA
"Plagl1","Plagl1","MA1615.1","2.17604",0.0142649,0.831126,0.825969,0.0515083,663,"False",0.0608942505376344,0.00222497960109377,0.00256330808393796,0.366239923260334,0.36805733692327,0.476358653359398,0.574059391728259,0.323317315338056,0.574059391728259,NA,NA,NA,NA
"IRF5","IRF5","MA1420.1","2.15134",0.014966,0.750062,0.74655,0.0423793,663,"False",0.0635454759358289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GLI2","GLI2","MA0734.2","2.12873",0.0159347,0.768454,0.764694,0.0432968,663,"False",0.067298679787234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IRF8","IRF8","MA0652.1","2.0944",0.0173113,0.720121,0.716154,0.0481546,663,"False",0.0727257788359788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GLI3","GLI3","MA1491.1","2.07779",0.0181224,0.786286,0.782675,0.0419363,663,"False",0.0757325557894737,2.69033080290231e-06,0.00173614989101563,0.80815213913201,0.807772677971579,0.115575982018272,0.000440466591032826,0.00731545434989457,0.000440466591032826,NA,NA,NA,NA
"FOSL2","FOSL2::JUNB","MA1139.1","2.03959",0.0195609,0.75358,0.74857,0.0712098,663,"False",0.080892471875,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025,0.970493389204502,NA,NA,NA,NA
"JUNB","FOSL2::JUNB","MA1139.1","2.03959",0.0195609,0.75358,0.74857,0.0712098,663,"False",0.080892471875,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136,0.938704374647668,NA,NA,NA,NA
"REL","REL","MA0101.1","1.94762",0.0247258,0.87313,0.869717,0.0445439,663,"False",0.101721684974093,0.896972540245189,0.505396308115061,NA,NA,NA,0.973806278358158,0.842363278575441,0.973806278358158,0.855909714634138,0.825188804646378,NA,0.64721327574003
"TCF12","TCF12","MA1648.1","1.93463",0.025753,0.875781,0.871576,0.0477336,663,"False",0.105401453608247,2.79902146123809e-12,0.0739681105237214,0.116954792736043,0.117888843892195,-0.860530098897144,3.23544717402457e-06,0.00410320279775937,3.23544717402457e-06,NA,NA,NA,NA
"Znf281","Znf281","MA1630.1","1.89088",0.02841,0.824237,0.819408,0.059355,663,"False",0.115679692307692,0.587137396195582,0.244259840558605,NA,NA,NA,0.784717812709589,0.64818497221539,0.784717812709589,NA,NA,NA,NA
"SPIB","SPIB","MA0081.2","1.87971",0.028819,0.781403,0.777921,0.0501891,663,"False",0.116217820304569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"INSM1","INSM1","MA0155.1","1.88368",0.0288349,0.860126,0.857047,0.039007,663,"False",0.116217820304569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MZF1","MZF1","MA0057.1","1.86019",0.0304141,0.912788,0.909997,0.0360747,663,"False",0.121963613131313,3.19730234362617e-07,0.309330485981304,0.233837622423147,0.235339862494739,-0.844672610786633,0.254434911662061,0.224199455645028,0.254434911662061,NA,NA,NA,NA
"NR1I2","NR1I2","MA1533.1","1.81275",0.0337361,0.78784,0.785427,0.0337236,663,"False",0.134605343718593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RXRG","RXRG","MA1556.1","1.7566",0.0384025,0.763297,0.760278,0.0400872,663,"False",0.152457925,0.0395239915283539,0.0128048965374803,0.814314479916059,0.813849267481223,0.453972313574165,0.0749442733218121,0.182611734768356,0.0749442733218121,NA,NA,NA,NA
"ZBTB6","ZBTB6","MA1581.1","1.747",0.0391865,0.829613,0.826086,0.0477167,663,"False",0.154796422885572,1.83098131187282e-07,0.000120975188511793,0.815459603392206,0.814873557520255,0.159862629846357,0.0828138588525227,0.187231212146549,0.0828138588525227,NA,NA,NA,NA
"MYBL1","MYBL1","MA0776.1","1.72814",0.0406502,0.746063,0.74297,0.0453664,663,"False",0.159783459405941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pax2","Pax2","MA0067.1","1.68085",0.0449273,0.929072,0.926513,0.0394809,663,"False",0.175725498522167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCF3","TCF3","MA0522.3","1.66884",0.0465258,0.875315,0.871721,0.0468558,663,"False",0.181085711764706,0.503882104741733,0.547187389709418,NA,NA,NA,0.728503548244294,0.423032320687182,0.728503548244294,NA,NA,NA,NA
"Smad4","Smad4","MA1153.1","1.65989",0.0470645,0.859633,0.855839,0.0572878,663,"False",0.18193430776699,2.6143173958053e-06,0.000415163766704799,NA,NA,NA,0.987751854577839,0.881859982037229,0.987751854577839,0.000136563971243083,0.497430855397399,0.319833398128021,0.00157033366263951
"ETV4","ETV4","MA0764.2","1.6586",0.0472021,0.887826,0.883767,0.0611017,663,"False",0.18193430776699,1.43756812512e-11,1.6421022264683e-05,0.725535957651591,0.726925694984276,-0.183217000907516,0.0723551511719946,0.195774334360405,0.0723551511719946,NA,NA,NA,NA
"IRF4","IRF4","MA1419.1","1.59497",0.0538214,0.703565,0.700638,0.0465522,663,"False",0.206445370048309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFIX","NFIX","MA1528.1","1.58458",0.0551738,0.759838,0.756761,0.0460263,663,"False",0.210615371153846,0.00349890485800597,0.0807929562479081,NA,NA,NA,0.00212255099815035,0.00936829406664611,0.00212255099815035,0.592725020705605,0.797645012911524,NA,0.568331479394774
"REST","REST","MA0138.2","1.53345",0.0608471,0.692613,0.690243,0.0404595,663,"False",0.231160753110048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EWSR1-FLI1","EWSR1-FLI1","MA0149.1","1.49302",0.0661352,0.691948,0.688734,0.0528584,663,"False",0.250054041904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NR5A1","NR5A1","MA1540.1","1.37281",0.0828971,0.848121,0.845569,0.0491838,663,"False",0.311944537440758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CEBPG","CEBPG","MA0838.1","1.34693",0.0870457,0.778071,0.775369,0.0519447,663,"False",0.326010782075472,6.9016949549244e-05,0.276126042357652,0.730544869639174,0.732012586066188,-0.570506771489356,0.958982353392364,0.976745850152832,0.958982353392364,NA,NA,NA,NA
"THAP1","THAP1","MA0597.1","1.3112",0.0933324,0.923218,0.921664,0.0271642,663,"False",0.347915143661972,0.000296762029318599,0.260072000150699,0.824789086738708,0.82502095278136,-0.38741527796548,0.787073196740828,0.972640317709612,0.787073196740828,NA,NA,NA,NA
"THRB","THRB","MA1575.1","1.29024",0.0965571,0.741144,0.739063,0.0407872,663,"False",0.358253913084112,0.0212607867330875,0.54816952053287,NA,NA,NA,0.484306763894514,0.886270496976538,0.484306763894514,NA,NA,NA,NA
"RELA","RELA","MA0107.1","1.28658",0.0972063,0.82889,0.826197,0.0527186,663,"False",0.358985126511628,0.316465272781695,0.858330496127523,NA,NA,NA,0.435719451263477,0.77821031152388,0.435719451263477,0.764179229244763,0.757734823942369,NA,0.253616892383303
"EBF3","EBF3","MA1637.1","1.25277",0.103311,0.802419,0.799623,0.0545564,663,"False",0.379763583333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF282","ZNF282","MA1154.1","1.19841",0.113127,0.742039,0.7402,0.0410807,663,"False",0.411295625570776,0.00572447674796739,9.56396325494025e-05,0.501817767553551,0.504465761590049,0.606309935070548,0.31331106567371,0.319432965105513,0.31331106567371,NA,NA,NA,NA
"MSANTD3","MSANTD3","MA1523.1","1.19895",0.113158,0.850396,0.848171,0.0481615,663,"False",0.411295625570776,0.000169375086092843,0.138280313094501,NA,NA,NA,0.814722094132666,0.511928729472447,0.814722094132666,NA,NA,NA,NA
"PAX9","PAX9","MA0781.1","1.19876",0.113443,0.724303,0.722568,0.035305,663,"False",0.411295625570776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOS","FOS::JUN","MA1126.1","1.14238",0.124109,0.750865,0.74861,0.055576,663,"False",0.445893873303167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUN","FOS::JUN","MA1126.1","1.14238",0.124109,0.750865,0.74861,0.055576,663,"False",0.445893873303167,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038,NA,NA,NA,NA
"RELB","RELB","MA1117.1","1.13787",0.125244,0.826672,0.824403,0.0539448,663,"False",0.447944756756757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHLH1","NHLH1","MA0048.2","1.09729",0.134308,0.831189,0.828809,0.0532817,663,"False",0.478208753363229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RARB","RARB","MA1552.1","1.05939",0.142794,0.756263,0.754601,0.0380951,663,"False",0.506153732142857,0.22503778140359,0.0991450997362806,NA,NA,NA,0.308105979004078,0.713732404528281,0.308105979004078,NA,NA,NA,NA
"NR2F1","NR2F1","MA1538.1","1.02117",0.151262,0.73844,0.736735,0.0445536,663,"False",0.533786791111111,5.0177386185504e-05,6.18123333230923e-05,0.479015588816396,0.481125180661059,0.315331805315562,0.806733688274543,0.883657240569642,0.806733688274543,0.799550889518174,0.481015447230776,NA,0.464684454990333
