"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ELF3 (human)",0.000730935738487033,1.71140181950993,12.3583491670575,"['ARHGAP9', 'COL18A1', 'SIGLEC9', 'TNFAIP2', 'TCIRG1', 'AFF3', 'LITAF', 'FCGR3A', 'DBP', 'TUBB3', 'ENC1', 'FLVCR2', 'SLC16A3', 'RBFOX1', 'ACOT7', 'DUSP3', 'FCER1G', 'IL4R', 'DSCAM', 'NUP210', 'IL15', 'SORCS1', 'AMPD2', 'NAV2', 'ATP11A', 'MYO7A', 'RHOB', 'DOK3', 'OAS1', 'ASPHD1', 'AIDA', 'MGLL', 'ISCU', 'FKBP5', 'CX3CR1', 'IGSF6', 'SATB1', 'MVP', 'CEND1', 'PLD4', 'DENND3', 'AIF1', 'CTNNA3', 'E2F3', 'MAP9', 'P2RY12', 'MOAP1', 'USP9Y', 'SMAD6', 'TNFRSF10D', 'KIF26B']",0.0190043292006629,0,0,51,"ELF3",0.0190043292006629,NA,NA,NA,NA,NA,NA,NA
"NFKB1 (mouse)",0.000976846917134381,1.48709372078303,10.3073151550958,"['PTPRT', 'ROBO2', 'FCGBP', 'COL18A1', 'TNFAIP8', 'CLIC4', 'CD83', 'GMFG', 'SLA', 'F13A1', 'BACH1', 'LITAF', 'GALNT10', 'SGCE', 'FADS2', 'GRIP1', 'ZFP36', 'DBP', 'LIPC', 'CAPNS1', 'IMPA2', 'CASP4', 'STAB1', 'NFKBIZ', 'CASP1', 'NCK2', 'PMEPA1', 'ENPP1', 'SULT4A1', 'JAK3', 'FAM81A', 'DLGAP2', 'YWHAG', 'DLEU7', 'XYLB', 'IFNAR2', 'IL15', 'ACSL1', 'CACNA2D3', 'MYO7A', 'FOXP1', 'RUNX1', 'DOK3', 'VSNL1', 'ASPHD1', 'VAMP1', 'TLR5', 'PHPT1', 'PFN1', 'EIF1B', 'TLR2', 'C1QB', 'GRAMD1A', 'TSHZ3', 'CEBPD', 'SATB1', 'HPCA', 'PDXP', 'DENND3', 'IQGAP1', 'CACNA1C', 'LTC4S', 'CTNNA3', 'SLC25A23', 'PLTP', 'TRPM3', 'PACSIN1', 'MOAP1', 'XBP1', 'HSPA5', 'IL10RB', 'IDH1', 'USP9Y', 'TNFSF13', 'STAT3', 'DTNBP1', 'EAF2', 'DSTN', 'PNMA2', 'NSG1', 'NAP1L5', 'PDP1', 'SH3RF3', 'LRFN5', 'RALYL', 'PER3', 'NFIB', 'RAB15', 'CYCS', 'PTPN2', 'LGMN', 'CPEB4']",0.0232815181917028,0,0,92,"NFKB1",0.0232815181917028,0.0557866597791215,0.0832626418504406,0.875013805821326,0.881111890200384,0.339023067113323,0.999900321403679,0.985501378612174
"TFAP2C (human)",0.00108045208169865,1.65254030536524,11.2874711967068,"['SNAP25', 'RYR2', 'COL18A1', 'CLIC4', 'PID1', 'STMN3', 'SLC6A1', 'KBTBD12', 'ZFP36', 'CAPNS1', 'ENOSF1', 'CASP4', 'STAB1', 'PMEPA1', 'YWHAG', 'ACSL1', 'PDE4D', 'PLEKHG5', 'UBE2QL1', 'MYO7A', 'KSR2', 'EML1', 'RUNX1', 'CACNB4', 'SLC25A19', 'DPYD', 'SBDS', 'KCNQ5', 'TLR5', 'ANKRD36B', 'CHMP5', 'C1QA', 'CEBPB', 'HPCA', 'PDXP', 'TMTC2', 'PLD4', 'DENND3', 'CACNA1C', 'CSF2RA', 'AIF1', 'GNG3', 'SBNO2', 'SUSD3', 'SLC38A2', 'GPR155', 'IDH1', 'LIMK2', 'KCNIP4', 'EAF2', 'KLHL2', 'VMP1', 'CXCL12', 'UBE2M']",0.0237699457973702,0,0,54,"TFAP2C",0.0237699457973702,NA,NA,NA,NA,NA,NA,NA
"NFE2 (human)",0.00149185374265053,1.51146368622352,9.83620635592777,"['CARS', 'PTPRT', 'DOCK5', 'FCGBP', 'COL18A1', 'ISCA1', 'GMFG', 'TNFAIP2', 'SLA', 'YBX1', 'TCIRG1', 'ANTXR1', 'FCGR3A', 'TUBB3', 'PSTPIP2', 'ENOSF1', 'STAB1', 'C1RL', 'NCK2', 'TMEM108', 'FLVCR2', 'ERC2', 'MCF2L2', 'SLC16A3', 'YWHAG', 'C11ORF87', 'RBFOX1', 'TPI1', 'ACOT7', 'ACSL1', 'PLEKHG5', 'CACNA2D3', 'SORCS1', 'AMPD2', 'ATP11A', 'MYO7A', 'SYN3', 'DOK3', 'CDH12', 'TLR5', 'ASTN2', 'PFN1', 'FTL', 'C1QA', 'GRAMD1A', 'CEBPB', 'TSHZ3', 'ARHGAP19', 'CEND1', 'LTC4S', 'SLC5A3', 'MED12L', 'TYMP', 'PGS1', 'PRDX5', 'HRH2', 'ADAMTS17', 'TBC1D14', 'P2RY12', 'XBP1', 'CNTN5', 'IDH1', 'KCNIP4', 'DSTN', 'NR1D2', 'LILRB4', 'SLC6A6', 'PTPRE', 'RALYL', 'FCGR2A', 'CXCL12', 'TEF', 'CD69', 'CPVL', 'HSPA1B', 'C1QC']",0.0303975375856944,0,0,76,"NFE2",0.0303975375856944,NA,NA,NA,NA,NA,NA,NA
"MZF1 1-4 (human)",0.00159427644680216,1.54430847924454,9.94740869679831,"['ARHGAP9', 'SNAP25', 'COL18A1', 'GPR65', 'STON2', 'TCIRG1', 'AFF3', 'IKZF2', 'SLC2A5', 'BACH1', 'GRIP1', 'CASP1', 'PMEPA1', 'FLVCR2', 'SLC16A3', 'C11ORF87', 'RNF44', 'ACOT7', 'FCER1G', 'SFMBT2', 'PLEKHG5', 'AMPD2', 'MYO7A', 'SYN3', 'PCP4', 'ASPHD1', 'MED21', 'ACPP', 'STX1A', 'FKBP5', 'FTL', 'CX3CR1', 'C1QB', 'NRN1', 'HLF', 'NOTCH1', 'PVT1', 'HPCA', 'PXN', 'PRDM11', 'CSF2RA', 'AIF1', 'GNG3', 'PRDX5', 'GNG10', 'SNTG1', 'KCNMB2', 'CTNNA3', 'NLRP1', 'GBP2', 'CD55', 'CTSA', 'NLGN4Y', 'IL10RB', 'TMEM176B', 'STAT3', 'DTNBP1', 'IGF1', 'BST2', 'PPFIBP1', 'LRFN5', 'BCL6', 'NFIB', 'FGF13', 'CPVL', 'BEX5', 'CPEB4']",0.0303975375856944,0,0,67,"MZF1 1-4",0.0303975375856944,NA,NA,NA,NA,NA,NA,NA
"NFKB1 (human)",0.00330526155253851,1.39994382153976,7.99681463369087,"['FCGBP', 'PID1', 'RAB3A', 'PLAT', 'RBPJ', 'ANTXR1', 'GALNT10', 'RIMS2', 'GOLGA4', 'TUBB3', 'HCFC1R1', 'FAM110B', 'MAP3K8', 'RTTN', 'RBFOX1', 'ACOT7', 'CD93', 'NUP210', 'ACSL1', 'SFMBT2', 'CACNA2D3', 'RUNX1', 'CACNB4', 'DOK3', 'TBPL1', 'KCNQ5', 'ASTN2', 'PFN1', 'ANKRD36B', 'FKBP5', 'TSHZ3', 'PXN', 'CEND1', 'PRDM11', 'CPLX1', 'HIF1A', 'PGS1', 'PRDX5', 'SBNO2', 'CHST15', 'PLTP', 'XBP1', 'PRELID1', 'TNFSF13', 'ELL2', 'IGF2R', 'PPFIBP1', 'LRFN5', 'RALYL', 'CXCL12', 'P4HA1', 'FGF13', 'XKR4', 'UBE2M', 'CPEB4', 'COL18A1', 'TNFAIP8', 'PYGL', 'TCIRG1', 'KBTBD12', 'ENC1', 'DSE', 'NFKBIZ', 'PHACTR2', 'TSPO', 'ZNF385B', 'IKBKE', 'PDE4D', 'DYNLT3', 'PLEKHG5', 'AMPD2', 'TNFRSF1B', 'DPYD', 'RBMS1', 'LCP1', 'DOCK1', 'CNTNAP5', 'C1QA', 'GRAMD1A', 'CEBPB', 'TYMP', 'GNG3', 'SPP1', 'SLC25A23', 'CSMD1', 'GCA', 'TMEM176B', 'LIMK2', 'USP9Y', 'CCK', 'LILRB4', 'SLC25A37', 'PER3', 'TEF', 'SCD', 'RAB15', 'APOC1', 'CCDC65', 'CD69']",0.0548068799433851,0,0,99,"NFKB1",0.0548068799433851,0.0557866597791215,0.0832626418504406,0.875013805821326,0.881111890200384,0.339023067113323,0.999900321403679,0.985501378612174
"RUNX1 (human)",0.00344027238225039,1.38181818181818,7.83795548851272,"['RAB3C', 'FCGBP', 'STEAP3', 'ZFAND5', 'SLA', 'ANTXR1', 'RPS6KA5', 'LIPC', 'CAPNS1', 'PSMD5', 'FAM110B', 'VSIG4', 'FAM81A', 'SLC16A3', 'DLEU7', 'KCNH1', 'RNF44', 'RBFOX1', 'ACOT7', 'DSCAM', 'NUP210', 'ARRDC3', 'EPDR1', 'ATP11A', 'MYO7A', 'RUNX1', 'PCP4', 'TAGLN3', 'ANKRD36B', 'FKBP5', 'ASTN1', 'IGSF6', 'CEND1', 'CACNA1A', 'ZC3HAV1', 'PRDM11', 'CSF2RA', 'PGS1', 'PLAC8', 'SBNO2', 'TSPAN7', 'NLRP1', 'PACSIN1', 'HSPA5', 'CNTN5', 'DSTN', 'RAB27A', 'ELL2', 'PTPRE', 'RALYL', 'BCL6', 'FGF13', 'LGMN', 'PRR5', 'PTPRT', 'COL18A1', 'CPM', 'OTUD7A', 'YBX1', 'TCIRG1', 'SLC6A1', 'FCGR3A', 'DBP', 'STAB1', 'CASP1', 'PDE4B', 'TMEM108', 'PMEPA1', 'IKBKE', 'DUSP3', 'HMGCS1', 'PDE4D', 'DYNLT3', 'AMPD2', 'TNFRSF1B', 'GAP43', 'MED21', 'CDH12', 'RBMS1', 'DOCK1', 'CREB5', 'CX3CR1', 'C1QA', 'OAT', 'NLRC5', 'PDXP', 'LTC4S', 'NCALD', 'ARNTL', 'SUSD3', 'E2F3', 'SLC25A23', 'GBP2', 'NLGN4Y', 'P2RY13', 'MYO10', 'LIMK2', 'PNMA2', 'SVIP', 'PTPN14', 'STXBP5L', 'EEPD1', 'CLEC2B', 'TEF', 'SCD', 'RAB15', 'C1QC', 'HSPA1A']",0.0548068799433851,0,0,108,"RUNX1",0.0548068799433851,1.7180735455654e-06,2.99109818884973e-06,0.765012832344032,0.775665647232366,0.287093427220659,0.771767096230565,0.906271658729581
"Stat3 (mouse)",0.00344938405238088,1.62723233203782,9.22569068859165,"['ARHGAP9', 'ROBO2', 'RYR2', 'STEAP3', 'SATB1', 'GPR65', 'OTUD7A', 'CACNA1A', 'RBPJ', 'RGS4', 'KBTBD12', 'ADAMTS17', 'CASP4', 'TBC1D14', 'HEATR3', 'OLR1', 'SLC25A23', 'JAK3', 'IKBKE', 'TRPM3', 'LINGO2', 'P2RY13', 'CNTN5', 'IL10RB', 'IDH1', 'TNFSF13', 'ARRDC3', 'NAP1L3', 'EAF2', 'AMPD2', 'SYN3', 'BST2', 'VMP1', 'PLSCR1', 'RALYL', 'VSNL1', 'BCL6', 'RBMS1', 'CCDC65', 'TLR5', 'MDGA2', 'DOCK1', 'UBE2M', 'CREB5']",0.0548068799433851,0,0,44,"Stat3",0.0548068799433851,1.25751558748003e-05,0.00164987817696805,0.901885121540135,0.907136432403251,0.21052860862789,0.984215435344917,1
"MIR138 (human)",0.0039987902248728,1.64047023250964,9.05828850078332,"['DOCK5', 'CHRM3', 'COL18A1', 'NRN1', 'ABHD3', 'CALCOCO2', 'TNFAIP2', 'CEND1', 'TCIRG1', 'SLC2A5', 'SBNO2', 'SNTG1', 'STAB1', 'ITGAX', 'PMEPA1', 'NLRP1', 'A2M', 'IKBKE', 'HIST1H2AC', 'MARCKSL1', 'TPI1', 'ACOT7', 'CNTN5', 'IL15', 'ACSL1', 'PLEKHG5', 'IDH1', 'TBR1', 'NAV2', 'UNC13D', 'MLLT11', 'PCP4', 'DOK3', 'CXCL12', 'BCL6', 'SCD', 'NFIB', 'APOC1', 'PTPN2', 'PFN2', 'CREB5']",0.058324491255586,0,0,41,"MIR138",0.058324491255586,NA,NA,NA,NA,NA,NA,NA
"TBX5 (mouse)",0.00407863575213888,1.61002625238249,8.85835272115887,"['CHRM3', 'SATB1', 'PROS1', 'C5AR1', 'NLRC5', 'F13A1', 'TCIRG1', 'TMEM163', 'GALNT10', 'TYMP', 'FADS2', 'PNMA1', 'HRH2', 'SH3PXD2B', 'TBC1D14', 'ERC2', 'TRPM3', 'CD55', 'IFNAR2', 'LINGO2', 'CD163', 'RNF44', 'RBFOX1', 'PRELID1', 'ACOT7', 'IDH1', 'TNFSF13', 'RAB27A', 'NR1D2', 'TBR1', 'ATP11A', 'NR1D1', 'KSR2', 'PARP9', 'RALYL', 'CACNB4', 'TEF', 'CDH12', 'VAMP1', 'DOCK1', 'PFN2', 'TLR2', 'CHMP5', 'CREB5']",0.058324491255586,0,0,44,"TBX5",0.058324491255586,NA,NA,NA,NA,NA,NA,NA
"HMGA1 (human)",0.00594188867271107,1.5881327862369,8.14033706775357,"['PRR5', 'CHRM3', 'CALCOCO2', 'GPR65', 'CACNA1A', 'F13A1', 'IQGAP1', 'HIF1A', 'LITAF', 'ELAVL2', 'RGS4', 'PLAC8', 'GRIP1', 'CYSLTR1', 'DUSP10', 'SNTG1', 'CASP4', 'KCNMB2', 'TIMM17A', 'TBC1D14', 'PHACTR2', 'MS4A14', 'CTNNA3', 'ERC2', 'WLS', 'P2RY12', 'P2RY13', 'PDE4D', 'IDH1', 'MAMDC2', 'IGF1', 'SMAD6', 'FOXP1', 'STXBP5L', 'PLCXD3', 'BCL6', 'CDH12', 'CD69', 'MDGA2', 'FGF13', 'BEX5', 'ASTN1']",0.0809228647807317,0,0,42,"HMGA1",0.0809228647807317,NA,NA,NA,NA,NA,NA,NA
"SRF (mouse)",0.00735190763440308,1.64785080594777,8.09555395382925,"['CARS', 'CD83', 'GMFG', 'PLD4', 'HIF1A', 'PLAC8', 'PNMA1', 'TRPS1', 'RNF217', 'PHACTR2', 'ENPP1', 'CTNNA3', 'PLTP', 'TRPM3', 'LINGO2', 'NUP210', 'PDE4D', 'PLEKHG5', 'USP9Y', 'KCNIP4', 'NAP1L3', 'EAF2', 'NAP1L2', 'LILRB4', 'BST2', 'RALYL', 'SLC25A19', 'KIF26B', 'SBDS', 'VAMP1', 'CNTN4', 'TLR5', 'CDH18', 'CPEB4']",0.09557479924724,0,0,34,"SRF",0.09557479924724,NA,NA,NA,NA,NA,NA,NA
