"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","edgeR_DE_BHQ","diff_mesor_BHQ"
"TFEB","TFEB","MA0692.1","4.2024",1.03122e-05,0.830085,0.821723,0.0619952,748,"False",6.44715496062992e-05,0.00156723814897942,0.0385875525233122,0.880354343599455,0.880771143360916,-0.215674637439368,0.317299706015958,0.642770330445658,0.317299706015958
"GABPA","GABPA","MA0062.3","4.19948",1.09605e-05,0.814286,0.806282,0.0534594,748,"False",6.79893515625e-05,1.26881335758408e-05,0.0913072832345154,NA,NA,NA,0.442443951279141,0.694600735560215,0.442443951279141
"HES5","HES5","MA0821.1","4.11625",1.65729e-05,0.756277,0.748255,0.0484441,748,"False",0.000102006841860465,NA,NA,NA,NA,NA,NA,NA,NA
"MLXIPL","MLXIPL","MA0664.1","4.09221",1.70922e-05,0.803893,0.795318,0.0636353,748,"False",0.000104393898461538,8.52669430946701e-06,0.391019237794169,0.423612183895433,0.424889074919165,-1.0165372475596,0.407724549068799,0.848003937486497,0.407724549068799
"ETV1","ETV1","MA0761.2","4.09847",1.73244e-05,0.821448,0.813569,0.0528494,748,"True",0.000105004378625954,3.13843026593813e-11,0.000216034424740588,0.249978143657395,0.251643762874359,-0.0818117583013739,0.725560571430702,0.995735344542885,0.725560571430702
"ATF6","ATF6","MA1466.1","4.07674",1.92116e-05,0.742513,0.735722,0.0448014,748,"False",0.000115560684848485,5.47741182731884e-06,0.14029541483375,NA,NA,NA,0.846407300257457,0.928787360696086,0.846407300257457
"TFAP2C","TFAP2C","MA0524.2","4.04839",2.29964e-05,0.860829,0.853662,0.039121,748,"False",0.000137286778947368,NA,NA,NA,NA,NA,NA,NA,NA
"VEZF1","VEZF1","MA1578.1","3.98898",2.92846e-05,0.876421,0.867548,0.0520215,748,"False",0.000173522182089552,0.0140586242885703,0.0421450138653392,0.87384771260217,0.874393877899727,0.367979095164418,0.366708516332676,0.46165522933884,0.366708516332676
"Znf423","Znf423","MA0116.1","3.9334",3.60032e-05,0.832511,0.826226,0.0416005,748,"False",0.000211752154074074,0.655724731489992,0.420509944874368,NA,NA,NA,0.887644667905436,0.887143412338443,0.887644667905436
"XBP1","XBP1","MA0844.1","3.91826",3.7568e-05,0.760485,0.754141,0.0450123,748,"False",0.000219330823529412,1.33486826411049e-12,1.21843141259669e-10,0.81913064341924,0.819017255921375,0.0527234351059098,2.53995180385837e-05,0.00252645425989178,2.53995180385837e-05
"ELF3","ELF3","MA0640.2","3.8106",5.96642e-05,0.827124,0.820002,0.0499291,748,"False",0.000345791056934307,NA,NA,NA,NA,NA,NA,NA,NA
"PLAGL2","PLAGL2","MA1548.1","3.80708",6.34397e-05,0.856123,0.846444,0.0564409,748,"False",0.000365008128985507,NA,NA,NA,NA,NA,NA,0.463531546009391,NA
"ZNF449","ZNF449","MA1656.1","3.76838",7.22409e-05,0.80791,0.800995,0.0459319,748,"False",0.000412656651798561,0.000232062846987522,0.0110711342233109,0.918229745742718,0.917827920553407,0.0511103553881532,0.907660351308991,0.870752974153176,0.907660351308991
"IRF6","IRF6","MA1509.1","3.72512",8.25826e-05,0.798964,0.792275,0.0516862,748,"False",0.000468361317142857,NA,NA,NA,NA,NA,NA,NA,NA
"PLAG1","PLAG1","MA0163.1","3.63588",0.000124907,0.807256,0.800424,0.0436726,748,"False",0.000703377007092199,0.000145962360983419,0.216194480544597,0.445070220157088,0.446880309697702,-0.292216041701491,0.488992218027619,0.409479431732321,0.488992218027619
"E2F3","E2F3","MA0469.3","3.55743",0.00016428,0.699006,0.69333,0.0424931,748,"False",0.000918579718309859,1.4999515945196e-05,1.17473406944892e-06,0.337387901876841,0.338404887695003,0.466033556357607,0.811462319587237,0.844428903712221,0.811462319587237
"MAX","MAX::MYC","MA0059.1","3.40229",0.00029437,0.803859,0.797632,0.049983,748,"False",0.00162312347222222,3.3880737270915e-07,0.0516050647101421,0.415007841632972,0.416317096203809,-0.737430374128988,0.684850696471875,0.748818357339388,0.684850696471875
"MYC","MAX::MYC","MA0059.1","3.40229",0.00029437,0.803859,0.797632,0.049983,748,"False",0.00162312347222222,NA,NA,NA,NA,NA,NA,NA,NA
"TCF12","TCF12","MA1648.1","3.34405",0.000377357,0.878425,0.871576,0.0479846,748,"True",0.00206635488275862,2.79902146123809e-12,0.0739681105237214,0.116954792736043,0.117888843892195,-0.860530098897144,3.23544717402457e-06,0.00410320279775937,3.23544717402457e-06
"NFKB2","NFKB2","MA0778.1","3.32813",0.000393008,0.762612,0.755761,0.0526763,748,"False",0.00213731747945205,NA,NA,NA,NA,NA,NA,NA,NA
"Wt1","Wt1","MA1627.1","3.27789",0.000480406,0.836321,0.828844,0.0529184,748,"False",0.00259484601360544,NA,NA,NA,NA,NA,NA,NA,NA
"GLI2","GLI2","MA0734.2","3.21974",0.000581757,0.770052,0.764694,0.042106,748,"False",0.00312104768918919,NA,NA,NA,NA,NA,NA,NA,NA
"MTF1","MTF1","MA0863.1","3.19437",0.000633095,0.733632,0.728912,0.0383422,748,"False",0.00337367402684564,NA,NA,NA,NA,NA,NA,NA,NA
"Plagl1","Plagl1","MA1615.1","3.1666",0.000714252,0.833039,0.825969,0.0508635,748,"False",0.00378077392,0.00222497960109377,0.00256330808393796,0.366239923260334,0.36805733692327,0.476358653359398,0.574059391728259,0.323317315338056,0.574059391728259
"IRF8","IRF8","MA0652.1","3.12777",0.000787338,0.721742,0.716154,0.0496259,748,"False",0.0041400421986755,NA,NA,NA,NA,NA,NA,NA,NA
"IRF5","IRF5","MA1420.1","3.07629",0.000942953,0.751284,0.74655,0.0421525,748,"False",0.00492568869736842,NA,NA,NA,NA,NA,NA,NA,NA
"KLF9","KLF9","MA1107.2","3.04789",0.00107012,0.801305,0.794726,0.0500336,748,"False",0.00555343320261438,0.0253061073771051,0.358562756734065,NA,NA,NA,0.350657424031714,0.422347409921093,0.350657424031714
"TCF3","TCF3","MA0522.3","3.04405",0.00108252,0.877899,0.871721,0.0474924,748,"False",0.00558130441558442,0.503882104741733,0.547187389709418,NA,NA,NA,0.728503548244294,0.423032320687182,0.728503548244294
"GLI3","GLI3","MA1491.1","2.95028",0.00146355,0.787505,0.782675,0.0409528,748,"False",0.00749715290322581,2.69033080290231e-06,0.00173614989101563,0.80815213913201,0.807772677971579,0.115575982018272,0.000440466591032826,0.00731545434989457,0.000440466591032826
"NFYB","NFYB","MA0502.2","2.81915",0.0021756,0.809192,0.803189,0.0618535,748,"False",0.0110732461538462,1.75633598383374e-05,0.203297302239033,0.488317555508378,0.490328599411045,-0.889141432686776,0.683186410497695,0.420344016712901,0.683186410497695
"NFYA","NFYA","MA0060.3","2.75149",0.00271248,0.82534,0.818924,0.0651219,748,"False",0.0137178924840764,0.775043217150689,0.678386797817695,NA,NA,NA,0.609052322024312,0.289852380605596,0.609052322024312
"Pax2","Pax2","MA0067.1","2.62432",0.00401185,0.930279,0.926513,0.0393156,748,"False",0.0201608158227848,NA,NA,NA,NA,NA,NA,NA,NA
"TFAP2A","TFAP2A","MA0003.4","2.61397",0.00421805,0.824098,0.81862,0.0499937,748,"False",0.0210637213836478,NA,NA,NA,NA,NA,NA,NA,NA
"FOSL1","FOSL1::JUND","MA1143.1","2.58092",0.00449895,0.814891,0.80978,0.0590218,748,"False",0.0221873683229814,NA,NA,NA,NA,NA,NA,NA,NA
"JUND","FOSL1::JUND","MA1143.1","2.58092",0.00449895,0.814891,0.80978,0.0590218,748,"False",0.0221873683229814,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092,0.939359027733481
"SPIB","SPIB","MA0081.2","2.56475",0.004778,0.782396,0.777921,0.0483441,748,"False",0.0234180987654321,NA,NA,NA,NA,NA,NA,NA,NA
"CREM","CREM","MA0609.2","2.51872",0.00536173,0.732552,0.727025,0.0678887,748,"False",0.0261178749693252,0.0014716026769734,0.0984595810516735,NA,NA,NA,0.529559804063605,0.188452966581522,0.529559804063605
"IRF4","IRF4","MA1419.1","2.49265",0.00588531,0.704952,0.700638,0.0482286,748,"False",0.0284935130487805,NA,NA,NA,NA,NA,NA,NA,NA
"GCM2","GCM2","MA0767.1","2.45647",0.00664012,0.839071,0.835222,0.0381204,748,"False",0.0319530623030303,NA,NA,NA,NA,NA,NA,NA,NA
"JUNB","JUNB","MA1140.2","2.42222",0.00709286,0.724394,0.719098,0.0662551,748,"False",0.0339260893975904,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136,0.938704374647668
"NFKB1","NFKB1","MA0105.4","2.41208",0.0074848,0.726948,0.722064,0.0513646,748,"False",0.0355864143712575,1.32526612606581e-06,4.00762710655951e-06,NA,NA,NA,0.000115027406030369,0.0168182834819852,0.000115027406030369
"ZKSCAN5","ZKSCAN5","MA1652.1","2.38053",0.00807867,0.825909,0.821351,0.0530351,748,"False",0.0381813332142857,0.295331786908979,0.00592668115038846,0.361688097381747,0.362905106780193,1.09042455012363,0.484306763894514,0.901459321829965,0.484306763894514
"ZNF263","ZNF263","MA0528.2","2.38191",0.00820874,0.862129,0.856546,0.0547627,748,"False",0.0385665062721894,0.119039055427212,0.30278161607353,NA,NA,NA,0.653602788471038,0.612004028071349,0.653602788471038
"RARA","RARA::RXRG","MA1149.1","2.32174",0.0095041,0.793992,0.790771,0.0379808,748,"False",0.0441301485380117,0.53769392609247,0.726897350146413,NA,NA,NA,0.707907607608786,0.586107931058805,0.707907607608786
"RXRG","RARA::RXRG","MA1149.1","2.32174",0.0095041,0.793992,0.790771,0.0379808,748,"False",0.0441301485380117,0.0395239915283539,0.0128048965374803,0.814314479916059,0.813849267481223,0.453972313574165,0.0749442733218121,0.182611734768356,0.0749442733218121
"Zic1","Zic1::Zic2","MA1628.1","2.27887",0.0107913,0.874106,0.869542,0.0493819,748,"False",0.0495277005780347,NA,NA,NA,NA,NA,NA,NA,NA
"Zic2","Zic1::Zic2","MA1628.1","2.27887",0.0107913,0.874106,0.869542,0.0493819,748,"False",0.0495277005780347,NA,NA,NA,NA,NA,NA,NA,NA
"RXRG","RXRG","MA1556.1","2.26641",0.0111401,0.763949,0.760278,0.0404486,748,"False",0.0508347091954023,0.0395239915283539,0.0128048965374803,0.814314479916059,0.813849267481223,0.453972313574165,0.0749442733218121,0.182611734768356,0.0749442733218121
"Znf281","Znf281","MA1630.1","2.19489",0.013485,0.824687,0.819408,0.0576439,748,"False",0.0611833714285714,0.587137396195582,0.244259840558605,NA,NA,NA,0.784717812709589,0.64818497221539,0.784717812709589
"HES6","HES6","MA1493.1","2.17069",0.0142359,0.804834,0.801229,0.0433255,748,"False",0.0642233215909091,0.000189974688730165,0.0826307194566592,0.931446194475021,0.930657186789934,-0.20113066192432,0.921809044363485,0.975783629037729,0.921809044363485
"E2F8","E2F8","MA0865.1","2.16512",0.014384,0.736383,0.732586,0.0474661,748,"False",0.0645248361581921,NA,NA,NA,NA,NA,NA,NA,NA
"FERD3L","FERD3L","MA1485.1","2.11916",0.016152,0.773774,0.770135,0.0469065,748,"False",0.072048808988764,NA,NA,NA,NA,NA,NA,NA,NA
"GCM1","GCM1","MA0646.1","2.05662",0.0190619,0.807925,0.804757,0.0379439,748,"False",0.0845539027932961,NA,NA,NA,NA,NA,NA,NA,NA
"TCF4","TCF4","MA0830.2","2.02293",0.0207656,0.842976,0.838917,0.04737,748,"False",0.0915993688888889,3.39495475495189e-10,4.44452075126362e-06,0.642612736584311,0.643784942052899,-0.0975693214872631,0.00152396825101363,0.0349135910955244,0.00152396825101363
"REL","REL","MA0101.1","1.98716",0.0224358,0.872997,0.869717,0.0434791,748,"False",0.0982125648351648,0.896972540245189,0.505396308115061,NA,NA,NA,0.973806278358158,0.842363278575441,0.973806278358158
"ATF7","ATF7","MA0834.1","1.98033",0.0225122,0.732157,0.727749,0.0665362,748,"False",0.0982125648351648,1.42935485121592e-07,0.000178705957551815,0.602301477944029,0.603589821901222,0.107713300067256,0.0486211119826962,0.299346349362899,0.0486211119826962
"E2F7","E2F7","MA0758.1","1.97244",0.0231646,0.694906,0.69133,0.0494702,748,"False",0.100506515846995,NA,NA,NA,NA,NA,NA,NA,NA
"ZBTB6","ZBTB6","MA1581.1","1.95399",0.0243791,0.829804,0.826086,0.0478041,748,"False",0.105201116304348,1.83098131187282e-07,0.000120975188511793,0.815459603392206,0.814873557520255,0.159862629846357,0.0828138588525227,0.187231212146549,0.0828138588525227
"ATF3","ATF3","MA0605.2","1.89553",0.027439,0.742084,0.737623,0.0721907,748,"False",0.117331238297872,NA,NA,NA,NA,NA,NA,NA,NA
"FOSL1","FOSL1::JUN","MA1129.1","1.89409",0.0276565,0.769427,0.765238,0.0650724,748,"False",0.117331238297872,NA,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSL1::JUN","MA1129.1","1.89409",0.0276565,0.769427,0.765238,0.0650724,748,"False",0.117331238297872,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038
"NR2C2","NR2C2","MA0504.1","1.89666",0.0277812,0.826406,0.823751,0.0368132,748,"False",0.117331238297872,0.402056473031875,0.277010757371613,NA,NA,NA,0.114398968750216,0.431767702098037,0.114398968750216
"NR5A1","NR5A1","MA1540.1","1.88765",0.0282441,0.848876,0.845569,0.048434,748,"False",0.118655107936508,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF341","ZNF341","MA1655.1","1.86519",0.0298659,0.825578,0.822091,0.0492662,748,"False",0.124662548958333,0.0843975679557361,0.291867688417526,NA,NA,NA,0.869502613195606,0.543603028005603,0.869502613195606
"FOSB","FOSB::JUNB","MA1136.1","1.85684",0.0301451,0.784167,0.780211,0.0626245,748,"False",0.124662548958333,NA,NA,NA,NA,NA,NA,NA,NA
"JUNB","FOSB::JUNB","MA1136.1","1.85684",0.0301451,0.784167,0.780211,0.0626245,748,"False",0.124662548958333,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136,0.938704374647668
"IRF9","IRF9","MA0653.1","1.76959",0.0369345,0.692749,0.68948,0.0503327,748,"False",0.151948150259067,0.0536109304618979,0.229646252852583,0.676672836998804,0.676974162351561,-0.138500313780989,0.238554128085192,0.0665418591362636,0.238554128085192
"NFIX","NFIX","MA1528.1","1.76195",0.0377942,0.759985,0.756761,0.045757,748,"False",0.154683478350515,0.00349890485800597,0.0807929562479081,NA,NA,NA,0.00212255099815035,0.00936829406664611,0.00212255099815035
"RUNX2","RUNX2","MA0511.2","1.7459",0.0388805,0.83388,0.830783,0.0487826,748,"False",0.158313420512821,9.54297638613825e-10,8.33321721689621e-07,0.583253278634686,0.584659931809367,0.291099677387324,4.68480268446333e-06,0.00213346696213659,4.68480268446333e-06
"ASCL1","ASCL1","MA1631.1","1.74503",0.0393082,0.843849,0.840361,0.0482013,748,"False",0.159238320408163,3.79158266465995e-16,1.28597073573147e-06,0.743650901305923,0.745412809009136,-0.221093040977133,0.036971372786309,0.156808695364,0.036971372786309
"NHLH1","NHLH1","MA0048.2","1.73495",0.0398183,0.832359,0.828809,0.0563169,748,"False",0.160485940101523,NA,NA,NA,NA,NA,NA,NA,NA
"MYBL2","MYBL2","MA0777.1","1.70082",0.0428403,0.714526,0.71184,0.0438482,748,"False",0.17179393030303,NA,NA,NA,NA,NA,NA,NA,NA
"MITF","MITF","MA0620.3","1.66519",0.0458587,0.754699,0.751349,0.0615169,748,"False",0.182973908542714,0.000142085705473803,0.149799263896066,0.471951568173403,0.473943716682802,-0.441734395526844,0.000625291867612905,0.019888034351978,0.000625291867612905
"ETV4","ETV4","MA0764.2","1.63912",0.0490114,0.887547,0.883767,0.0606729,748,"False",0.194575258,1.43756812512e-11,1.6421022264683e-05,0.725535957651591,0.726925694984276,-0.183217000907516,0.0723551511719946,0.195774334360405,0.0723551511719946
"PAX9","PAX9","MA0781.1","1.59327",0.054051,0.72474,0.722568,0.0341083,748,"False",0.213514895522388,NA,NA,NA,NA,NA,NA,NA,NA
"MZF1","MZF1","MA0057.1","1.55006",0.059027,0.912188,0.909997,0.0350813,748,"True",0.230891679802956,3.19730234362617e-07,0.309330485981304,0.233837622423147,0.235339862494739,-0.844672610786633,0.254434911662061,0.224199455645028,0.254434911662061
"RARA","RARA","MA0730.1","1.54743",0.0590315,0.713151,0.710809,0.041146,748,"False",0.230891679802956,0.53769392609247,0.726897350146413,NA,NA,NA,0.707907607608786,0.586107931058805,0.707907607608786
"OSR2","OSR2","MA1646.1","1.53906",0.0600535,0.841523,0.838609,0.0511685,748,"False",0.233737642156863,NA,NA,NA,NA,NA,NA,NA,NA
"MYBL1","MYBL1","MA0776.1","1.52901",0.0613476,0.745548,0.74297,0.0446551,748,"False",0.237609728780488,NA,NA,NA,NA,NA,NA,NA,NA
"REST","REST","MA0138.2","1.52417",0.061722,0.692464,0.690243,0.0408948,748,"False",0.237899359223301,NA,NA,NA,NA,NA,NA,NA,NA
"NFYC","NFYC","MA1644.1","1.51798",0.0624765,0.821319,0.817713,0.0668536,748,"False",0.23964415942029,8.75764117179246e-06,0.117687433091877,NA,NA,NA,0.568302564047709,0.774288703643399,0.568302564047709
"MAFA","MAFA","MA1521.1","1.49935",0.0650767,0.762713,0.760444,0.0399049,748,"False",0.2484177875,NA,NA,NA,NA,NA,NA,NA,NA
"RFX4","RFX4","MA0799.1","1.46084",0.0698113,0.76811,0.7656,0.049308,748,"False",0.26521613492823,3.780537200222e-10,0.000369303423687834,0.482135543257516,0.484185848448603,-0.38633721475263,0.308590027981379,0.392133140743923,0.308590027981379
"JDP2","JDP2","MA0656.1","1.44456",0.0718193,0.741804,0.738511,0.0685864,748,"False",0.271545353333333,0.0115949704476004,0.378784087245361,NA,NA,NA,0.766617243445059,0.850080875160929,0.766617243445059
"PAX1","PAX1","MA0779.1","1.43463",0.0740114,0.750293,0.74848,0.0313089,748,"False",0.278507353554502,NA,NA,NA,NA,NA,NA,NA,NA
"SOX18","SOX18","MA1563.1","1.40624",0.0779625,0.921171,0.919466,0.0312491,748,"False",0.291991627358491,NA,NA,NA,NA,NA,NA,NA,NA
"SMAD5","SMAD5","MA1557.1","1.39146",0.0802558,0.78404,0.781728,0.0417293,748,"False",0.299169507981221,0.000149032333776356,0.00095632629399809,NA,0.770977531467997,NA,0.397172952216047,0.62473337061323,0.397172952216047
"PROX1","PROX1","MA0794.1","1.31922",0.0914235,0.761018,0.758873,0.0435119,748,"False",0.339206817757009,1.53592239867728e-07,0.000654979877494897,0.96738090388599,0.966183194578511,0.00126151599292175,0.647471390952648,0.94678650675931,0.647471390952648
"RFX5","RFX5","MA0510.2","1.26831",0.0997145,0.713324,0.710932,0.0553442,748,"False",0.368247967441861,4.15551034719877e-09,0.00747666847822857,0.425759426742115,0.427090480893383,-0.372086362036401,0.111405516183654,0.151856168009871,0.111405516183654
"SPIC","SPIC","MA0687.1","1.23594",0.105995,0.805851,0.803793,0.0448406,748,"False",0.389629768518518,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF143","ZNF143","MA0088.2","1.17414",0.116907,0.748329,0.746474,0.0506166,748,"False",0.427761096774194,0.0511374169130731,0.377210929835357,NA,NA,NA,0.213228761129389,0.344795836359772,0.213228761129389
"OVOL1","OVOL1","MA1544.1","1.14744",0.123097,0.749326,0.747231,0.0510933,748,"False",0.448344119266055,NA,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2::JUND","MA1145.1","1.09837",0.133148,0.758763,0.756443,0.062912,748,"False",0.480543236363636,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025,0.970493389204502
"JUND","FOSL2::JUND","MA1145.1","1.09837",0.133148,0.758763,0.756443,0.062912,748,"False",0.480543236363636,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092,0.939359027733481
"Creb5","Creb5","MA0840.1","1.06468",0.140673,0.758814,0.756349,0.0683262,748,"False",0.505404352941176,0.0795366954827995,0.896597822729986,0.643085230294129,NA,-1.26782812785518,0.0459051989238392,0.0630219064864964,0.0459051989238392
"RARB","RARB","MA1552.1","1.05274",0.14396,0.756158,0.754601,0.0390439,748,"False",0.512717488789238,0.22503778140359,0.0991450997362806,NA,NA,NA,0.308105979004078,0.713732404528281,0.308105979004078
"Npas2","Npas2","MA0626.1","1.05155",0.144,0.842725,0.840522,0.0580489,748,"False",0.512717488789238,1.72502955719853e-05,0.015547354246931,NA,NA,NA,0.615235191624403,0.764764733182462,0.615235191624403
"ZBTB12","ZBTB12","MA1649.1","1.04245",0.146238,0.842775,0.840757,0.052112,748,"False",0.516946933333333,NA,NA,NA,NA,NA,NA,NA,NA
"THAP1","THAP1","MA0597.1","1.04315",0.14649,0.922829,0.921664,0.0273243,748,"False",0.516946933333333,0.000296762029318599,0.260072000150699,0.824789086738708,0.82502095278136,-0.38741527796548,0.787073196740828,0.972640317709612,0.787073196740828
"FOSB","FOSB::JUN","MA1127.1","1.00667",0.154167,0.755868,0.753617,0.0663236,748,"False",0.539244925110132,NA,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSB::JUN","MA1127.1","1.00667",0.154167,0.755868,0.753617,0.0663236,748,"False",0.539244925110132,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038
"IRF3","IRF3","MA1418.1","0.96511",0.164703,0.706684,0.705022,0.0480221,748,"True",0.573570973684211,0.000744932316830985,0.0429349600067079,0.193109623773249,0.194279640196313,-0.0273543559243494,0.933546416859352,0.934011611865805,0.933546416859352
"HOXA9","HOXA9","MA0594.2","0.949613",0.168731,0.860823,0.859193,0.0467726,748,"False",0.585032375545852,NA,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2::JUN","MA1131.1","0.917198",0.176717,0.779595,0.777587,0.0642574,748,"False",0.607416874458874,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025,0.970493389204502
"JUN","FOSL2::JUN","MA1131.1","0.917198",0.176717,0.779595,0.777587,0.0642574,748,"False",0.607416874458874,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038
"RBPJ","RBPJ","MA1116.1","0.911727",0.178474,0.890305,0.888201,0.0638097,748,"False",0.610811879310345,0.00170316832345895,0.00760002696602911,NA,NA,NA,0.746111701961842,0.661112022042052,0.746111701961842
"ZNF354C","ZNF354C","MA0130.1","0.908928",0.17972,0.963619,0.962358,0.0342439,748,"False",0.612436394849785,NA,NA,NA,NA,NA,NA,NA,NA
"NR2C1","NR2C1","MA1535.1","0.888508",0.184987,0.912027,0.9102,0.0530519,748,"False",0.627690931623932,0.572427130936809,0.177498754088714,NA,NA,NA,0.359881952411498,0.880704362381805,0.359881952411498
"JUN","JUN::JUNB","MA1133.1","0.872734",0.188532,0.772231,0.770415,0.0620952,748,"False",0.634298338983051,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038
"JUNB","JUN::JUNB","MA1133.1","0.872734",0.188532,0.772231,0.770415,0.0620952,748,"False",0.634298338983051,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136,0.938704374647668
"RFX2","RFX2","MA0600.2","0.860793",0.191892,0.718351,0.716721,0.0557479,748,"True",0.642878683544304,0.00049002459541553,0.752880985245692,0.233837622423147,0.235339862494739,-0.646162466276103,0.97173182186614,0.207864456869896,0.97173182186614
"INSM1","INSM1","MA0155.1","0.822305",0.203458,0.858313,0.857047,0.0386793,748,"False",0.678763243697479,NA,NA,NA,NA,NA,NA,NA,NA
"MYOG","MYOG","MA0500.2","0.788508",0.212987,0.829609,0.827764,0.0623205,748,"False",0.707580242677824,NA,NA,NA,NA,NA,NA,NA,NA
"TFCP2","TFCP2","MA0145.3","0.767373",0.219167,0.804202,0.802875,0.046819,748,"False",0.725077491666667,2.8085506776557e-08,5.49847311514905e-05,0.558561574276478,0.559895640222136,0.0679769733664927,0.0801275034503232,0.029547223367452,0.0801275034503232
"Smad4","Smad4","MA1153.1","0.68105",0.245878,0.857306,0.855839,0.057006,748,"False",0.810071087136929,2.6143173958053e-06,0.000415163766704799,NA,NA,NA,0.987751854577839,0.881859982037229,0.987751854577839
"THRB","THRB","MA1574.1","0.672394",0.2485,0.79954,0.798607,0.0379189,748,"False",0.815326446280992,0.0212607867330875,0.54816952053287,NA,NA,NA,0.484306763894514,0.886270496976538,0.484306763894514
"RXRB","RXRB","MA1555.1","0.635717",0.260664,0.764735,0.763751,0.0393984,748,"False",0.851716938271605,0.0917194716343676,0.100541672203834,NA,NA,NA,0.0692280171240881,0.116332915417401,0.0692280171240881
"STAT1","STAT1","MA0137.3","0.605008",0.270772,0.826938,0.82571,0.0524206,748,"False",0.881118721311475,8.07179666707381e-08,0.0149718236688827,0.354654999729914,0.355162873682796,-0.582159657657805,0.0177634567296093,0.0150952150122767,0.0177634567296093
"USF2","USF2","MA0526.3","0.586735",0.276316,0.77282,0.771632,0.0603147,748,"False",0.89378256097561,0.121568046032251,0.615736950995144,NA,NA,NA,0.89362144057582,0.572688468922477,0.89362144057582
"NFIB","NFIB","MA1643.1","0.586944",0.276915,0.712736,0.711735,0.0431169,748,"False",0.89378256097561,0.053428458199218,0.112809332865001,NA,NA,NA,0.00739295557626464,0.100014517732003,0.00739295557626464
"Stat5b","Stat5b","MA1625.1","0.569801",0.282554,0.790913,0.789661,0.0584588,748,"False",0.90526885483871,0.433958791959353,0.813905773387535,NA,NA,NA,0.235818237835555,0.68128583246459,0.235818237835555
"ZNF282","ZNF282","MA1154.1","0.56812",0.282754,0.741022,0.7402,0.0421642,748,"False",0.90526885483871,0.00572447674796739,9.56396325494025e-05,0.501817767553551,0.504465761590049,0.606309935070548,0.31331106567371,0.319432965105513,0.31331106567371
"THRB","THRB","MA1575.1","0.562918",0.285082,0.739918,0.739063,0.0384589,748,"False",0.909056658634538,0.0212607867330875,0.54816952053287,NA,NA,NA,0.484306763894514,0.886270496976538,0.484306763894514
"NR2F1","NR2F1","MA1538.1","0.543636",0.291414,0.73759,0.736735,0.0434196,748,"False",0.925530864,5.0177386185504e-05,6.18123333230923e-05,0.479015588816396,0.481125180661059,0.315331805315562,0.806733688274543,0.883657240569642,0.806733688274543
"PAX3","PAX3","MA1546.1","0.532285",0.295361,0.749748,0.749015,0.0380198,748,"False",0.934329219123506,NA,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2::JUNB","MA1139.1","0.522125",0.298618,0.749778,0.74857,0.0686389,748,"False",0.937164790513834,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025,0.970493389204502
"JUNB","FOSL2::JUNB","MA1139.1","0.522125",0.298618,0.749778,0.74857,0.0686389,748,"False",0.937164790513834,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136,0.938704374647668
"BHLHE22","BHLHE22","MA1635.1","0.497699",0.307716,0.859789,0.85853,0.066297,748,"False",0.96191537007874,NA,NA,NA,NA,NA,NA,NA,NA
"RFX3","RFX3","MA0798.2","0.417282",0.336387,0.773802,0.773022,0.0558032,748,"True",1,5.8920093351457e-10,0.0149420102807459,0.18016722184912,0.180980469324885,-0.305527809724651,0.00173402523190791,0.0196521987503611,0.00173402523190791
