"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","edgeR_DE_BHQ","diff_mesor_BHQ"
"TCF12","TCF12","MA1648.1","0.174409",0.430752,0.873745,0.871576,0.0587666,20,"False",0.966644603626943,2.79902146123809e-12,0.0739681105237214,0.116954792736043,0.117888843892195,-0.860530098897144,3.23544717402457e-06,0.00410320279775937,3.23544717402457e-06
"Rbpjl","Rbpjl","MA1621.1","0.170882",0.43214,0.833383,0.831368,0.053674,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"NR1D1","NR1D1","MA1531.1","0.170267",0.432389,0.775045,0.773504,0.0322629,20,"False",0.966644603626943,0.179027626223778,0.0157079984304657,0.60553831018497,0.606625787833296,0.752509304762879,0.312498198893401,0.241430329848999,0.312498198893401
"IRF4","IRF4","MA1419.1","0.168015",0.433253,0.702399,0.700638,0.0643835,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"TBX3","TBX3","MA1566.1","0.167574",0.433446,0.883366,0.881918,0.0327658,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"TBX1","TBX1","MA0805.1","0.165925",0.434091,0.835088,0.833,0.0559357,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"NFIA","NFIA","MA0670.1","0.164978",0.434457,0.845976,0.843625,0.0746597,20,"False",0.966644603626943,0.000456369428374099,1.52961373237171e-06,0.24533647959175,0.24686554414787,0.742031208008421,0.0111874870457771,0.0948843173273869,0.0111874870457771
"KLF13","KLF13","MA0657.1","0.162945",0.435266,0.740852,0.739248,0.0410448,20,"False",0.966644603626943,0.480951922188092,0.402985200935648,NA,NA,NA,0.803034632545519,0.850080875160929,0.803034632545519
"PKNOX2","PKNOX2","MA0783.1","0.156199",0.437925,0.724809,0.723001,0.0452315,20,"False",0.966644603626943,0.00111832260302225,0.00148705470662206,NA,0.536928830942955,NA,0.00135394710123972,0.100762130715065,0.00135394710123972
"HOXB2","HOXB2","MA0902.2","0.15171",0.43969,0.875886,0.873685,0.0673963,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF449","ZNF449","MA1656.1","0.14213",0.44348,0.802577,0.800995,0.0377175,20,"False",0.966644603626943,0.000232062846987522,0.0110711342233109,0.918229745742718,0.917827920553407,0.0511103553881532,0.907660351308991,0.870752974153176,0.907660351308991
"IRF9","IRF9","MA0653.1","0.14149",0.443721,0.691063,0.68948,0.0584491,20,"False",0.966644603626943,0.0536109304618979,0.229646252852583,0.676672836998804,0.676974162351561,-0.138500313780989,0.238554128085192,0.0665418591362636,0.238554128085192
"BHLHE22","BHLHE22","MA1635.1","0.140576",0.444092,0.860685,0.85853,0.0564102,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"HSF4","HSF4","MA0771.1","0.139226",0.444625,0.783346,0.781862,0.0402972,20,"False",0.966644603626943,0.0151064913361932,0.0681009253084802,0.786323208990874,NA,0.0713956525214189,0.627277546571825,0.811425860447559,0.627277546571825
"E2F8","E2F8","MA0865.1","0.136337",0.445769,0.734034,0.732586,0.0349276,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"TCF3","TCF3","MA0522.3","0.135106",0.446249,0.873386,0.871721,0.0571942,20,"False",0.966644603626943,0.503882104741733,0.547187389709418,NA,NA,NA,0.728503548244294,0.423032320687182,0.728503548244294
"FOSL2","FOSL2::JUNB","MA1139.1","0.133417",0.446918,0.750436,0.74857,0.0624488,20,"False",0.966644603626943,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025,0.970493389204502
"JUNB","FOSL2::JUNB","MA1139.1","0.133417",0.446918,0.750436,0.74857,0.0624488,20,"False",0.966644603626943,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136,0.938704374647668
"Pax2","Pax2","MA0067.1","0.130882",0.44792,0.92765,0.926513,0.0390593,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"POU1F1","POU1F1","MA0784.1","0.123552",0.450814,0.735333,0.733381,0.0908047,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"GRHL2","GRHL2","MA1105.2","0.120151",0.452173,0.784017,0.782541,0.0452109,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"Tcf12","Tcf12","MA0521.1","0.117481",0.453227,0.865076,0.863658,0.0530378,20,"False",0.966644603626943,2.79902146123809e-12,0.0739681105237214,0.116954792736043,0.117888843892195,-0.860530098897144,3.23544717402457e-06,0.00410320279775937,3.23544717402457e-06
"ASCL1","ASCL1","MA1100.2","0.114666",0.454341,0.876078,0.874797,0.0541502,20,"False",0.966644603626943,3.79158266465995e-16,1.28597073573147e-06,0.743650901305923,0.745412809009136,-0.221093040977133,0.036971372786309,0.156808695364,0.036971372786309
"TFE3","TFE3","MA0831.2","0.112883",0.455038,0.853716,0.852278,0.0807618,20,"False",0.966644603626943,0.00448441506441203,0.233903059540924,NA,NA,NA,0.260251566412858,0.261297092948775,0.260251566412858
"HOXA5","HOXA5","MA0158.2","0.102755",0.459067,0.865031,0.863656,0.0634547,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"NKX6-2","NKX6-2","MA0675.1","0.100935",0.459789,0.87144,0.869819,0.0778732,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"HOXC13","HOXC13","MA0907.1","0.0907332",0.463841,0.778741,0.777553,0.0642447,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"PAX4","PAX4","MA0068.2","0.0818237",0.467384,0.816851,0.81558,0.0738022,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"HOXD13","HOXD13","MA0909.2","0.0812522",0.467612,0.810163,0.809276,0.049757,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"DPRX","DPRX","MA1480.1","0.0764875",0.469509,0.805501,0.804567,0.0474369,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"Ddit3","Ddit3::Cebpa","MA0019.1","0.0757896",0.469785,0.826887,0.826143,0.0448963,20,"False",0.966644603626943,2.86322027066486e-22,1.79002212449145e-07,0.107733367819225,0.108905622270747,-0.467211255560837,2.94120943495441e-10,9.65753546156406e-06,2.94120943495441e-10
"Cebpa","Ddit3::Cebpa","MA0019.1","0.0757896",0.469785,0.826887,0.826143,0.0448963,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"TP63","TP63","MA0525.2","0.0721338",0.47124,0.697383,0.696725,0.040562,20,"False",0.966644603626943,0.0358098212149001,0.256552454453359,0.964614178727053,0.96371094312745,-0.221264959716427,0.429355964668552,0.748835439494015,0.429355964668552
"Ptf1a","Ptf1a","MA1619.1","0.0713006",0.471574,0.828574,0.827653,0.0493724,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"POU6F1","POU6F1","MA0628.1","0.070472",0.4719,0.772226,0.770941,0.0879309,20,"False",0.966644603626943,0.00051343850559601,0.120283539429309,NA,NA,NA,0.415986530677348,0.96738364704965,0.415986530677348
"OLIG3","OLIG3","MA0827.1","0.0638985",0.47452,0.819746,0.819075,0.042239,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"RBPJ","RBPJ","MA1116.1","0.0632751",0.474766,0.889085,0.888201,0.067423,20,"False",0.966644603626943,0.00170316832345895,0.00760002696602911,NA,NA,NA,0.746111701961842,0.661112022042052,0.746111701961842
"SOX10","SOX10","MA0442.2","0.0596384",0.476217,0.849995,0.849151,0.05431,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"DMRTA2","DMRTA2","MA1478.1","0.0511302",0.479606,0.805495,0.804898,0.0499954,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"HINFP","HINFP","MA0131.2","0.0487259",0.480564,0.81988,0.819262,0.0541841,20,"False",0.966644603626943,0.00552671008612972,0.786868709464686,NA,NA,NA,0.000184101194557793,0.00141924431989144,0.000184101194557793
"TCF7L1","TCF7L1","MA1421.1","0.0280034",0.488827,0.767737,0.767411,0.0447974,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"SIX1","SIX1","MA1118.1","0.0279053",0.488866,0.788867,0.788541,0.0556386,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"ATOH7","ATOH7","MA1468.1","0.0239369",0.490449,0.850057,0.84984,0.0360019,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"SNAI1","SNAI1","MA1558.1","0.0164415",0.49344,0.875506,0.875314,0.04503,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"HOXA7","HOXA7","MA1498.1","0.0157955",0.493697,0.875132,0.874915,0.0634361,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"TEAD2","TEAD2","MA1121.1","0.0137062",0.494531,0.802193,0.802032,0.0519059,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"TFCP2","TFCP2","MA0145.3","0.00902405",0.496399,0.802969,0.802875,0.0331245,20,"False",0.966644603626943,2.8085506776557e-08,5.49847311514905e-05,0.558561574276478,0.559895640222136,0.0679769733664927,0.0801275034503232,0.029547223367452,0.0801275034503232
"Klf1","Klf1","MA0493.1","0.00491697",0.498038,0.865809,0.865753,0.0447094,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"NOTO","NOTO","MA0710.1","0.00182454",0.499272,0.849426,0.8494,0.0756979,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"TBR1","TBR1","MA0802.1","-0.00155657",0.500621,0.802033,0.80205,0.051481,20,"False",0.966644603626943,0.00377379277417585,0.130996674801593,0.835411581412419,0.83593393982049,-0.265860158776777,0.234924597263428,0.748972668474463,0.234924597263428
"PRRX2","PRRX2","MA0075.3","-0.00218294",0.500871,0.813459,0.8135,0.0806239,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"VAX2","VAX2","MA0723.1","-0.00425244",0.501697,0.856217,0.856277,0.0754187,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"MEOX1","MEOX1","MA0661.1","-0.00497245",0.501984,0.835158,0.835225,0.0675692,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"MYF5","MYF5","MA1641.1","-0.0163787",0.506535,0.818368,0.818577,0.0490018,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"Ahr","Ahr::Arnt","MA0006.1","-0.0242834",0.509689,0.913047,0.913397,0.063355,20,"False",0.966644603626943,1.5596867764787e-10,0.00575697917429244,0.715139405512206,0.716153926596011,-0.317537630122562,0.508364865099555,0.66163177394438,0.508364865099555
"Arnt","Ahr::Arnt","MA0006.1","-0.0242834",0.509689,0.913047,0.913397,0.063355,20,"False",0.966644603626943,0.0174937797992605,0.116806791524892,NA,NA,NA,0.652439793633765,0.744383070556009,0.652439793633765
"RUNX1","RUNX1","MA0002.2","-0.0249314",0.509947,0.852096,0.852338,0.040481,20,"False",0.966644603626943,0.000231211794443627,0.00266844905234418,0.407835390416994,0.409193582499894,0.311454994991717,0.968727668091942,0.694600735560215,0.968727668091942
"CREB3","CREB3","MA0638.1","-0.0264264",0.510544,0.760067,0.760337,0.046584,20,"False",0.966644603626943,5.45979393466241e-06,0.000337225825875713,0.997721109956083,0.997485546894885,-0.0104583215646815,0.0136105509309793,0.201241788735542,0.0136105509309793
"Ptf1a","Ptf1a","MA1620.1","-0.0292523",0.511671,0.832834,0.833191,0.0533626,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"SHOX","SHOX","MA0630.1","-0.0331466",0.513224,0.857016,0.857587,0.0732429,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"Ascl2","Ascl2","MA0816.1","-0.0350715",0.513993,0.836978,0.83739,0.0575986,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"SOX13","SOX13","MA1120.1","-0.0360582",0.514386,0.828502,0.829006,0.0602938,20,"False",0.966644603626943,0.435973829108338,0.141692205656678,NA,NA,NA,0.716554679487658,0.8430040740591,0.716554679487658
"MSC","MSC","MA0665.1","-0.0369272",0.514731,0.807926,0.808316,0.0340951,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"OTX2","OTX2","MA0712.2","-0.0371923",0.514838,0.822646,0.823168,0.064222,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"BSX","BSX","MA0876.1","-0.0372121",0.514846,0.885501,0.886044,0.0631103,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"BATF","BATF::JUN","MA0462.2","-0.037469",0.514949,0.78916,0.789704,0.066924,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"JUN","BATF::JUN","MA0462.2","-0.037469",0.514949,0.78916,0.789704,0.066924,20,"False",0.966644603626943,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038
"ZBTB6","ZBTB6","MA1581.1","-0.0432232",0.517241,0.825587,0.826086,0.0392265,20,"False",0.966644603626943,1.83098131187282e-07,0.000120975188511793,0.815459603392206,0.814873557520255,0.159862629846357,0.0828138588525227,0.187231212146549,0.0828138588525227
"KLF16","KLF16","MA0741.1","-0.0543241",0.521667,0.869936,0.870747,0.0651241,20,"False",0.966644603626943,0.669556299344003,0.106800470575565,NA,NA,NA,0.457423030253991,0.928963320862248,0.457423030253991
"NR3C2","NR3C2","MA0727.1","-0.0547442",0.521839,0.720626,0.7212,0.0639386,20,"False",0.966644603626943,1.73250728891668e-12,5.91377939593881e-05,0.65379767309582,0.655212218424967,-0.298627607197902,0.000148618615369729,0.0235890577192284,0.000148618615369729
"FOSL2","FOSL2::JUND","MA1145.1","-0.0551357",0.52199,0.755739,0.756443,0.0534218,20,"False",0.966644603626943,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025,0.970493389204502
"JUND","FOSL2::JUND","MA1145.1","-0.0551357",0.52199,0.755739,0.756443,0.0534218,20,"False",0.966644603626943,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092,0.939359027733481
"ETV4","ETV4","MA0764.2","-0.0561004",0.522374,0.882983,0.883767,0.0552248,20,"False",0.966644603626943,1.43756812512e-11,1.6421022264683e-05,0.725535957651591,0.726925694984276,-0.183217000907516,0.0723551511719946,0.195774334360405,0.0723551511719946
"LMX1A","LMX1A","MA0702.2","-0.0589427",0.523507,0.796363,0.797493,0.0862654,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"KLF10","KLF10","MA1511.1","-0.0609724",0.524314,0.860683,0.861439,0.0467091,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"IRF5","IRF5","MA1420.1","-0.0610594",0.524354,0.745981,0.74655,0.053227,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"Rarg","Rarg","MA0860.1","-0.0611823",0.524399,0.69477,0.695376,0.0439327,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,0.938193807567964,NA
"CREB3L4","CREB3L4","MA1475.1","-0.0639407",0.525499,0.779451,0.780213,0.057115,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"PRRX1","PRRX1","MA0716.1","-0.0670653",0.526741,0.848897,0.850064,0.0691615,20,"False",0.966644603626943,0.351713744389378,0.158625711635081,NA,NA,NA,0.962655784281998,0.792330856526787,0.962655784281998
"MEIS3","MEIS3","MA0775.1","-0.0774823",0.530889,0.885811,0.886699,0.0529063,20,"False",0.966644603626943,0.862749242718491,0.467979944728751,NA,NA,NA,0.18158634515816,0.171835566151578,0.18158634515816
"MAF","MAF","MA1520.1","-0.0775122",0.530903,0.749945,0.750653,0.0465147,20,"False",0.966644603626943,0.00204212447842691,2.58971752415128e-05,0.553540862799807,0.555616487114691,0.45898969912123,0.211174055846973,0.505810931242317,0.211174055846973
"PITX1","PITX1","MA0682.2","-0.0803631",0.532037,0.847248,0.848458,0.0771342,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"EMX2","EMX2","MA0886.1","-0.0813133",0.532413,0.822603,0.82385,0.073504,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"TBX2","TBX2","MA0688.1","-0.0820858",0.532721,0.818552,0.819378,0.0500219,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"TBX6","TBX6","MA1567.1","-0.0853002",0.533996,0.852958,0.85378,0.0390171,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"BATF","BATF","MA1634.1","-0.0855231",0.534087,0.79007,0.791318,0.0670323,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"VSX2","VSX2","MA0726.1","-0.0894679",0.535656,0.818776,0.820343,0.0835218,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"TGIF2","TGIF2","MA0797.1","-0.0942109",0.537539,0.729834,0.730896,0.0489028,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"STAT3","STAT3","MA0144.2","-0.0962308",0.538343,0.856591,0.857659,0.052978,20,"False",0.966644603626943,0.697829666008642,0.0471146514552524,NA,NA,NA,0.591790941410396,0.146144100171511,0.591790941410396
"KLF3","KLF3","MA1516.1","-0.0983749",0.53919,0.844771,0.846119,0.0497894,20,"False",0.966644603626943,0.104388823672148,0.103764143197439,NA,NA,NA,0.0832397723623701,0.265883519067963,0.0832397723623701
"HOXB8","HOXB8","MA1502.1","-0.101771",0.540541,0.865449,0.866955,0.0638304,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"RAX2","RAX2","MA0717.1","-0.106362",0.542362,0.857506,0.859182,0.0632747,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"SNAI3","SNAI3","MA1559.1","-0.110834",0.544134,0.834599,0.835868,0.0408366,20,"False",0.966644603626943,1.79752133803104e-08,9.31492481294138e-05,0.932658836731409,0.931962952850145,-0.057345493058329,0.236837455019074,0.74364696982113,0.236837455019074
"RXRA","RXRA::VDR","MA0074.1","-0.112254",0.544699,0.755006,0.755991,0.0354701,20,"False",0.966644603626943,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291,0.358378899377654
"VDR","RXRA::VDR","MA0074.1","-0.112254",0.544699,0.755006,0.755991,0.0354701,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"PAX1","PAX1","MA0779.1","-0.114767",0.545698,0.7476,0.74848,0.0345123,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"TCF7L2","TCF7L2","MA0523.1","-0.115408",0.545949,0.811861,0.81315,0.044741,20,"False",0.966644603626943,0.00598722993780003,0.238635123867299,NA,NA,NA,0.825242264040907,0.742161344380104,0.825242264040907
"VSX1","VSX1","MA0725.1","-0.116534",0.5464,0.833984,0.836006,0.0839284,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"PHOX2A","PHOX2A","MA0713.1","-0.117648",0.546841,0.769409,0.77139,0.08016,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"PLAGL2","PLAGL2","MA1548.1","-0.118438",0.547153,0.844614,0.846444,0.0704193,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,0.463531546009391,NA
"EN2","EN2","MA0642.1","-0.120285",0.547881,0.862998,0.86434,0.0417394,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"Six3","Six3","MA0631.1","-0.122205",0.548645,0.728692,0.729997,0.0492933,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"Stat6","Stat6","MA0520.1","-0.12581",0.550071,0.807646,0.809161,0.0501048,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"ELF1","ELF1","MA0473.3","-0.130899",0.552085,0.805629,0.80716,0.0506698,20,"False",0.966644603626943,0.614585429976922,0.949404139237116,NA,NA,NA,0.658742593458731,0.781952476166463,0.658742593458731
"Pparg","Pparg::Rxra","MA0065.2","-0.140067",0.555703,0.810389,0.811557,0.0242395,20,"False",0.966644603626943,1.62112938045234e-05,0.0949383941699264,0.782312287524077,0.78284877905673,-0.366402862715901,0.00614568995147202,0.102248737488678,0.00614568995147202
"Rxra","Pparg::Rxra","MA0065.2","-0.140067",0.555703,0.810389,0.811557,0.0242395,20,"False",0.966644603626943,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291,0.358378899377654
"NR3C1","NR3C1","MA0113.3","-0.140113",0.55574,0.723259,0.724725,0.0613967,20,"False",0.966644603626943,0.0782853965622571,0.178507900003748,NA,NA,NA,0.267978775338528,0.714593055780828,0.267978775338528
"TCFL5","TCFL5","MA0632.2","-0.140357",0.555821,0.833681,0.835763,0.0538229,20,"False",0.966644603626943,0.503071333960818,0.946498457928511,NA,NA,NA,0.773359736245657,0.57996203594556,0.773359736245657
"GLIS3","GLIS3","MA0737.1","-0.14059",0.555912,0.741437,0.742723,0.0314485,20,"False",0.966644603626943,0.00113076176103921,0.0990147522308275,NA,NA,NA,0.00843655978975234,0.170323349455618,0.00843655978975234
"ASCL1","ASCL1","MA1631.1","-0.144087",0.557302,0.838613,0.840361,0.0578649,20,"False",0.966644603626943,3.79158266465995e-16,1.28597073573147e-06,0.743650901305923,0.745412809009136,-0.221093040977133,0.036971372786309,0.156808695364,0.036971372786309
"POU3F2","POU3F2","MA0787.1","-0.14532",0.557792,0.764872,0.767246,0.0860661,20,"False",0.966644603626943,0.0747100643679234,0.975336403813421,NA,NA,NA,0.957642176123819,0.839089302269532,0.957642176123819
"DLX6","DLX6","MA0882.1","-0.145576",0.557887,0.86694,0.869207,0.0696962,20,"False",0.966644603626943,0.000188595422186311,0.0226494042201358,0.938954230195665,0.938256118519825,-0.215963456798316,0.0885514807479835,0.186020401267897,0.0885514807479835
"EOMES","EOMES","MA0800.1","-0.14985",0.559578,0.78414,0.785714,0.0528262,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"ELF5","ELF5","MA0136.2","-0.150557",0.559856,0.862882,0.864397,0.0486893,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"GATA5","GATA5","MA0766.2","-0.150701",0.559904,0.84444,0.846353,0.0437024,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"XBP1","XBP1","MA0844.1","-0.152815",0.560741,0.752643,0.754141,0.0396188,20,"False",0.966644603626943,1.33486826411049e-12,1.21843141259669e-10,0.81913064341924,0.819017255921375,0.0527234351059098,2.53995180385837e-05,0.00252645425989178,2.53995180385837e-05
"HOXD8","HOXD8","MA0910.2","-0.168601",0.566961,0.859939,0.862371,0.0618407,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"SNAI2","SNAI2","MA0745.2","-0.169292",0.56723,0.812718,0.814747,0.0457002,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"VEZF1","VEZF1","MA1578.1","-0.169646",0.567363,0.865257,0.867548,0.0369654,20,"False",0.966644603626943,0.0140586242885703,0.0421450138653392,0.87384771260217,0.874393877899727,0.367979095164418,0.366708516332676,0.46165522933884,0.366708516332676
"BACH1","BACH1","MA1633.1","-0.173164",0.568754,0.764893,0.766999,0.0497549,20,"False",0.966644603626943,4.40432186755558e-22,3.16894407084567e-09,0.473774976683574,0.47566537304659,-0.297831441211631,0.128194605276988,0.433301648824744,0.128194605276988
"VAX1","VAX1","MA0722.1","-0.177994",0.570662,0.854754,0.857371,0.0781277,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"JUND","JUND","MA0492.1","-0.18416",0.573075,0.792628,0.794849,0.0539561,20,"False",0.966644603626943,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092,0.939359027733481
"Dlx3","Dlx3","MA0880.1","-0.190456",0.575544,0.866639,0.869648,0.0698897,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2","MA0478.1","-0.191292",0.575868,0.819739,0.822129,0.0496059,20,"False",0.966644603626943,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025,0.970493389204502
"BACH2","BACH2","MA1470.1","-0.195467",0.577506,0.69291,0.694831,0.0424623,20,"False",0.966644603626943,2.20573047800755e-16,1.94959230321216e-14,0.190626233484463,0.191649595615544,0.250470750779326,0.0477829220777121,0.653738983977228,0.0477829220777121
"EMX1","EMX1","MA0612.2","-0.195922",0.577686,0.831228,0.834392,0.0746741,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"Shox2","Shox2","MA0720.1","-0.200408",0.579438,0.847941,0.85139,0.0725056,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"CEBPE","CEBPE","MA0837.1","-0.200474",0.579462,0.817422,0.819648,0.0438862,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"HIC2","HIC2","MA0738.1","-0.201102",0.579722,0.903012,0.90489,0.0518612,20,"False",0.966644603626943,9.33214846221444e-05,0.11659855629915,0.840484325773452,0.840964409261311,-0.333227838316178,0.871365484873495,0.75351602324408,0.871365484873495
"LHX1","LHX1","MA1518.1","-0.205938",0.581598,0.883035,0.885667,0.0512286,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"HOXA1","HOXA1","MA1495.1","-0.209873",0.583142,0.866203,0.869061,0.0657688,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"STAT1","STAT1::STAT2","MA0517.1","-0.213247",0.584454,0.7795,0.78214,0.0534596,20,"False",0.966644603626943,8.07179666707381e-08,0.0149718236688827,0.354654999729914,0.355162873682796,-0.582159657657805,0.0177634567296093,0.0150952150122767,0.0177634567296093
"STAT2","STAT1::STAT2","MA0517.1","-0.213247",0.584454,0.7795,0.78214,0.0534596,20,"False",0.966644603626943,0.0298326072248975,0.217311530074839,NA,NA,NA,0.312046804121123,0.249339087234257,0.312046804121123
"Stat4","Stat4","MA0518.1","-0.214579",0.584971,0.830368,0.832738,0.0445193,20,"False",0.966644603626943,0.158259183296659,0.00569971249280619,0.669799260330258,0.670195370214115,0.721653127925236,0.000563706059944711,0.00224822180794868,0.000563706059944711
"PDX1","PDX1","MA0132.2","-0.216485",0.58572,0.857347,0.861063,0.0809784,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"Nr2e3","Nr2e3","MA0164.1","-0.22045",0.58727,0.826702,0.830206,0.0815687,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"EGR2","EGR2","MA0472.2","-0.223512",0.588452,0.805382,0.808129,0.0516254,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"TP73","TP73","MA0861.1","-0.229889",0.590928,0.7405,0.74256,0.0332078,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
