"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","edgeR_DE_BHQ"
"IRF7","IRF7","MA0772.1","0.406792",0.341948,0.762919,0.760339,0.0515518,79,"False",0.956009549295775,NA,NA,NA,NA,NA,NA,NA
"NEUROG2","NEUROG2","MA1642.1","0.4003",0.344294,0.834618,0.832284,0.0547478,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"ESX1","ESX1","MA0644.1","0.394586",0.346455,0.847121,0.844224,0.0573263,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"HOXB3","HOXB3","MA0903.1","0.393585",0.346803,0.87335,0.870484,0.0619646,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"TCF21","TCF21","MA1568.1","0.372124",0.354762,0.812037,0.810428,0.0373513,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"NEUROD1","NEUROD1","MA1109.1","0.370019",0.355521,0.826189,0.824118,0.0526093,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"THAP1","THAP1","MA0597.1","0.369493",0.355782,0.922925,0.921664,0.0247926,79,"False",0.958315540106952,0.000296762029318599,0.260072000150699,0.824789086738708,0.82502095278136,-0.38741527796548,0.787073196740828,0.972640317709612
"CEBPG","CEBPG","MA0838.1","0.358683",0.359793,0.777436,0.775369,0.0476223,79,"False",0.958315540106952,6.9016949549244e-05,0.276126042357652,0.730544869639174,0.732012586066188,-0.570506771489356,0.958982353392364,0.976745850152832
"RFX7","RFX7","MA1554.1","0.347622",0.363941,0.885921,0.884452,0.035195,79,"False",0.958315540106952,4.75428112184119e-16,8.69397897961777e-09,0.987787918336598,0.987147288608958,-0.0398052936003031,0.00633310070347821,0.182611734768356
"KLF17","KLF17","MA1514.1","0.34667",0.364283,0.784523,0.782544,0.0505313,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"Nkx3-2","Nkx3-2","MA0122.3","0.344891",0.364946,0.778063,0.775699,0.0621023,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"TBX2","TBX2","MA0688.1","0.341164",0.366341,0.821107,0.819378,0.0471844,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"NKX2-2","NKX2-2","MA1645.1","0.335996",0.368293,0.814823,0.813013,0.0496733,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"MYOG","MYOG","MA0500.2","0.331444",0.370032,0.83013,0.827764,0.0610394,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"Arid3a","Arid3a","MA0151.1","0.327645",0.37146,0.893891,0.890637,0.0879164,79,"False",0.958315540106952,7.64957817957641e-06,0.000142893235041388,0.591002718422171,0.592274884821176,0.14185432327516,0.0659971358932698,0.255653320632196
"NFIC","NFIC","MA1527.1","0.326135",0.372021,0.745175,0.743314,0.0526015,79,"False",0.958315540106952,6.3523107465988e-09,1.22453231421673e-09,0.218152121388129,0.219580423746946,0.523380605246357,0.0232544941854471,0.523753198781806
"Atoh1","Atoh1","MA0461.2","0.325637",0.372226,0.825311,0.823517,0.0477013,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"DPRX","DPRX","MA1480.1","0.319872",0.374418,0.806534,0.804567,0.0517107,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"VAX2","VAX2","MA0723.1","0.318346",0.374987,0.858552,0.856277,0.0625282,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"NOTO","NOTO","MA0710.1","0.315491",0.376089,0.851685,0.8494,0.0585666,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"HOXB6","HOXB6","MA1500.1","0.314473",0.376477,0.889678,0.887805,0.0479794,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"HOXA1","HOXA1","MA1495.1","0.308972",0.378571,0.871179,0.869061,0.054634,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"RHOXF1","RHOXF1","MA0719.1","0.305623",0.37984,0.947978,0.946755,0.0329297,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"TBX1","TBX1","MA0805.1","0.303185",0.380746,0.834921,0.833,0.0577265,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"EMX1","EMX1","MA0612.2","0.298961",0.382384,0.836823,0.834392,0.0660765,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"TBX21","TBX21","MA0690.1","0.290021",0.38576,0.80114,0.799524,0.0540637,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"RBPJ","RBPJ","MA1116.1","0.286721",0.387058,0.890218,0.888201,0.0594421,79,"False",0.958315540106952,0.00170316832345895,0.00760002696602911,NA,NA,NA,0.746111701961842,0.661112022042052
"MEOX2","MEOX2","MA0706.1","0.283591",0.388257,0.843277,0.841309,0.0588651,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"KLF11","KLF11","MA1512.1","0.277515",0.390609,0.867004,0.865068,0.0533507,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"LBX2","LBX2","MA0699.1","0.273796",0.392028,0.848471,0.846595,0.0553595,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"LHX1","LHX1","MA1518.1","0.271228",0.393019,0.887412,0.885667,0.0511502,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"THRB","THRB","MA1575.1","0.270041",0.393438,0.740316,0.739063,0.0442173,79,"False",0.958315540106952,0.0212607867330875,0.54816952053287,NA,NA,NA,0.484306763894514,0.886270496976538
"PRRX2","PRRX2","MA0075.3","0.266908",0.394674,0.816002,0.8135,0.0783721,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"MITF","MITF","MA0620.3","0.263607",0.395911,0.752962,0.751349,0.0598489,79,"False",0.958315540106952,0.000142085705473803,0.149799263896066,0.471951568173403,0.473943716682802,-0.441734395526844,0.000625291867612905,0.019888034351978
"EMX2","EMX2","MA0886.1","0.259297",0.397614,0.825852,0.82385,0.0627949,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"Klf1","Klf1","MA0493.1","0.256634",0.398646,0.867213,0.865753,0.0453446,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"TFAP2C","TFAP2C","MA0814.2","0.246598",0.402528,0.826911,0.825276,0.0531286,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"RAX","RAX","MA0718.1","0.24634",0.402623,0.839123,0.837121,0.0666345,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"LHX6","LHX6","MA0658.1","0.242967",0.403942,0.808925,0.80722,0.0536671,79,"False",0.958315540106952,0.0527600063336199,0.00423704459116543,0.58757938504532,0.588861979371961,0.703303580429354,0.802689997198939,1
"DRGX","DRGX","MA1481.1","0.240129",0.405021,0.86115,0.859175,0.0716689,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"MYB","MYB","MA0100.3","0.239989",0.405053,0.86598,0.864485,0.0601912,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"CEBPA","CEBPA","MA0102.4","0.239671",0.405199,0.764382,0.762792,0.0575679,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"Arx","Arx","MA0874.1","0.236662",0.406362,0.734666,0.733105,0.0587564,79,"False",0.958315540106952,0.000642273777035385,0.00378555570794551,0.759474470967919,0.760514132472429,0.175206892667916,0.270330974334132,0.12910147038274
"TCF7","TCF7","MA0769.2","0.23139",0.408415,0.826937,0.825329,0.0603693,79,"False",0.958315540106952,5.35134682422752e-09,1.2583761141385e-05,0.904268225391793,0.903809911118227,-0.038705207135887,0.5289824558283,0.830625189134052
"SP3","SP3","MA0746.2","0.226092",0.410495,0.854263,0.852593,0.0567812,79,"False",0.958315540106952,0.0670760985687042,0.00945206584004817,NA,NA,NA,0.0785093885259795,0.190497264315216
"VSX2","VSX2","MA0726.1","0.225987",0.410518,0.822335,0.820343,0.076072,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"ATF6","ATF6","MA1466.1","0.221007",0.412479,0.736845,0.735722,0.0381025,79,"False",0.958315540106952,5.47741182731884e-06,0.14029541483375,NA,NA,NA,0.846407300257457,0.928787360696086
"NFIX","NFIX","MA0671.1","0.214278",0.415076,0.931119,0.93025,0.0363314,79,"False",0.958315540106952,0.00349890485800597,0.0807929562479081,NA,NA,NA,0.00212255099815035,0.00936829406664611
"PRRX1","PRRX1","MA0716.1","0.209009",0.417149,0.851895,0.850064,0.0705869,79,"False",0.958315540106952,0.351713744389378,0.158625711635081,NA,NA,NA,0.962655784281998,0.792330856526787
"Alx1","Alx1","MA0854.1","0.203136",0.419437,0.744498,0.743078,0.0595404,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"MIXL1","MIXL1","MA0662.1","0.198782",0.421144,0.859365,0.85787,0.0627949,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"STAT1","STAT1","MA0137.3","0.198308",0.42133,0.826939,0.82571,0.0516602,79,"False",0.958315540106952,8.07179666707381e-08,0.0149718236688827,0.354654999729914,0.355162873682796,-0.582159657657805,0.0177634567296093,0.0150952150122767
"Bach1","Bach1::Mafk","MA0591.1","0.197835",0.421522,0.767495,0.76653,0.0385596,79,"False",0.958315540106952,4.40432186755558e-22,3.16894407084567e-09,0.473774976683574,0.47566537304659,-0.297831441211631,0.128194605276988,0.433301648824744
"Mafk","Bach1::Mafk","MA0591.1","0.197835",0.421522,0.767495,0.76653,0.0385596,79,"False",0.958315540106952,1.98798132360433e-05,0.121120058769009,0.560525784570717,0.561534407478836,-0.308866349742546,0.703630311199723,0.685542612857607
"Rhox11","Rhox11","MA0629.1","0.195978",0.422239,0.794364,0.793401,0.0417962,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"MNX1","MNX1","MA0707.1","0.195566",0.422385,0.858999,0.857582,0.0677365,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"NFIC","NFIC::TLX1","MA0119.1","0.193317",0.423284,0.73986,0.738771,0.0471702,79,"False",0.958315540106952,6.3523107465988e-09,1.22453231421673e-09,0.218152121388129,0.219580423746946,0.523380605246357,0.0232544941854471,0.523753198781806
"TLX1","NFIC::TLX1","MA0119.1","0.193317",0.423284,0.73986,0.738771,0.0471702,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"NR2F6","NR2F6","MA1539.1","0.188128",0.425306,0.72297,0.722049,0.0445599,79,"False",0.958315540106952,7.83800112096831e-09,0.00260951776783122,0.38991214616334,0.391118562557093,-0.140495677843034,0.104761165026884,0.275348645125863
"Shox2","Shox2","MA0720.1","0.186148",0.426095,0.853003,0.85139,0.0726993,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"TBXT","TBXT","MA0009.2","0.180305",0.428346,0.700992,0.700128,0.0518088,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"NEUROG1","NEUROG1","MA0623.2","0.179728",0.428616,0.793118,0.792074,0.0488747,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"HOXA2","HOXA2","MA0900.2","0.178288",0.429188,0.83457,0.833052,0.0684077,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"HESX1","HESX1","MA0894.1","0.177084",0.429655,0.828355,0.826882,0.0699933,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"KLF2","KLF2","MA1515.1","0.175863",0.430143,0.895578,0.894352,0.0548456,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"IRF1","IRF1","MA0050.2","0.170197",0.432386,0.747532,0.746391,0.045865,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"CEBPE","CEBPE","MA0837.1","0.166349",0.433881,0.820578,0.819648,0.0463803,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"ZNF24","ZNF24","MA1124.1","0.165463",0.434216,0.710742,0.709547,0.0663034,79,"False",0.958315540106952,0.00423512319955526,0.0689542306449467,NA,NA,NA,0.69179320610801,0.803945101757396
"EN2","EN2","MA0642.1","0.165049",0.434404,0.865267,0.86434,0.0418313,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"BHLHE22","BHLHE22","MA1635.1","0.162407",0.435438,0.859784,0.85853,0.0612154,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"KLF16","KLF16","MA0741.1","0.16085",0.436051,0.871956,0.870747,0.0601578,79,"False",0.958315540106952,0.669556299344003,0.106800470575565,NA,NA,NA,0.457423030253991,0.928963320862248
"PROX1","PROX1","MA0794.1","0.153637",0.43889,0.759635,0.758873,0.0418595,79,"False",0.958315540106952,1.53592239867728e-07,0.000654979877494897,0.96738090388599,0.966183194578511,0.00126151599292175,0.647471390952648,0.94678650675931
"LHX5","LHX5","MA1519.1","0.150725",0.440037,0.831427,0.830107,0.0755859,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"HOXC4","HOXC4","MA1504.1","0.149616",0.440477,0.883744,0.882558,0.0669381,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"ZNF460","ZNF460","MA1596.1","0.148293",0.441009,0.779117,0.777914,0.0624005,79,"False",0.958315540106952,0.154296583740618,0.0170821400572209,0.285385838258403,0.285933651772624,1.04771434825597,0.974452230221434,0.545485029429376
"Plagl1","Plagl1","MA1615.1","0.147513",0.441317,0.826976,0.825969,0.0526477,79,"False",0.958315540106952,0.00222497960109377,0.00256330808393796,0.366239923260334,0.36805733692327,0.476358653359398,0.574059391728259,0.323317315338056
"INSM1","INSM1","MA0155.1","0.147313",0.441395,0.85774,0.857047,0.0365475,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"PITX3","PITX3","MA0714.1","0.143783",0.442778,0.854116,0.853187,0.0563198,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"RFX1","RFX1","MA0509.2","0.140063",0.444242,0.77441,0.773599,0.0532758,79,"False",0.958315540106952,5.39457318909646e-05,0.00636064888515162,0.952249933620807,0.951556748852627,0.155190321529214,0.124276385439525,0.683628889607599
"VAX1","VAX1","MA0722.1","0.134373",0.446499,0.858366,0.857371,0.0647211,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"Stat5a","Stat5a::Stat5b","MA0519.1","0.132977",0.447057,0.847798,0.847036,0.0476646,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"Stat5b","Stat5a::Stat5b","MA0519.1","0.132977",0.447057,0.847798,0.847036,0.0476646,79,"False",0.958315540106952,0.433958791959353,0.813905773387535,NA,NA,NA,0.235818237835555,0.68128583246459
"LBX1","LBX1","MA0618.1","0.131822",0.447509,0.846835,0.845877,0.0634364,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"ZNF135","ZNF135","MA1587.1","0.130748",0.447939,0.786022,0.785202,0.0524031,79,"False",0.958315540106952,4.83295979234228e-08,0.000390708730525244,0.324643644253904,0.32577731887921,0.312909894701788,0.91593241932755,0.535246587661357
"Hand1","Hand1::Tcf3","MA0092.1","0.128672",0.448749,0.881253,0.880692,0.0407732,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"Tcf3","Hand1::Tcf3","MA0092.1","0.128672",0.448749,0.881253,0.880692,0.0407732,79,"False",0.958315540106952,0.503882104741733,0.547187389709418,NA,NA,NA,0.728503548244294,0.423032320687182
"BACH2","BACH2","MA1101.2","0.127608",0.449158,0.710233,0.709513,0.0579853,79,"False",0.958315540106952,2.20573047800755e-16,1.94959230321216e-14,0.190626233484463,0.191649595615544,0.250470750779326,0.0477829220777121,0.653738983977228
"MEOX1","MEOX1","MA0661.1","0.124753",0.450318,0.836074,0.835225,0.054146,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"RAX2","RAX2","MA0717.1","0.124449",0.450435,0.860169,0.859182,0.0652536,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"Mafb","Mafb","MA0117.2","0.122774",0.451091,0.813605,0.812943,0.048274,79,"False",0.958315540106952,3.789731803884e-11,7.18658697218718e-06,0.968920614825373,0.968110008980455,0.0148088800466096,0.0714046801241066,0.156033967697416
"VSX1","VSX1","MA0725.1","0.122012",0.451398,0.837072,0.836006,0.0743863,79,"False",0.958315540106952,NA,NA,NA,NA,NA,NA,NA
"CEBPD","CEBPD","MA0836.2","0.115677",0.453911,0.777557,0.776794,0.0551012,79,"False",0.958484031746032,0.10110278929104,0.316887461151997,NA,NA,NA,0.494139213549341,0.493316185961682
"ZBTB6","ZBTB6","MA1581.1","0.114271",0.454476,0.82675,0.826086,0.0441808,79,"False",0.958484031746032,1.83098131187282e-07,0.000120975188511793,0.815459603392206,0.814873557520255,0.159862629846357,0.0828138588525227,0.187231212146549
"SMAD3","SMAD3","MA0795.1","0.110173",0.45609,0.753434,0.752813,0.0503208,79,"False",0.958484031746032,0.0181139073446255,0.475780171454051,NA,NA,NA,0.971273583680408,0.661591783338844
"E2F7","E2F7","MA0758.1","0.109644",0.456306,0.691936,0.69133,0.0456512,79,"False",0.958484031746032,NA,NA,NA,NA,NA,NA,NA
"IRF3","IRF3","MA1418.1","0.105",0.458155,0.705573,0.705022,0.0401692,79,"False",0.959828680738786,0.000744932316830985,0.0429349600067079,0.193109623773249,0.194279640196313,-0.0273543559243494,0.933546416859352,0.934011611865805
"NR1H4","NR1H4::RXRA","MA1146.1","0.0868654",0.465355,0.758068,0.757709,0.0357967,79,"False",0.965911231958763,NA,NA,NA,NA,NA,NA,NA
"RXRA","NR1H4::RXRA","MA1146.1","0.0868654",0.465355,0.758068,0.757709,0.0357967,79,"False",0.965911231958763,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291
"GBX1","GBX1","MA0889.1","0.0860991",0.465665,0.817945,0.817305,0.0587032,79,"False",0.965911231958763,NA,NA,NA,NA,NA,NA,NA
"MSX1","MSX1","MA0666.1","0.083473",0.466708,0.862034,0.861427,0.059625,79,"False",0.965911231958763,NA,NA,NA,NA,NA,NA,NA
"HOXB4","HOXB4","MA1499.1","0.0795693",0.468261,0.85581,0.85515,0.0686532,79,"False",0.965911231958763,NA,NA,NA,NA,NA,NA,NA
"PROP1","PROP1","MA0715.1","0.0768659",0.469341,0.74245,0.741717,0.0730608,79,"False",0.965911231958763,NA,NA,NA,NA,NA,NA,NA
"OTX1","OTX1","MA0711.1","0.075672",0.469806,0.859043,0.858537,0.0615071,79,"False",0.965911231958763,NA,NA,NA,NA,NA,NA,NA
"TFAP2B","TFAP2B","MA0813.1","0.0730054",0.470872,0.816628,0.816155,0.0554559,79,"False",0.965911231958763,NA,NA,NA,NA,NA,NA,NA
"HOXA9","HOXA9","MA0594.2","0.0701702",0.472007,0.85956,0.859193,0.0400923,79,"False",0.965911231958763,NA,NA,NA,NA,NA,NA,NA
"IRF5","IRF5","MA1420.1","0.061241",0.475549,0.746837,0.74655,0.0480762,79,"False",0.969768450127877,NA,NA,NA,NA,NA,NA,NA
"HES7","HES7","MA0822.1","0.0573843",0.477099,0.730745,0.730391,0.0498844,79,"False",0.969768450127877,NA,NA,NA,NA,NA,NA,NA
"NFAT5","NFAT5","MA0606.1","0.0562445",0.477556,0.871466,0.871135,0.0448713,79,"False",0.969768450127877,1.25945062697763e-06,0.597953165423436,NA,NA,NA,0.228969843857165,0.951131703142274
"SIX1","SIX1","MA1118.1","0.0421514",0.48317,0.788789,0.788541,0.0546948,79,"False",0.978665765306122,NA,NA,NA,NA,NA,NA,NA
"HOXD4","HOXD4","MA1507.1","0.0359007",0.485667,0.875392,0.8751,0.0695328,79,"False",0.97874395,NA,NA,NA,NA,NA,NA,NA
"MYBL1","MYBL1","MA0776.1","0.0355558",0.485806,0.743153,0.74297,0.0417653,79,"False",0.97874395,NA,NA,NA,NA,NA,NA,NA
"EN1","EN1","MA0027.2","0.0317967",0.487306,0.865909,0.86567,0.0612844,79,"False",0.97874395,NA,NA,NA,NA,NA,NA,NA
"MSX2","MSX2","MA0708.1","0.0261783",0.489548,0.839598,0.839384,0.0669011,79,"False",0.97874395,NA,NA,NA,NA,NA,NA,NA
"EBF1","EBF1","MA0154.4","0.024713",0.490134,0.782221,0.782074,0.0467463,79,"False",0.97874395,NA,NA,NA,NA,NA,NA,NA
"PKNOX1","PKNOX1","MA0782.2","0.0204811",0.49182,0.770323,0.770201,0.0572706,79,"False",0.97874395,7.26032986208397e-07,0.000301620882883158,0.784338650926553,0.784902579956349,0.000898244036310868,0.96011307586765,0.282232274290468
"Pou5f1","Pou5f1::Sox2","MA0142.1","0.0173577",0.49307,0.749152,0.749041,0.0493976,79,"False",0.97874395,NA,NA,NA,NA,NA,NA,NA
"Sox2","Pou5f1::Sox2","MA0142.1","0.0173577",0.49307,0.749152,0.749041,0.0493976,79,"False",0.97874395,2.34190160445113e-07,0.0707051980771265,0.345934934102191,0.346003102161616,-0.609558365892617,0.00280263092532215,0.0123757939728393
"KLF10","KLF10","MA1511.1","0.0126129",0.494964,0.861518,0.861439,0.0514129,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"MEIS2","MEIS2","MA0774.1","0.00815391",0.496744,0.861276,0.861224,0.0568725,79,"False",0.979966142857143,5.84644275313243e-10,0.00166128106265699,0.63460076619375,0.63602699012226,-0.394833917641854,0.162465599109363,0.336039157759581
"SRF","SRF","MA0083.3","-0.0015809",0.500631,0.683793,0.683802,0.0489668,79,"False",0.979966142857143,0.566939874462354,0.486810910227213,NA,NA,NA,0.648619787089759,0.798764404810656
"ATF4","ATF4","MA0833.2","-0.00234373",0.500936,0.762892,0.762907,0.0572039,79,"False",0.979966142857143,5.75879369963604e-09,8.28179199313266e-05,0.854815879401149,0.855486273502113,-0.0310148141915295,0.0224666890199597,0.195004696727288
"NHLH1","NHLH1","MA0048.2","-0.0061014",0.502436,0.828771,0.828809,0.0506693,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Rarg","Rarg","MA0860.1","-0.00617436",0.502465,0.695345,0.695376,0.0370425,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,0.938193807567964
"HOXA4","HOXA4","MA1496.1","-0.00783638",0.503129,0.895015,0.895059,0.0460049,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"HOXD3","HOXD3","MA0912.2","-0.0105724",0.504221,0.818196,0.818275,0.0604721,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"NR1I2","NR1I2","MA1533.1","-0.017283",0.506901,0.785361,0.785427,0.0324599,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"GSC2","GSC2","MA0891.1","-0.017987",0.507183,0.850074,0.85018,0.0528835,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"KLF6","KLF6","MA1517.1","-0.0283334",0.511311,0.880073,0.880258,0.0515012,79,"False",0.979966142857143,0.734701345634589,0.68767627238193,NA,NA,NA,0.509268360060863,0.667488138803003
"Nr2e1","Nr2e1","MA0676.1","-0.0348588",0.513918,0.834279,0.834504,0.0564926,79,"False",0.979966142857143,0.00595130434023984,0.00674708313959292,0.736860557125073,0.738670308999973,0.475968421595242,0.204590293704758,0.420626115760923
"PDX1","PDX1","MA0132.2","-0.0360968",0.514411,0.860751,0.861063,0.0731767,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"ZNF682","ZNF682","MA1599.1","-0.0373283",0.5149,0.766457,0.766683,0.046627,79,"False",0.979966142857143,0.555883102535779,0.759378967239156,NA,NA,NA,0.7832203763163,0.57005578236662
"SMAD2","SMAD2::SMAD3::SMAD4","MA0513.1","-0.0373262",0.514902,0.806137,0.806328,0.043602,79,"False",0.979966142857143,9.95260767321379e-05,0.0746209655110175,NA,NA,NA,0.021921619243099,0.1337083695003
"SMAD3","SMAD2::SMAD3::SMAD4","MA0513.1","-0.0373262",0.514902,0.806137,0.806328,0.043602,79,"False",0.979966142857143,0.0181139073446255,0.475780171454051,NA,NA,NA,0.971273583680408,0.661591783338844
"SMAD4","SMAD2::SMAD3::SMAD4","MA0513.1","-0.0373262",0.514902,0.806137,0.806328,0.043602,79,"False",0.979966142857143,2.6143173958053e-06,0.000415163766704799,NA,NA,NA,0.987751854577839,0.881859982037229
"LHX2","LHX2","MA0700.2","-0.051127",0.520409,0.801771,0.802205,0.0749925,79,"False",0.979966142857143,0.152525030136828,0.0016567412373217,0.270987525750199,0.271153660488635,1.16935460306651,0.298047633641436,0.633595177277994
"HNF4A","HNF4A","MA0114.4","-0.0629227",0.525121,0.779508,0.77989,0.0622068,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"DLX6","DLX6","MA0882.1","-0.0715604",0.528552,0.868646,0.869207,0.0666259,79,"False",0.979966142857143,0.000188595422186311,0.0226494042201358,0.938954230195665,0.938256118519825,-0.215963456798316,0.0885514807479835,0.186020401267897
"Ascl2","Ascl2","MA0816.1","-0.0720534",0.52875,0.836964,0.83739,0.0520299,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"CREB1","CREB1","MA0018.4","-0.0750784",0.529964,0.786351,0.786928,0.0773715,79,"False",0.979966142857143,0.176459503872099,0.00182583329249674,NA,NA,NA,0.222946314484912,0.739674091175694
"VENTX","VENTX","MA0724.1","-0.0765717",0.530544,0.820885,0.821439,0.0580336,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"OVOL1","OVOL1","MA1544.1","-0.0823747",0.53287,0.746772,0.747231,0.0557518,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"MYF6","MYF6","MA0667.1","-0.0930997",0.537128,0.789812,0.790362,0.0533543,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Bhlha15","Bhlha15","MA0607.1","-0.101244",0.540362,0.85695,0.857561,0.0525133,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Dlx3","Dlx3","MA0880.1","-0.101255",0.540365,0.868843,0.869648,0.0674742,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"HOXA6","HOXA6","MA1497.1","-0.106919",0.542613,0.846898,0.84754,0.0504821,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"ISX","ISX","MA0654.1","-0.107354",0.54279,0.840453,0.841417,0.0788549,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"PAX5","PAX5","MA0014.3","-0.115897",0.546166,0.812525,0.813171,0.0406107,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"MYBL2","MYBL2","MA0777.1","-0.116204",0.546294,0.711281,0.71184,0.0383595,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"STAT3","STAT3","MA0144.2","-0.123109",0.549038,0.856971,0.857659,0.048394,79,"False",0.979966142857143,0.697829666008642,0.0471146514552524,NA,NA,NA,0.591790941410396,0.146144100171511
"ZEB1","ZEB1","MA0103.3","-0.124743",0.549682,0.872868,0.87369,0.0545954,79,"False",0.979966142857143,1.79698331262843e-09,6.45979674897398e-06,0.602421351824945,0.603618847845221,0.116195760464834,0.0216071761095987,0.144116064137094
"HNF4G","HNF4G","MA0484.2","-0.126295",0.55032,0.784133,0.784884,0.0607296,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
