"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","edgeR_DE_BHQ"
"JUND","FOSL2::JUND","MA1145.1","-0.693797",0.75923,0.755125,0.756443,0.0617799,930,"False",1,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092
"MLXIPL","MLXIPL","MA0664.1","-0.697318",0.760128,0.794006,0.795318,0.0591117,930,"False",1,8.52669430946701e-06,0.391019237794169,0.423612183895433,0.424889074919165,-1.0165372475596,0.407724549068799,0.848003937486497
"Dux","Dux","MA0611.1","-0.710071",0.764075,0.845953,0.847694,0.07638,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"MSANTD3","MSANTD3","MA1523.1","-0.725878",0.768548,0.847031,0.848171,0.045231,930,"False",1,0.000169375086092843,0.138280313094501,NA,NA,NA,0.814722094132666,0.511928729472447
"IRF9","IRF9","MA0653.1","-0.737993",0.772576,0.688254,0.68948,0.0506836,930,"False",1,0.0536109304618979,0.229646252852583,0.676672836998804,0.676974162351561,-0.138500313780989,0.238554128085192,0.0665418591362636
"TBX6","TBX6","MA1567.1","-0.749982",0.776046,0.852708,0.85378,0.0422571,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Shox2","Shox2","MA0720.1","-0.75012",0.776214,0.849474,0.85139,0.0772559,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ESR1","ESR1","MA0112.3","-0.758047",0.778369,0.714046,0.715143,0.0419256,930,"False",1,0.0736862578202923,0.472022406108207,0.997996997861074,NA,-0.0258872499292061,0.987122331527676,0.874461784259632
"Stat5a","Stat5a::Stat5b","MA0519.1","-0.759528",0.778931,0.845753,0.847036,0.0499942,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Stat5b","Stat5a::Stat5b","MA0519.1","-0.759528",0.778931,0.845753,0.847036,0.0499942,930,"False",1,0.433958791959353,0.813905773387535,NA,NA,NA,0.235818237835555,0.68128583246459
"Nkx2-5","Nkx2-5","MA0503.1","-0.761836",0.779793,0.852455,0.853514,0.0424102,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"LHX6","LHX6","MA0658.1","-0.781117",0.78531,0.805605,0.80722,0.0606176,930,"False",1,0.0527600063336199,0.00423704459116543,0.58757938504532,0.588861979371961,0.703303580429354,0.802689997198939,1
"TGIF2LX","TGIF2LX","MA1571.1","-0.785295",0.786859,0.747983,0.749191,0.0476571,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ZEB1","ZEB1","MA0103.3","-0.825875",0.797994,0.872088,0.87369,0.0536995,930,"False",1,1.79698331262843e-09,6.45979674897398e-06,0.602421351824945,0.603618847845221,0.116195760464834,0.0216071761095987,0.144116064137094
"FOSB","FOSB::JUN","MA1127.1","-0.840823",0.803166,0.751927,0.753617,0.0654119,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSB::JUN","MA1127.1","-0.840823",0.803166,0.751927,0.753617,0.0654119,930,"False",1,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"TGIF2LY","TGIF2LY","MA1572.1","-0.860969",0.808462,0.754972,0.756281,0.0471234,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"UNCX","UNCX","MA0721.1","-0.865431",0.809492,0.853164,0.855265,0.0727601,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ATOH1","ATOH1","MA1467.1","-0.869159",0.810491,0.828646,0.83003,0.0475308,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Creb5","Creb5","MA0840.1","-0.899304",0.819098,0.754478,0.756349,0.0667233,930,"False",1,0.0795366954827995,0.896597822729986,0.643085230294129,NA,-1.26782812785518,0.0459051989238392,0.0630219064864964
"HSF1","HSF1","MA0486.2","-0.914717",0.822856,0.736887,0.738534,0.0548829,930,"False",1,0.131843014906078,0.570613543392269,NA,NA,NA,0.146515923660781,0.0983137650224586
"Hand1","Hand1::Tcf3","MA0092.1","-0.915618",0.823127,0.879515,0.880692,0.0393896,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Tcf3","Hand1::Tcf3","MA0092.1","-0.915618",0.823127,0.879515,0.880692,0.0393896,930,"False",1,0.503882104741733,0.547187389709418,NA,NA,NA,0.728503548244294,0.423032320687182
"NFIC","NFIC","MA0161.2","-0.930633",0.826774,0.831801,0.833577,0.0558879,930,"False",1,6.3523107465988e-09,1.22453231421673e-09,0.218152121388129,0.219580423746946,0.523380605246357,0.0232544941854471,0.523753198781806
"LHX9","LHX9","MA0701.2","-0.937415",0.828594,0.828063,0.830304,0.0708494,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"PRRX1","PRRX1","MA0716.1","-0.961298",0.834752,0.847581,0.850064,0.0775885,930,"False",1,0.351713744389378,0.158625711635081,NA,NA,NA,0.962655784281998,0.792330856526787
"RARA","RARA::RXRA","MA0159.1","-0.973519",0.837502,0.796425,0.797519,0.0319846,930,"False",1,0.53769392609247,0.726897350146413,NA,NA,NA,0.707907607608786,0.586107931058805
"RXRA","RARA::RXRA","MA0159.1","-0.973519",0.837502,0.796425,0.797519,0.0319846,930,"False",1,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291
"SHOX","SHOX","MA0630.1","-0.979636",0.839337,0.855081,0.857587,0.0770332,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"STAT1","STAT1::STAT2","MA0517.1","-0.984828",0.8408,0.780329,0.78214,0.0570473,930,"False",1,8.07179666707381e-08,0.0149718236688827,0.354654999729914,0.355162873682796,-0.582159657657805,0.0177634567296093,0.0150952150122767
"STAT2","STAT1::STAT2","MA0517.1","-0.984828",0.8408,0.780329,0.78214,0.0570473,930,"False",1,0.0298326072248975,0.217311530074839,NA,NA,NA,0.312046804121123,0.249339087234257
"Npas2","Npas2","MA0626.1","-1.00494",0.845768,0.838629,0.840522,0.0591447,930,"False",1,1.72502955719853e-05,0.015547354246931,NA,NA,NA,0.615235191624403,0.764764733182462
"HIC2","HIC2","MA0738.1","-1.02368",0.849902,0.903472,0.90489,0.0412047,930,"False",1,9.33214846221444e-05,0.11659855629915,0.840484325773452,0.840964409261311,-0.333227838316178,0.871365484873495,0.75351602324408
"CEBPG","CEBPG","MA0838.1","-1.02438",0.850218,0.773628,0.775369,0.0518378,930,"False",1,6.9016949549244e-05,0.276126042357652,0.730544869639174,0.732012586066188,-0.570506771489356,0.958982353392364,0.976745850152832
"Hmx1","Hmx1","MA0896.1","-1.02563",0.850344,0.756535,0.758219,0.0486798,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"PRDM1","PRDM1","MA0508.3","-1.0378",0.853338,0.846072,0.848109,0.0596325,930,"False",1,0.883115291131941,0.553821203170038,NA,NA,NA,0.427731048333481,0.690174797101874
"CUX1","CUX1","MA0754.1","-1.07067",0.860841,0.77195,0.774403,0.0695115,930,"False",1,2.85608583907943e-14,6.2084694701609e-09,0.663550373903187,0.664663211909639,0.20983484847507,0.0220574590240018,0.649880850459988
"SPI1","SPI1","MA0080.5","-1.07178",0.860902,0.749608,0.751331,0.0472399,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"MEIS1","MEIS1","MA0498.2","-1.07299",0.861464,0.923537,0.925456,0.055191,930,"False",1,0.000710008655346871,0.012136313649662,0.944810975219902,0.943886783768494,0.0180001666045809,0.480338083054875,0.636139900963578
"LHX5","LHX5","MA1519.1","-1.0903",0.865052,0.827295,0.830107,0.076331,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"PPARD","PPARD","MA1550.1","-1.09221",0.865647,0.751328,0.75284,0.0422,930,"False",1,0.223032444191338,0.033082868714569,NA,NA,NA,0.537185713767645,0.876595041807984
"HNF4A","HNF4A","MA1494.1","-1.0976",0.866714,0.726062,0.727653,0.0433973,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"BHLHA15","BHLHA15","MA1472.1","-1.10729",0.868667,0.872686,0.87435,0.043839,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Alx4","Alx4","MA0853.1","-1.10768",0.868872,0.73877,0.74091,0.057573,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"SREBF1","SREBF1","MA0595.1","-1.11218",0.869775,0.850763,0.852476,0.045382,930,"False",1,0.000851165208160392,0.0610422429759088,0.970502389423044,0.969564483519823,0.135667752983109,0.677073128593759,0.772025355353577
"MGA","MGA","MA0801.1","-1.11371",0.870063,0.854852,0.856725,0.0492182,930,"False",1,0.00984206072700095,0.0524448838150645,NA,NA,NA,0.670517219578413,0.24069694744422
"FOSL2","FOSL2::JUNB","MA1139.1","-1.11684",0.871369,0.746247,0.74857,0.0674457,930,"False",1,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025
"JUNB","FOSL2::JUNB","MA1139.1","-1.11684",0.871369,0.746247,0.74857,0.0674457,930,"False",1,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136
"DLX5","DLX5","MA1476.1","-1.12567",0.872709,0.830059,0.833255,0.0846044,930,"True",1,0.00699574009298255,0.0010289441369329,0.411013381518417,0.41224396268704,0.60508149143761,0.33113004567128,0.327605988769429
"FOSL2","FOSL2::JUN","MA1131.1","-1.12947",0.874056,0.775363,0.777587,0.0640046,930,"False",1,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025
"JUN","FOSL2::JUN","MA1131.1","-1.12947",0.874056,0.775363,0.777587,0.0640046,930,"False",1,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"PRRX2","PRRX2","MA0075.3","-1.13586",0.874707,0.810364,0.8135,0.0802599,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ESX1","ESX1","MA0644.1","-1.16662",0.881227,0.841698,0.844224,0.0654451,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HSF2","HSF2","MA0770.1","-1.16635",0.881263,0.749794,0.751853,0.0541879,930,"False",1,0.701714386386342,0.239025268132658,NA,NA,NA,0.739492091559673,0.53382744448993
"DRGX","DRGX","MA1481.1","-1.18318",0.884468,0.856307,0.859175,0.0725764,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NFATC1","NFATC1","MA0624.1","-1.1842",0.884658,0.877896,0.879874,0.0499015,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"OTX1","OTX1","MA0711.1","-1.1939",0.886663,0.856182,0.858537,0.0600339,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"STAT1","STAT1","MA0137.3","-1.1973",0.887247,0.823523,0.82571,0.0548494,930,"False",1,8.07179666707381e-08,0.0149718236688827,0.354654999729914,0.355162873682796,-0.582159657657805,0.0177634567296093,0.0150952150122767
"STAT3","STAT3","MA0144.2","-1.20119",0.888036,0.85568,0.857659,0.0498171,930,"False",1,0.697829666008642,0.0471146514552524,NA,NA,NA,0.591790941410396,0.146144100171511
"TLX2","TLX2","MA1577.1","-1.20792",0.889228,0.838596,0.842124,0.0867397,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"RAX","RAX","MA0718.1","-1.20815",0.889368,0.834226,0.837121,0.0723846,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NFATC4","NFATC4","MA1525.1","-1.20878",0.889449,0.859788,0.861923,0.0529905,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"PPARA","PPARA::RXRA","MA1148.1","-1.21528",0.890511,0.757717,0.759183,0.0350605,930,"False",1,1.72255081629245e-08,0.0722117241859155,0.229933470943346,0.231356286619108,-0.308604521683373,0.0206591316100465,0.363479716947581
"RXRA","PPARA::RXRA","MA1148.1","-1.21528",0.890511,0.757717,0.759183,0.0350605,930,"False",1,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291
"HOXA13","HOXA13","MA0650.2","-1.21837",0.891361,0.790576,0.792936,0.0590419,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"OVOL1","OVOL1","MA1544.1","-1.233",0.89402,0.745208,0.747231,0.0493316,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"RXRB","RXRB","MA0855.1","-1.24146",0.895647,0.717833,0.719728,0.0464648,930,"False",1,0.0917194716343676,0.100541672203834,NA,NA,NA,0.0692280171240881,0.116332915417401
"NFATC2","NFATC2","MA0152.1","-1.24895",0.897096,0.900963,0.903213,0.0556174,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Nobox","Nobox","MA0125.1","-1.25583",0.8981,0.854259,0.856964,0.0637261,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HESX1","HESX1","MA0894.1","-1.26034",0.899017,0.823792,0.826882,0.0739703,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ALX3","ALX3","MA0634.1","-1.26018",0.899029,0.829778,0.8326,0.0680596,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"VSX2","VSX2","MA0726.1","-1.26207",0.899167,0.817065,0.820343,0.076089,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"RARG","RARG","MA1553.1","-1.2812",0.902773,0.739597,0.741353,0.0419014,930,"False",1,NA,NA,NA,NA,NA,NA,0.938193807567964
"LHX1","LHX1","MA1518.1","-1.29299",0.904867,0.883213,0.885667,0.0585932,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NFIB","NFIB","MA1643.1","-1.29734",0.905266,0.709746,0.711735,0.0444357,930,"False",1,0.053428458199218,0.112809332865001,NA,NA,NA,0.00739295557626464,0.100014517732003
"RFX1","RFX1","MA0509.2","-1.31198",0.90824,0.771357,0.773599,0.0541961,930,"False",1,5.39457318909646e-05,0.00636064888515162,0.952249933620807,0.951556748852627,0.155190321529214,0.124276385439525,0.683628889607599
"CUX2","CUX2","MA0755.1","-1.3292",0.910801,0.756354,0.75931,0.0671451,930,"True",1,1.01356929246365e-06,0.00047232721444191,0.764127301706364,0.764591702345524,-0.0677378118359439,0.477202642442614,0.940022359025713
"MYOD1","MYOD1","MA0499.2","-1.33977",0.912222,0.823237,0.825451,0.0470908,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"MYF5","MYF5","MA1641.1","-1.35502",0.914706,0.816014,0.818577,0.0545004,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Bach1","Bach1::Mafk","MA0591.1","-1.37443",0.917822,0.764555,0.76653,0.0422045,930,"True",1,4.40432186755558e-22,3.16894407084567e-09,0.473774976683574,0.47566537304659,-0.297831441211631,0.128194605276988,0.433301648824744
"Mafk","Bach1::Mafk","MA0591.1","-1.37443",0.917822,0.764555,0.76653,0.0422045,930,"False",1,1.98798132360433e-05,0.121120058769009,0.560525784570717,0.561534407478836,-0.308866349742546,0.703630311199723,0.685542612857607
"Rxra","Rxra","MA0512.2","-1.37785",0.918522,0.720828,0.722924,0.0462437,930,"False",1,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291
"ISX","ISX","MA0654.1","-1.38653",0.919752,0.837748,0.841417,0.0791161,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"RFX2","RFX2","MA0600.2","-1.3964",0.921548,0.714345,0.716721,0.0539504,930,"False",1,0.00049002459541553,0.752880985245692,0.233837622423147,0.235339862494739,-0.646162466276103,0.97173182186614,0.207864456869896
"LMX1A","LMX1A","MA0702.2","-1.39879",0.921558,0.793513,0.797493,0.0846103,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ZNF341","ZNF341","MA1655.1","-1.4109",0.92324,0.819721,0.822091,0.0489625,930,"False",1,0.0843975679557361,0.291867688417526,NA,NA,NA,0.869502613195606,0.543603028005603
"NR2C1","NR2C1","MA1535.1","-1.41234",0.923503,0.907588,0.9102,0.0544988,930,"False",1,0.572427130936809,0.177498754088714,NA,NA,NA,0.359881952411498,0.880704362381805
"Dlx2","Dlx2","MA0885.1","-1.414",0.923814,0.856351,0.860045,0.0780733,930,"True",1,1.73433119299041e-05,1.03808073571708e-07,0.746157966258088,0.747865835835016,0.306229050647753,0.0865273234592884,0.168154319618487
"Nr2f6","Nr2f6","MA0677.1","-1.42327",0.925162,0.742289,0.744364,0.0436688,930,"False",1,7.83800112096831e-09,0.00260951776783122,0.38991214616334,0.391118562557093,-0.140495677843034,0.104761165026884,0.275348645125863
"GSX2","GSX2","MA0893.2","-1.46224",0.930596,0.889323,0.892,0.0550446,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NKX2-2","NKX2-2","MA1645.1","-1.47691",0.932587,0.810668,0.813013,0.0480633,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"PAX6","PAX6","MA0069.1","-1.47837",0.932608,0.766074,0.767996,0.0379477,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"RFX3","RFX3","MA0798.2","-1.4859",0.934017,0.770527,0.773022,0.0533753,930,"False",1,5.8920093351457e-10,0.0149420102807459,0.18016722184912,0.180980469324885,-0.305527809724651,0.00173402523190791,0.0196521987503611
"THRB","THRB","MA1576.1","-1.49495",0.934746,0.736239,0.738049,0.0351454,930,"False",1,0.0212607867330875,0.54816952053287,NA,NA,NA,0.484306763894514,0.886270496976538
"Lhx4","Lhx4","MA0704.1","-1.50118",0.935658,0.848186,0.85153,0.0663347,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"OSR2","OSR2","MA1646.1","-1.50197",0.935682,0.836054,0.838609,0.0498049,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXA5","HOXA5","MA0158.2","-1.51482",0.937472,0.860648,0.863656,0.0603674,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Hmx3","Hmx3","MA0898.1","-1.55494",0.94214,0.731023,0.733844,0.052988,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ARGFX","ARGFX","MA1463.1","-1.55703",0.942483,0.770836,0.775068,0.0812359,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NFATC3","NFATC3","MA0625.1","-1.58061",0.945243,0.859076,0.861871,0.0535704,930,"False",1,7.16423109446104e-15,1.07359945495437e-05,0.590522936233871,0.591767936803424,-0.299708718261053,0.202735189047955,0.961471064499038
"Hic1","Hic1","MA0739.1","-1.58929",0.946023,0.862172,0.864458,0.0416908,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Ar","Ar","MA0007.3","-1.58715",0.946068,0.722877,0.725172,0.0447475,930,"False",1,0.200046744772851,0.861411560094761,NA,NA,NA,0.81419125889625,0.854594127053686
"TBX4","TBX4","MA0806.1","-1.58934",0.946125,0.859852,0.862423,0.0480076,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NKX2-3","NKX2-3","MA0672.1","-1.60452",0.947832,0.860216,0.862678,0.0460323,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Alx1","Alx1","MA0854.1","-1.6054",0.947867,0.739772,0.743078,0.0608992,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"VSX1","VSX1","MA0725.1","-1.63112",0.950571,0.831808,0.836006,0.0758773,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Mafb","Mafb","MA0117.2","-1.63849",0.951176,0.810343,0.812943,0.0449447,930,"True",1,3.789731803884e-11,7.18658697218718e-06,0.968920614825373,0.968110008980455,0.0148088800466096,0.0714046801241066,0.156033967697416
"Ptf1a","Ptf1a","MA1619.1","-1.64883",0.952292,0.824494,0.827653,0.0552691,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"EMX1","EMX1","MA0612.2","-1.65202",0.952713,0.830434,0.834392,0.0709469,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"PITX3","PITX3","MA0714.1","-1.65417",0.952983,0.850035,0.853187,0.0572137,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"RXRG","RXRG","MA0856.1","-1.65786",0.953411,0.72737,0.729869,0.0459561,930,"True",1,0.0395239915283539,0.0128048965374803,0.814314479916059,0.813849267481223,0.453972313574165,0.0749442733218121,0.182611734768356
"HOXD13","HOXD13","MA0909.2","-1.65967",0.953616,0.806585,0.809276,0.0497432,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXA9","HOXA9","MA0594.2","-1.67865",0.955412,0.856603,0.859193,0.0468607,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"VENTX","VENTX","MA0724.1","-1.67943",0.955421,0.817859,0.821439,0.0637055,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXD3","HOXD3","MA0912.2","-1.68144",0.955562,0.814565,0.818275,0.06508,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Dlx3","Dlx3","MA0880.1","-1.6833",0.955808,0.865701,0.869648,0.0704224,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"MITF","MITF","MA0620.3","-1.6852",0.956201,0.748306,0.751349,0.0571059,930,"False",1,0.000142085705473803,0.149799263896066,0.471951568173403,0.473943716682802,-0.441734395526844,0.000625291867612905,0.019888034351978
"IRF7","IRF7","MA0772.1","-1.69407",0.956827,0.757172,0.760339,0.0562914,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Dlx4","Dlx4","MA0881.1","-1.71421",0.95865,0.867345,0.871196,0.0674033,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Hmx2","Hmx2","MA0897.1","-1.72559",0.959529,0.732855,0.735962,0.0520907,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ZBTB26","ZBTB26","MA1579.1","-1.72641",0.959556,0.823483,0.826646,0.0523146,930,"False",1,0.0896964803665981,0.489746918615875,NA,NA,NA,0.965372505366034,0.910906338178155
"VAX2","VAX2","MA0723.1","-1.72793",0.959823,0.852639,0.856277,0.0624633,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"RFX4","RFX4","MA0799.1","-1.72639",0.959977,0.762932,0.7656,0.0493317,930,"True",1,3.780537200222e-10,0.000369303423687834,0.482135543257516,0.484185848448603,-0.38633721475263,0.308590027981379,0.392133140743923
"TP53","TP53","MA0106.3","-1.73622",0.960613,0.705696,0.707924,0.0387877,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NR2F1","NR2F1","MA0017.2","-1.75108",0.961599,0.806624,0.809668,0.0484163,930,"False",1,5.0177386185504e-05,6.18123333230923e-05,0.479015588816396,0.481125180661059,0.315331805315562,0.806733688274543,0.883657240569642
"IRF1","IRF1","MA0050.2","-1.75514",0.962142,0.742922,0.746391,0.0585462,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"CLOCK","CLOCK","MA0819.1","-1.76395",0.962948,0.80562,0.808379,0.0473434,930,"False",1,2.98382363226557e-07,0.117714124778753,NA,NA,NA,0.134922863287464,0.440212303673612
"HOXB5","HOXB5","MA0904.2","-1.76529",0.96303,0.849772,0.853491,0.0632707,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"RHOXF1","RHOXF1","MA0719.1","-1.76947",0.963304,0.94467,0.946755,0.034724,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"MYB","MYB","MA0100.3","-1.76902",0.963345,0.861238,0.864485,0.0553,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"PAX4","PAX4","MA0068.2","-1.77132",0.963509,0.811497,0.81558,0.0690321,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"FOS","FOS::JUN","MA1126.1","-1.77824",0.964253,0.745638,0.74861,0.0526576,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"JUN","FOS::JUN","MA1126.1","-1.77824",0.964253,0.745638,0.74861,0.0526576,930,"False",1,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"EVX1","EVX1","MA0887.1","-1.79911",0.965634,0.850029,0.85347,0.0560881,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"TGIF2","TGIF2","MA0797.1","-1.80963",0.966637,0.727866,0.730896,0.0520995,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Stat4","Stat4","MA0518.1","-1.81388",0.966897,0.829763,0.832738,0.0501893,930,"False",1,0.158259183296659,0.00569971249280619,0.669799260330258,0.670195370214115,0.721653127925236,0.000563706059944711,0.00224822180794868
"CEBPB","CEBPB","MA0466.2","-1.82896",0.967971,0.808529,0.811598,0.0507799,930,"True",1,3.59052450381653e-06,8.04513275494258e-05,0.896874382866601,0.896993246149158,0.0602683694043098,0.0263991432945905,0.293824280641756
"NFIA","NFIA","MA0670.1","-1.83965",0.968576,0.839739,0.843625,0.0606165,930,"False",1,0.000456369428374099,1.52961373237171e-06,0.24533647959175,0.24686554414787,0.742031208008421,0.0111874870457771,0.0948843173273869
"EMX2","EMX2","MA0886.1","-1.83903",0.968671,0.819666,0.82385,0.0683175,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"MEOX1","MEOX1","MA0661.1","-1.84343",0.96892,0.83153,0.835225,0.0589864,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"SNAI3","SNAI3","MA1559.1","-1.8602",0.970006,0.832711,0.835868,0.0485152,930,"True",1,1.79752133803104e-08,9.31492481294138e-05,0.932658836731409,0.931962952850145,-0.057345493058329,0.236837455019074,0.74364696982113
"LHX2","LHX2","MA0700.2","-1.85975",0.970093,0.797551,0.802205,0.0744288,930,"True",1,0.152525030136828,0.0016567412373217,0.270987525750199,0.271153660488635,1.16935460306651,0.298047633641436,0.633595177277994
"NEUROD1","NEUROD1","MA1109.1","-1.86005",0.970168,0.821049,0.824118,0.0499491,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"GSC2","GSC2","MA0891.1","-1.86059",0.970252,0.846954,0.85018,0.053253,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Stat5b","Stat5b","MA1625.1","-1.86302",0.970335,0.78598,0.789661,0.0591216,930,"False",1,0.433958791959353,0.813905773387535,NA,NA,NA,0.235818237835555,0.68128583246459
"GFI1","GFI1","MA0038.2","-1.86635",0.970487,0.793264,0.796408,0.0491745,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NOTO","NOTO","MA0710.1","-1.87124",0.970914,0.845405,0.8494,0.0643632,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"DLX6","DLX6","MA0882.1","-1.87524",0.971167,0.864874,0.869207,0.0693069,930,"False",1,0.000188595422186311,0.0226494042201358,0.938954230195665,0.938256118519825,-0.215963456798316,0.0885514807479835,0.186020401267897
"HOXB2","HOXB2","MA0902.2","-1.89574",0.972531,0.869603,0.873685,0.0651173,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"EVX2","EVX2","MA0888.1","-1.89952",0.972663,0.846927,0.850599,0.0563087,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"BARHL1","BARHL1","MA0877.2","-1.90104",0.972836,0.880858,0.884044,0.050144,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXB13","HOXB13","MA0901.2","-1.90165",0.972848,0.762831,0.767805,0.0775155,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"TBX5","TBX5","MA0807.1","-1.91305",0.973573,0.869012,0.87192,0.0452388,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NKX2-8","NKX2-8","MA0673.1","-1.93079",0.974649,0.892463,0.895011,0.0392102,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NR2C2","NR2C2","MA1536.1","-1.93452",0.974835,0.944722,0.947009,0.0346608,930,"False",1,0.402056473031875,0.277010757371613,NA,NA,NA,0.114398968750216,0.431767702098037
