"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"NEUROD1","NEUROD1","MA1109.1","-0.986445",0.839273,0.821629,0.824118,0.0490666,392,"False",1,1.74394100850507e-12,1.45712878810069e-13,0.672469880814821,0.671663627344462,0.261869561353736,0.000239696187958103,0.0510545509992245
"OTX1","OTX1","MA0711.1","-0.992225",0.840679,0.855545,0.858537,0.0584645,392,"False",1,NA,NA,NA,NA,NA,NA,NA
"NR4A1","NR4A1","MA1112.2","-1.02258",0.848037,0.816337,0.819326,0.0582288,392,"False",1,3.05275924621708e-41,6.93035991915515e-18,0.908589430527643,0.908552626558973,-0.0246956825217669,0.0841920738855843,0.319167165143672
"HNF4A","HNF4A","MA0114.4","-1.02892",0.849396,0.777079,0.77989,0.0514691,392,"False",1,NA,NA,NA,NA,NA,NA,NA
"SREBF1","SREBF1","MA0829.2","-1.04241",0.852756,0.766176,0.769071,0.0569727,392,"False",1,1.11092046160666e-09,0.000665052669653175,0.694072735950746,0.694013065239297,-0.0355155355693743,0.149350754460139,0.970416977892136
"ZNF16","ZNF16","MA1654.1","-1.04744",0.853804,0.698532,0.700343,0.0339507,392,"False",1,0.00120872263710127,0.0216600265687077,0.869223794312813,0.868498156344619,0.226740281980333,0.886596329024117,0.398482719086541
"MYF5","MYF5","MA1641.1","-1.05415",0.855331,0.815524,0.818577,0.0566153,392,"False",1,NA,NA,NA,NA,NA,NA,NA
"SMAD3","SMAD3","MA0795.1","-1.08585",0.862419,0.750052,0.752813,0.048835,392,"False",1,0.000380619877286622,6.15350809912063e-05,0.561621317668838,0.560989085521792,0.401242555414961,0.0669487073221508,0.0217857866519315
"BHLHE22","BHLHE22","MA0818.1","-1.08604",0.862434,0.790273,0.793098,0.0494109,392,"False",1,1.08592939769907e-09,1.23937399881883e-05,0.657835217885001,0.657422073546596,0.145725891314566,0.0969321674405569,0.367735263704764
"PRDM4","PRDM4","MA1647.1","-1.13529",0.87312,0.83906,0.842234,0.0552214,392,"False",1,0.575082113736356,0.444292018631803,NA,NA,NA,0.607441397707545,0.65332843038518
"Hic1","Hic1","MA0739.1","-1.1478",0.875591,0.861932,0.864458,0.0412093,392,"False",1,NA,NA,NA,NA,NA,NA,NA
