"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","edgeR_DE_BHQ","diff_mesor_BHQ"
"RARB","RARB","MA1552.1","-0.291828",0.61531,0.753917,0.754601,0.0435787,295,"False",1,0.22503778140359,0.0991450997362806,NA,NA,NA,0.308105979004078,0.713732404528281,0.308105979004078
"E2F7","E2F7","MA0758.1","-0.295298",0.616573,0.690483,0.69133,0.0497333,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"PAX3","PAX3","MA1546.1","-0.299299",0.618158,0.748362,0.749015,0.0398821,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Dux","Dux","MA0611.1","-0.301799",0.619057,0.846392,0.847694,0.0743707,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"ATF7","ATF7","MA0834.1","-0.308704",0.621804,0.726663,0.727749,0.0672627,295,"False",1,1.42935485121592e-07,0.000178705957551815,0.602301477944029,0.603589821901222,0.107713300067256,0.0486211119826962,0.299346349362899,0.0486211119826962
"BHLHE22","BHLHE22","MA1635.1","-0.310539",0.622272,0.857287,0.85853,0.0592599,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"YY1","YY1","MA0095.2","-0.310235",0.622369,0.795723,0.796807,0.0655772,295,"False",1,0.0472173512656153,0.109903419665039,NA,NA,NA,0.927367548052344,0.443098219003713,0.927367548052344
"RUNX2","RUNX2","MA0511.2","-0.318327",0.625375,0.829889,0.830783,0.0489391,295,"False",1,9.54297638613825e-10,8.33321721689621e-07,0.583253278634686,0.584659931809367,0.291099677387324,4.68480268446333e-06,0.00213346696213659,4.68480268446333e-06
"PITX2","PITX2","MA1547.1","-0.346441",0.635978,0.847829,0.849285,0.0698683,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"NR4A2","NR4A2","MA0160.1","-0.356737",0.639928,0.892636,0.893566,0.0465104,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"JDP2","JDP2","MA0656.1","-0.365919",0.643499,0.737192,0.738511,0.0709074,295,"False",1,0.0115949704476004,0.378784087245361,NA,NA,NA,0.766617243445059,0.850080875160929,0.766617243445059
"Hic1","Hic1","MA0739.1","-0.367145",0.643753,0.863527,0.864458,0.0420921,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"MYBL1","MYBL1","MA0776.1","-0.375826",0.647053,0.741966,0.74297,0.0467695,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"NR4A2","NR4A2::RXRA","MA1147.1","-0.388679",0.651812,0.772698,0.773537,0.0370422,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"RXRA","NR4A2::RXRA","MA1147.1","-0.388679",0.651812,0.772698,0.773537,0.0370422,295,"False",1,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291,0.358378899377654
"VSX2","VSX2","MA0726.1","-0.442094",0.67143,0.81832,0.820343,0.0789537,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"SOX14","SOX14","MA1562.1","-0.461618",0.678491,0.777386,0.778832,0.0543141,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"ESR1","ESR1","MA0112.3","-0.463113",0.678979,0.713962,0.715143,0.0425423,295,"False",1,0.0736862578202923,0.472022406108207,0.997996997861074,NA,-0.0258872499292061,0.987122331527676,0.874461784259632,0.987122331527676
"SOX12","SOX12","MA1561.1","-0.464905",0.679636,0.763733,0.765074,0.0486036,295,"False",1,0.0753060163871539,0.000785141050018269,0.574064472595197,0.575657571585104,0.701006578574832,0.0721244585632637,0.356841635927266,0.0721244585632637
"PITX3","PITX3","MA0714.1","-0.471742",0.682091,0.851605,0.853187,0.0566861,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"EHF","EHF","MA0598.3","-0.475791",0.683604,0.801643,0.803084,0.0536681,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Npas2","Npas2","MA0626.1","-0.478588",0.684681,0.838935,0.840522,0.061856,295,"False",1,1.72502955719853e-05,0.015547354246931,NA,NA,NA,0.615235191624403,0.764764733182462,0.615235191624403
"MSGN1","MSGN1","MA1524.1","-0.480924",0.685398,0.839513,0.840896,0.0495781,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"BARHL2","BARHL2","MA0635.1","-0.490727",0.688844,0.861603,0.863159,0.053099,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"NKX2-5","NKX2-5","MA0063.2","-0.491986",0.689361,0.832156,0.833775,0.057943,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HSF4","HSF4","MA0771.1","-0.496761",0.691018,0.780478,0.781862,0.0479123,295,"False",1,0.0151064913361932,0.0681009253084802,0.786323208990874,NA,0.0713956525214189,0.627277546571825,0.811425860447559,0.627277546571825
"STAT3","STAT3","MA0144.2","-0.505061",0.694053,0.856193,0.857659,0.053513,295,"False",1,0.697829666008642,0.0471146514552524,NA,NA,NA,0.591790941410396,0.146144100171511,0.591790941410396
"Arx","Arx","MA0874.1","-0.505991",0.694311,0.731373,0.733105,0.0603325,295,"False",1,0.000642273777035385,0.00378555570794551,0.759474470967919,0.760514132472429,0.175206892667916,0.270330974334132,0.12910147038274,0.270330974334132
"Nobox","Nobox","MA0125.1","-0.513183",0.696823,0.855017,0.856964,0.0662189,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"BSX","BSX","MA0876.1","-0.517385",0.698226,0.884071,0.886044,0.0633289,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF75D","ZNF75D","MA1601.1","-0.519475",0.698929,0.835862,0.837522,0.0519831,295,"False",1,3.71606021965651e-06,0.00801447457952983,0.82267416840684,0.822846198607395,-0.159163259441346,0.612668489914153,0.302249293310612,0.612668489914153
"DLX5","DLX5","MA1476.1","-0.522751",0.700131,0.830641,0.833255,0.0848805,295,"False",1,0.00699574009298255,0.0010289441369329,0.411013381518417,0.41224396268704,0.60508149143761,0.33113004567128,0.327605988769429,0.33113004567128
"Crx","Crx","MA0467.1","-0.524321",0.700646,0.816297,0.817748,0.045894,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"MYB","MYB","MA0100.3","-0.525532",0.701167,0.862786,0.864485,0.0573959,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Nr2e3","Nr2e3","MA0164.1","-0.531122",0.703137,0.827999,0.830206,0.0748769,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"SOX13","SOX13","MA1120.1","-0.547019",0.70862,0.827009,0.829006,0.0650763,295,"False",1,0.435973829108338,0.141692205656678,NA,NA,NA,0.716554679487658,0.8430040740591,0.716554679487658
"FOSL1","FOSL1::JUN","MA1129.1","-0.54788",0.70901,0.763322,0.765238,0.0658593,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSL1::JUN","MA1129.1","-0.54788",0.70901,0.763322,0.765238,0.0658593,295,"False",1,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038
"Tcf12","Tcf12","MA0521.1","-0.549526",0.709326,0.861926,0.863658,0.0503978,295,"False",1,2.79902146123809e-12,0.0739681105237214,0.116954792736043,0.117888843892195,-0.860530098897144,3.23544717402457e-06,0.00410320279775937,3.23544717402457e-06
"LHX2","LHX2","MA0700.2","-0.555027",0.711324,0.799759,0.802205,0.0761359,295,"True",1,0.152525030136828,0.0016567412373217,0.270987525750199,0.271153660488635,1.16935460306651,0.298047633641436,0.633595177277994,0.298047633641436
"LHX5","LHX5","MA1519.1","-0.586638",0.722066,0.827441,0.830107,0.0784384,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"NEUROD1","NEUROD1","MA1109.1","-0.5916",0.723685,0.8224,0.824118,0.0485564,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"GABPA","GABPA","MA0062.3","-0.599135",0.72624,0.804476,0.806282,0.051442,295,"False",1,1.26881335758408e-05,0.0913072832345154,NA,NA,NA,0.442443951279141,0.694600735560215,0.442443951279141
"TFCP2","TFCP2","MA0145.3","-0.604089",0.727863,0.801222,0.802875,0.0457552,295,"False",1,2.8085506776557e-08,5.49847311514905e-05,0.558561574276478,0.559895640222136,0.0679769733664927,0.0801275034503232,0.029547223367452,0.0801275034503232
"Creb5","Creb5","MA0840.1","-0.610642",0.730323,0.754113,0.756349,0.0716435,295,"False",1,0.0795366954827995,0.896597822729986,0.643085230294129,NA,-1.26782812785518,0.0459051989238392,0.0630219064864964,0.0459051989238392
"PRDM4","PRDM4","MA1647.1","-0.612358",0.730641,0.840263,0.842234,0.05487,295,"False",1,0.475257399200947,0.872287864311243,NA,NA,NA,0.962655784281998,0.652157082383402,0.962655784281998
"MYF5","MYF5","MA1641.1","-0.625204",0.734763,0.816494,0.818577,0.0523798,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF140","ZNF140","MA1589.1","-0.639648",0.739536,0.685162,0.686559,0.0354572,295,"False",1,0.00133018577338665,0.0178626638939343,0.548702892768469,0.550876529522345,0.301352124319796,0.954939987757808,0.70572111774236,0.954939987757808
"NEUROG2","NEUROG2","MA1642.1","-0.641307",0.74013,0.830344,0.832284,0.0508735,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF684","ZNF684","MA1600.1","-0.641416",0.740151,0.725812,0.727197,0.0359923,295,"False",1,0.053133511385432,0.176806029430019,0.950297511481761,0.94953937608788,-0.0808636497981262,0.197157063728518,0.307059286521669,0.197157063728518
"ATF3","ATF3","MA0605.2","-0.648129",0.742584,0.735213,0.737623,0.0712297,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"LHX9","LHX9","MA0701.2","-0.667046",0.748541,0.827494,0.830304,0.075195,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"IRF4","IRF4","MA1419.1","-0.669678",0.749389,0.698804,0.700638,0.0490461,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"JUN","JUN::JUNB","MA1133.1","-0.675874",0.751546,0.768191,0.770415,0.0644159,295,"False",1,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038
"JUNB","JUN::JUNB","MA1133.1","-0.675874",0.751546,0.768191,0.770415,0.0644159,295,"False",1,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136,0.938704374647668
"DLX6","DLX6","MA0882.1","-0.677342",0.751742,0.866451,0.869207,0.0692769,295,"False",1,0.000188595422186311,0.0226494042201358,0.938954230195665,0.938256118519825,-0.215963456798316,0.0885514807479835,0.186020401267897,0.0885514807479835
"TBX21","TBX21","MA0690.1","-0.678182",0.752024,0.797563,0.799524,0.0496399,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"PITX1","PITX1","MA0682.2","-0.687477",0.754917,0.845754,0.848458,0.0655508,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"SCRT2","SCRT2","MA0744.2","-0.690637",0.75602,0.76084,0.762723,0.0483333,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"VSX1","VSX1","MA0725.1","-0.695906",0.757632,0.83285,0.836006,0.0784117,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"SREBF2","SREBF2","MA0828.1","-0.699172",0.758576,0.778691,0.780952,0.0533325,295,"False",1,0.0400072292907096,0.857774172906381,NA,NA,NA,0.669729197103397,0.484769765369795,0.669729197103397
"Dlx2","Dlx2","MA0885.1","-0.703451",0.759995,0.856809,0.860045,0.0796084,295,"False",1,1.73433119299041e-05,1.03808073571708e-07,0.746157966258088,0.747865835835016,0.306229050647753,0.0865273234592884,0.168154319618487,0.0865273234592884
"Dlx1","Dlx1","MA0879.1","-0.70449",0.76031,0.85337,0.856185,0.0688129,295,"False",1,5.88264416932905e-06,0.000470586868255861,0.918501353592925,0.91810272754036,-0.183994580595445,0.221933657103779,0.195413088025792,0.221933657103779
"ZKSCAN1","ZKSCAN1","MA1585.1","-0.716955",0.76416,0.788622,0.790744,0.0503601,295,"False",1,4.36795117957035e-06,0.0207539635041016,NA,NA,NA,0.152914923912095,0.128603740934393,0.152914923912095
"Dlx4","Dlx4","MA0881.1","-0.734504",0.769542,0.86829,0.871196,0.0669851,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"ETV1","ETV1","MA0761.2","-0.736699",0.770218,0.811328,0.813569,0.0517105,295,"False",1,3.13843026593813e-11,0.000216034424740588,0.249978143657395,0.251643762874359,-0.0818117583013739,0.725560571430702,0.995735344542885,0.725560571430702
"ELF3","ELF3","MA0640.2","-0.749258",0.774034,0.817785,0.820002,0.0505352,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Stat5b","Stat5b","MA1625.1","-0.749423",0.774234,0.787051,0.789661,0.0643113,295,"False",1,0.433958791959353,0.813905773387535,NA,NA,NA,0.235818237835555,0.68128583246459,0.235818237835555
"LMX1B","LMX1B","MA0703.2","-0.756119",0.776097,0.742057,0.746153,0.0924052,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"BHLHA15","BHLHA15","MA1472.1","-0.756601",0.776162,0.872347,0.87435,0.0430733,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"RARA","RARA::RXRG","MA1149.1","-0.788556",0.785581,0.789041,0.790771,0.0345256,295,"False",1,0.53769392609247,0.726897350146413,NA,NA,NA,0.707907607608786,0.586107931058805,0.707907607608786
"RXRG","RARA::RXRG","MA1149.1","-0.788556",0.785581,0.789041,0.790771,0.0345256,295,"False",1,0.0395239915283539,0.0128048965374803,0.814314479916059,0.813849267481223,0.453972313574165,0.0749442733218121,0.182611734768356,0.0749442733218121
"Dlx3","Dlx3","MA0880.1","-0.788117",0.785589,0.866394,0.869648,0.0705121,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"RHOXF1","RHOXF1","MA0719.1","-0.801602",0.789386,0.945092,0.946755,0.0327737,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"DPRX","DPRX","MA1480.1","-0.811291",0.792294,0.801977,0.804567,0.0539211,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Sox17","Sox17","MA0078.1","-0.816662",0.793841,0.872349,0.875054,0.0561746,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Nkx3-1","Nkx3-1","MA0124.2","-0.825855",0.79649,0.829793,0.832362,0.0535541,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"SMAD3","SMAD3","MA0795.1","-0.839765",0.800408,0.750355,0.752813,0.0501402,295,"False",1,0.0181139073446255,0.475780171454051,NA,NA,NA,0.971273583680408,0.661591783338844,0.971273583680408
"BARX1","BARX1","MA0875.1","-0.843193",0.801286,0.875918,0.879305,0.065642,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"ESR2","ESR2","MA0258.2","-0.844509",0.801796,0.798142,0.800151,0.0420078,295,"False",1,0.399830705555453,0.968846147109587,NA,NA,NA,0.8492175983245,0.611855475808359,0.8492175983245
"Hmx3","Hmx3","MA0898.1","-0.855161",0.804629,0.731111,0.733844,0.0525474,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"TP53","TP53","MA0106.3","-0.85813",0.805655,0.705984,0.707924,0.0413516,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF282","ZNF282","MA1154.1","-0.85842",0.805661,0.738236,0.7402,0.0403853,295,"False",1,0.00572447674796739,9.56396325494025e-05,0.501817767553551,0.504465761590049,0.606309935070548,0.31331106567371,0.319432965105513,0.31331106567371
"Nkx2-5","Nkx2-5","MA0503.1","-0.861175",0.806253,0.851407,0.853514,0.0393455,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"EOMES","EOMES","MA0800.1","-0.866236",0.807769,0.783336,0.785714,0.0473446,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Stat5a","Stat5a::Stat5b","MA0519.1","-0.867746",0.808289,0.844453,0.847036,0.054143,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Stat5b","Stat5a::Stat5b","MA0519.1","-0.867746",0.808289,0.844453,0.847036,0.054143,295,"False",1,0.433958791959353,0.813905773387535,NA,NA,NA,0.235818237835555,0.68128583246459,0.235818237835555
"FOSB","FOSB::JUNB","MA1136.1","-0.876565",0.810799,0.777257,0.780211,0.0641592,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"JUNB","FOSB::JUNB","MA1136.1","-0.876565",0.810799,0.777257,0.780211,0.0641592,295,"False",1,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136,0.938704374647668
"Lhx4","Lhx4","MA0704.1","-0.88094",0.811833,0.848073,0.85153,0.0696195,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"PHOX2A","PHOX2A","MA0713.1","-0.896572",0.815794,0.767447,0.77139,0.0679791,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"THRB","THRB","MA1574.1","-0.898089",0.816542,0.796634,0.798607,0.0408144,295,"False",1,0.0212607867330875,0.54816952053287,NA,NA,NA,0.484306763894514,0.886270496976538,0.484306763894514
"NR5A1","NR5A1","MA1540.1","-0.907314",0.81892,0.843053,0.845569,0.0498344,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"FOSL1","FOSL1::JUND","MA1143.1","-0.907809",0.8192,0.806937,0.80978,0.0601457,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"JUND","FOSL1::JUND","MA1143.1","-0.907809",0.8192,0.806937,0.80978,0.0601457,295,"False",1,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092,0.939359027733481
"Stat4","Stat4","MA0518.1","-0.919153",0.822141,0.830082,0.832738,0.0544939,295,"False",1,0.158259183296659,0.00569971249280619,0.669799260330258,0.670195370214115,0.721653127925236,0.000563706059944711,0.00224822180794868,0.000563706059944711
"NR2F1","NR2F1","MA1537.1","-0.923995",0.823321,0.751185,0.753464,0.0447785,295,"False",1,5.0177386185504e-05,6.18123333230923e-05,0.479015588816396,0.481125180661059,0.315331805315562,0.806733688274543,0.883657240569642,0.806733688274543
"Ar","Ar","MA0007.3","-0.930348",0.824951,0.722804,0.725172,0.0457791,295,"False",1,0.200046744772851,0.861411560094761,NA,NA,NA,0.81419125889625,0.854594127053686,0.81419125889625
"Smad4","Smad4","MA1153.1","-0.932386",0.825431,0.852658,0.855839,0.0599732,295,"False",1,2.6143173958053e-06,0.000415163766704799,NA,NA,NA,0.987751854577839,0.881859982037229,0.987751854577839
"IRF8","IRF8","MA0652.1","-0.936413",0.826531,0.713506,0.716154,0.0511909,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"TBR1","TBR1","MA0802.1","-0.94147",0.827766,0.799313,0.80205,0.0510295,295,"False",1,0.00377379277417585,0.130996674801593,0.835411581412419,0.83593393982049,-0.265860158776777,0.234924597263428,0.748972668474463,0.234924597263428
"POU6F2","POU6F2","MA0793.1","-0.942303",0.827933,0.795863,0.799538,0.0668395,295,"False",1,0.161922730655931,0.187104134249697,NA,NA,NA,0.132532991018451,0.492387313629739,0.132532991018451
"SOX9","SOX9","MA0077.1","-0.95058",0.830141,0.840937,0.843883,0.0557801,295,"False",1,0.262528926680977,0.521123886726987,NA,NA,NA,0.296941133570091,0.819680998335093,0.296941133570091
"Rbpjl","Rbpjl","MA1621.1","-0.953195",0.830716,0.82843,0.831368,0.0530696,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"NFIC","NFIC","MA0161.2","-0.971378",0.835254,0.830311,0.833577,0.0570237,295,"True",1,6.3523107465988e-09,1.22453231421673e-09,0.218152121388129,0.219580423746946,0.523380605246357,0.0232544941854471,0.523753198781806,0.0232544941854471
"EVX1","EVX1","MA0887.1","-0.972501",0.835538,0.850193,0.85347,0.057279,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"MLX","MLX","MA0663.1","-0.974382",0.836008,0.77004,0.77323,0.0557288,295,"False",1,4.03519585761193e-09,0.000107010699210604,0.689313640510985,0.689910191553051,-0.0876032774033511,0.477332045124646,0.524765679705527,0.477332045124646
"THRB","THRB","MA1575.1","-0.988796",0.839484,0.736684,0.739063,0.0392804,295,"False",1,0.0212607867330875,0.54816952053287,NA,NA,NA,0.484306763894514,0.886270496976538,0.484306763894514
"Rhox11","Rhox11","MA0629.1","-0.988926",0.839791,0.790876,0.793401,0.0478332,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Ptf1a","Ptf1a","MA1619.1","-0.991112",0.839976,0.824308,0.827653,0.052659,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"NR2C1","NR2C1","MA1535.1","-0.991402",0.840201,0.90697,0.9102,0.0556026,295,"False",1,0.572427130936809,0.177498754088714,NA,NA,NA,0.359881952411498,0.880704362381805,0.359881952411498
"CREM","CREM","MA0609.2","-0.995019",0.841306,0.723576,0.727025,0.0657591,295,"False",1,0.0014716026769734,0.0984595810516735,NA,NA,NA,0.529559804063605,0.188452966581522,0.529559804063605
"CUX1","CUX1","MA0754.1","-1.01173",0.84526,0.770321,0.774403,0.0740395,295,"False",1,2.85608583907943e-14,6.2084694701609e-09,0.663550373903187,0.664663211909639,0.20983484847507,0.0220574590240018,0.649880850459988,0.0220574590240018
"HOXB7","HOXB7","MA1501.1","-1.01421",0.845549,0.832697,0.835693,0.0461085,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"LBX1","LBX1","MA0618.1","-1.01378",0.845636,0.842051,0.845877,0.0655446,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HOXA9","HOXA9","MA0594.2","-1.0143",0.845864,0.856437,0.859193,0.0496335,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"LHX1","LHX1","MA1518.1","-1.01504",0.845954,0.882276,0.885667,0.0585362,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"FOSB","FOSB::JUN","MA1127.1","-1.01994",0.8474,0.750009,0.753617,0.0701889,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSB::JUN","MA1127.1","-1.01994",0.8474,0.750009,0.753617,0.0701889,295,"False",1,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038
"TFEB","TFEB","MA0692.1","-1.022",0.847601,0.818514,0.821723,0.0548528,295,"False",1,0.00156723814897942,0.0385875525233122,0.880354343599455,0.880771143360916,-0.215674637439368,0.317299706015958,0.642770330445658,0.317299706015958
"SCRT1","SCRT1","MA0743.2","-1.02502",0.848335,0.756231,0.759067,0.0488413,295,"False",1,0.0107515103311588,0.369488155152999,NA,NA,NA,0.51203110412509,0.367409343647761,0.51203110412509
"MLXIPL","MLXIPL","MA0664.1","-1.0294",0.849339,0.791912,0.795318,0.0576467,295,"False",1,8.52669430946701e-06,0.391019237794169,0.423612183895433,0.424889074919165,-1.0165372475596,0.407724549068799,0.848003937486497,0.407724549068799
"CEBPA","CEBPA","MA0102.4","-1.03704",0.851068,0.759221,0.762792,0.0581889,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HOXC12","HOXC12","MA0906.1","-1.03957",0.851526,0.771797,0.775166,0.0507636,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"GSX1","GSX1","MA0892.1","-1.05608",0.855469,0.862069,0.865483,0.0549482,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"POU6F1","POU6F1","MA0628.1","-1.05653",0.855607,0.765907,0.770941,0.0824744,295,"False",1,0.00051343850559601,0.120283539429309,NA,NA,NA,0.415986530677348,0.96738364704965,0.415986530677348
"RFX5","RFX5","MA0510.2","-1.0606",0.856426,0.707773,0.710932,0.0486226,295,"False",1,4.15551034719877e-09,0.00747666847822857,0.425759426742115,0.427090480893383,-0.372086362036401,0.111405516183654,0.151856168009871,0.111405516183654
"ZKSCAN5","ZKSCAN5","MA1652.1","-1.06413",0.857229,0.818129,0.821351,0.0495187,295,"False",1,0.295331786908979,0.00592668115038846,0.361688097381747,0.362905106780193,1.09042455012363,0.484306763894514,0.901459321829965,0.484306763894514
"HMBOX1","HMBOX1","MA0895.1","-1.08018",0.860934,0.828612,0.83189,0.0524569,295,"False",1,2.52742970579709e-07,0.226484216407469,NA,NA,NA,0.0724265701241891,0.3759277822583,0.0724265701241891
"TBX1","TBX1","MA0805.1","-1.08316",0.861715,0.829436,0.833,0.0603057,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"GRHL2","GRHL2","MA1105.2","-1.08487",0.86189,0.779059,0.782541,0.0529893,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"RBPJ","RBPJ","MA1116.1","-1.08705",0.862506,0.884231,0.888201,0.0647676,295,"False",1,0.00170316832345895,0.00760002696602911,NA,NA,NA,0.746111701961842,0.661112022042052,0.746111701961842
"EVX2","EVX2","MA0888.1","-1.09406",0.863941,0.846873,0.850599,0.0571065,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HOXC11","HOXC11","MA0651.1","-1.09708",0.864506,0.787189,0.790853,0.0529805,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2::JUN","MA1131.1","-1.09859",0.86531,0.773781,0.777587,0.06916,295,"False",1,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025,0.970493389204502
"JUN","FOSL2::JUN","MA1131.1","-1.09859",0.86531,0.773781,0.777587,0.06916,295,"False",1,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038
"NR1H4","NR1H4::RXRA","MA1146.1","-1.10584",0.866567,0.755336,0.757709,0.0372083,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"RXRA","NR1H4::RXRA","MA1146.1","-1.10584",0.866567,0.755336,0.757709,0.0372083,295,"False",1,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291,0.358378899377654
"CUX2","CUX2","MA0755.1","-1.10882",0.867324,0.754965,0.75931,0.0718261,295,"False",1,1.01356929246365e-06,0.00047232721444191,0.764127301706364,0.764591702345524,-0.0677378118359439,0.477202642442614,0.940022359025713,0.477202642442614
"NR1D1","NR1D1","MA1531.1","-1.11455",0.868347,0.770868,0.773504,0.0389247,295,"False",1,0.179027626223778,0.0157079984304657,0.60553831018497,0.606625787833296,0.752509304762879,0.312498198893401,0.241430329848999,0.312498198893401
"CLOCK","CLOCK","MA0819.1","-1.13417",0.872782,0.805253,0.808379,0.0521692,295,"False",1,2.98382363226557e-07,0.117714124778753,NA,NA,NA,0.134922863287464,0.440212303673612,0.134922863287464
"FOSL2","FOSL2::JUND","MA1145.1","-1.13488",0.872978,0.752652,0.756443,0.0645359,295,"False",1,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025,0.970493389204502
"JUND","FOSL2::JUND","MA1145.1","-1.13488",0.872978,0.752652,0.756443,0.0645359,295,"False",1,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092,0.939359027733481
"TBX6","TBX6","MA1567.1","-1.13786",0.873368,0.850915,0.85378,0.0436291,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
