"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","edgeR_DE_BHQ","diff_mesor_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"CEBPG","CEBPG","MA0838.1","1.23755",0.106314,0.778145,0.775369,0.05153,528,"False",0.383696890909091,6.9016949549244e-05,0.276126042357652,0.730544869639174,0.732012586066188,-0.570506771489356,0.958982353392364,0.976745850152832,0.958982353392364,NA,NA,NA,NA
"NFIX","NFIX","MA1528.1","1.23433",0.107139,0.759443,0.756761,0.0462501,528,"False",0.384924733031674,0.00349890485800597,0.0807929562479081,NA,NA,NA,0.00212255099815035,0.00936829406664611,0.00212255099815035,0.592725020705605,0.797645012911524,NA,0.568331479394774
"NR2C1","NR2C1","MA1535.1","1.20618",0.112407,0.913145,0.9102,0.0529122,528,"False",0.402032243243243,0.572427130936809,0.177498754088714,NA,NA,NA,0.359881952411498,0.880704362381805,0.359881952411498,NA,NA,NA,NA
"NR2C2","NR2C2","MA1536.1","1.18757",0.116135,0.948861,0.947009,0.0325043,528,"False",0.413503094170404,0.402056473031875,0.277010757371613,NA,NA,NA,0.114398968750216,0.431767702098037,0.114398968750216,0.791453766976742,0.832682418542537,NA,0.811558803946183
"HOXA9","HOXA9","MA0594.2","1.17488",0.118295,0.861586,0.859193,0.0475897,528,"False",0.417467555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAFA","MAFA","MA1521.1","1.17524",0.1183,0.762556,0.760444,0.0410468,528,"False",0.417467555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCF4","TCF4","MA0830.2","1.08663",0.13732,0.841507,0.838917,0.0474275,528,"False",0.482442831858407,3.39495475495189e-10,4.44452075126362e-06,0.642612736584311,0.643784942052899,-0.0975693214872631,0.00152396825101363,0.0349135910955244,0.00152396825101363,0.182531091273304,0.411341869507962,NA,0.850006570101992
"TFCP2","TFCP2","MA0145.3","1.0731",0.139921,0.805077,0.802875,0.0468974,528,"False",0.489415303964758,2.8085506776557e-08,5.49847311514905e-05,0.558561574276478,0.559895640222136,0.0679769733664927,0.0801275034503232,0.029547223367452,0.0801275034503232,0.0251477256029478,0.944774203873867,0.634643131213362,0.37280040862694
"OVOL1","OVOL1","MA1544.1","1.06594",0.141505,0.74954,0.747231,0.0498731,528,"False",0.492784956140351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OSR2","OSR2","MA1646.1","1.00677",0.155307,0.840871,0.838609,0.0515731,528,"False",0.538311286956522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EBF3","EBF3","MA1637.1","1.00523",0.155934,0.802132,0.799623,0.05281,528,"False",0.538311286956522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF354C","ZNF354C","MA0130.1","0.931262",0.174338,0.963892,0.962358,0.0356851,528,"False",0.599239705627706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAX1","PAX1","MA0779.1","0.913283",0.179089,0.749851,0.74848,0.0318801,528,"False",0.612916663793103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TBX3","TBX3","MA1566.1","0.90414",0.181673,0.883446,0.881918,0.0337762,528,"False",0.619091682403433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOX18","SOX18","MA1563.1","0.865929",0.191809,0.920712,0.919466,0.0306913,528,"False",0.647668491525424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E2F7","E2F7","MA0758.1","0.863289",0.192413,0.693186,0.69133,0.0477428,528,"False",0.647668491525424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASCL1","ASCL1","MA1631.1","0.863934",0.192506,0.842411,0.840361,0.0479802,528,"False",0.647668491525424,3.79158266465995e-16,1.28597073573147e-06,0.743650901305923,0.745412809009136,-0.221093040977133,0.036971372786309,0.156808695364,0.036971372786309,NA,NA,NA,NA
"ZNF140","ZNF140","MA1589.1","0.844512",0.197661,0.687942,0.686559,0.0359343,528,"False",0.662206050632911,0.00133018577338665,0.0178626638939343,0.548702892768469,0.550876529522345,0.301352124319796,0.954939987757808,0.70572111774236,0.954939987757808,NA,NA,NA,NA
"USF2","USF2","MA0526.3","0.834614",0.200047,0.773636,0.771632,0.0590792,528,"False",0.66738368907563,0.121568046032251,0.615736950995144,NA,NA,NA,0.89362144057582,0.572688468922477,0.89362144057582,0.771831492538047,0.764865362847491,NA,0.781325786974311
"CLOCK","CLOCK","MA0819.1","0.820933",0.204189,0.810074,0.808379,0.0472795,528,"False",0.676580633333333,2.98382363226557e-07,0.117714124778753,NA,NA,NA,0.134922863287464,0.440212303673612,0.134922863287464,NA,NA,NA,NA
"IKZF1","IKZF1","MA1508.1","0.820467",0.204508,0.833047,0.831165,0.0494982,528,"False",0.676580633333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"INSM1","INSM1","MA0155.1","0.660686",0.253169,0.858255,0.857047,0.0380529,528,"False",0.834092058091286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHLH1","NHLH1","MA0048.2","0.644172",0.258328,0.830372,0.828809,0.0541764,528,"False",0.847572033057851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THAP1","THAP1","MA0597.1","0.627426",0.263986,0.922496,0.921664,0.0276505,528,"False",0.859866351020408,0.000296762029318599,0.260072000150699,0.824789086738708,0.82502095278136,-0.38741527796548,0.787073196740828,0.972640317709612,0.787073196740828,NA,NA,NA,NA
"RUNX2","RUNX2","MA0511.2","0.625066",0.264503,0.832099,0.830783,0.0483511,528,"False",0.859866351020408,9.54297638613825e-10,8.33321721689621e-07,0.583253278634686,0.584659931809367,0.291099677387324,4.68480268446333e-06,0.00213346696213659,4.68480268446333e-06,NA,NA,NA,NA
"NR2F1","NR2F1","MA1538.1","0.62225",0.265324,0.737897,0.736735,0.0444483,528,"False",0.859866351020408,5.0177386185504e-05,6.18123333230923e-05,0.479015588816396,0.481125180661059,0.315331805315562,0.806733688274543,0.883657240569642,0.806733688274543,0.799550889518174,0.481015447230776,NA,0.464684454990333
"IRF3","IRF3","MA1418.1","0.604837",0.271143,0.706258,0.705022,0.0480379,528,"False",0.875152609756098,0.000744932316830985,0.0429349600067079,0.193109623773249,0.194279640196313,-0.0273543559243494,0.933546416859352,0.934011611865805,0.933546416859352,0.205343653788761,0.887135514073418,NA,0.322061109122224
"E2F8","E2F8","MA0865.1","0.60128",0.272448,0.733837,0.732586,0.0469999,528,"False",0.875804502024291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THRB","THRB","MA1576.1","0.585121",0.277847,0.738985,0.738049,0.036539,528,"False",0.889558540322581,0.0212607867330875,0.54816952053287,NA,NA,NA,0.484306763894514,0.886270496976538,0.484306763894514,NA,NA,NA,NA
"EWSR1-FLI1","EWSR1-FLI1","MA0149.1","0.560529",0.286372,0.690084,0.688734,0.0516808,528,"False",0.913170152610442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HSF4","HSF4","MA0771.1","0.549952",0.289884,0.78301,0.781862,0.0470387,528,"False",0.920671584,0.0151064913361932,0.0681009253084802,0.786323208990874,NA,0.0713956525214189,0.627277546571825,0.811425860447559,0.627277546571825,NA,NA,NA,NA
"ESRRA","ESRRA","MA0592.3","0.545447",0.291268,0.777486,0.776198,0.0565624,528,"False",0.921381641434263,3.97009204015718e-06,0.000686998334671645,0.814314479916059,0.813849267481223,-0.204395105781407,0.02047786984313,0.14713666348662,0.02047786984313,NA,NA,NA,NA
"Stat5b","Stat5b","MA1625.1","0.526316",0.298098,0.791034,0.789661,0.0583792,528,"False",0.93754766798419,0.433958791959353,0.813905773387535,NA,NA,NA,0.235818237835555,0.68128583246459,0.235818237835555,0.774773336920694,0.283960313281677,NA,0.730499468323461
"Ebf2","Ebf2","MA1604.1","0.52482",0.29874,0.800756,0.799487,0.0514697,528,"False",0.93754766798419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBPJ","RBPJ","MA1116.1","0.462717",0.320587,0.889468,0.888201,0.0632873,528,"False",1,0.00170316832345895,0.00760002696602911,NA,NA,NA,0.746111701961842,0.661112022042052,0.746111701961842,NA,NA,NA,NA
"MYOG","MYOG","MA0500.2","0.433087",0.331405,0.828967,0.827764,0.0623495,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RELA","RELA","MA0107.1","0.406923",0.341046,0.82715,0.826197,0.0517513,528,"False",1,0.316465272781695,0.858330496127523,NA,NA,NA,0.435719451263477,0.77821031152388,0.435719451263477,0.764179229244763,0.757734823942369,NA,0.253616892383303
"CEBPB","CEBPB","MA0466.2","0.391906",0.346497,0.812466,0.811598,0.05174,528,"False",1,3.59052450381653e-06,8.04513275494258e-05,0.896874382866601,0.896993246149158,0.0602683694043098,0.0263991432945905,0.293824280641756,0.0263991432945905,NA,NA,NA,NA
"SREBF1","SREBF1","MA0595.1","0.370934",0.354435,0.85323,0.852476,0.0448541,528,"False",1,0.000851165208160392,0.0610422429759088,0.970502389423044,0.969564483519823,0.135667752983109,0.677073128593759,0.772025355353577,0.677073128593759,NA,NA,NA,NA
"RELB","RELB","MA1117.1","0.362352",0.357472,0.825211,0.824403,0.0539909,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USF1","USF1","MA0093.3","0.354528",0.3604,0.772819,0.771984,0.0575449,528,"False",1,0.00967049291214358,0.0241340990657218,0.935531288678723,0.934557483315587,0.0148165035092992,0.263447983594246,0.282863055177108,0.263447983594246,NA,NA,NA,NA
"NR2F6","NR2F6","MA1539.1","0.352778",0.361124,0.722722,0.722049,0.0451809,528,"False",1,7.83800112096831e-09,0.00260951776783122,0.38991214616334,0.391118562557093,-0.140495677843034,0.104761165026884,0.275348645125863,0.104761165026884,NA,NA,NA,NA
"NFIC","NFIC","MA1527.1","0.351046",0.361985,0.744093,0.743314,0.0468263,528,"False",1,6.3523107465988e-09,1.22453231421673e-09,0.218152121388129,0.219580423746946,0.523380605246357,0.0232544941854471,0.523753198781806,0.0232544941854471,0.310366713681759,0.705441191452699,NA,0.357611994118165
"RXRB","RXRB","MA1555.1","0.325238",0.371782,0.764348,0.763751,0.0382026,528,"False",1,0.0917194716343676,0.100541672203834,NA,NA,NA,0.0692280171240881,0.116332915417401,0.0692280171240881,0.894678186692443,0.740348763803248,NA,0.186692079591988
"RARG","RARG","MA1553.1","0.314966",0.375648,0.741922,0.741353,0.038867,528,"False",1,NA,NA,NA,NA,NA,NA,0.938193807567964,NA,NA,NA,NA,NA
"RARA","RARA","MA0730.1","0.238828",0.405027,0.711238,0.710809,0.0390652,528,"False",1,0.53769392609247,0.726897350146413,NA,NA,NA,0.707907607608786,0.586107931058805,0.707907607608786,NA,NA,NA,NA
"HNF4A","HNF4A","MA1494.1","0.220253",0.412162,0.728075,0.727653,0.0462245,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF282","ZNF282","MA1154.1","0.212775",0.415126,0.740565,0.7402,0.0404958,528,"False",1,0.00572447674796739,9.56396325494025e-05,0.501817767553551,0.504465761590049,0.606309935070548,0.31331106567371,0.319432965105513,0.31331106567371,NA,NA,NA,NA
"Esrrg","Esrrg","MA0643.1","0.209089",0.416576,0.818216,0.81775,0.0524664,528,"False",1,0.0510574237662671,0.388842129701944,NA,NA,NA,0.187668314527655,0.551184749036764,0.187668314527655,NA,NA,NA,NA
"MYBL2","MYBL2","MA0777.1","0.202503",0.419242,0.712219,0.71184,0.0412701,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFIX","NFIX","MA0671.1","0.197819",0.421069,0.930562,0.93025,0.0353353,528,"False",1,0.00349890485800597,0.0807929562479081,NA,NA,NA,0.00212255099815035,0.00936829406664611,0.00212255099815035,0.592725020705605,0.797645012911524,NA,0.568331479394774
"ZNF75D","ZNF75D","MA1601.1","0.193633",0.422616,0.837987,0.837522,0.0588008,528,"False",1,3.71606021965651e-06,0.00801447457952983,0.82267416840684,0.822846198607395,-0.159163259441346,0.612668489914153,0.302249293310612,0.612668489914153,NA,NA,NA,NA
"ZNF684","ZNF684","MA1600.1","0.191312",0.423607,0.727507,0.727197,0.0371695,528,"False",1,0.053133511385432,0.176806029430019,0.950297511481761,0.94953937608788,-0.0808636497981262,0.197157063728518,0.307059286521669,0.197157063728518,NA,NA,NA,NA
"Stat5a","Stat5a::Stat5b","MA0519.1","0.188227",0.424856,0.847456,0.847036,0.0496116,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stat5b","Stat5a::Stat5b","MA0519.1","0.188227",0.424856,0.847456,0.847036,0.0496116,528,"False",1,0.433958791959353,0.813905773387535,NA,NA,NA,0.235818237835555,0.68128583246459,0.235818237835555,0.774773336920694,0.283960313281677,NA,0.730499468323461
"Nkx2-5","Nkx2-5","MA0503.1","0.166524",0.433402,0.85382,0.853514,0.0423104,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NR4A2","NR4A2","MA0160.1","0.147439",0.440962,0.893854,0.893566,0.0456982,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IRF7","IRF7","MA0772.1","0.132183",0.447068,0.760665,0.760339,0.0550776,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF528","ZNF528","MA1597.1","0.118384",0.452606,0.706626,0.70641,0.0381157,528,"False",1,0.0512609492978142,0.0265342499187497,0.685063739815002,0.685414161886053,0.579779770845307,0.600071979407585,0.161428117953508,0.600071979407585,NA,NA,NA,NA
"STAT1","STAT1","MA0137.3","0.11777",0.452828,0.825994,0.82571,0.0523408,528,"False",1,8.07179666707381e-08,0.0149718236688827,0.354654999729914,0.355162873682796,-0.582159657657805,0.0177634567296093,0.0150952150122767,0.0177634567296093,0.892846861249748,0.847988712195214,NA,0.813243004054059
"ESR1","ESR1","MA0112.3","0.0813903",0.467345,0.715299,0.715143,0.0429774,528,"False",1,0.0736862578202923,0.472022406108207,0.997996997861074,NA,-0.0258872499292061,0.987122331527676,0.874461784259632,0.987122331527676,NA,NA,NA,NA
"RFX4","RFX4","MA0799.1","0.0792025",0.468214,0.765761,0.7656,0.0464541,528,"False",1,3.780537200222e-10,0.000369303423687834,0.482135543257516,0.484185848448603,-0.38633721475263,0.308590027981379,0.392133140743923,0.308590027981379,NA,NA,NA,NA
"NFIB","NFIB","MA1643.1","0.0700259",0.471913,0.711877,0.711735,0.0434959,528,"False",1,0.053428458199218,0.112809332865001,NA,NA,NA,0.00739295557626464,0.100014517732003,0.00739295557626464,0.896955827225468,0.930000392928549,NA,0.3065180495707
"RFX5","RFX5","MA0510.2","0.0495064",0.480115,0.711043,0.710932,0.0517681,528,"True",1,4.15551034719877e-09,0.00747666847822857,0.425759426742115,0.427090480893383,-0.372086362036401,0.111405516183654,0.151856168009871,0.111405516183654,NA,NA,NA,NA
"Spz1","Spz1","MA0111.1","0.0129383",0.494804,0.86655,0.866532,0.0305909,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prdm15","Prdm15","MA1616.1","0.000114518",0.499954,0.774667,0.774667,0.0447889,528,"False",1,0.194788039084174,0.105887588883437,NA,0.598047256105392,NA,0.955307700512276,0.580305666854586,0.955307700512276,NA,NA,NA,NA
"RARA","RARA::RXRG","MA1149.1","-0.0092502",0.503714,0.790756,0.790771,0.0362731,528,"False",1,0.53769392609247,0.726897350146413,NA,NA,NA,0.707907607608786,0.586107931058805,0.707907607608786,NA,NA,NA,NA
"RXRG","RARA::RXRG","MA1149.1","-0.0092502",0.503714,0.790756,0.790771,0.0362731,528,"False",1,0.0395239915283539,0.0128048965374803,0.814314479916059,0.813849267481223,0.453972313574165,0.0749442733218121,0.182611734768356,0.0749442733218121,NA,NA,NA,NA
"SPI1","SPI1","MA0080.5","-0.00988201",0.503969,0.75131,0.751331,0.0474525,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BCL6","BCL6","MA0463.2","-0.038948",0.515632,0.73891,0.738985,0.0413509,528,"False",1,0.000159376049082881,0.147928095142832,0.252329545320972,0.252609888004045,-0.72223602850482,0.302899985763813,0.100793973842025,0.302899985763813,NA,NA,NA,NA
"CEBPE","CEBPE","MA0837.1","-0.0765049",0.530721,0.819481,0.819648,0.0514559,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TP73","TP73","MA0861.1","-0.0778954",0.531274,0.742423,0.74256,0.0411439,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rarg","Rarg","MA0860.1","-0.0784376",0.531464,0.695224,0.695376,0.0426575,528,"False",1,NA,NA,NA,NA,NA,NA,0.938193807567964,NA,NA,NA,NA,NA
"PAX3","PAX3","MA1546.1","-0.0928589",0.537262,0.748863,0.749015,0.0380015,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nr5a2","Nr5a2","MA0505.1","-0.1536",0.561536,0.778451,0.778761,0.0497355,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STAT3","STAT3","MA0144.2","-0.157485",0.562982,0.857317,0.857659,0.0482937,528,"False",1,0.697829666008642,0.0471146514552524,NA,NA,NA,0.591790941410396,0.146144100171511,0.591790941410396,0.545542953575667,0.619755811800223,NA,0.979067069746132
"BHLHE22","BHLHE22","MA1635.1","-0.159151",0.563644,0.858052,0.85853,0.0667889,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFATC1","NFATC1","MA0624.1","-0.17422",0.56954,0.87949,0.879874,0.0450389,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASCL1","ASCL1","MA1100.2","-0.244132",0.597113,0.874263,0.874797,0.050391,528,"False",1,3.79158266465995e-16,1.28597073573147e-06,0.743650901305923,0.745412809009136,-0.221093040977133,0.036971372786309,0.156808695364,0.036971372786309,NA,NA,NA,NA
"SREBF1","SREBF1","MA0829.2","-0.249403",0.599147,0.768473,0.769071,0.0544023,528,"False",1,0.000851165208160392,0.0610422429759088,0.970502389423044,0.969564483519823,0.135667752983109,0.677073128593759,0.772025355353577,0.677073128593759,NA,NA,NA,NA
"NKX2-2","NKX2-2","MA1645.1","-0.251879",0.600082,0.812485,0.813013,0.0465685,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nkx3-1","Nkx3-1","MA0124.2","-0.254496",0.601081,0.831769,0.832362,0.0510471,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NR1D1","NR1D1","MA1531.1","-0.256345",0.601759,0.77305,0.773504,0.0376144,528,"False",1,0.179027626223778,0.0157079984304657,0.60553831018497,0.606625787833296,0.752509304762879,0.312498198893401,0.241430329848999,0.312498198893401,NA,NA,NA,NA
"HOXC9","HOXC9","MA0485.2","-0.256445",0.60185,0.778397,0.779078,0.0587469,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HSF1","HSF1","MA0486.2","-0.258711",0.602679,0.73792,0.738534,0.0504209,528,"False",1,0.131843014906078,0.570613543392269,NA,NA,NA,0.146515923660781,0.0983137650224586,0.146515923660781,NA,NA,NA,NA
"Zic2","Zic2","MA1629.1","-0.282137",0.611776,0.804272,0.804892,0.0479044,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BACH2","BACH2","MA1470.1","-0.325727",0.62864,0.694203,0.694831,0.0461478,528,"False",1,2.20573047800755e-16,1.94959230321216e-14,0.190626233484463,0.191649595615544,0.250470750779326,0.0477829220777121,0.653738983977228,0.0477829220777121,NA,NA,NA,NA
"RFX2","RFX2","MA0600.2","-0.348236",0.63712,0.71594,0.716721,0.0520618,528,"False",1,0.00049002459541553,0.752880985245692,0.233837622423147,0.235339862494739,-0.646162466276103,0.97173182186614,0.207864456869896,0.97173182186614,NA,NA,NA,NA
"HOXB9","HOXB9","MA1503.1","-0.352483",0.638632,0.787954,0.78887,0.0573971,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IRF2","IRF2","MA0051.1","-0.355723",0.639913,0.752413,0.753151,0.0473112,528,"False",1,0.0240420500308635,0.0265805091123409,NA,NA,NA,0.890950545907066,0.537686030515806,0.890950545907066,NA,NA,NA,NA
"Stat4","Stat4","MA0518.1","-0.361884",0.642211,0.831955,0.832738,0.048842,528,"False",1,0.158259183296659,0.00569971249280619,0.669799260330258,0.670195370214115,0.721653127925236,0.000563706059944711,0.00224822180794868,0.000563706059944711,0.503883329259353,0.705441191452699,NA,0.129036432063251
"HSF2","HSF2","MA0770.1","-0.373158",0.646356,0.750984,0.751853,0.0501964,528,"False",1,0.701714386386342,0.239025268132658,NA,NA,NA,0.739492091559673,0.53382744448993,0.739492091559673,NA,NA,NA,NA
"TCF21","TCF21","MA1568.1","-0.37631",0.64753,0.809795,0.810428,0.0361656,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFATC3","NFATC3","MA0625.1","-0.388125",0.651843,0.860966,0.861871,0.0474996,528,"False",1,7.16423109446104e-15,1.07359945495437e-05,0.590522936233871,0.591767936803424,-0.299708718261053,0.202735189047955,0.961471064499038,0.202735189047955,NA,NA,NA,NA
"NR1H4","NR1H4::RXRA","MA1146.1","-0.409478",0.659937,0.75705,0.757709,0.036272,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RXRA","NR1H4::RXRA","MA1146.1","-0.409478",0.659937,0.75705,0.757709,0.036272,528,"False",1,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291,0.358378899377654,0.869219483424042,0.375971903073589,NA,0.613913242363343
"Ascl2","Ascl2","MA0816.1","-0.430769",0.667822,0.836398,0.83739,0.0534387,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NR2F1","NR2F1","MA0017.2","-0.455286",0.676572,0.808622,0.809668,0.0494304,528,"False",1,5.0177386185504e-05,6.18123333230923e-05,0.479015588816396,0.481125180661059,0.315331805315562,0.806733688274543,0.883657240569642,0.806733688274543,0.799550889518174,0.481015447230776,NA,0.464684454990333
"EBF1","EBF1","MA0154.4","-0.465221",0.680123,0.780998,0.782074,0.0490077,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stat5a","Stat5a","MA1624.1","-0.466575",0.68058,0.802928,0.804115,0.0531502,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TP53","TP53","MA0106.3","-0.473239",0.683179,0.707122,0.707924,0.0388602,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFATC4","NFATC4","MA1525.1","-0.490835",0.689174,0.86078,0.861923,0.0467985,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THRB","THRB","MA1574.1","-0.494407",0.690589,0.797794,0.798607,0.0355189,528,"False",1,0.0212607867330875,0.54816952053287,NA,NA,NA,0.484306763894514,0.886270496976538,0.484306763894514,NA,NA,NA,NA
"Ar","Ar","MA0007.3","-0.522358",0.700499,0.724176,0.725172,0.0423288,528,"False",1,0.200046744772851,0.861411560094761,NA,NA,NA,0.81419125889625,0.854594127053686,0.81419125889625,NA,NA,NA,NA
"NKX2-8","NKX2-8","MA0673.1","-0.523858",0.701001,0.894098,0.895011,0.0383254,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nr2f6","Nr2f6","MA0728.1","-0.532219",0.703905,0.711899,0.713006,0.0455554,528,"False",1,7.83800112096831e-09,0.00260951776783122,0.38991214616334,0.391118562557093,-0.140495677843034,0.104761165026884,0.275348645125863,0.104761165026884,NA,NA,NA,NA
"HOXD10","HOXD10","MA1506.1","-0.560052",0.713526,0.773134,0.774477,0.0527614,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAF","MAF","MA1520.1","-0.562094",0.714306,0.749647,0.750653,0.0406301,528,"False",1,0.00204212447842691,2.58971752415128e-05,0.553540862799807,0.555616487114691,0.45898969912123,0.211174055846973,0.505810931242317,0.211174055846973,NA,NA,NA,NA
"NR4A2","NR4A2::RXRA","MA1147.1","-0.565417",0.715528,0.772621,0.773537,0.0379101,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RXRA","NR4A2::RXRA","MA1147.1","-0.565417",0.715528,0.772621,0.773537,0.0379101,528,"False",1,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291,0.358378899377654,0.869219483424042,0.375971903073589,NA,0.613913242363343
"HOXC12","HOXC12","MA0906.1","-0.592756",0.724511,0.773726,0.775166,0.0510834,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFIC","NFIC::TLX1","MA0119.1","-0.596137",0.725627,0.737466,0.738771,0.0456978,528,"False",1,6.3523107465988e-09,1.22453231421673e-09,0.218152121388129,0.219580423746946,0.523380605246357,0.0232544941854471,0.523753198781806,0.0232544941854471,0.310366713681759,0.705441191452699,NA,0.357611994118165
"TLX1","NFIC::TLX1","MA0119.1","-0.596137",0.725627,0.737466,0.738771,0.0456978,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYB","MYB","MA0100.3","-0.61143",0.730945,0.863004,0.864485,0.0549012,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NKX2-3","NKX2-3","MA0672.1","-0.61733",0.732797,0.861428,0.862678,0.0441606,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RREB1","RREB1","MA0073.1","-0.626604",0.735814,0.794214,0.795519,0.0446652,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYOD1","MYOD1","MA0499.2","-0.637247",0.739509,0.824059,0.825451,0.0504039,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rarb","Rarb","MA0858.1","-0.656823",0.745748,0.699684,0.700934,0.0421234,528,"False",1,0.22503778140359,0.0991450997362806,NA,NA,NA,0.308105979004078,0.713732404528281,0.308105979004078,NA,NA,NA,NA
"HOXD12","HOXD12","MA0873.1","-0.657203",0.745831,0.781836,0.783365,0.0507598,528,"False",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMAD3","SMAD3","MA0795.1","-0.677222",0.752367,0.751327,0.752813,0.0499281,528,"False",1,0.0181139073446255,0.475780171454051,NA,NA,NA,0.971273583680408,0.661591783338844,0.971273583680408,NA,NA,NA,NA
"SOX12","SOX12","MA1561.1","-0.681458",0.753707,0.7636,0.765074,0.049085,528,"False",1,0.0753060163871539,0.000785141050018269,0.574064472595197,0.575657571585104,0.701006578574832,0.0721244585632637,0.356841635927266,0.0721244585632637,NA,NA,NA,NA
