"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","edgeR_DE_BHQ","diff_mesor_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"ZNF148","ZNF148","MA1653.1","4.38235",5.39626e-06,0.865587,0.850645,0.0600246,532,"False",3.86002742342342e-05,2.44981491718035e-09,0.053941903498311,NA,NA,NA,0.0698440925145701,0.653738983977228,0.0698440925145701,0.720492130913634,0.832563051062031,NA,0.599376764820855
"Klf1","Klf1","MA0493.1","4.33586",6.52363e-06,0.875301,0.865753,0.0440946,532,"False",4.62478769642857e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZFP42","ZFP42","MA1651.1","4.31165",6.69512e-06,0.742859,0.732999,0.0612695,532,"False",4.70435865486726e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLF10","KLF10","MA1511.1","4.3261",6.81167e-06,0.871899,0.861439,0.0487628,532,"False",4.74426840350877e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLF4","KLF4","MA0039.4","4.25208",9.61926e-06,0.892376,0.879556,0.0583421,532,"False",6.64147168695652e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATF3","ATF3","MA0605.2","4.18696",1.17594e-05,0.749273,0.737623,0.0752971,532,"False",8.04910655172414e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLF13","KLF13","MA0657.1","4.16283",1.39409e-05,0.747244,0.739248,0.0423111,532,"False",9.46074752136752e-05,0.480951922188092,0.402985200935648,NA,NA,NA,0.803034632545519,0.850080875160929,0.803034632545519,NA,NA,NA,NA
"MAZ","MAZ","MA1522.1","4.16342",1.44005e-05,0.891746,0.877914,0.0616466,532,"False",9.6898279661017e-05,0.0980598580763489,0.378813150782559,NA,NA,NA,0.468938457619758,0.4359137964672,0.468938457619758,NA,NA,NA,NA
"MTF1","MTF1","MA0863.1","4.14985",1.47763e-05,0.736164,0.728912,0.0383802,532,"False",9.8239635e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GABPA","GABPA","MA0062.3","4.1451",1.48473e-05,0.81562,0.806282,0.0527179,532,"False",9.8239635e-05,1.26881335758408e-05,0.0913072832345154,NA,NA,NA,0.442443951279141,0.694600735560215,0.442443951279141,0.667650152408214,0.970360144370485,NA,0.397645161368152
"GLIS3","GLIS3","MA0737.1","4.14485",1.51771e-05,0.750119,0.742723,0.0384174,532,"False",9.9591879338843e-05,0.00113076176103921,0.0990147522308275,NA,NA,NA,0.00843655978975234,0.170323349455618,0.00843655978975234,NA,NA,NA,NA
"ZSCAN29","ZSCAN29","MA1602.1","4.12387",1.60017e-05,0.792448,0.784442,0.0485042,532,"False",0.00010414221147541,0.679582845430388,0.665206009667339,NA,NA,NA,0.896394098685314,0.632310236549938,0.896394098685314,NA,NA,NA,NA
"ZNF682","ZNF682","MA1599.1","4.0373",2.46666e-05,0.776139,0.766683,0.0464957,532,"False",0.00015922992195122,0.555883102535779,0.759378967239156,NA,NA,NA,0.7832203763163,0.57005578236662,0.7832203763163,NA,NA,NA,NA
"ZIC1","ZIC1","MA0696.1","4.00792",2.76896e-05,0.782728,0.774242,0.0443725,532,"False",0.000177302761290323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF740","ZNF740","MA0753.2","3.96835",3.31939e-05,0.814887,0.803708,0.055159,532,"False",0.0002108476528,0.0968876275054715,0.730481077452253,NA,NA,NA,0.548268878590269,0.542212727547952,0.548268878590269,NA,NA,NA,NA
"NFYB","NFYB","MA0502.2","3.93848",3.59518e-05,0.813099,0.803189,0.0610912,532,"False",0.000226553406349206,1.75633598383374e-05,0.203297302239033,0.488317555508378,0.490328599411045,-0.889141432686776,0.683186410497695,0.420344016712901,0.683186410497695,0.813933918962299,0.689620709287861,NA,0.696290405960868
"NFYA","NFYA","MA0060.3","3.85202",5.16794e-05,0.829546,0.818924,0.0667623,532,"False",0.000323097981102362,0.775043217150689,0.678386797817695,NA,NA,NA,0.609052322024312,0.289852380605596,0.609052322024312,NA,NA,NA,NA
"FOSL1","FOSL1::JUN","MA1129.1","3.8412",5.3135e-05,0.775282,0.765238,0.0674252,532,"False",0.000327047984496124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSL1::JUN","MA1129.1","3.8412",5.3135e-05,0.775282,0.765238,0.0674252,532,"False",0.000327047984496124,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038,NA,NA,NA,NA
"ETV1","ETV1","MA0761.2","3.81529",6.08859e-05,0.822239,0.813569,0.0522286,532,"True",0.000371872343076923,3.13843026593813e-11,0.000216034424740588,0.249978143657395,0.251643762874359,-0.0818117583013739,0.725560571430702,0.995735344542885,0.725560571430702,NA,NA,NA,NA
"MAX","MAX::MYC","MA0059.1","3.80852",6.22669e-05,0.805875,0.797632,0.0509145,532,"False",0.000374544837878788,3.3880737270915e-07,0.0516050647101421,0.415007841632972,0.416317096203809,-0.737430374128988,0.684850696471875,0.748818357339388,0.684850696471875,0.660937547589121,0.475304663521133,NA,0.419322524637367
"MYC","MAX::MYC","MA0059.1","3.80852",6.22669e-05,0.805875,0.797632,0.0509145,532,"False",0.000374544837878788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLAG1","PLAG1","MA0163.1","3.80613",6.47357e-05,0.80889,0.800424,0.0453321,532,"False",0.000386467261654135,0.000145962360983419,0.216194480544597,0.445070220157088,0.446880309697702,-0.292216041701491,0.488992218027619,0.409479431732321,0.488992218027619,NA,NA,NA,NA
"ZBTB7C","ZBTB7C","MA0695.1","3.78218",6.98807e-05,0.829496,0.822194,0.0438812,532,"False",0.00041406922238806,0.000146387311627334,0.0615306436003341,0.841730009710151,0.842052380969885,-0.111113598555839,0.114819001187304,0.5207126601296,0.114819001187304,NA,NA,NA,NA
"RFX7","RFX7","MA1554.1","3.74925",7.99687e-05,0.890595,0.884452,0.0370142,532,"False",0.000469377702898551,4.75428112184119e-16,8.69397897961777e-09,0.987787918336598,0.987147288608958,-0.0398052936003031,0.00633310070347821,0.182611734768356,0.00633310070347821,NA,NA,NA,NA
"KLF17","KLF17","MA1514.1","3.74977",8.09636e-05,0.790832,0.782544,0.0463464,532,"False",0.000469377702898551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOSL1","FOSL1::JUND","MA1143.1","3.73583",8.15795e-05,0.818527,0.80978,0.0609422,532,"False",0.000469377702898551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUND","FOSL1::JUND","MA1143.1","3.73583",8.15795e-05,0.818527,0.80978,0.0609422,532,"False",0.000469377702898551,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092,0.939359027733481,0.0702013129310858,0.191449865455824,0.358392089182732,0.940993839305649
"NHLH2","NHLH2","MA1529.1","3.72118",9.01098e-05,0.744154,0.736319,0.0460671,532,"False",0.000514727922302158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATF7","ATF7","MA0834.1","3.70831",9.09481e-05,0.73751,0.727749,0.0690578,532,"False",0.000515805652857143,1.42935485121592e-07,0.000178705957551815,0.602301477944029,0.603589821901222,0.107713300067256,0.0486211119826962,0.299346349362899,0.0486211119826962,NA,NA,NA,NA
"HES5","HES5","MA0821.1","3.6982",0.000100053,0.756778,0.748255,0.0469129,532,"False",0.000563419021276596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOSB","FOSB::JUNB","MA1136.1","3.67535",0.000104091,0.789473,0.780211,0.0653761,532,"False",0.000577959818181818,NA,NA,NA,NA,NA,NA,NA,NA,0.847372963419524,0.411341869507962,NA,0.822827959564133
"JUNB","FOSB::JUNB","MA1136.1","3.67535",0.000104091,0.789473,0.780211,0.0653761,532,"False",0.000577959818181818,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136,0.938704374647668,NA,NA,NA,NA
"TFAP2B","TFAP2B","MA0811.1","3.67062",0.000113133,0.865284,0.857551,0.0391648,532,"False",0.000623802791666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JDP2","JDP2","MA0656.1","3.62706",0.000125274,0.748287,0.738511,0.0715284,532,"False",0.000685983144827586,0.0115949704476004,0.378784087245361,NA,NA,NA,0.766617243445059,0.850080875160929,0.766617243445059,NA,NA,NA,NA
"OVOL2","OVOL2","MA1545.1","3.52361",0.000192426,0.794151,0.786856,0.0489591,532,"False",0.00104648112328767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OSR1","OSR1","MA1542.1","3.50453",0.000210496,0.840627,0.833809,0.041972,532,"False",0.00113696478911565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFKB2","NFKB2","MA0778.1","3.49434",0.000217327,0.764273,0.755761,0.054641,532,"False",0.00116592998648649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ELF3","ELF3","MA0640.2","3.44222",0.000264237,0.82761,0.820002,0.0498529,532,"False",0.00140808173154362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TFAP2C","TFAP2C","MA0524.2","3.3898",0.000329935,0.860764,0.853662,0.0391245,532,"False",0.00172452098684211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2::JUND","MA1145.1","3.3741",0.000330135,0.764872,0.756443,0.0655277,532,"False",0.00172452098684211,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025,0.970493389204502,NA,NA,NA,NA
"JUND","FOSL2::JUND","MA1145.1","3.3741",0.000330135,0.764872,0.756443,0.0655277,532,"False",0.00172452098684211,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092,0.939359027733481,0.0702013129310858,0.191449865455824,0.358392089182732,0.940993839305649
"FOSB","FOSB::JUN","MA1127.1","3.31755",0.00040669,0.76239,0.753617,0.0690417,532,"False",0.00209683025974026,NA,NA,NA,NA,NA,NA,NA,NA,0.847372963419524,0.411341869507962,NA,0.822827959564133
"JUN","FOSB::JUN","MA1127.1","3.31755",0.00040669,0.76239,0.753617,0.0690417,532,"False",0.00209683025974026,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038,NA,NA,NA,NA
"IRF5","IRF5","MA1420.1","3.27558",0.000484167,0.75251,0.74655,0.0423449,532,"False",0.00248018450322581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFYC","NFYC","MA1644.1","3.26952",0.000491635,0.826897,0.817713,0.067773,532,"False",0.00250229608974359,8.75764117179246e-06,0.117687433091877,NA,NA,NA,0.568302564047709,0.774288703643399,0.568302564047709,0.952164790392463,0.918547219404385,NA,0.745821975550354
"ZNF135","ZNF135","MA1587.1","3.2509",0.000530991,0.793104,0.785202,0.0552058,532,"False",0.00268539397452229,4.83295979234228e-08,0.000390708730525244,0.324643644253904,0.32577731887921,0.312909894701788,0.91593241932755,0.535246587661357,0.91593241932755,NA,NA,NA,NA
"ZNF449","ZNF449","MA1656.1","3.21153",0.000616262,0.807967,0.800995,0.0462915,532,"False",0.00309691156962025,0.000232062846987522,0.0110711342233109,0.918229745742718,0.917827920553407,0.0511103553881532,0.907660351308991,0.870752974153176,0.907660351308991,NA,NA,NA,NA
"Creb5","Creb5","MA0840.1","3.18392",0.000657696,0.765064,0.756349,0.0705724,532,"False",0.00328434354716981,0.0795366954827995,0.896597822729986,0.643085230294129,NA,-1.26782812785518,0.0459051989238392,0.0630219064864964,0.0459051989238392,NA,NA,NA,NA
"XBP1","XBP1","MA0844.1","3.14056",0.000780277,0.76015,0.754141,0.0441659,532,"False",0.0038721246125,1.33486826411049e-12,1.21843141259669e-10,0.81913064341924,0.819017255921375,0.0527234351059098,2.53995180385837e-05,0.00252645425989178,2.53995180385837e-05,NA,NA,NA,NA
"IRF8","IRF8","MA0652.1","3.08558",0.000941541,0.72267,0.716154,0.0490408,532,"False",0.00464337611180124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TFAP2A","TFAP2A","MA0003.4","3.05603",0.00105936,0.826199,0.81862,0.0504083,532,"False",0.00519217185185185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CREB3L1","CREB3L1","MA0839.1","2.97859",0.00135619,0.742822,0.73715,0.0424421,532,"False",0.00660622613496933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF263","ZNF263","MA0528.2","2.94998",0.0015103,0.864728,0.856546,0.0550049,532,"False",0.00731206219512195,0.119039055427212,0.30278161607353,NA,NA,NA,0.653602788471038,0.612004028071349,0.653602788471038,NA,NA,NA,NA
"PLAGL2","PLAGL2","MA1548.1","2.90695",0.00174962,0.855189,0.846444,0.055109,532,"False",0.00841938351515151,NA,NA,NA,NA,NA,NA,0.463531546009391,NA,NA,NA,NA,NA
"E2F3","E2F3","MA0469.3","2.87225",0.00190661,0.698751,0.69333,0.0438516,532,"False",0.00911956831325301,1.4999515945196e-05,1.17473406944892e-06,0.337387901876841,0.338404887695003,0.466033556357607,0.811462319587237,0.844428903712221,0.811462319587237,NA,NA,NA,NA
"Pax2","Pax2","MA0067.1","2.84499",0.00208054,0.93134,0.926513,0.0393595,532,"False",0.00989190874251497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2::JUN","MA1131.1","2.76628",0.00262226,0.784751,0.777587,0.0673158,532,"False",0.0123084478823529,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025,0.970493389204502,NA,NA,NA,NA
"JUN","FOSL2::JUN","MA1131.1","2.76628",0.00262226,0.784751,0.777587,0.0673158,532,"False",0.0123084478823529,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038,NA,NA,NA,NA
"Znf423","Znf423","MA0116.1","2.7731",0.00263531,0.831464,0.826226,0.0401509,532,"False",0.0123084478823529,0.655724731489992,0.420509944874368,NA,NA,NA,0.887644667905436,0.887143412338443,0.887644667905436,NA,NA,NA,NA
"JUN","JUN::JUNB","MA1133.1","2.70516",0.00316418,0.77707,0.770415,0.0643695,532,"False",0.0146067379069767,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038,NA,NA,NA,NA
"JUNB","JUN::JUNB","MA1133.1","2.70516",0.00316418,0.77707,0.770415,0.0643695,532,"False",0.0146067379069767,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136,0.938704374647668,NA,NA,NA,NA
"VEZF1","VEZF1","MA1578.1","2.7057",0.00326162,0.87467,0.867548,0.0525536,532,"False",0.0149695160693642,0.0140586242885703,0.0421450138653392,0.87384771260217,0.874393877899727,0.367979095164418,0.366708516332676,0.46165522933884,0.366708516332676,NA,NA,NA,NA
"ATF6","ATF6","MA1466.1","2.68883",0.00340419,0.741016,0.735722,0.0429018,532,"False",0.0155340624137931,5.47741182731884e-06,0.14029541483375,NA,NA,NA,0.846407300257457,0.928787360696086,0.846407300257457,NA,NA,NA,NA
"NR5A1","NR5A1","MA1540.1","2.66748",0.00359297,0.851096,0.845569,0.0495274,532,"False",0.0163018181714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFKB1","NFKB1","MA0105.4","2.65789",0.0037296,0.728433,0.722064,0.0532403,532,"False",0.0168255818181818,1.32526612606581e-06,4.00762710655951e-06,NA,NA,NA,0.000115027406030369,0.0168182834819852,0.000115027406030369,0.523118531057797,0.919703624975877,NA,0.748844156377275
"KLF9","KLF9","MA1107.2","2.65867",0.00376106,0.801517,0.794726,0.0507086,532,"False",0.0168716476836158,0.0253061073771051,0.358562756734065,NA,NA,NA,0.350657424031714,0.422347409921093,0.350657424031714,NA,NA,NA,NA
"GCM2","GCM2","MA0767.1","2.61341",0.00428461,0.840067,0.835222,0.0386991,532,"False",0.0191122491011236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2::JUNB","MA1139.1","2.59234",0.00444677,0.755663,0.74857,0.071174,532,"False",0.0196151965555556,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025,0.970493389204502,NA,NA,NA,NA
"JUNB","FOSL2::JUNB","MA1139.1","2.59234",0.00444677,0.755663,0.74857,0.071174,532,"False",0.0196151965555556,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136,0.938704374647668,NA,NA,NA,NA
"Wt1","Wt1","MA1627.1","2.56867",0.00491877,0.835776,0.828844,0.0519058,532,"False",0.0215773667403315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IRF4","IRF4","MA1419.1","2.50236",0.00586369,0.705756,0.700638,0.0470252,532,"False",0.0255811530769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZKSCAN5","ZKSCAN5","MA1652.1","2.45542",0.00666279,0.826912,0.821351,0.0548997,532,"False",0.0289084986885246,0.295331786908979,0.00592668115038846,0.361688097381747,0.362905106780193,1.09042455012363,0.484306763894514,0.901459321829965,0.484306763894514,NA,NA,NA,NA
"SPIB","SPIB","MA0081.2","2.42721",0.00721039,0.78293,0.777921,0.050147,532,"False",0.031114400326087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HES6","HES6","MA1493.1","2.38382",0.00819818,0.805912,0.801229,0.0439837,532,"False",0.0351857022702703,0.000189974688730165,0.0826307194566592,0.931446194475021,0.930657186789934,-0.20113066192432,0.921809044363485,0.975783629037729,0.921809044363485,NA,NA,NA,NA
"SPIC","SPIC","MA0687.1","2.35551",0.00885026,0.808429,0.803793,0.0445634,532,"False",0.0377801421505376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GCM1","GCM1","MA0646.1","2.26377",0.0113944,0.808882,0.804757,0.037863,532,"False",0.0483805005347594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FERD3L","FERD3L","MA1485.1","2.24597",0.0118479,0.774694,0.770135,0.0466866,532,"False",0.0500384712765957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GLI2","GLI2","MA0734.2","2.23748",0.0121458,0.7691,0.764694,0.0438708,532,"False",0.0510252126984127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zic1","Zic1::Zic2","MA1628.1","2.17661",0.0142805,0.874699,0.869542,0.0496185,532,"False",0.0593650104712042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zic2","Zic1::Zic2","MA1628.1","2.17661",0.0142805,0.874699,0.869542,0.0496185,532,"False",0.0593650104712042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RXRG","RXRG","MA1556.1","2.15753",0.0150018,0.764411,0.760278,0.0397139,532,"False",0.06203869375,0.0395239915283539,0.0128048965374803,0.814314479916059,0.813849267481223,0.453972313574165,0.0749442733218121,0.182611734768356,0.0749442733218121,NA,NA,NA,NA
"GLI3","GLI3","MA1491.1","2.08893",0.0177606,0.786722,0.782675,0.0422713,532,"False",0.0730669243523316,2.69033080290231e-06,0.00173614989101563,0.80815213913201,0.807772677971579,0.115575982018272,0.000440466591032826,0.00731545434989457,0.000440466591032826,NA,NA,NA,NA
"SMAD5","SMAD5","MA1557.1","2.04831",0.0195778,0.785758,0.781728,0.0446138,532,"False",0.0801276969072165,0.000149032333776356,0.00095632629399809,NA,0.770977531467997,NA,0.397172952216047,0.62473337061323,0.397172952216047,0.803897461509383,0.88419765785745,NA,0.939363979738092
"MITF","MITF","MA0620.3","2.03421",0.0200844,0.756182,0.751349,0.0603977,532,"False",0.0817795569230769,0.000142085705473803,0.149799263896066,0.471951568173403,0.473943716682802,-0.441734395526844,0.000625291867612905,0.019888034351978,0.000625291867612905,NA,NA,NA,NA
"TCF12","TCF12","MA1648.1","2.03456",0.0204404,0.876505,0.871576,0.046659,532,"False",0.0828044775510204,2.79902146123809e-12,0.0739681105237214,0.116954792736043,0.117888843892195,-0.860530098897144,3.23544717402457e-06,0.00410320279775937,3.23544717402457e-06,NA,NA,NA,NA
"Plagl1","Plagl1","MA1615.1","1.85874",0.0308524,0.830881,0.825969,0.0519091,532,"False",0.124349267005076,0.00222497960109377,0.00256330808393796,0.366239923260334,0.36805733692327,0.476358653359398,0.574059391728259,0.323317315338056,0.574059391728259,NA,NA,NA,NA
"TCF3","TCF3","MA0522.3","1.8124",0.0342833,0.876072,0.871721,0.0457056,532,"False",0.137479495959596,0.503882104741733,0.547187389709418,NA,NA,NA,0.728503548244294,0.423032320687182,0.728503548244294,NA,NA,NA,NA
"Npas2","Npas2","MA0626.1","1.77859",0.036617,0.844925,0.840522,0.0570781,532,"False",0.146099989949749,1.72502955719853e-05,0.015547354246931,NA,NA,NA,0.615235191624403,0.764764733182462,0.615235191624403,NA,NA,NA,NA
"IRF9","IRF9","MA0653.1","1.72369",0.0413001,0.693244,0.68948,0.0497771,532,"False",0.163961397,0.0536109304618979,0.229646252852583,0.676672836998804,0.676974162351561,-0.138500313780989,0.238554128085192,0.0665418591362636,0.238554128085192,0.982503199555317,0.534919203109195,NA,0.96489878365434
"ZBTB6","ZBTB6","MA1581.1","1.69931",0.0436777,0.82991,0.826086,0.0474738,532,"False",0.172537780099502,1.83098131187282e-07,0.000120975188511793,0.815459603392206,0.814873557520255,0.159862629846357,0.0828138588525227,0.187231212146549,0.0828138588525227,NA,NA,NA,NA
"FOS","FOS::JUN","MA1126.1","1.68813",0.0442723,0.752323,0.74861,0.0563187,532,"False",0.173163577339901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUN","FOS::JUN","MA1126.1","1.68813",0.0442723,0.752323,0.74861,0.0563187,532,"False",0.173163577339901,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038,NA,NA,NA,NA
"MYBL1","MYBL1","MA0776.1","1.64655",0.0486027,0.746255,0.74297,0.0463305,532,"False",0.189169332352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF143","ZNF143","MA0088.2","1.63551",0.0493094,0.749526,0.746474,0.0502213,532,"False",0.190511820388349,0.0511374169130731,0.377210929835357,NA,NA,NA,0.213228761129389,0.344795836359772,0.213228761129389,NA,NA,NA,NA
"MZF1","MZF1","MA0057.1","1.64026",0.0494275,0.91274,0.909997,0.0358391,532,"False",0.190511820388349,3.19730234362617e-07,0.309330485981304,0.233837622423147,0.235339862494739,-0.844672610786633,0.254434911662061,0.224199455645028,0.254434911662061,NA,NA,NA,NA
"PROX1","PROX1","MA0794.1","1.60308",0.0532604,0.761955,0.758873,0.0432246,532,"False",0.204293514975845,1.53592239867728e-07,0.000654979877494897,0.96738090388599,0.966183194578511,0.00126151599292175,0.647471390952648,0.94678650675931,0.647471390952648,NA,NA,NA,NA
"RARB","RARB","MA1552.1","1.59732",0.0539808,0.757393,0.754601,0.0378307,532,"False",0.206061323076923,0.22503778140359,0.0991450997362806,NA,NA,NA,0.308105979004078,0.713732404528281,0.308105979004078,NA,NA,NA,NA
"Znf281","Znf281","MA1630.1","1.5468",0.0598765,0.823811,0.819408,0.05913,532,"False",0.227473401913876,0.587137396195582,0.244259840558605,NA,NA,NA,0.784717812709589,0.64818497221539,0.784717812709589,NA,NA,NA,NA
"Smad4","Smad4","MA1153.1","1.53557",0.0610484,0.859751,0.855839,0.0571938,532,"False",0.230821093333333,2.6143173958053e-06,0.000415163766704799,NA,NA,NA,0.987751854577839,0.881859982037229,0.987751854577839,0.000136563971243083,0.497430855397399,0.319833398128021,0.00157033366263951
"ZNF341","ZNF341","MA1655.1","1.52973",0.0619181,0.82547,0.822091,0.0464615,532,"False",0.232999864454976,0.0843975679557361,0.291867688417526,NA,NA,NA,0.869502613195606,0.543603028005603,0.869502613195606,NA,NA,NA,NA
"ETV4","ETV4","MA0764.2","1.49511",0.0661387,0.887845,0.883767,0.0608949,532,"False",0.24770815,1.43756812512e-11,1.6421022264683e-05,0.725535957651591,0.726925694984276,-0.183217000907516,0.0723551511719946,0.195774334360405,0.0723551511719946,NA,NA,NA,NA
"MSANTD3","MSANTD3","MA1523.1","1.46094",0.0705728,0.851192,0.848171,0.0478838,532,"False",0.26307419342723,0.000169375086092843,0.138280313094501,NA,NA,NA,0.814722094132666,0.511928729472447,0.814722094132666,NA,NA,NA,NA
"NR2C2","NR2C2","MA0504.1","1.44904",0.0724192,0.826149,0.823751,0.0354267,532,"False",0.268695536448598,0.402056473031875,0.277010757371613,NA,NA,NA,0.114398968750216,0.431767702098037,0.114398968750216,0.791453766976742,0.832682418542537,NA,0.811558803946183
"THRB","THRB","MA1575.1","1.43045",0.0748829,0.741634,0.739063,0.0406931,532,"False",0.276544291162791,0.0212607867330875,0.54816952053287,NA,NA,NA,0.484306763894514,0.886270496976538,0.484306763894514,NA,NA,NA,NA
"NR1I2","NR1I2","MA1533.1","1.39806",0.079578,0.787501,0.785427,0.033879,532,"False",0.292522833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REL","REL","MA0101.1","1.37564",0.0830743,0.872402,0.869717,0.0430538,532,"False",0.303967715207373,0.896972540245189,0.505396308115061,NA,NA,NA,0.973806278358158,0.842363278575441,0.973806278358158,0.855909714634138,0.825188804646378,NA,0.64721327574003
"PAX9","PAX9","MA0781.1","1.37055",0.0838753,0.724779,0.722568,0.0354202,532,"False",0.305490771559633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NR2C1","NR2C1","MA1535.1","1.33453",0.0896195,0.913446,0.9102,0.0530534,532,"False",0.324921840182648,0.572427130936809,0.177498754088714,NA,NA,NA,0.359881952411498,0.880704362381805,0.359881952411498,NA,NA,NA,NA
"REST","REST","MA0138.2","1.32059",0.0917738,0.692517,0.690243,0.0393332,532,"False",0.331219987272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NR2C2","NR2C2","MA1536.1","1.30113",0.0952866,0.949031,0.947009,0.0326553,532,"False",0.341161413513514,0.402056473031875,0.277010757371613,NA,NA,NA,0.114398968750216,0.431767702098037,0.114398968750216,0.791453766976742,0.832682418542537,NA,0.811558803946183
"NFIX","NFIX","MA1528.1","1.30029",0.0953877,0.759575,0.756761,0.0461968,532,"False",0.341161413513514,0.00349890485800597,0.0807929562479081,NA,NA,NA,0.00212255099815035,0.00936829406664611,0.00212255099815035,0.592725020705605,0.797645012911524,NA,0.568331479394774
"HOXA9","HOXA9","MA0594.2","1.21437",0.110618,0.861657,0.859193,0.0471838,532,"False",0.393859605381166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
