"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","edgeR_DE_BHQ","diff_mesor_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"KLF17","KLF17","MA1514.1","4.49",3.05543e-06,0.79132,0.782544,0.0452321,682,"False",2.14691276106195e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IRF6","IRF6","MA1509.1","4.44225",3.54234e-06,0.800627,0.792275,0.0534926,682,"False",2.46720873684211e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.656765055536744,0.472806747856337,NA,0.905801989985427
"ZBTB7C","ZBTB7C","MA0695.1","4.41287",4.25647e-06,0.829732,0.822194,0.0436163,682,"False",2.93881493913043e-05,0.000146387311627334,0.0615306436003341,0.841730009710151,0.842052380969885,-0.111113598555839,0.114819001187304,0.5207126601296,0.114819001187304,NA,NA,NA,NA
"GLIS3","GLIS3","MA0737.1","4.32888",6.36889e-06,0.749559,0.742723,0.0389575,682,"False",4.35939539655172e-05,0.00113076176103921,0.0990147522308275,NA,NA,NA,0.00843655978975234,0.170323349455618,0.00843655978975234,NA,NA,NA,NA
"ZBED1","ZBED1","MA0749.1","4.29918",6.94671e-06,0.708019,0.700738,0.0477089,682,"False",4.71426302564102e-05,0.239401141128395,0.0933487363721544,0.270211112837619,0.2703561607753,0.655501603491035,0.513704163324767,0.425912131217035,0.513704163324767,NA,NA,NA,NA
"KLF13","KLF13","MA0657.1","4.14993",1.42519e-05,0.746302,0.739248,0.0425158,682,"False",9.49637233333333e-05,0.480951922188092,0.402985200935648,NA,NA,NA,0.803034632545519,0.850080875160929,0.803034632545519,NA,NA,NA,NA
"MAX","MAX::MYC","MA0059.1","4.14394",1.43522e-05,0.80557,0.797632,0.0508242,682,"False",9.49637233333333e-05,3.3880737270915e-07,0.0516050647101421,0.415007841632972,0.416317096203809,-0.737430374128988,0.684850696471875,0.748818357339388,0.684850696471875,0.660937547589121,0.475304663521133,NA,0.419322524637367
"MYC","MAX::MYC","MA0059.1","4.14394",1.43522e-05,0.80557,0.797632,0.0508242,682,"False",9.49637233333333e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CREM","CREM","MA0609.2","4.10087",1.63629e-05,0.736447,0.727025,0.0705884,682,"False",0.000107373079338843,0.0014716026769734,0.0984595810516735,NA,NA,NA,0.529559804063605,0.188452966581522,0.529559804063605,NA,NA,NA,NA
"ZNF263","ZNF263","MA0528.2","4.08788",1.91947e-05,0.866578,0.856546,0.0562888,682,"False",0.000124922883606557,0.119039055427212,0.30278161607353,NA,NA,NA,0.653602788471038,0.612004028071349,0.653602788471038,NA,NA,NA,NA
"PLAG1","PLAG1","MA0163.1","4.06454",2.12764e-05,0.80842,0.800424,0.0448987,682,"False",0.000137345216260163,0.000145962360983419,0.216194480544597,0.445070220157088,0.446880309697702,-0.292216041701491,0.488992218027619,0.409479431732321,0.488992218027619,NA,NA,NA,NA
"ELF1","ELF1","MA0473.3","4.00424",2.65703e-05,0.815255,0.80716,0.052863,682,"False",0.000170135630645161,0.614585429976922,0.949404139237116,NA,NA,NA,0.658742593458731,0.781952476166463,0.658742593458731,NA,NA,NA,NA
"NHLH2","NHLH2","MA1529.1","4.00616",2.69438e-05,0.74378,0.736319,0.0451876,682,"False",0.0001711470176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VEZF1","VEZF1","MA1578.1","3.96958",3.20446e-05,0.876791,0.867548,0.0528435,682,"False",0.000201931844444444,0.0140586242885703,0.0421450138653392,0.87384771260217,0.874393877899727,0.367979095164418,0.366708516332676,0.46165522933884,0.366708516332676,NA,NA,NA,NA
"CREB3L1","CREB3L1","MA0839.1","3.8877",4.37763e-05,0.743704,0.73715,0.0434592,682,"False",0.000273688048818898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATF3","ATF3","MA0605.2","3.81056",5.69984e-05,0.747012,0.737623,0.0750245,682,"False",0.0003535682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RFX7","RFX7","MA1554.1","3.78283",6.79517e-05,0.889935,0.884452,0.0366021,682,"False",0.000418245347286822,4.75428112184119e-16,8.69397897961777e-09,0.987787918336598,0.987147288608958,-0.0398052936003031,0.00633310070347821,0.182611734768356,0.00633310070347821,NA,NA,NA,NA
"TFE3","TFE3","MA0831.2","3.76783",6.99557e-05,0.86058,0.852278,0.0619674,682,"False",0.000427267890769231,0.00448441506441203,0.233903059540924,NA,NA,NA,0.260251566412858,0.261297092948775,0.260251566412858,0.533985977415169,0.758774356187414,NA,0.976786526694263
"ZSCAN29","ZSCAN29","MA1602.1","3.75585",7.33337e-05,0.790897,0.784442,0.0485891,682,"False",0.00044448059389313,0.679582845430388,0.665206009667339,NA,NA,NA,0.896394098685314,0.632310236549938,0.896394098685314,NA,NA,NA,NA
"EHF","EHF","MA0598.3","3.70333",9.24628e-05,0.810498,0.803084,0.0531695,682,"False",0.000556177751515152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFKB2","NFKB2","MA0778.1","3.68898",9.9177e-05,0.763713,0.755761,0.0546464,682,"False",0.000592079233082707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MLXIPL","MLXIPL","MA0664.1","3.67868",0.000100091,0.803377,0.795318,0.0620501,682,"False",0.00059307652238806,8.52669430946701e-06,0.391019237794169,0.423612183895433,0.424889074919165,-1.0165372475596,0.407724549068799,0.848003937486497,0.407724549068799,NA,NA,NA,NA
"TFEB","TFEB","MA0692.1","3.6418",0.000115494,0.829297,0.821723,0.0596041,682,"False",0.000679275822222222,0.00156723814897942,0.0385875525233122,0.880354343599455,0.880771143360916,-0.215674637439368,0.317299706015958,0.642770330445658,0.317299706015958,NA,NA,NA,NA
"NFYA","NFYA","MA0060.3","3.54632",0.00017067,0.827579,0.818924,0.0661752,682,"False",0.000996411617647059,0.775043217150689,0.678386797817695,NA,NA,NA,0.609052322024312,0.289852380605596,0.609052322024312,NA,NA,NA,NA
"NFYB","NFYB","MA0502.2","3.53578",0.000178055,0.811061,0.803189,0.0600077,682,"False",0.00103193919708029,1.75633598383374e-05,0.203297302239033,0.488317555508378,0.490328599411045,-0.889141432686776,0.683186410497695,0.420344016712901,0.683186410497695,0.813933918962299,0.689620709287861,NA,0.696290405960868
"GABPA","GABPA","MA0062.3","3.50615",0.000200481,0.813272,0.806282,0.0527549,682,"False",0.00115349213043478,1.26881335758408e-05,0.0913072832345154,NA,NA,NA,0.442443951279141,0.694600735560215,0.442443951279141,0.667650152408214,0.970360144370485,NA,0.397645161368152
"Wt1","Wt1","MA1627.1","3.50145",0.000212403,0.837202,0.828844,0.0523131,682,"False",0.00121329483453237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JDP2","JDP2","MA0656.1","3.45962",0.000230619,0.74677,0.738511,0.0718556,682,"False",0.00130793918571429,0.0115949704476004,0.378784087245361,NA,NA,NA,0.766617243445059,0.850080875160929,0.766617243445059,NA,NA,NA,NA
"MTF1","MTF1","MA0863.1","3.42763",0.000274315,0.734211,0.728912,0.0381003,682,"False",0.00154472418439716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XBP1","XBP1","MA0844.1","3.40819",0.000290285,0.759914,0.754141,0.0448016,682,"False",0.00161191439160839,1.33486826411049e-12,1.21843141259669e-10,0.81913064341924,0.819017255921375,0.0527234351059098,2.53995180385837e-05,0.00252645425989178,2.53995180385837e-05,NA,NA,NA,NA
"PLAGL2","PLAGL2","MA1548.1","3.41922",0.000290307,0.855544,0.846444,0.0571488,682,"False",0.00161191439160839,NA,NA,NA,NA,NA,NA,0.463531546009391,NA,NA,NA,NA,NA
"SREBF2","SREBF2","MA0828.1","3.39823",0.000294937,0.788233,0.780952,0.0614425,682,"False",0.00162624984722222,0.0400072292907096,0.857774172906381,NA,NA,NA,0.669729197103397,0.484769765369795,0.669729197103397,0.594932408980798,0.638697886232213,NA,0.63385050585134
"ATF7","ATF7","MA0834.1","3.31879",0.000392113,0.735484,0.727749,0.0689354,682,"False",0.00214715670344828,1.42935485121592e-07,0.000178705957551815,0.602301477944029,0.603589821901222,0.107713300067256,0.0486211119826962,0.299346349362899,0.0486211119826962,NA,NA,NA,NA
"ETV1","ETV1","MA0761.2","3.26585",0.000490194,0.820137,0.813569,0.0525546,682,"True",0.00266584956164384,3.13843026593813e-11,0.000216034424740588,0.249978143657395,0.251643762874359,-0.0818117583013739,0.725560571430702,0.995735344542885,0.725560571430702,NA,NA,NA,NA
"FOSL1","FOSL1::JUN","MA1129.1","3.2246",0.000554258,0.772703,0.765238,0.0670881,682,"False",0.00297351927027027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSL1::JUN","MA1129.1","3.2246",0.000554258,0.772703,0.765238,0.0670881,682,"False",0.00297351927027027,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038,NA,NA,NA,NA
"FOSL1","FOSL1::JUND","MA1143.1","3.16706",0.000676454,0.816347,0.80978,0.0611235,682,"False",0.00358069650666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUND","FOSL1::JUND","MA1143.1","3.16706",0.000676454,0.816347,0.80978,0.0611235,682,"False",0.00358069650666667,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092,0.939359027733481,0.0702013129310858,0.191449865455824,0.358392089182732,0.940993839305649
"TFAP2A","TFAP2A","MA0003.4","3.14023",0.000781118,0.825509,0.81862,0.0506465,682,"False",0.00410733570860927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOSB","FOSB::JUNB","MA1136.1","3.12103",0.000796266,0.787174,0.780211,0.065186,682,"False",0.00413225623529412,NA,NA,NA,NA,NA,NA,NA,NA,0.847372963419524,0.411341869507962,NA,0.822827959564133
"JUNB","FOSB::JUNB","MA1136.1","3.12103",0.000796266,0.787174,0.780211,0.065186,682,"False",0.00413225623529412,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136,0.938704374647668,NA,NA,NA,NA
"ZNF135","ZNF135","MA1587.1","3.12128",0.000823541,0.791912,0.785202,0.0534693,682,"False",0.00424604905194805,4.83295979234228e-08,0.000390708730525244,0.324643644253904,0.32577731887921,0.312909894701788,0.91593241932755,0.535246587661357,0.91593241932755,NA,NA,NA,NA
"ZNF449","ZNF449","MA1656.1","3.11849",0.000837902,0.806983,0.800995,0.0456825,682,"False",0.00429222056774194,0.000232062846987522,0.0110711342233109,0.918229745742718,0.917827920553407,0.0511103553881532,0.907660351308991,0.870752974153176,0.907660351308991,NA,NA,NA,NA
"ATF6","ATF6","MA1466.1","3.10146",0.000878741,0.741127,0.735722,0.0441364,682,"False",0.00447256637179487,5.47741182731884e-06,0.14029541483375,NA,NA,NA,0.846407300257457,0.928787360696086,0.846407300257457,NA,NA,NA,NA
"ZFP42","ZFP42","MA1651.1","3.06678",0.000956875,0.739207,0.732999,0.0598739,682,"False",0.00483922770700637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFKB1","NFKB1","MA0105.4","3.0408",0.00108189,0.728511,0.722064,0.0532427,682,"False",0.00543683962025316,1.32526612606581e-06,4.00762710655951e-06,NA,NA,NA,0.000115027406030369,0.0168182834819852,0.000115027406030369,0.523118531057797,0.919703624975877,NA,0.748844156377275
"KLF9","KLF9","MA1107.2","3.04374",0.00109143,0.801602,0.794726,0.0503311,682,"False",0.00545028566037736,0.0253061073771051,0.358562756734065,NA,NA,NA,0.350657424031714,0.422347409921093,0.350657424031714,NA,NA,NA,NA
"NFYC","NFYC","MA1644.1","2.90253",0.0016869,0.824929,0.817713,0.0673613,682,"False",0.00837124125,8.75764117179246e-06,0.117687433091877,NA,NA,NA,0.568302564047709,0.774288703643399,0.568302564047709,0.952164790392463,0.918547219404385,NA,0.745821975550354
"OSR1","OSR1","MA1542.1","2.86726",0.00192137,0.838745,0.833809,0.0423853,682,"False",0.00947557627329192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Creb5","Creb5","MA0840.1","2.84466",0.00200256,0.763244,0.756349,0.0708794,682,"False",0.0098150162962963,0.0795366954827995,0.896597822729986,0.643085230294129,NA,-1.26782812785518,0.0459051989238392,0.0630219064864964,0.0459051989238392,NA,NA,NA,NA
"FOSB","FOSB::JUN","MA1127.1","2.73633",0.00281139,0.760025,0.753617,0.0693684,682,"False",0.0136112418292683,NA,NA,NA,NA,NA,NA,NA,NA,0.847372963419524,0.411341869507962,NA,0.822827959564133
"JUN","FOSB::JUN","MA1127.1","2.73633",0.00281139,0.760025,0.753617,0.0693684,682,"False",0.0136112418292683,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038,NA,NA,NA,NA
"GCM2","GCM2","MA0767.1","2.71681",0.00310216,0.839677,0.835222,0.0382268,682,"False",0.0149279699393939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FERD3L","FERD3L","MA1485.1","2.67583",0.00347542,0.77494,0.770135,0.0455782,682,"False",0.0166233944578313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2::JUND","MA1145.1","2.62951",0.00389223,0.762261,0.756443,0.0659074,682,"False",0.0183954203571429,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025,0.970493389204502,NA,NA,NA,NA
"JUND","FOSL2::JUND","MA1145.1","2.62951",0.00389223,0.762261,0.756443,0.0659074,682,"False",0.0183954203571429,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092,0.939359027733481,0.0702013129310858,0.191449865455824,0.358392089182732,0.940993839305649
"E2F3","E2F3","MA0469.3","2.57947",0.00459429,0.697641,0.69333,0.0450975,682,"False",0.0215850074556213,1.4999515945196e-05,1.17473406944892e-06,0.337387901876841,0.338404887695003,0.466033556357607,0.811462319587237,0.844428903712221,0.811462319587237,NA,NA,NA,NA
"Zic1","Zic1::Zic2","MA1628.1","2.57006",0.00481266,0.874928,0.869542,0.0489236,682,"False",0.0223465031578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zic2","Zic1::Zic2","MA1628.1","2.57006",0.00481266,0.874928,0.869542,0.0489236,682,"False",0.0223465031578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GCM1","GCM1","MA0646.1","2.4857",0.00613015,0.808765,0.804757,0.0381821,682,"False",0.0282984831395349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ELF3","ELF3","MA0640.2","2.47996",0.00617175,0.824853,0.820002,0.0502735,682,"False",0.0283258352601156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUN","JUN::JUNB","MA1133.1","2.45156",0.00654523,0.775757,0.770415,0.0650369,682,"False",0.0296966435428571,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038,NA,NA,NA,NA
"JUNB","JUN::JUNB","MA1133.1","2.45156",0.00654523,0.775757,0.770415,0.0650369,682,"False",0.0296966435428571,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136,0.938704374647668,NA,NA,NA,NA
"IRF5","IRF5","MA1420.1","2.41136",0.00745367,0.750434,0.74655,0.0429475,682,"False",0.0336262157954545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HES6","HES6","MA1493.1","2.36571",0.00851189,0.805341,0.801229,0.0439362,682,"False",0.0381832805649717,0.000189974688730165,0.0826307194566592,0.931446194475021,0.930657186789934,-0.20113066192432,0.921809044363485,0.975783629037729,0.921809044363485,NA,NA,NA,NA
"NR2C2","NR2C2","MA0504.1","2.29589",0.0103511,0.827111,0.823751,0.0347183,682,"False",0.0461728842696629,0.402056473031875,0.277010757371613,NA,NA,NA,0.114398968750216,0.431767702098037,0.114398968750216,0.791453766976742,0.832682418542537,NA,0.811558803946183
"Znf423","Znf423","MA0116.1","2.24748",0.0117475,0.829982,0.826226,0.0404335,682,"False",0.0521090223463687,0.655724731489992,0.420509944874368,NA,NA,NA,0.887644667905436,0.887143412338443,0.887644667905436,NA,NA,NA,NA
"OVOL2","OVOL2","MA1545.1","2.17646",0.0140252,0.790843,0.786856,0.0478264,682,"False",0.0618667155555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RXRG","RXRG","MA1556.1","2.16114",0.0146938,0.763942,0.760278,0.0409955,682,"False",0.0644578850828729,0.0395239915283539,0.0128048965374803,0.814314479916059,0.813849267481223,0.453972313574165,0.0749442733218121,0.182611734768356,0.0749442733218121,NA,NA,NA,NA
"FOSL2","FOSL2::JUN","MA1131.1","2.12743",0.0156704,0.782466,0.777587,0.0677845,682,"False",0.0679906972677596,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025,0.970493389204502,NA,NA,NA,NA
"JUN","FOSL2::JUN","MA1131.1","2.12743",0.0156704,0.782466,0.777587,0.0677845,682,"False",0.0679906972677596,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038,NA,NA,NA,NA
"PROX1","PROX1","MA0794.1","2.11977",0.0162178,0.762481,0.758873,0.044026,682,"False",0.0696287319148936,1.53592239867728e-07,0.000654979877494897,0.96738090388599,0.966183194578511,0.00126151599292175,0.647471390952648,0.94678650675931,0.647471390952648,NA,NA,NA,NA
"ZKSCAN5","ZKSCAN5","MA1652.1","2.11356",0.0163725,0.825588,0.821351,0.0550469,682,"False",0.0696287319148936,0.295331786908979,0.00592668115038846,0.361688097381747,0.362905106780193,1.09042455012363,0.484306763894514,0.901459321829965,0.484306763894514,NA,NA,NA,NA
"GLI3","GLI3","MA1491.1","2.11755",0.016402,0.786304,0.782675,0.0416367,682,"False",0.0696287319148936,2.69033080290231e-06,0.00173614989101563,0.80815213913201,0.807772677971579,0.115575982018272,0.000440466591032826,0.00731545434989457,0.000440466591032826,NA,NA,NA,NA
"SMAD5","SMAD5","MA1557.1","2.11449",0.0164598,0.785409,0.781728,0.0443183,682,"False",0.0696287319148936,0.000149032333776356,0.00095632629399809,NA,0.770977531467997,NA,0.397172952216047,0.62473337061323,0.397172952216047,0.803897461509383,0.88419765785745,NA,0.939363979738092
"IRF8","IRF8","MA0652.1","2.11322",0.0164864,0.720102,0.716154,0.0483612,682,"False",0.0696287319148936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Znf281","Znf281","MA1630.1","2.09149",0.0175454,0.824675,0.819408,0.0595454,682,"False",0.0736192621052632,0.587137396195582,0.244259840558605,NA,NA,NA,0.784717812709589,0.64818497221539,0.784717812709589,NA,NA,NA,NA
"GLI2","GLI2","MA0734.2","2.08855",0.0176167,0.768332,0.764694,0.042848,682,"False",0.0736192621052632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCF12","TCF12","MA1648.1","2.00917",0.0215558,0.875882,0.871576,0.0477081,682,"False",0.0896089277486911,2.79902146123809e-12,0.0739681105237214,0.116954792736043,0.117888843892195,-0.860530098897144,3.23544717402457e-06,0.00410320279775937,3.23544717402457e-06,NA,NA,NA,NA
"Plagl1","Plagl1","MA1615.1","1.98484",0.0228803,0.830607,0.825969,0.0509699,682,"False",0.0946195739583333,0.00222497960109377,0.00256330808393796,0.366239923260334,0.36805733692327,0.476358653359398,0.574059391728259,0.323317315338056,0.574059391728259,NA,NA,NA,NA
"INSM1","INSM1","MA0155.1","1.9574",0.0242653,0.860202,0.857047,0.0387252,682,"False",0.099827192746114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2::JUNB","MA1139.1","1.92161",0.0259282,0.753226,0.74857,0.0714094,682,"False",0.10549302755102,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025,0.970493389204502,NA,NA,NA,NA
"JUNB","FOSL2::JUNB","MA1139.1","1.92161",0.0259282,0.753226,0.74857,0.0714094,682,"False",0.10549302755102,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136,0.938704374647668,NA,NA,NA,NA
"SPIC","SPIC","MA0687.1","1.92484",0.0260411,0.807147,0.803793,0.0452623,682,"False",0.10549302755102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZBTB6","ZBTB6","MA1581.1","1.82408",0.033008,0.829718,0.826086,0.0478027,682,"False",0.132403911111111,1.83098131187282e-07,0.000120975188511793,0.815459603392206,0.814873557520255,0.159862629846357,0.0828138588525227,0.187231212146549,0.0828138588525227,NA,NA,NA,NA
"MZF1","MZF1","MA0057.1","1.82353",0.0330176,0.912695,0.909997,0.0360489,682,"False",0.132403911111111,3.19730234362617e-07,0.309330485981304,0.233837622423147,0.235339862494739,-0.844672610786633,0.254434911662061,0.224199455645028,0.254434911662061,NA,NA,NA,NA
"REL","REL","MA0101.1","1.8101",0.0338857,0.872845,0.869717,0.0447049,682,"False",0.135202240201005,0.896972540245189,0.505396308115061,NA,NA,NA,0.973806278358158,0.842363278575441,0.973806278358158,0.855909714634138,0.825188804646378,NA,0.64721327574003
"Pax2","Pax2","MA0067.1","1.75577",0.0381761,0.92915,0.926513,0.0395062,682,"False",0.151559117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPIB","SPIB","MA0081.2","1.7328",0.0400134,0.781087,0.777921,0.0501438,682,"False",0.15806288358209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NR1I2","NR1I2","MA1533.1","1.70896",0.042325,0.78767,0.785427,0.0338027,682,"False",0.16584039408867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCF3","TCF3","MA0522.3","1.71221",0.0424,0.875357,0.871721,0.0468888,682,"False",0.16584039408867,0.503882104741733,0.547187389709418,NA,NA,NA,0.728503548244294,0.423032320687182,0.728503548244294,NA,NA,NA,NA
"NFIX","NFIX","MA1528.1","1.63119",0.050094,0.759884,0.756761,0.0460146,682,"False",0.194973705882353,0.00349890485800597,0.0807929562479081,NA,NA,NA,0.00212255099815035,0.00936829406664611,0.00212255099815035,0.592725020705605,0.797645012911524,NA,0.568331479394774
"NR5A1","NR5A1","MA1540.1","1.60914",0.0520591,0.84852,0.845569,0.0497459,682,"False",0.201633782439024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ETV4","ETV4","MA0764.2","1.54774",0.0592229,0.887503,0.883767,0.0614449,682,"False",0.227899480193237,1.43756812512e-11,1.6421022264683e-05,0.725535957651591,0.726925694984276,-0.183217000907516,0.0723551511719946,0.195774334360405,0.0723551511719946,NA,NA,NA,NA
"IRF4","IRF4","MA1419.1","1.54544",0.0594146,0.703435,0.700638,0.0472254,682,"False",0.227899480193237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAX9","PAX9","MA0781.1","1.48496",0.0671543,0.724688,0.722568,0.0353943,682,"False",0.256348625961538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REST","REST","MA0138.2","1.47338",0.06848,0.692489,0.690243,0.0400923,682,"False",0.260158468899521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smad4","Smad4","MA1153.1","1.45952",0.0704686,0.859129,0.855839,0.0573255,682,"False",0.266438420952381,2.6143173958053e-06,0.000415163766704799,NA,NA,NA,0.987751854577839,0.881859982037229,0.987751854577839,0.000136563971243083,0.497430855397399,0.319833398128021,0.00157033366263951
"EWSR1-FLI1","EWSR1-FLI1","MA0149.1","1.42509",0.0753263,0.69176,0.688734,0.0532509,682,"False",0.283455365876777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THRB","THRB","MA1575.1","1.42191",0.0757013,0.741325,0.739063,0.0408113,682,"False",0.283522793396226,0.0212607867330875,0.54816952053287,NA,NA,NA,0.484306763894514,0.886270496976538,0.484306763894514,NA,NA,NA,NA
"EBF3","EBF3","MA1637.1","1.36299",0.0846719,0.802623,0.799623,0.0545123,682,"False",0.315631401877934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYBL1","MYBL1","MA0776.1","1.33411",0.0891415,0.745325,0.74297,0.0453768,682,"False",0.330739957943925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RARB","RARB","MA1552.1","1.32168",0.0912966,0.756646,0.754601,0.0385816,682,"False",0.337160466976744,0.22503778140359,0.0991450997362806,NA,NA,NA,0.308105979004078,0.713732404528281,0.308105979004078,NA,NA,NA,NA
"THAP1","THAP1","MA0597.1","1.30319",0.094624,0.923187,0.921664,0.0273033,682,"False",0.347830814814815,0.000296762029318599,0.260072000150699,0.824789086738708,0.82502095278136,-0.38741527796548,0.787073196740828,0.972640317709612,0.787073196740828,NA,NA,NA,NA
"CEBPG","CEBPG","MA0838.1","1.28051",0.0980893,0.777902,0.775369,0.0520137,682,"False",0.358907392626728,6.9016949549244e-05,0.276126042357652,0.730544869639174,0.732012586066188,-0.570506771489356,0.958982353392364,0.976745850152832,0.958982353392364,NA,NA,NA,NA
"ZNF282","ZNF282","MA1154.1","1.17851",0.116924,0.741984,0.7402,0.0414463,682,"False",0.42586080733945,0.00572447674796739,9.56396325494025e-05,0.501817767553551,0.504465761590049,0.606309935070548,0.31331106567371,0.319432965105513,0.31331106567371,NA,NA,NA,NA
"RELB","RELB","MA1117.1","1.17171",0.118235,0.826708,0.824403,0.0543419,682,"False",0.428669360730594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TBX3","TBX3","MA1566.1","1.11591",0.13053,0.883581,0.881918,0.034259,682,"False",0.471094636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCF4","TCF4","MA0830.2","1.10451",0.132986,0.841237,0.838917,0.0482282,682,"False",0.477786805429864,3.39495475495189e-10,4.44452075126362e-06,0.642612736584311,0.643784942052899,-0.0975693214872631,0.00152396825101363,0.0349135910955244,0.00152396825101363,0.182531091273304,0.411341869507962,NA,0.850006570101992
"RELA","RELA","MA0107.1","1.09213",0.135256,0.828452,0.826197,0.0529856,682,"False",0.483753441441441,0.316465272781695,0.858330496127523,NA,NA,NA,0.435719451263477,0.77821031152388,0.435719451263477,0.764179229244763,0.757734823942369,NA,0.253616892383303
"Npas2","Npas2","MA0626.1","1.00338",0.155531,0.842721,0.840522,0.0582386,682,"False",0.55210403539823,1.72502955719853e-05,0.015547354246931,NA,NA,NA,0.615235191624403,0.764764733182462,0.615235191624403,NA,NA,NA,NA
"NR2F1","NR2F1","MA1538.1","1.00011",0.156237,0.738382,0.736735,0.0445449,682,"False",0.55210403539823,5.0177386185504e-05,6.18123333230923e-05,0.479015588816396,0.481125180661059,0.315331805315562,0.806733688274543,0.883657240569642,0.806733688274543,0.799550889518174,0.481015447230776,NA,0.464684454990333
