Gene_Symbols,Sine_Coefficient,Cosine_Coefficient,Weighted_Average,Fit_Average,Fit_Average_1,Fit_Average_2,Amplitude,Amplitude_Ratio,Offset_Plus_Minus_Amplitude_Ratio,Acrophase,F_Statistic,P_Statistic,BHQ_Statistic,Bonferroni_Statistic,R_Squared
LMO7,6.792454167878374,7.333370073319361,533.8295659400655,134.10596882971075,0.7013008684238667,15.666885406321935,9.995786625122822,0.018724677805209977,1.0381639635313136,0.7471241666814855,5.098113156937908,0.006512301774079909,0.011112658540128665,1.0,0.15360237871877258
KCTD12,0.9338205727687778,-7.47936648361548,-304.2463935703687,15.824113516843813,-2.6341269011140884,-5.1496156977162055,7.537436159487973,-0.02477411834216089,0.9516496018025133,3.017382501598622,41.262757959719,0.0,0.0,0.0,0.42810791701470885
CLN5,-0.42002970964551434,-3.3361591304127214,-19.653333105122613,13.612028124887951,-1.138109042636424,2.5489181189522157,3.3624964982020518,-0.17109039368623036,0.7078100979930495,3.266835850265504,15.03121358679927,5.084589445036869e-7,1.4699366966429349e-6,0.0067675885513440726,0.23772333428839543
FBXL3,3.255035924548956,-8.741834810987012,-102.48077033750849,45.91878281852998,-1.0640205660226718,-2.9488153965117827,9.328179604439903,-0.09102370692295374,0.8331407349897638,2.7851459130538716,25.465525076574995,3.903666279114759e-11,1.7417967876304878e-10,5.195779817501744e-7,0.26369298405917263
MYCBP2,15.044089368519408,40.773793128857356,2596.4156652162546,617.271792691723,18.279293990364238,24.73724064913346,43.46063541922568,0.01673870482352288,1.0340473176471745,0.353468957087597,4.82877792183807,0.008469656927843627,0.014194991633244015,1.0,0.14722666708955778
SLAIN1,7.498169275480851,12.870860284344825,347.2153379497745,94.76347403500898,2.371587602537301,3.012828959799453,14.89569021371249,0.04290043838981326,1.0896467621772583,0.5275042730492445,23.784364196851897,1.7433121612953073e-10,7.271540227778296e-10,2.320348486684054e-6,0.2666859153241995
EDNRB,0.6555674927871252,-0.6410413973987552,-71.54316055521434,4.417438643321054,-0.4059780872932533,-2.0041508793643175,0.9168984735389989,-0.012816018560311867,0.9746923067458404,2.3449918154161526,1.585516815813505,0.206129722066565,0.25948988940754564,1.0,0.09445794577340327
OBI1,2.82124904658727,-3.0916658390071787,-62.2896649165026,29.250761518426504,-0.9807954408652234,-0.6612720148640451,4.185432336444294,-0.06719304626304763,0.8740751797468412,2.401895892228751,10.289326163868104,4.393621531995073e-5,0.00010096530143448624,0.5847910259085443,0.14381883953293995
RBM26,9.10812958272652,38.21386435713103,2520.9129636980942,299.3081239162512,20.71510412824504,27.066780259754836,39.28431561833485,0.01558336847961069,1.0316601080896872,0.23398067131201294,19.80150712730601,6.3212954870550675e-9,2.212370311141282e-8,8.413644293270295e-5,0.2738454092357224
NDFIP2,12.750303022737805,-14.716835492658232,-237.31951688227855,204.36883244136337,-1.6504563622948454,-14.187614767431715,19.471915008277996,-0.08204936224413842,0.8483445116145709,2.427668358563624,3.591969487329675,0.02843836942798572,0.0434824465349213,1.0,0.11121806588245087
SPRY2,-6.026928377892734,-4.802528768079348,-147.32613825986851,23.406045307250114,-1.0300360194996598,-4.085198001654336,7.7063706269863825,-0.052308237479170995,0.9005838106817894,4.03957467757324,28.967559085803316,1.7910117833253025e-12,9.255745324765956e-12,2.3838366836059777e-8,0.4796437827821638
SLITRK1,0.987742223863023,-10.485362377293965,-190.50603100458648,27.27293980323409,-3.7882333939215007,3.618061391591706,10.531783271790852,-0.055283201357217385,0.8952258478366437,3.0476678182472257,54.983125362954986,0.0,0.0,0.0,0.45628710418028307
SLITRK5,13.342822394485202,1.750573410394682,535.4884636239703,121.5191315165211,2.7344564331160677,9.059750095810848,13.457169714169346,0.025130643568110952,1.0515569463791363,1.4403418073824,4.626257256347118,0.010322465930622027,0.01704386535515169,1.0,0.11813459444983854
GPC5,6.717391683486671,19.12185609076418,715.1869892418101,82.98704132733243,8.811125030301469,-2.703334862008513,20.267430310359305,0.02833864515886311,1.0583302917578652,0.3378270620281815,3.218136068586329,0.04107087791161046,0.06097639542705357,1.0,0.09494439653920028
GPC6,-66.4967883795548,9.249278419845167,-3182.8831528217415,422.5400965524261,-50.96810809830943,17.98060165195988,67.13696460284088,-0.021093128895831918,0.9586852005974397,4.850595846232854,3.258708005000759,0.039463470200856166,0.05882616064210948,1.0,0.14622178351467252
DCT,0.7197030847040631,0.6879749920358778,53.26056030846513,6.434775059579602,0.26745023994628486,1.1741337005955501,0.9956315180825233,0.018693598270769215,1.038099411637034,0.8079336578325654,1.3347911146068774,0.2643858734932063,0.3230789548470966,1.0,0.07781588065876366
TGDS,0.17404743952593119,0.6813374328202331,42.610479279492125,8.068761633760822,0.3483737389624344,0.32701723350818834,0.7032163312719624,0.016503365912863867,1.0335605945986424,0.2501011746350678,0.2990492345054156,0.7416889550213983,0.7840425694015416,1.0,0.03163816553850696
GPR180,4.195153414374511,0.9471276573329448,205.431711179373,59.317228321296945,1.0819027080305352,2.781141830803574,4.300739816522631,0.02093513115298657,1.0427655650184662,1.3487518593086485,4.227125498077628,0.015253218059417817,0.02446912527068231,1.0,0.07283379498038867
ABCC4,-1.0860300529764644,2.5841374080070207,-9.443152098235316,17.942869884922533,-1.2513330347681935,3.220164602097519,2.803074636792482,-0.2968367561628394,0.5422141533971656,5.885329591937308,5.30922755788036,0.005301263476991891,0.009177915827102246,1.0,0.10288420815222754
DZIP1,9.37972755656556,22.839014572632582,1112.3169803847964,105.91203355876014,9.996277361209613,10.0771442714128,24.69007646169446,0.022196978826263303,1.0454017390938686,0.38968676656705986,51.77305636465938,0.0,0.0,0.0,0.46453359121818016
DNAJC3-DT,2.298140642704555,1.9108892081993998,-5.0682703708351085,11.303805454451254,-0.12701090920631203,-0.2909872478450418,2.9888037706854282,-0.5897088260887229,0.25809202740651976,0.8771447849210594,5.510243571350388,0.004358971320750249,0.007665201252369641,1.0,0.1970266067804154
DNAJC3,1.3128235426923411,0.9994654441228613,73.4727631157566,33.264874833898176,-0.9232975510537789,5.1221248199809075,1.6499808569322791,0.022457041044349025,1.0459458908452284,0.9200961452153601,1.2155180483700767,0.2976520615694016,0.3584320039345639,1.0,0.0767302986370102
UGGT2,2.9124212671970797,49.11893261617089,1834.651175712248,256.820751032058,14.235847105141877,20.92347395120692,49.20520032465632,0.026819921397621474,1.0551181060675607,0.059223913005006054,22.395992756453815,6.050502321386375e-10,2.3812000561103683e-9,8.053218589765265e-6,0.2969380955128431
HS6ST3,-3.8334497245121764,236.89213835192436,7678.03911192251,1741.2981235121174,75.45315579198365,0.6212844881664784,236.9231532580504,0.030857247508697186,1.063679468126599,6.267004461383279,17.927974513167772,3.5009204202296473e-8,1.140412403163402e-7,0.00046597250793256606,0.22218876423361622
OXGR1,-0.12719946900237436,-0.7239286012938966,-9.207227207250305,1.7394604669569356,-0.14957440742400288,0.03613196857168078,0.7350185879866056,-0.07983061256572546,0.8521423422585801,3.315524425081121,21.28506425529297,1.6468546526482442e-9,6.135661327519848e-9,2.191963542674813e-5,0.2094314797126945
MBNL2,12.609390208449737,44.64028550541926,1613.0818534072696,454.1674883146218,19.148428659060993,-15.647149301983942,46.386978899625404,0.028756742134097804,1.0592163536811252,0.27529452380856545,17.818348278446457,3.871485576567579e-8,1.2539631966529368e-7,0.0005152947302411448,0.2429134812818916
RAP2A,-7.164355804759205,-38.73879584204674,-1393.106344179485,190.75407585668617,-8.575417394023175,-41.39500702751613,39.395714200772716,-0.028279042992928223,0.9449973366944857,3.3244664771745924,35.34224558505285,7.327471962526033e-15,5.0480668644524587e-14,9.75286518212215e-11,0.38256037599028836
IPO5,-4.66136835308417,-28.757791988566673,-1235.9669951846745,102.69023029030541,-14.779846848568218,-8.11087490283519,29.133124703347633,-0.023571118660004872,0.9539433689945008,3.3022856850461237,60.57180525496695,0.0,0.0,0.0,0.5052749175071669
FARP1,-12.262824798230946,1.660706002531025,-433.2637976986671,97.46116359724108,-4.748108113119627,-7.181748837091651,12.3747653092473,-0.028561733925099118,0.9444627716877925,4.846996115164322,5.652166366352236,0.0037968647746875472,0.006739966677926281,1.0,0.1282237559158952
STK24,-0.11851531640223002,0.630084532891012,184.93365533837277,53.17716092316581,2.612140243509683,-3.331659759104715,0.6411336824800312,0.003466830746988427,1.0069577829498382,6.097263291706627,1.8525927587346218,0.15817648304744047,0.20529780491091493,1.0,0.04709271012056382
DOCK9,0.6417458812989452,30.52731845182168,959.7482850846704,187.7081245276394,10.765588060508893,-3.3208410087689817,30.534063103935196,0.03181465763311204,1.0657201803021226,0.021018923518931344,32.78940413370483,6.550315845288424e-14,3.9901466316150533e-13,8.718470390078892e-10,0.32890549921561574
UBAC2,-6.04923313818388,21.3192090397418,766.6498301488577,127.52353849069618,7.1336833331576175,3.5969159093312326,22.160818929820948,0.02890605079181725,1.0595329644786415,6.006706639017914,22.05330481802123,8.235712112281135e-10,3.1893316326581877e-9,1.096173282144619e-5,0.2562368316293341
TM9SF2,1.6485619429558949,-4.499344163264915,91.06927590839177,55.32511823488334,-1.3591601414210064,6.47446494432081,4.791852917115525,0.05261766791618873,1.111080112293109,2.7903825042809407,5.071027771032195,0.006686597820085849,0.011382352856547212,1.0,0.13240415494506896
CLYBL,-0.8220048295413246,10.825536756763329,354.4093762114002,36.80492318191201,3.2703071426266885,2.7675155606042137,10.856700143774034,0.03063321930088601,1.0632025357394508,6.207398721479901,32.665293057859266,7.283063041541027e-14,4.416290163230573e-13,9.693756908291107e-10,0.3716795969758051
PCCA-DT,-0.01888931951460423,2.8538067059685055,141.62101781744533,6.797311006075365,1.4391429071106272,0.9932267546902595,2.853869219397157,0.020151452541288035,1.04113176999354,6.276566413325002,20.926956769488047,2.2766692975295655e-9,8.366225386559502e-9,3.0302468350118517e-5,0.27667916142860005
PCCA,-0.11275234842693198,43.64497734033715,1504.8277681793465,166.25906479032622,15.113854820765322,6.915049998133799,43.64512298219148,0.02900340085762547,1.0597394488986727,6.280601914897941,48.17755978875123,0.0,0.0,0.0,0.42863870363182577
TMTC4,-2.0745738129185582,1.4166439487720834,-18.512196196470086,16.173983847479306,-0.274743241319823,-0.5963107091065034,2.5121179476370146,-0.135700698122248,0.7610273580942343,5.311518884027599,2.268447239483203,0.10480568075464758,0.14233907905917834,1.0,0.06503440092952484
NALCN,1.3729146418664588,65.15134463295225,1402.4965181639736,332.82503841117,18.289155693502973,-16.637601917599,65.16580853557767,0.04646414995802419,1.0974565349713465,0.021069580152685192,46.2377444367886,0.0,0.0,0.0,0.4131339518220588
ITGBL1,-0.30775923972616054,-1.9891194507053105,42.270629695201194,6.367855021011804,0.1679237199915847,1.0327619388568172,2.012787107175277,0.04761668140949838,1.0999947825209069,3.295096826305274,6.372898683527844,0.0018861327716311882,0.00350571528982141,1.0,0.14501615668947143
FGF14,40.01295618032152,723.2495742179301,25579.615292476505,2298.338263505829,303.7586371112005,-25.62618110266136,724.3555641179997,0.02831768796503549,1.058285897796638,0.0552675168706292,76.14245109679757,0.0,0.0,0.0,0.5152833245923706
FGF14-IT1,0.09063103205990042,2.480972098200304,71.20309337774512,6.899069249547228,0.6756225462736823,0.5121661020779023,2.4826269425793037,0.03486684109928377,1.072252913036367,0.03651421531832969,26.20386313187834,2.0303980718949788e-11,9.357547900596319e-11,2.702459833692217e-7,0.2587215478085223
TPP2,4.217065661538944,12.252667368907492,568.1044821653002,63.92924737946768,4.097987135419744,8.294692938881024,12.958067002713845,0.022809302530627566,1.046683421341805,0.33147639675468804,23.37511852846706,2.5137492087878854e-10,1.0285275735925838e-9,3.3458001968966755e-6,0.3209303281015742
TEX30,0.05516164834849782,-0.33762451977118674,-29.70964332924997,4.9659723359861045,-0.4946221844109311,0.18873753686463823,0.3421010432595139,-0.01151481488580194,0.977232533391808,2.9796419092612574,0.22688582059885673,0.7971145350065303,0.8314077627879413,1.0,0.017718229857793366
POGLUT2,0.47864917047098693,1.0618921299099138,56.894304879827246,5.0139582999824714,0.45918959931499687,0.7197255924371602,1.1647832089952093,0.02047275577855247,1.0418012993499222,0.4234784636262004,8.204418220172952,0.0003222437192065275,0.0006647650190078861,1.0,0.16718492572986077
BIVM,-0.9268186993292189,2.5109560084084745,299.79774089020725,40.18740552585846,2.127701445812341,4.208444175821796,2.6765449702160664,0.008927835687715465,1.0180165199048055,5.92958854087448,1.9903900121160085,0.13799654801070127,0.18172410610181772,1.0,0.08451506976643308
ERCC5,2.733094481885773,7.414941394843015,396.00624432245115,42.2846467129632,3.815007549576563,2.46561386216943,7.902604718437519,0.01995575784911806,1.0407241979307418,0.3531416568258632,34.207368388292174,1.942890293094024e-14,1.267640676523601e-13,2.585986980108146e-10,0.3263634768712893
EFNB2,0.10984451393267837,3.356859660275454,111.52713758250775,48.9584271552902,2.4856091293495224,-6.025073010305456,3.3586563676603984,0.03011514901631601,1.0621004627214714,0.032710731060978944,1.4250814896624635,0.24171021438027696,0.29857660820431425,1.0,0.08776417026110317
ARGLU1,2.228385065193704,-7.586104782134159,1197.4703053268095,170.05184194763305,3.0701473367447614,35.74599533839605,7.906622905153445,0.006602771584382292,1.013293315897233,2.8558836518890818,0.9270468139722422,0.39657125696020257,0.4592277214320773,1.0,0.1374581164108215
FAM155A,-44.78139765669323,752.427398777534,20099.757428191697,2688.1440056887186,268.0582546345072,-165.0436166502652,753.7588235020623,0.03750089155030541,1.0779240026740564,6.223739524396027,52.235530383295185,0.0,0.0,0.0,0.4341639978388291
FAM155A-IT1,-0.1161942132869375,0.716174577433432,1.0455478294562681,5.581010659065181,0.04656350087053127,-0.37230443854298645,0.725539192989135,0.6939320923906925,5.534497574809376,6.122343935265093,1.4777666227285962,0.22939260000528827,0.2852672620826298,1.0,0.051138634736588306
LIG4,0.3882677423742406,-3.407939527915131,-9.647430274961607,19.491993997321934,-0.8167957034788187,1.5899562932183455,3.42998595706962,-0.3555336353113233,0.4754336948198729,3.0281514433674332,11.707892469999326,1.1453415809326017e-5,2.8351304523364197e-5,0.1524449644221293,0.15960775268489613
ABHD13,4.923413986992861,-2.287589795735798,-87.575470141594,31.716894453665052,-0.89120955192186,-2.242382489517843,5.428910789548073,-0.06199122631908784,0.8832547298268134,2.0057537382279795,10.073793485513567,5.393642039008828e-5,0.0001226749411127948,0.717893755392075,0.14955951547942004
TNFSF13B,9.703309992301008,10.053178548027955,391.8227515678682,38.023855087090894,3.240263994055718,4.519916952154702,13.972137407183556,0.03565933155048916,1.073955880358801,0.7676909687324478,14.934408985769574,5.563662159868699e-7,1.60182442889579e-6,0.007405234334785238,0.21796916616504558
MYO16,2.0130004038160365,33.41359460117209,1557.5852976081817,77.89017625384187,16.999707020675988,6.600823646876106,33.47417623776932,0.021491071011759073,1.0439261622967109,0.06017222490555955,9.001335486898606,0.00015010486393451927,0.0003231272422721092,1.0,0.1866690316401991
IRS2,10.876726537981922,-17.246732172454493,-104.11195834603359,117.6983601520141,3.3972085117778072,-22.2041448487548,20.390020863412992,-0.19584705914034709,0.6724546711163304,2.5789376232139154,8.440791609947064,0.00025682648621294657,0.0005372246631297059,1.0,0.2241726473654415
COL4A1,-1.0358065660010536,1.3151757322018591,-22.965080651149208,14.155171981367806,-0.45326027800992125,-0.06996912766992919,1.674091529380515,-0.07289726323241721,0.8641113818991525,5.616063333058971,2.314280099364557,0.10016266889408842,0.13669282507744457,1.0,0.06092871384023146
COL4A2,-0.2940891273596821,2.2469311495564357,58.48872161720533,28.68997808804473,0.41672938619591354,-0.1324778766917562,2.266095321401592,0.03874414175492915,1.0806115071707607,6.153040309329977,2.0413262235325442,0.13121038110776984,0.1737375818289312,1.0,0.026440030472714038
NAXD,1.7030310115880412,0.028012134975204838,-25.937802339017026,24.193244359108483,-0.5000229145524149,-0.49451126844367754,1.7032613734058717,-0.06566714292689844,0.8767586232478914,1.554349410110318,3.1145434795516853,0.045480034399788094,0.06689570757665814,1.0,0.07154626742219417
CARS2,1.1562589461301853,5.178947433546329,123.48973514880265,44.05203844847509,0.8070437161451698,0.7311256810423621,5.306451853163486,0.042970793052307686,1.0898003796338815,0.2196589830324563,7.205488562728109,0.0008431073500623221,0.0016461432931391383,1.0,0.16523841604785383
ING1,1.3979029555997686,-2.3263216971681135,-13.366190193043565,9.44017263378633,-0.33539345339119286,0.16009196656267213,2.714020138464286,-0.20305113867650917,0.6624397215568274,2.6005065199306543,18.878584721246504,1.4662369651752272e-8,4.9670689759435664e-8,0.00019515614006482274,0.24429525439983635
ANKRD10,5.518400793052484,1.7786562133273323,383.09268274216674,79.97981404370991,0.8472899673358932,10.754573011935861,5.797962162516258,0.015134619959364942,1.0307343932807154,1.2589960036285,4.261341122313031,0.014750657066582518,0.023722963455318186,1.0,0.10377207466159055
ANKRD10-IT1,0.5498081031335494,1.1611251015207569,57.657832045081136,3.9091167172339096,0.2132838759225745,1.68208777581478,1.2847180436394983,0.022281761177475615,1.0455791050892327,0.44223457088407403,6.606194987799654,0.001504682748554531,0.0028315180804836435,1.0,0.21447911938426167
ARHGEF7,0.44675310601155943,16.96190347380176,858.4073095372078,300.5580482889206,9.510206237131701,-8.57736038029772,16.96778588361779,0.019766590632558353,1.0403303752834012,0.02633253054828125,2.5425873137224966,0.07993661318106637,0.11176011779831863,1.0,0.08514553560020754
TEX29,-0.3002889999589048,-0.7068067249695279,-52.64144127222315,9.965412658900599,-0.575285031180328,-0.7930444992485443,0.7679513200447468,-0.014588341456562,0.9712428364086686,3.5433388349772263,0.26256822024952703,0.7692066772264907,0.8078703443450321,1.0,0.025400838357608424
SOX1-OT,0.15297244009354655,-0.024223521466228352,-0.306904978977407,2.8055823498417074,0.13025482657357867,-0.6062496006747733,0.15487848921137665,-0.5046463883623671,0.3292159642750133,1.7278445018355073,0.6508527321947762,0.5221536643553055,0.5825048422235451,1.0,0.028985703039534405
TUBGCP3,2.6687983037536567,5.013919373930269,183.81201991952912,53.5030224012696,1.5750681697941542,0.3030066449735588,5.679953509879434,0.03090088184856494,1.0637723866832292,0.48913523538998155,4.087115880386284,0.017495473646015225,0.027738505566225452,1.0,0.1698535453973502
ATP11A,1.5482406806624205,3.5152606705663003,41.96606776480451,47.28866139209446,1.0364743295646472,-3.9402649317324743,3.841107494888456,0.0915288874910949,1.2015009310275624,0.4148705086678487,0.6541677303304856,0.5204312161195718,0.5807604617162387,1.0,0.07669590181564934
MCF2L,-2.400559220951569,10.479125613116143,10.615084144803177,82.45952844802562,0.14487142815521348,-3.782584155154839,10.750570133195838,1.01276353409398,-157.69641223768292,6.0579907697386,13.566117832194214,1.9952033818437798e-6,5.374652299603463e-6,0.02655615701234071,0.19263547079018062
PCID2,3.2973817450621663,4.319933126274929,238.0953779574254,46.40582283337953,1.3508022805241018,3.8932534592229255,5.434569770290625,0.02282517962722652,1.0467166757705018,0.6519555163310977,7.9287544233569704,0.00042000178572287883,0.0008541212785288795,1.0,0.16588420802596615
CUL4A,-0.27153719581882013,4.061550514337543,276.9670433731949,60.40956152699945,2.6034804240041605,0.5538303891758747,4.07061727864813,0.01469711785587154,1.0298326902766972,6.216429097625917,1.8596371033377457,0.1570763482362899,0.2040490137639097,1.0,0.07503058431697696
LAMP1,-0.10060006952278774,-19.487154186553674,-467.26287813114004,61.532805420370096,-3.1141624303241016,-12.924269671412219,19.487413852651265,-0.041705461239705005,0.9199284965059653,3.146754986422228,93.63085529522236,0.0,0.0,0.0,0.625890267757198
ADPRHL1,0.14327955175125007,0.3550680518754642,81.9071168681428,15.90954968408053,0.8935285421094474,-0.18838288052406219,0.38288686503022856,0.004674647084045388,1.0093932040821634,0.383543206100734,3.8022845750746512,0.023132783258648315,0.035852042987029466,1.0,0.014771722854412195
DCUN1D2,1.2882279193270132,9.105932582242296,207.00480961050084,54.93238338502071,2.9702561955193314,-3.68603114194487,9.196604773745333,0.044427010131067084,1.0929850688583416,0.14053864426929497,26.104557266909058,2.2167156998875726e-11,1.0195053892710293e-10,2.950448596550359e-7,0.29528546998200056
TMCO3,-0.434604972020463,3.798221899936023,223.93270373392056,44.79885718326503,1.5542093891249618,2.5967458865611692,3.8230055039011543,0.017072117828951388,1.0347372745012446,6.169257519380437,2.475386874907485,0.08542166725547906,0.11853235937973586,1.0,0.07603519152238847
TFDP1,-1.583726046531421,3.220155810124473,5.436666316720903,27.07471135681018,0.44280759292344585,-2.5635655038445457,3.588536140537036,0.6600618709116294,4.8834235669988,5.826105832746656,12.042533340019677,8.351552422958264e-6,2.104091666658612e-5,0.11115916274957449,0.1543900559911997
GAS6,-0.6961222824709701,0.5771330955343394,-2.6901745092402507,39.473119762001865,0.512460739152446,-3.745066467941311,0.9042504310829175,-0.3361307706905202,0.4968594720458299,5.404605054006664,0.6594811312186498,0.5176823162319673,0.5782922055432215,1.0,0.03401257949777936
GAS6-DT,0.07609747443349683,-0.2629707623337935,6.760937321606484,1.7449210840728673,-0.03875590196254039,0.3662888427996833,0.2737598353622628,0.04049140264729063,1.0844002914804656,2.8599107549857052,1.0330355759746417,0.35687482803173354,0.41924130283339567,1.0,0.054221746720773734
RASA3,-1.222836755013904,3.567941643035022,-60.01226717449015,42.42073332444272,0.017766964134742495,-4.719441235614096,3.7716756617604843,-0.0628484114888387,0.8817358885623199,5.95300270019363,2.432925208025112,0.08908094533091226,0.1231606297241552,1.0,0.09607621084940876
CFAP97D2,-0.1756827542448833,1.297950277503042,-11.81925503400123,4.0030156978240425,0.01996140913984013,-0.7904200613319433,1.3097859951187796,-0.1108179822967549,0.8004749939902397,6.148648937493462,6.567083370763578,0.001562744650410064,0.0029353840385207383,1.0,0.057322564686745126
CDC16,0.7157920311870836,2.40804137066054,0.5917134239093684,45.64101450025706,-1.0434630529316418,1.6755703899448526,2.5121746505216596,4.245593473144602,-1.6162201201564017,0.28893261459044034,0.24360197819056936,0.7839160272062846,0.8200964882892599,1.0,0.05338765328337425
UPF3A,-1.8182052415568255,5.983901162493095,591.7396268525022,91.02124890504737,3.6371685218835643,9.781847680890664,6.254034171869461,0.010568895318258532,1.0213635800779843,5.988200634380307,2.096430317485933,0.12424600170878741,0.16543760331572233,1.0,0.06727271856642814
CHAMP1,-0.24575609402009033,-2.6312244489255074,-90.89294417120533,12.920222869759893,-1.282757670154727,-0.14166772426450908,2.6426763249348855,-0.02907460363432786,0.9434936912607762,3.234722371305947,17.418371865589915,5.5910002072501186e-8,1.7798663659052638e-7,0.0007441621275849908,0.24103152020754914
TTC5,0.40950830912417074,-0.045235060429684226,-88.84307776474782,36.06688176393089,-1.9537389937684868,1.293570521915814,0.4119991091420157,-0.004637379968228582,0.9907680521137383,1.680812195278647,0.7080553258134997,0.4932190940533244,0.5550174282930121,1.0,0.02587751231837565
CCNB1IP1,-0.5830559347456499,-1.7682691100346577,-3.5758866816477166,22.761094496454124,-0.8830541791795554,1.9537623585224166,1.8619156448520657,-0.5206864228690049,0.31519553927935884,3.4600990363868362,0.721015795988967,0.4868905083501027,0.5490563980462482,1.0,0.08100241737820557
PARP2,-0.5012610011412876,-2.520044813787291,-69.52928072074974,20.447801886114604,-2.287756274628886,4.0732629523410555,2.5694140294552352,-0.03695441694233492,0.9287250888977313,3.337939492400015,4.821668218343859,0.008528656178045768,0.014287780205133943,1.0,0.18814723141308853
OSGEP,-2.308408152393339,1.009180865546872,43.76694750709805,27.673135790157414,-0.37032649571998755,2.05292916504361,2.5193638517336003,0.05756316113489555,1.1221581304147956,5.124527523233451,2.648598902287062,0.07199408356235582,0.10158393429608352,1.0,0.05329291027685279
APEX1,-1.3578549833293077,-7.227000018594977,-53.483968344422806,20.067062558639858,-2.6101431164733775,5.970236533640802,7.3534549311547455,-0.13748895526600446,0.7582588303306166,3.32731385001991,60.995671300095225,0.0,0.0,0.0,0.5457626168043437
PIP4P1,0.5370787773049741,-6.680649613225183,-102.99707926937657,17.777058327733872,-1.4695176346595569,-0.24622742165160696,6.702203582980541,-0.0650717829138798,0.8778077046866212,3.0613719840332734,73.03921002722025,0.0,0.0,0.0,0.5241300603560116
RNASE1,-0.10650001295994971,0.013003914630255542,-30.171944821809873,2.0264523042156033,0.12761202523924636,-1.9189064139684695,0.1072909807774187,-0.003555984919469398,0.9929132306061536,4.833890012217924,3.9651372427676774,0.01971752580074404,0.030951794835228585,1.0,0.2159024987743673
METTL17,0.29978500922204454,-0.060455426043752536,56.500759642574224,11.066618177719702,-0.3155436551591696,3.19110538158406,0.3058200619521109,0.005412671685951468,1.0108842562776799,1.7697900334213554,0.18110888080367366,0.8344130595943016,0.8624039309830839,1.0,0.09990193401425518
NDRG2,-0.8146500776022314,1.1676072967495341,-392.1960379146924,20.032815150484193,0.2288597116175413,-19.55428820123425,1.4237139980909355,-0.003630108059379762,0.992766043923495,5.6739986062470695,0.7028652082149243,0.4957765466579013,0.5575653431361779,1.0,0.4361659053461123
ZNF219,-0.33961135297036626,0.3627772035355708,37.81614000472558,8.301761080466129,0.47127747697113076,-0.3400410462715658,0.4969337686970485,0.013140785088984508,1.026631529382171,5.530756724557055,2.023362796065327,0.13356446881158146,0.1764684415209598,1.0,0.014114574318035866
HNRNPC,2.354785186651006,-1.070506277637103,-10.557476187013435,123.99729104307379,-2.3155927753959737,2.1463302562952693,2.5866961487061944,-0.24501084377420085,0.6064117111920725,1.9974763910910716,0.07714084861096171,0.9257732558685142,0.9378219069647556,1.0,0.009858340223449225
SUPT16H,-1.0700711214674254,-10.047613865689527,-299.1396858424357,58.92214736636005,-3.7594918139874363,-2.8609875368537216,10.10443450169256,-0.0337783148806769,0.9346507575280767,3.247692745970298,13.857476208928446,1.5191105953160644e-6,4.150115357893435e-6,0.020219362023656817,0.23074642849750981
CHD8,-0.8765017623688083,6.433534342361447,436.0752592956849,67.70977596254525,1.8279813209863889,10.221315892532141,6.492966923816859,0.014889555840209321,1.0302292112087164,6.14777942567383,11.353196488472868,1.601624881653052e-5,3.897189611481193e-5,0.21317627174802123,0.22945498740877757
RAB2B,0.15380961448982922,-0.44747313411768197,32.47125056609457,26.08950551150418,-0.32702467570236554,1.4569628226011853,0.4731697404384719,0.014571959262096928,1.029574882507271,2.8105151148137257,6.23145861199546,0.0021633055683651925,0.003983067798442483,1.0,0.008186468209646969
TOX4,-0.6395142057737313,-9.843300391685613,-121.33544809762986,35.497241739383846,-2.573533347946694,2.054076271672801,9.864052971286425,-0.08129572293951175,0.8496327670315599,3.2064709615258797,74.79465780504908,0.0,0.0,0.0,0.5153852751025447
METTL3,0.024973010954085467,-0.7698431074813844,102.17175863487438,16.759890030665467,0.050213567899384644,3.7031865238230495,0.7702480518720624,0.007538756914468465,1.0151920429477541,3.109164933470368,2.1511062003306423,0.1177028844315805,0.15773513811763357,1.0,0.05296205773649887
SALL2,0.6568875017154958,-3.4155625688140083,-30.659713637787945,6.985158024172807,-0.30550342942808634,-0.6210387478116323,3.478155955588158,-0.11344385002022159,0.7962288803011283,2.9515906593690056,47.719430587980604,0.0,0.0,0.0,0.41667971147719074
DAD1,0.30343614195136326,-3.0857129048384664,-49.96812162909259,14.062586975490552,-1.561523365610792,2.6613125270847315,3.100596333502472,-0.06205148867747779,0.8831478711926715,3.043571963467886,7.478033002135914,0.0006482157995518767,0.0012846563865448895,1.0,0.18583466964866902
OXA1L,-0.2976537726895122,-2.084826636061892,-14.587538933694475,15.596212082642916,-0.505495580631265,0.4317114574189535,2.1059676803857754,-0.14436757906581388,0.747690197263949,3.283405752094784,7.708017580538246,0.0005193984958833386,0.0010435009781444887,1.0,0.11265574716302618
MRPL52,-0.1622912932260022,-3.546436704753545,-116.87338911225365,12.075740586503063,-1.2855727538027528,-1.2741667511473003,3.550148132779835,-0.030376017669599846,0.9410389660692972,3.1873225402007774,10.74191556028077,2.8582962329659622e-5,6.742985264228457e-5,0.3804392286077696,0.25101052804536783
