GENE_SYMBOLS,refseq_ids
NUDCD2,NM_001329991
ZNF770,NM_014106
MRPS26,NM_030811
KCTD17,NM_001282684
KCNQ3,NM_001204824
SLC35F3,NM_001300845
ILF2,NM_001267809
BAD,NM_004322
PRDX5,NM_001358511
ZNF277,NM_021994
ACTR1B,NM_005735
SNHG8,NR_003584
CLIP1,NM_001247997
GPHN,NM_001024218
S100A6,NM_014624
ERLEC1,NM_001127397
CA3,NM_005181
MCM4,NM_005914
SMIM15,NM_001048249
MRPL43,NM_001308396
VPS26B,NM_052875
CCDC171,NM_001348002
BTBD6,NM_001387567
CNIH1,NM_001009551
FKBP1B,NM_001322963
SH2D5,NM_001103160
COX10,NM_001303
CCND2,NM_001759
CCSER1,NM_001145065
PURB,NM_033224
CBX7,NM_001346743
ATP5MD,NA
POLE4,NM_019896
ZNF846,NM_001077624
CAMK2N2,NM_033259
LARP1B,NM_001278604
SPCS3,NM_021928
ABL1,NM_005157
LSM4,NM_001252129
CD2BP2,NM_001243646
STK38,NM_001305102
DLD,NM_000108
DEGS1,NM_001321541
ZNF428,NM_182498
CACNA1C,NM_000719
SIPA1L3,NM_015073
DDX54,NM_001111322
NAA38,NM_001320924
PEF1,NM_001359651
SARS,NA
PCCA,NM_000282
COMMD8,NM_001329668
DNAJC1,NM_022365
AMBRA1,NM_001267782
PRKN,NM_004562
ANTXR1,NM_001410840
ZNF69,NM_001321163
RPS13,NM_001017
MARCH11,NA
RPL38,NM_000999
TSR3,NM_001001410
NEFM,NM_001105541
VPS18,NM_020857
MCRIP1,NM_001093767
FAM13A,NM_001015045
MAFK,NM_002360
DLC1,NM_001164271
LYSMD2,NM_001143917
TSR2,NM_001346789
TOMM7,NM_019059
MPI,NM_001289155
KBTBD12,NM_001370224
ASB1,NM_001040445
RBSN,NM_001302378
COX4I1,NM_001318786
P3H2,NM_001134418
SRRD,NM_001013694
TMOD2,NM_001142885
MKKS,NM_018848
RDH14,NM_020905
FUT8,NM_001371533
ZNF138,NM_001160183
CUX2,NM_001370598
CHCHD1,NM_203298
M6PR,NM_001207024
DDA1,NM_024050
AKAP5,NM_004857
CSDE1,NM_001007553
UVRAG,NM_001386671
SUFU,NM_001178133
TNRC18,NM_001013722
WDR47,NM_001142550
COPS3,NM_001199125
TIMM8B,NM_012459
ALKBH5,NM_017758
USP47,NM_001282659
SALL2,NM_001291446
ATG7,NM_001136031
RPS9,NM_001013
ICMT,NM_012405
PPP1CC,NM_001244974
C12orf76,NM_001389625
KHDRBS2,NM_001350622
EFNA5,NM_001410773
KCTD2,NM_015353
ST6GALNAC3,NM_001160011
MCHR1,NM_005297
JAK2,NM_001322194
EXOC8,NM_175876
TRPC5,NM_012471
RER1,NM_007033
RPS3A,NM_001006
GPAA1,NM_003801
ATP6V0C,NM_001198569
FKBP5,NM_001145775
TCP1,NM_001008897
CPEB3,NM_001178137
FUT1,NM_000148
EMC1,NM_001271427
GSKIP,NM_001271904
CHURC1,NM_001204063
MCTP1,NM_001002796
NFKB1,NM_001165412
RPL21,NM_000982
ZC4H2,NM_001178032
HPS6,NM_024747
RPL26,NM_000987
SNX21,NM_001042632
CHMP4B,NM_176812
PGRMC1,NM_001282621
PCDH9,NM_001318372
ADGRB2,NM_001294335
PAG1,NM_001007549
KCNV1,NM_014379
PLEKHA3,NM_019091
ANO4,NM_001286615
RGS6,NM_001204416
SPATA5,NM_001317799
PRDX3,NM_001302272
RPS5,NM_001009
SLBP,NM_001306074
GABARAPL2,NM_007285
RORA,NM_002943
PGRMC2,NM_006320
EMC7,NM_020154
SIK3,NM_001281748
C12orf49,NA
WWC2,NM_001410864
LIN7A,NM_001324423
POP7,NM_005837
CACNA1D,NM_000720
MGAT4C,NM_001351282
N4BP2,NM_001318359
GRIA3,NM_000828
RAD23A,NM_001270362
ABHD14A,NM_015407
HMBOX1,NM_001135726
ENO1,NM_001201483
NALCN,NM_001350748
RHOBTB2,NM_001160036
SCMH1,NM_001031694
DCC,NM_005215
DNAJC8,NM_014280
ANKRD30BL,NM_001024655
SUPT3H,NM_001261823
PFDN5,NM_002624
ACBD6,NM_032360
ATP5PF,NM_001003696
LRRTM1,NM_178839
DCTN6,NM_006571
WIPI2,NM_001033518
NRF1,NM_001040110
ARHGAP26,NM_001135608
TSPAN7,NM_004615
RGS7,NM_001282773
MAGEE1,NM_020932
TNKS,NM_003747
EXOC2,NM_018303
EML6,NM_001039753
MZT2B,NM_001330282
TANGO6,NM_024562
CYC1,NM_001916
MRPL40,NM_001318151
PIK3CA,NM_006218
RPL36AL,NM_001001
PNMA6A,NM_032882
KCNAB2,NM_001199860
KIAA1143,NM_001320334
WDR60,NA
NGEF,NM_001114090
KBTBD6,NM_152903
YWHAB,NM_003404
ATP5MC2,NM_001002031
ROCK1,NM_005406
PSMB10,NM_002801
NAV2,NM_001111018
RRM2B,NM_001172477
REX1BD,NM_001100418
RPS3,NM_001005
RPL7L1,NM_001366481
QDPR,NM_000320
ANO10,NM_001204831
UQCR10,NM_001003684
BASP1,NM_001271606
ZDHHC4,NM_001134387
CDH12,NM_001317227
SH3BGRL,NM_003022
PPP1R3F,NM_001184745
LRRC6,NA
RAB5C,NM_001252039
CANX,NM_001024649
CCDC3,NM_001282658
ADRB1,NM_000684
CCDC106,NM_001370467
UROD,NM_000374
B3GALT6,NM_080605
PEX5L,NM_001256750
FBXO45,NM_001105573
NUCB1,NM_006184
HNRNPUL2,NM_001079559
RPL37,NM_000997
SSU72,NM_014188
PCSK1,NM_000439
VPS35,NM_018206
HNRNPA1,NM_002136
SMAP1,NM_001044305
TPT1,NM_001286272
RPS10,NM_001014
REPS1,NM_001128617
TENM2,NM_001080428
SEL1L,NM_001244984
AHCY,NM_000687
TCF12,NM_001306219
MAP1B,NM_001324255
ZNF638,NM_001014972
TTYH1,NM_001005367
SPOCK3,NM_001040159
SFXN5,NM_001330400
GPR12,NM_005288
HTR5A,NM_024012
TMEFF2,NM_001305134
DNAH14,NM_001145154
USP49,NM_001286554
LYNX1,NM_001356370
RPL12,NM_000976
RBM15B,NM_013286
CHRNB2,NM_000748
TFCP2,NM_001173452
UBXN1,NM_001286077
TRPM2,NM_001001188
NAV1,NM_001167738
ZEB1,NM_001128128
BOLA3,NM_001035505
SSTR1,NM_001049
SLC39A3,NM_144564
MED10,NM_032286
RPL27,NM_000988
RPL36,NM_015414
SMIM26,NM_001348957
SELENOS,NM_018445
PANTR1,NR_037883
RNF187,NM_001010858
PPCDC,NM_001301101
HCN1,NM_021072
ADCK2,NM_052853
RPL8,NM_000973
LRRFIP1,NM_001137550
SGTB,NM_019072
DGLUCY,NM_001102366
CLEC16A,NM_001243403
WWOX,NM_001291997
COG5,NM_001161520
C1orf115,NM_024709
ERP44,NM_015051
RALYL,NM_001100391
NRXN3,NM_001105250
DPYD,NM_000110
RAB11A,NM_001206836
TMEM126B,NM_001193537
INPP4B,NM_001101669
RPS24,NM_001026
CHMP3,NM_001005753
KIAA1191,NM_001079684
PIANP,NM_001244014
TMEM59L,NM_012109
PPM1E,NM_014906
UBE2E2,NM_001370225
SORCS1,NM_001013031
DMD,NM_000109
RAD23B,NM_001244713
HK1,NM_000188
STARD9,NM_020759
ENDOD1,NM_015036
TMUB2,NM_001076674
ZNF12,NM_006956
TENM4,NM_001098816
KIAA0319,NM_001168374
TMEM250,NM_001256526
THADA,NM_001083953
MOB4,NM_001100819
PDZRN3,NM_001303139
TRAPPC4,NM_001318486
CENPJ,NM_018451
NDRG4,NM_001130487
MRPL9,NM_001300733
LAMTOR3,NM_001243736
FNDC5,NM_001171940
PCDH8,NM_002590
SRPRB,NM_001379313
PYCR2,NM_001271681
MED27,NM_001253881
ZNF704,NM_001033723
TSGA10,NM_001349012
ZNF652,NM_001145365
FBXL17,NM_001163315
CEP290,NM_025114
NPAS2,NM_002518
PKNOX1,NM_001286258
RPS27A,NM_001135592
MAS1,NM_001366704
HSPA13,NM_006948
NME7,NM_013330
GRM7,NM_000844
EBLN3P,NR_036592
PLPP6,NM_203453
FAM161B,NM_152445
RAC1,NM_006908
CSPP1,NM_001077204
APBB1,NM_001164
COX14,NM_001257133
TRA2A,NM_001282757
SBF2,NM_001386339
GRID1,NM_017551
GRIP1,NM_001178074
ARL6IP1,NM_001313858
HDAC9,NM_001204144
PDRG1,NM_030815
TRIAP1,NM_016399
UMAD1,NM_001302348
ASTN2,NM_001184734
RPL13A,NM_001270491
RTN3,NM_001265589
CREB3,NM_006368
ADGRV1,NM_032119
COX7B,NM_001866
C20orf194,NA
KHDRBS2-OT,NA
GPR27,NM_018971
NRG2,NM_001184935
CAPN1,NM_001198868
C15orf61,NM_001143936
TMED10,NM_006827
RTL5,NM_001024455
ARL15,NM_019087
ZFAND5,NM_001102420
SIVA1,NM_006427
FMNL2,NM_001004417
HTR1E,NM_000865
ZNF587B,NM_001204818
WIPF3,NM_001080529
APMAP,NM_020531
TMEM132D,NM_133448
BEX3,NM_001282674
ZNF800,NM_176814
SLC39A6,NM_001099406
LRRC37B,NM_001321350
PFDN1,NM_002622
TMEM167B,NM_001322248
AHI1,NM_001134830
R3HCC1,NM_001136108
ACTR6,NM_022496
MAP1LC3B,NM_022818
XRCC6,NM_001288976
CASTOR3,NA
PPP3CC,NM_001243974
TSTD1,NM_001113205
MAP3K21,NM_032435
PRKRIP1,NM_024653
SLC35A4,NM_001394034
CACHD1,NM_001293274
STARD13,NM_001243466
PNCK,NM_001039582
CEP152,NM_001194998
YIPF5,NM_001024947
TMCC1,NM_001017395
SPSB3,NM_001324081
CHN1,NM_001025201
SNU13,NM_001003796
BSN,NM_003458
NR1D2,NM_001145425
HSD11B1L,NM_001267868
MAD1L1,NM_001013836
AHCYL2,NM_001130720
VXN,NM_152765
CHCHD5,NM_001304353
BMPR1A,NM_001406559
RASL10A,NM_001007279
COX17,NM_001382002
RANBP17,NM_022897
PHB,NA
FAM217B,NM_001190826
LRRTM4,NM_001134745
ZNF573,NM_001172689
DNAJA2,NM_005880
NDUFA6,NM_002490
NVL,NM_001243146
NF2,NM_000268
CADM2,NM_001167674
DUSP2,NM_004418
DISP1,NM_001350630
STRN3,NM_001083893
TOLLIP,NM_001318512
ZHX3,NM_001384315
SCGB2B2,NM_001025591
ARMCX5-GPRASP2,NM_001199818
TUFM,NM_001365360
ZDHHC22,NM_001364172
OS9,NM_001017956
CHCHD4,NM_001098502
EPN1,NM_001130071
SLC35A5,NM_001348905
NHP2,NM_001034833
SLC39A7,NM_001077516
ANAPC11,NM_001002244
CIAO2B,NM_016062
RPS11,NM_001015
SH3KBP1,NM_001024666
ITGA9,NM_002207
SUMO3,NM_001286416
PKP4,NM_001005476
MIEF2,NM_001144900
KEAP1,NM_012289
KMO,NM_001410944
SFI1,NM_001007467
PAICS,NM_001079524
IL1RAPL1,NM_014271
BEX2,NM_001168399
EMC4,NM_001286420
HEATR5A,NM_015473
TFPT,NM_001321792
TUBGCP4,NM_001286414
SYT14,NM_001146261
SIMC1,NM_001308195
CCDC175,NM_001164399
CYTH3,NM_001367580
YWHAE,NM_006761
RTF1,NM_015138
RPL24,NM_000986
TMEM135,NM_001168724
FAM172A,NM_001163417
SGMS1,NM_147156
RTL10,NM_024627
SEC14L5,NM_014692
KCTD12,NM_138444
AKTIP,NM_001012398
SLIT2,NM_001289135
CNTLN,NM_001114395
PIN1,NM_006221
UQCR11,NM_006830
ARL4A,NM_001037164
RBM6,NM_001167582
DIRC3,NR_026597
CHD2,NM_001042572
ARHGAP17,NM_001006634
MAPK6,NM_002748
TMEM64,NM_001008495
ZNF609,NM_015042
NOMO1,NM_014287
ZNF532,NM_001318726
RBL1,NM_001323281
ASNSD1,NM_001353497
FAT3,NM_001008781
PTK2,NM_001199649
ATMIN,NM_001300728
FBXL16,NM_153350
MAP7D1,NM_001286365
RPL5,NM_000969
HMGN2,NM_005517
SCYL1,NM_001048218
MRPL10,NM_145255
GPRASP2,NM_001004051
CNTNAP1,NM_003632
TXN2,NM_012473
SSTR3,NM_001051
IRAK1,NM_001025242
TRIM24,NM_003852
RPL6,NM_000970
NAA30,NM_001011713
SOD2,NM_000636
P4HB,NM_000918
PHF24,NM_001304333
OPHN1,NM_002547
RPS29,NM_001030001
GNL3,NM_014366
STBD1,NM_003943
PPA1,NM_021129
C12orf10,NA
ATF4,NM_001675
EIF4G1,NM_001194946
C14orf132,NM_001252507
TUBA1A,NM_001270399
CSTF2T,NM_015235
IFI27L2,NM_032036
MMGT1,NM_001330000
C16orf91,NA
MAST4,NM_001164664
NACAD,NM_001146334
VPS4A,NM_013245
MYT1L,NM_001303052
NDUFB1,NM_004545
TRERF1,NM_001297573
HSPA9,NM_004134
CCDC138,NM_001303105
HLCS,NM_000411
APBB2,NM_001166050
NKAIN2,NM_001040214
NEBL,NM_001010896
SLIRP,NM_001267863
PPP2CB,NM_001009552
CMAS,NM_018686
ME3,NM_001014811
EIF2S1,NM_004094
MCU,NM_001270679
DDB1,NM_001923
SLC8A1,NM_001112800
NME3,NM_002513
INSIG2,NM_001321329
NME2,NM_001018137
UHMK1,NM_001184763
CYFIP2,NM_001037332
LSM3,NM_014463
IMPAD1,NA
FAM193B,NM_001190946
TSN,NM_001261401
ZNF576,NM_001145347
DEDD2,NM_001270614
FBXL15,NM_001387294
TSNARE1,NM_001291931
GDPD1,NM_001165993
GNG3,NM_012202
GRPEL2,NM_152407
SOWAHA,NM_175873
LSM7,NM_016199
ST7,NM_001369598
C6orf226,NM_001008739
C5orf24,NM_001135586
CALCOCO2,NM_001261390
MRTO4,NM_016183
GLRX2,NM_001243399
COA7,NM_023077
SYNGR3,NM_004209
RRN3,NM_001301064
SURF6,NM_001278942
MAPK3,NM_001040056
SPINT2,NM_001166103
UBE2V1,NM_001032288
HOPX,NM_001145459
CALM1,NM_001166106
PACRG,NM_001080378
LZTS1,NM_001362884
AMD1,NM_001033059
APEH,NM_001640
ARRB2,NM_001257328
OCEL1,NM_024578
SCG5,NM_001144757
INVS,NM_001318381
HMGCLL1,NM_001042406
ARL4D,NM_001661
CAMK1,NM_003656
OLFM3,NM_001288821
EFCAB2,NM_001143943
RNF112,NM_007148
VPS26A,NM_001035260
CIRBP,NM_001280
HSPA12A,NM_001330164
ATXN7L3B,NM_001136262
C12orf29,NM_001009894
GANAB,NM_001278192
ISCA2,NM_001272007
ATP5F1B,NM_001686
KIF13A,NM_001105566
KRT10,NM_000421
PLCL1,NM_006226
SQSTM1,NM_001142298
RYR2,NM_001035
INTS5,NM_030628
LAGE3,NM_006014
GPR88,NM_022049
RBMS1,NM_002897
BCKDHB,NM_000056
PLCB4,NM_000933
VSTM2A,NM_001301009
RPL4,NM_000968
UBL5,NM_001048241
LDOC1,NM_012317
HMCES,NM_001006109
DNPH1,NM_006443
DDX21,NM_001256910
SLC1A6,NM_001272087
B3GAT3,NM_001288721
ANKRD34A,NM_001039888
HINT1,NM_005340
EIF2S3,NM_001415
PRELID1,NM_001271828
CTBP2,NM_001083914
PRICKLE1,NM_001144881
C20orf27,NA
SNX9,NM_016224
BEND7,NM_001100912
PTPRN2,NM_001308267
MBD2,NM_003927
PATJ,NM_001350145
RLIM,NM_016120
HDAC4,NM_001378414
HPCAL4,NM_001282396
DACT3,NM_001301046
TMEM70,NM_001040613
NAA20,NM_016100
PNRC1,NM_006813
AK9,NM_001001706
KCNH1,NM_002238
SMDT1,NM_033318
MED21,NM_001271811
GET3,NM_001371488
TMEM258,NM_014206
STARD7,NM_001385622
PHAX,NM_032177
MEA1,NM_001318942
NDUFAF2,NM_174889
RPL28,NM_000991
LRRTM3,NM_178011
TXNDC9,NM_005783
ARHGDIG,NM_001176
TOX2,NM_001098796
ANKRD18B,NM_001013728
CTSD,NM_001909
TSPAN31,NM_001330168
CINP,NM_001177611
RACK1,NM_006098
NAA16,NM_001110798
CA13,NM_198584
ARPP21,NM_001025068
DNM2,NM_001005360
NDUFB10,NM_004548
SCFD2,NM_152540
GAB2,NM_012296
DOCK7,NM_001271999
RRAS2,NM_001102669
DMAC2,NM_001167867
TBC1D4,NM_001286658
GALNT1,NM_001384438
TMEM163,NM_030923
SCN3A,NM_001081676
TMEM126A,NM_001244735
MRPS18A,NM_001193343
MZT2A,NM_001085365
CERS4,NM_024552
MFSD5,NM_001170790
KIAA1328,NM_001322327
CRIM1-DT,NR_037631
PTP4A2,NM_001195100
RPS6KA2,NM_001006932
NIM1K,NM_153361
AGTPBP1,NM_001286715
C17orf58,NM_001382359
SNAP47,NM_001323930
TTC14,NM_001042601
TIMM8A,NM_001145951
CYB5R3,NM_000398
EIF5A2,NM_020390
GORASP1,NM_001278789
NRP1,NM_001024628
NBL1,NM_001204084
VDAC2,NM_001184783
TSHZ1,NM_001308210
PRICKLE2,NM_001370528
USP45,NM_001080481
ZNF675,NM_138330
TMEM17,NM_198276
RPL35,NM_007209
LARS2,NM_001368263
ARF1,NM_001024226
ATP5MF,NM_001003713
AP3B1,NM_001271769
ZNF487,NM_001355444
RPS8,NM_001012
NOLC1,NM_001284388
IER3IP1,NM_016097
TEF,NM_001145398
ZCWPW2,NM_001040432
DNAJC14,NM_001394687
MORN2,NM_001145450
RHBDD1,NM_001167608
TRMT61A,NM_152307
MED8,NM_001001653
TMED7,NM_181836
NIFK,NM_032390
TRIR,NM_001329738
DNA2,NM_001080449
CNTN1,NM_001256063
SLC66A2,NM_001146343
SLC35E1,NM_024881
INSR,NM_000208
SOX5,NM_001261414
NR3C2,NM_000901
GTF2F1,NM_002096
BICC1,NM_001080512
UQCRQ,NM_014402
GMDS,NM_001253846
PMEPA1,NM_001255976
IDS,NM_000202
CDK20,NM_001039803
CYP26B1,NM_001277742
RALGPS1,NM_001190728
CLTA,NM_001076677
TMEM158,NM_015444
RNF14,NM_001201365
TMEM25,NM_001144034
GYG1,NM_001184720
AMMECR1,NM_001025580
CNTRL,NM_001330762
MLEC,NM_001303627
KATNB1,NM_005886
SNHG6,NR_002599
TMEM205,NM_001145416
PARP1,NM_001618
IDH3A,NM_005530
RPS26,NM_001029
TCAF1,NM_001206938
MRPL50,NM_019051
CAPNS1,NM_001003962
NENF,NM_013349
SS18L2,NM_001370300
CADPS2,NM_001009571
RSRC2,NM_023012
EI24,NM_001007277
UNC5C,NM_003728
FAM189A1,NA
KIAA0825,NM_001145678
FAM78B,NM_001017961
RBFOX3,NM_001025448
CCDC127,NM_145265
GCHFR,NM_005258
UQCC3,NM_001085372
NDUFA13,NM_015965
RHNO1,NM_001252499
PHACTR2,NM_001100164
DDN,NM_015086
RAD52,NM_001297419
ARHGAP22,NM_001256024
ZBTB1,NM_001123329
EIF2B3,NM_001166588
ROS1,NM_001378891
EFNB3,NM_001406
DDX3X,NM_001193416
HSPA8,NM_006597
ACYP2,NM_001320586
GPR137,NM_001170726
SIDT1,NM_001308350
STX1A,NM_001165903
CACYBP,NM_001007214
CHIC2,NM_012110
PIH1D1,NM_017916
CLYBL,NM_001393355
ELP5,NM_015362
ACSL3,NM_001354158
CCDC146,NM_020879
NAA60,NM_001083600
CEP112,NM_001037325
KCND2,NM_012281
NDRG1,NM_001135242
CASP8AP2,NM_001137667
GRIA1,NM_000827
SLC9A6,NM_001042537
HIBADH,NM_152740
MAEA,NM_001017405
VKORC1,NM_001311311
OSBPL9,NM_001330580
ZSCAN5A,NM_001322061
CHRM1,NM_000738
CDKN1B,NM_004064
TMEM131L,NM_001131007
THAP7,NM_001008695
BACH2,NM_001170794
DNAJA1,NM_001314039
FBXW5,NM_018998
DCTN5,NM_001199011
LPL,NM_000237
FBXO21,NM_015002
ZNF488,NM_001346932
EIF3I,NM_001394168
DEK,NM_001134709
GRPEL1,NM_025196
SVBP,NM_199342
TMEM248,NM_017994
DHX38,NM_014003
ADK,NM_001123
IWS1,NM_001410923
TCTA,NM_022171
TDRD3,NM_001146070
NAP1L2,NM_021963
COPS6,NM_006833
LRRC59,NM_018509
APC2,NM_001351273
MICOS13,NM_001308240
PTPRO,NM_002848
COX7A1,NM_001864
BCKDK,NM_001122957
POMGNT1,NM_001243766
TMEM232,NM_001039763
RND1,NM_014470
PMVK,NM_001323011
ZNF680,NM_001130022
CALR,NM_004343
ADGRL3,NM_001322246
ZMAT4,NM_001135731
KLC2,NM_001134774
DENND1B,NM_001142795
RARB,NM_000965
NDUFA8,NM_001318195
SUSD4,NM_001037175
SURF1,NM_001280787
MLXIPL,NM_032951
TTLL11,NM_001139442
ANKRD9,NM_001348651
ATP5F1E,NM_006886
SNAPC2,NM_003083
PAPSS1,NM_005443
TTC21B,NM_024753
NPIPB5,NM_001135865
ZBTB22,NM_001145338
DPM2,NM_001378436
RNF150,NM_020724
AMPD2,NM_001257361
MAMDC2,NM_001347990
CA11,NM_001217
CHMP5,NM_001195536
DOLPP1,NM_001135917
DGCR6L,NM_033257
ARHGAP18,NM_033515
THUMPD1,NM_001304550
PDE3B,NM_000922
SLC25A3,NM_002635
CDK6,NM_001145306
MFSD11,NM_001242532
C11orf49,NA
MARCH4,NA
MVB12B,NM_001011703
PRNP,NM_000311
BAX,NM_001291428
MEAF6,NM_001270875
VRK1,NM_001411051
YRDC,NM_024640
SEC61G,NM_001012456
MDH2,NM_001282403
ATP5MC3,NM_001002256
SAP30L,NM_001131062
DUSP7,NM_001947
ACAD8,NM_014384
RPL37A,NM_000998
GRIK2,NM_001166247
NDUFV1,NM_001166102
FSCN1,NM_003088
PTPRN,NM_001199763
MEPCE,NM_001194990
GTF2A1,NM_001278940
SLC35B4,NM_032826
RNF220,NM_001319956
MORF4L1,NM_001265603
GAS1RR,NR_049794
CMPK1,NM_001136140
SPAG16,NM_001025436
MNAT1,NM_001177963
METTL25,NM_001319675
SYT12,NM_001177880
GZF1,NM_001317012
PSRC1,NM_001005290
UBE4B,NM_001105562
MRPL17,NM_022061
SERP1,NM_014445
MID2,NM_001382751
TMTC1,NM_001193451
USP2,NM_001243759
GYS1,NM_001161587
ENPP6,NM_153343
MRPL24,NM_024540
SKP2,NM_001243120
ZFC3H1,NM_144982
MIEN1,NM_001330206
EFNA3,NM_004952
CEP192,NM_018069
INPP5B,NM_001297434
ZMYND8,NM_001281769
NIF3L1,NM_001136039
DYSF,NM_001130455
DCTPP1,NM_024096
DENND4C,NM_001330640
SMIM27,NM_001349118
SRP14,NM_001309434
CNTN4,NM_001206955
ALKBH4,NM_017621
SCRN1,NM_001145513
LAMA3,NM_000227
CKB,NM_001362531
ZFAND2A,NM_001365381
HIF1AN,NM_017902
PRKD1,NM_001330069
CLSTN2,NM_022131
AFF2,NM_001169122
NDUFS5,NM_001184979
CCDC144A,NM_001382000
TGFBR3L,NM_001195259
ZNF747,NM_001305018
FAM156A,NM_001242489
DUSP28,NM_001033575
OAT,NM_000274
USP40,NM_001365479
PPP1R13B,NM_015316
GGCT,NM_001199815
SBK1,NM_001024401
PPM1K,NM_152542
BEX1,NM_018476
GMFB,NM_004124
SERBP1,NM_001018067
COL19A1,NM_001858
CNTN3,NM_001393376
CADM3,NM_001127173
RCOR2,NM_001363648
ABCA7,NM_019112
NHS,NM_001136024
TOMM40,NM_001128916
NDUFA4,NM_002489
NAA25,NM_024953
PELI2,NM_021255
PRDM8,NM_001099403
PET117,NM_001164811
LINGO2,NM_001258282
APRT,NM_000485
RPGR,NM_000328
SF3B5,NM_031287
PHYHIP,NM_001099335
SCN1B,NM_001037
IGFBP6,NM_002178
SLC10A7,NM_001029998
CYLD,NM_001042355
STEAP2,NM_001040665
ADPRHL2,NA
VCPIP1,NM_025054
STK39,NM_001410961
EEF1AKNMT,NA
NDUFB3,NM_001257102
DNMBP,NM_001318326
NOL4,NM_001198546
TRIP4,NM_001321924
CEP70,NM_001288964
TVP23A,NM_001079512
SLK,NM_001304743
ARFGAP2,NM_001242832
PLXNA4,NM_001105543
TRAPPC2L,NM_001318524
PPA2,NM_001034191
MIAT,NR_003491
CRNKL1,NM_001278625
EIF6,NM_001267810
GLIS1,NM_001367484
SLC49A4,NM_032839
MRFAP1L1,NM_152301
DDX23,NM_004818
CFAP410,NM_001271440
RAD21,NM_006265
PFDN6,NM_001185181
BCL7C,NM_001286526
MUL1,NM_024544
C2orf69,NM_153689
PHLDA2,NM_003311
SAR1A,NM_001142648
KCNJ4,NM_004981
SLC35E3,NM_001354997
HIGD2A,NM_138820
APPL2,NM_001251904
FEM1B,NM_015322
OXR1,NM_001198532
DCTN3,NM_001281425
ETV6,NM_001413913
CLPP,NM_006012
SIRPA,NM_001040022
MIPEP,NM_005932
DDHD2,NM_001164232
ZNF605,NM_001164715
MRPL30,NM_016503
DYNLL1,NM_001037494
BRIX1,NM_018321
NUP93,NM_001242795
IMMP2L,NM_001244606
PHLDA3,NM_012396
RTF2,NM_001283035
SAC3D1,NM_001367485
SHTN1,NM_001127211
TENT4B,NM_001040284
WWC1,NM_001161661
CDK5RAP2,NM_001011649
CAMLG,NM_001745
RAP1GAP2,NM_001100398
PHF23,NM_001284517
QRICH2,NM_001388453
NACA,NM_001113201
ME1,NM_002395
LAMA2,NM_000426
RAD1,NM_001033673
BZW1,NM_001207067
ZFAND2B,NM_001270998
TTC26,NA
SRRM4,NM_194286
DBNDD1,NM_001042610
ALDH1B1,NM_000692
NDUFB2,NM_004546
CFL1,NM_005507
TBC1D8,NM_001102426
R3HCC1L,NM_001256619
ADH5,NM_000671
HSPBAP1,NM_001320728
MINDY4,NM_032222
TMEM132B,NM_001286219
KLF12,NM_001400136
ANKRD40,NM_052855
CDON,NM_001243597
C11orf68,NM_001135635
ECHS1,NM_004092
MPDU1,NM_001330073
TKFC,NM_001351976
DNAJB5,NM_001135004
GRK5,NM_005308
NR2F6,NM_005234
CADM1,NM_001098517
SORCS3,NM_014978
AFG1L,NM_001323005
DSCAML1,NM_001367904
POLD2,NM_001127218
KIRREL3,NM_001161707
ZFAS1,NR_003604
RASAL2,NM_004841
CISD3,NM_001136498
NOL7,NM_001317724
EID1,NM_014335
DUSP26,NM_001305115
MARCH9,NA
TMEM237,NM_001044385
AASDHPPT,NM_015423
TXNDC17,NM_032731
PPP2R5D,NM_001270476
EIF2AK1,NM_001134335
ATP5IF1,NM_016311
VWC2L,NM_001080500
MARCH6,NA
SELENOK,NM_021237
ATF1,NM_001412960
CEND1,NM_016564
ZMAT3,NM_001375824
TMEM60,NM_032936
GABPB1-IT1,NM_017976
GTF3C6,NM_138408
TMEM14C,NM_001165258
IFNAR2,NM_000874
GAS5,NR_002578
KLHL29,NM_025067
RPA2,NM_001286076
DNAL4,NM_005740
TMEM54,NM_001329722
NOP53,NM_015710
PFDN2,NM_012394
PRPF19,NM_014502
COMMD9,NM_001101653
KHDRBS3,NM_006558
ARL4C,NM_001282431
NADSYN1,NM_018161
NUCB2,NM_001330227
SLC41A3,NM_001008485
NAALAD2,NM_001300930
CLASRP,NM_001278439
ZNF48,NM_001214906
UROS,NM_000375
SFT2D1,NM_145169
RPL22L1,NM_001099645
MEGF8,NM_001271938
PKD2,NM_000297
LMAN2,NM_006816
ZNF711,NM_001330574
WASF2,NM_001201404
BSCL2,NM_001122955
PHB2,NM_001144831
STRIP1,NM_001270768
CUX1,NM_001202543
OLFM1,NM_001282611
TMCO1,NM_001256164
ZNHIT3,NM_001033577
CTTNBP2,NM_001363349
ZNF436,NM_001077195
KCTD3,NM_001319294
CTDNEP1,NM_001143775
NDUFA7,NM_005001
PARTICL,NR_038942
RAP2A,NM_021033
KIAA1211,NA
TAF3,NM_031923
TMEM19,NM_018279
GDA,NM_001242505
ZFAT,NM_001029939
SBDS,NM_016038
FUNDC1,NM_173794
MRPL42,NM_014050
PHACTR4,NM_001048183
MARCH1,NA
KTI12,NM_138417
ADAMTS10,NM_001282352
YKT6,NM_001363678
NDUFS6,NM_004553
MPG,NM_001015052
PHPT1,NM_001135860
FKBP1A,NM_000801
CCDC43,NM_001099225
