GENE_SYMBOLS,refseq_ids
DIRAS2,NM_017594
NCBP2AS2,NM_001355243
MAP6D1,NM_024871
PLEKHB2,NM_001031706
FAU,NM_001997
CISD2,NM_001008388
STAG1,NM_005862
CDC37,NM_007065
FITM2,NM_001080472
LDHA,NM_001135239
ZNF385B,NM_001113397
NSG2,NM_015980
DRAP1,NM_006442
NEDD8,NM_006156
SLC9A9,NM_173653
RPL39,NM_001000
SLC22A15,NM_018420
BBS9,NM_001033604
CTNND2,NM_001288715
NT5C3B,NM_052935
TPI1,NM_000365
SYT4,NM_020783
HERPUD1,NM_001010989
HDDC3,NM_001286451
SRP9,NM_001130440
AFF3,NM_001025108
C4orf3,NM_001001701
SHISA4,NM_198149
ARL8B,NM_018184
CCDC180,NM_001348010
ERC2,NM_015576
SRSF3,NM_003017
TTC9B,NM_152479
MRPL19,NM_014763
LARP6,NM_001286679
PTPRE,NM_001316676
ARHGDIA,NM_001185077
FAM135B,NM_001362965
C19orf53,NM_014047
FAM98A,NM_001304538
MEF2D,NM_001271629
C9orf16,NA
PFKM,NM_000289
DSTN,NM_001011546
RRAGA,NM_006570
RPTOR,NM_001163034
H3F3B,NA
KCNIP4,NM_001035003
SPOCK1,NM_004598
DNAJC5,NM_025219
RPS15,NM_001018
LRRC4C,NM_001258419
GNG10,NM_001017998
POLR2E,NM_001316323
LDB2,NM_001130834
ODC1,NM_001287188
KIF13B,NM_015254
BICRAL,NM_001318819
C6orf120,NM_001029863
MFSD3,NM_138431
AFF1,NM_001166693
UQCRH,NM_001297565
FMN1,NM_001103184
PHACTR1,NM_001242648
EMC6,NM_001014764
C3orf18,NM_001171740
CALM3,NM_001329921
SLC48A1,NM_017842
CHCHD2,NM_001320327
PKM,NM_001206796
GHITM,NM_014394
NICN1,NM_032316
MCF2L2,NM_015078
DTNA,NM_001128175
CCNQ,NM_001130997
PARD6A,NM_001037281
HMGA1,NM_001319077
RPS4X,NM_001007
UQCRFS1,NM_006003
NUP50-DT,NR_038956
PCMT1,NM_001252049
SELENOM,NM_080430
ATP5MPL,NA
ASB8,NM_001319296
NUDT16,NM_001171905
FBXO2,NM_012168
PIGS,NM_033198
PDE4D,NM_001104631
CHCHD7,NM_001011667
MAGI3,NM_001142782
ELP4,NM_001288725
PELI3,NM_001098510
C11orf80,NM_001302084
CSMD2,NM_001281956
RALGPS2,NM_001286247
IMP4,NM_001320304
MAT2B,NM_013283
PEG13,NR_144431
POLR3H,NM_001018050
PYURF,NM_032906
CGGBP1,NM_001008390
ILF3,NM_001137673
ZSWIM5,NM_020883
TSPAN13,NM_014399
TBCC,NM_003192
ARL6IP4,NM_001002251
NFATC3,NM_004555
SLC2A3,NM_006931
BEX5,NM_001012978
MAGI2,NM_001301128
RALGAPA2,NM_020343
BAG1,NM_001172415
ATP8A2,NM_001313741
KCNB2,NM_004770
EVI5,NM_001308248
AUTS2,NM_001127231
ZFYVE28,NM_001172656
NFKB1,NM_001165412
ALDOC,NM_005165
CHP1,NM_007236
NPTN-IT1,NR_103844
RPL10A,NM_007104
RPL18,NM_000979
SCN2B,NM_004588
FAM174C,NM_017914
GOT2,NM_001286220
MANBAL,NM_001003897
RBM41,NM_001171080
TPST1,NM_003596
POLR2I,NM_006233
RPS6KA5,NM_001322227
AP1S1,NM_001283
CA10,NM_001082533
HINT3,NM_138571
PCSK2,NM_001201528
FLNB,NM_001164317
ATP6V1C1,NM_001007254
VSTM2L,NM_080607
SEZ6L2,NM_001114099
OSBP2,NM_001003812
SMYD3,NM_001167740
BRF2,NM_018310
PSMD8,NM_002812
SDHAF1,NM_001042631
CACNA1B,NM_000718
MIPOL1,NM_001195296
PGM2L1,NM_173582
COX7C,NM_001867
NR4A1,NM_001202233
TMEM35A,NM_021637
CDK5R2,NM_003936
MYDGF,NM_019107
WBP2,NM_001330499
SPRYD3,NM_032840
FHIT,NM_001166243
IPO5,NM_002271
TTPAL,NM_001039199
ERH,NM_004450
CDH18,NM_001167667
NR6A1,NM_001278546
OSBPL6,NM_001201480
GMPR2,NM_001002000
RFX7,NM_001368073
RPL10,NM_001256577
CFL2,NM_001243645
FTL,NM_000146
RPL23,NM_000978
ANO6,NM_001025356
CCDC7,NM_001026383
TMEM271,NM_001362796
RPS25,NM_001028
POMP,NM_015932
KIF3C,NM_002254
MRPS24,NM_032014
BTF3,NM_001037637
NUDT15,NM_001304745
PSMD2,NM_001278708
CHSY3,NM_175856
NSF,NM_006178
LAMTOR1,NM_017907
ERP29,NM_001034025
ARHGEF17,NM_014786
RPL19,NM_000981
SPRY2,NM_001318536
DCTN2,NM_001261412
C2CD2L,NM_001290474
ZNF780B,NM_001005851
SLC16A10,NM_018593
JAM3,NM_001205329
SEH1L,NM_001013437
UBE2N,NM_003348
JPT1,NM_001002032
KAZN,NM_001017999
SCOC,NM_001153446
BOD1,NM_001159651
RUNDC1,NM_001321381
SLC12A5,NM_001134771
BICD1,NM_001003398
CUEDC2,NM_024040
SLCO3A1,NM_001145044
ARL6IP5,NM_006407
EXT1,NM_000127
SURF2,NM_001278928
PDP1,NM_001161778
CDK5R1,NM_003885
SNHG15,NR_003697
ANAPC10,NM_001256706
CNOT7,NM_001322087
UBXN1,NM_001286077
YWHAG,NM_012479
MICAL3,NM_001122731
KBTBD7,NM_032138
PFDN4,NM_002623
FKBP4,NM_002014
COMMD10,NM_001308080
COA8,NM_001302652
RPL34,NM_000995
SRRM3,NM_001039212
CTSF,NM_003793
KIAA1958,NM_001287036
MPC2,NM_001143674
TMEM208,NM_001318217
RAB28,NM_001017979
FAM131B,NM_001031690
RAB3A,NM_002866
SYP,NM_003179
ZNF483,NM_001007169
SYF2,NM_015484
SLC30A3,NM_001318949
CCDC184,NM_001013635
HIVEP3,NM_001127714
HSDL1,NM_001146051
SRPRA,NM_001177842
ROGDI,NM_024589
RBMS3,NM_001003792
FAM168B,NM_001009993
RPL32,NM_000994
SNRPD1,NM_001291916
TIMM10B,NM_012192
NCOA4,NM_001145260
DIRAS1,NM_145173
NACAD,NM_001146334
RPS19,NM_001022
TMEM246,NA
FRMD6,NM_001042481
SERF2,NM_001018108
CACNG2,NM_001379051
HDX,NM_001177478
NFE2L1,NM_001330261
RNF141,NM_016422
ABL1,NM_005157
TMSB4X,NM_021109
DEXI,NM_014015
VWA8,NM_001009814
RPS23,NM_001025
CHST2,NM_004267
ANKRD36C,NM_001010914
SYT13,NM_001247987
UBXN6,NM_001171091
RPL13,NM_000977
RPL35A,NM_000996
ZC4H2,NM_001178032
CCNDBP1,NM_012142
TMEM117,NM_001286211
FAM131A,NM_001171093
FGF12,NM_001377292
ZNF438,NM_001143766
HRAS,NM_001130442
ASPHD1,NM_181718
ZCCHC7,NM_001289119
ABCC1,NM_004996
AGPAT1,NM_001371437
OTUD5,NM_001136157
C2CD3,NM_001286577
RAB11FIP3,NM_001142272
KCNIP3,NM_001034914
RAB22A,NM_020673
FHOD3,NM_001281739
MRPL35,NM_001363782
PNMA8C,NM_001386793
OST4,NM_001134693
RAB11FIP5,NM_001371272
PCCA,NM_000282
JAKMIP3,NM_001104947
SLC25A6,NM_001636
CFAP46,NM_001200049
BAG5,NM_001015048
PREPL,NM_001042385
SYNC,NM_001161708
COX4I1,NM_001318786
L3MBTL2,NM_001003689
CTXN3,NM_001048252
DLGAP2,NM_001277161
ZNF846,NM_001077624
CHMP7,NM_001317899
JCAD,NM_001350001
BPGM,NM_001293085
ETS2,NM_001256295
SYT11,NM_152280
RPLP0,NM_001002
TIMM10,NM_012456
MPI,NM_001289155
ANKS6,NM_173551
POMGNT2,NM_032806
CNTNAP2,NM_014141
ADGRB3,NM_001704
NFS1,NM_001198989
TOMM6,NM_001134493
RESF1,NM_018169
BORCS7,NM_001136200
MRPS7,NM_015971
PRDX5,NM_001358511
COA3,NM_001040431
TANGO6,NM_024562
MAK16,NM_032509
BCAS2,NM_005872
MICOS10,NM_001032363
FRMD5,NM_001286490
NDUFAF4,NM_014165
FN3KRP,NM_024619
KAT2B,NM_003884
ENPP5,NM_001290072
FIS1,NM_016068
SOWAHB,NM_001029870
AP3M2,NM_001134296
ZNF428,NM_182498
CLSTN1,NM_001009566
GLCCI1,NM_138426
MRPS26,NM_030811
KCNS2,NM_020697
LRFN5,NM_001330106
CRPPA,NM_001101417
IRGQ,NM_001007561
WIPI2,NM_001033518
KDM4C,NM_001146694
EEF1B2,NM_001037663
LRTM2,NM_001039029
PSMD3,NM_002809
RPS18,NM_022551
SHANK2,NM_001379226
CNIH1,NM_001009551
RPS15A,NM_001019
MOCS3,NM_014484
KLHL22,NM_032775
ST8SIA1,NM_001304450
ASCC3,NM_001284271
FAM193A,NM_001256666
GNAZ,NM_002073
DDT,NM_001084392
RPL11,NM_000975
RPL30,NM_000989
HDDC2,NM_016063
XYLT1,NM_022166
DCTN1,NM_001135040
RANBP6,NM_001243202
THAP5,NM_001130475
PDHB,NM_000925
RIMS2,NM_001100117
HEY1,NM_001040708
DYNLL2,NM_080677
SMIM29,NM_001008703
DBNDD1,NM_001042610
HEIH,NR_045680
PRR13,NM_001005354
RPL14,NM_001034996
NEK1,NM_001199397
EIF4B,NM_001300821
ZBTB8OS,NM_001308135
RPL9,NM_000661
EFNA5,NM_001410773
CELSR2,NM_001408
MYL6B,NM_001199629
STOML2,NM_001287031
ABRACL,NM_021243
SH2D5,NM_001103160
NPM3,NM_006993
PPM1E,NM_014906
SGSM1,NM_001039948
LSAMP,NM_001318915
GPX4,NM_001039847
NAPB,NM_001283018
POLR2C,NM_002694
RPS16,NM_001020
MARCH11,NA
CCDC3,NM_001282658
UFC1,NM_016406
B3GALT1,NM_020981
RAB14,NM_016322
AK9,NM_001001706
KDELR2,NM_001100603
ATG101,NM_001098673
CAMKV,NM_001320147
SF3A1,NM_001005409
FAM155A,NA
TRPC5,NM_012471
TMEM14A,NM_014051
SLC38A6,NM_001172702
NOLC1,NM_001284388
BTBD8,NM_001376131
FUT8,NM_001371533
TUSC1,NM_001004125
IQCJ-SCHIP1,NM_001197113
DUSP26,NM_001305115
MRPL51,NM_016497
DNAJC19,NM_001190233
YWHAQ,NM_006826
TSPYL5,NM_033512
SRP68,NM_001260502
ARF3,NM_001412914
RPRML,NM_203400
CSMD3,NM_001363185
TBC1D1,NM_001253912
TOMM40L,NM_001286373
KCNF1,NM_002236
FAM241B,NM_145306
TMEM108,NM_001136469
PPP1R11,NM_021959
TMEM219,NM_001083613
MAGEH1,NM_014061
AHCY,NM_000687
MRPS23,NM_016070
FDX2,NM_001031734
SLC22A17,NM_001289050
MFSD4A,NM_181644
CENPX,NM_001271006
TAF9B,NM_015975
SYN3,NM_001135774
DEGS1,NM_001321541
GSKIP,NM_001271904
C11orf87,NM_207645
RPL22,NM_000983
BCL7B,NM_001197244
CCDC88A,NM_001135597
KATNAL2,NM_001353899
ARFIP2,NM_001242854
CA3,NM_005181
NDUFAF8,NM_001086521
ARPC5,NM_001270439
EMC7,NM_020154
SCAMP1,NM_001290229
MYRIP,NM_001284423
ERLEC1,NM_001127397
ZNF69,NM_001321163
RNPC3,NM_017619
VGF,NM_003378
SNRPE,NM_001304464
GPR27,NM_018971
KCNIP4-IT1,NR_002813
RPS9,NM_001013
UBE2M,NM_003969
SLITRK1,NM_001281503
TVP23C,NM_001135036
RNLS,NM_001031709
GPR22,NM_005295
MZT2B,NM_001330282
TFDP2,NM_001178138
GBA2,NM_001330660
RPS7,NM_001011
SSNA1,NM_003731
UBE2QL1,NM_001145161
NHS,NM_001136024
SNX17,NM_001267059
PSMG3,NM_001134340
FIBP,NM_004214
SLC35F3,NM_001300845
LAMP5,NM_001199897
SORCS1,NM_001013031
TENM4,NM_001098816
CDHR3,NM_001301161
RIMS3,NM_014747
CHCHD10,NM_001301339
SNX29,NM_001009607
LRATD1,NM_001291410
SNED1,NM_001080437
RHOB,NM_004040
RCN2,NM_001271837
IER5,NM_016545
HMGN1,NM_004965
SNHG32,NM_001040437
EFR3B,NM_001319099
UBE2L6,NM_004223
SPATA5,NM_001317799
WBP11,NM_016312
RDH14,NM_020905
PNMA8B,NM_020709
NUBP2,NM_001284501
SVIP,NM_001320340
NEUROD6,NM_022728
KCNJ9,NM_004983
MAP2K5,NM_001206804
PLK2,NM_001252226
RPS6KA2,NM_001006932
GPR135,NM_022571
GABARAP,NM_007278
LRPAP1,NM_002337
GDE1,NM_001324066
LRCH1,NM_001164211
PTPRD,NM_001040712
CBARP,NM_001393918
ANKRD65,NM_001145210
LSM10,NM_032881
AARS,NA
KIF16B,NM_001199865
TNR,NM_001328635
RPS21,NM_001024
CIPC,NM_033426
MDGA2,NM_001113498
CTSB,NM_001317237
GAB1,NM_002039
ST6GALNAC5,NM_001320273
ANTXR1,NM_001410840
RORA,NM_002943
RPL27A,NM_000990
BCAP31,NM_001139441
TMEM151B,NM_001039704
ANKRD36,NM_001164315
PCBP2,NM_001098620
NUDCD2,NM_001329991
N4BP2,NM_001318359
RPL17,NM_000985
FMNL2,NM_001004417
RSL1D1,NM_015659
PPIF,NM_005729
HAPLN4,NM_023002
INPP4B,NM_001101669
TMEM121,NM_001331238
SLC25A4,NM_001151
STK38,NM_001305102
SIPA1L3,NM_015073
GRPEL2,NM_152407
RPL23A,NM_000984
COPZ1,NM_001271734
GABARAPL2,NM_007285
RANBP1,NM_001278639
RIMS1,NM_001168407
NGRN,NM_001033088
RIT2,NM_001272077
MRPS34,NM_001300900
ASNSD1,NM_001353497
CHURC1,NM_001204063
ATOX1,NM_004045
DDX54,NM_001111322
NLGN1,NM_001365923
DGLUCY,NM_001102366
SARS,NA
RPL7,NM_000971
DHRSX,NM_145177
PPCDC,NM_001301101
HSP90AA1,NM_001017963
ARL16,NM_001040025
SLC39A11,NM_001159770
FJX1,NM_014344
EML6,NM_001039753
SNHG8,NR_003584
SLC35A5,NM_001348905
CCT6A,NM_001009186
RCN1,NM_002901
C1orf122,NM_001142726
MCM4,NM_005914
FKBP1B,NM_001322963
THADA,NM_001083953
P3H2,NM_001134418
SEC61B,NM_006808
CISD3,NM_001136498
TMEM33,NM_018126
USP49,NM_001286554
UQCR10,NM_001003684
PEX5L,NM_001256750
ATP1A3,NM_001256213
ADIPOR1,NM_001290553
DLC1,NM_001164271
RPL36A,NM_001199972
TSGA10,NM_001349012
RBL1,NM_001323281
SLC25A44,NM_001135672
RYR2,NM_001035
SIVA1,NM_006427
JAKMIP1,NM_001099433
SCAMP5,NM_001178111
ADRB1,NM_000684
SLC8A3,NM_001130417
ANKRD30BL,NM_001024655
CENPJ,NM_018451
RND1,NM_014470
UQCRB,NM_001199975
RHOV,NM_133639
C22orf39,NM_001166242
PKNOX1,NM_001286258
ARPP19,NM_001306191
CCSER1,NM_001145065
ST6GALNAC3,NM_001160011
FBN1,NM_000138
DNMT3A,NM_001320892
VPS26B,NM_052875
SHC4,NM_203349
RPL8,NM_000973
SLBP,NM_001306074
XBP1,NM_001079539
B3GAT3,NM_001288721
GMDS,NM_001253846
GSK3A,NM_019884
ATP5MC2,NM_001002031
DKK3,NM_001018057
KCNQ3,NM_001204824
ZXDB,NM_007157
QDPR,NM_000320
B3GNT2,NM_001319075
ARHGAP26,NM_001135608
ZNF573,NM_001172689
PRKN,NM_004562
COX10,NM_001303
ALYREF,NM_005782
SUFU,NM_001178133
NOP9,NM_001286367
SLITRK2,NM_001144003
FXYD6,NM_001164831
ENOPH1,NM_001292017
EEF2,NM_001961
NRXN3,NM_001105250
MRPL40,NM_001318151
ZMAT2,NM_144723
NRF1,NM_001040110
CYC1,NM_001916
ILF2,NM_001267809
OXLD1,NM_001039842
SRPRB,NM_001379313
ORMDL3,NM_001320801
SPRED1,NM_152594
ATRNL1,NM_001276282
TSR2,NM_001346789
CDKN2D,NM_001800
TMEM109,NM_024092
PTPRK,NM_001135648
ATP5MD,NA
CNTN4,NM_001206955
CREG2,NM_153836
GPAA1,NM_003801
CCDC106,NM_001370467
MRPL34,NM_001382342
PPP1CC,NM_001244974
KBTBD12,NM_001370224
HIGD1A,NM_001099668
B4GALT7,NM_007255
SUPT3H,NM_001261823
MRPL43,NM_001308396
LSM4,NM_001252129
SYVN1,NM_032431
SMIM19,NM_001135674
PFDN5,NM_002624
DACT3,NM_001301046
RPL26,NM_000987
S100A6,NM_014624
CDC14B,NM_001077181
ARMCX5-GPRASP2,NM_001199818
ZNF770,NM_014106
PURB,NM_033224
LYSMD2,NM_001143917
RPL13A,NM_001270491
CHMP4B,NM_176812
DUSP2,NM_004418
PLCL1,NM_006226
CTSD,NM_001909
ALKBH5,NM_017758
NNAT,NM_001322802
RAD23A,NM_001270362
DYNLT3,NM_006520
NRG2,NM_001184935
SUMO2,NM_001005849
USP1,NM_001017415
TMED9,NM_017510
CCDC171,NM_001348002
COMMD8,NM_001329668
TMEM30A,NM_001143958
TSR3,NM_001001410
CARMIL1,NM_001173977
PNMA6A,NM_032882
ENDOD1,NM_015036
MCTP1,NM_001002796
UROD,NM_000374
COPS3,NM_001199125
CCDC127,NM_145265
ICMT,NM_012405
RPL36AL,NM_001001
NAA38,NM_001320924
SRRD,NM_001013694
SNX21,NM_001042632
PGRMC2,NM_006320
DDA1,NM_024050
EGLN2,NM_017555
WWOX,NM_001291997
TRPM2,NM_001001188
DDN,NM_015086
HNRNPK,NM_001318186
ADCK2,NM_052853
CX3CL1,NM_001304392
RPL38,NM_000999
ABHD14A,NM_015407
BAD,NM_004322
CCDC138,NM_001303105
SORCS3,NM_014978
STMN4,NM_001283053
STARD9,NM_020759
FNDC5,NM_001171940
KHDRBS2,NM_001350622
VPS18,NM_020857
WDR1,NM_005112
TMEM250,NM_001256526
C12orf49,NA
KCTD17,NM_001282684
DNAJC8,NM_014280
C14orf119,NM_017924
CAMK2N2,NM_033259
AKTIP,NM_001012398
FKBP5,NM_001145775
ADGRV1,NM_032119
PGRMC1,NM_001282621
MCU,NM_001270679
CACNA1C,NM_000719
TMEM251,NA
PCDH9,NM_001318372
SALL2,NM_001291446
TTYH1,NM_001005367
VPS4A,NM_013245
