GENE_SYMBOLS,refseq_ids
B4GALT7,NM_007255
PEG13,NR_144431
STAG1,NM_005862
CHGB,NM_001819
DSCAM,NM_001271534
MKLN1,NM_001145354
MAP6D1,NM_024871
FAM131A,NM_001171093
H3F3B,NA
PPP1R11,NM_021959
MAMDC2,NM_001347990
FAM222B,NM_001077498
UBE2S,NM_014501
BOD1,NM_001159651
PKM,NM_001206796
R3HDM2,NM_001330121
OMG,NM_002544
SELENOT,NM_016275
TRIB2,NM_021643
EVI5,NM_001308248
SYT13,NM_001247987
TOR1A,NM_000113
TNIK,NM_001161560
RPS28,NM_001031
UBE2V2,NM_003350
LARS2,NM_001368263
CCDC85B,NM_006848
STARD13,NM_001243466
GNB1,NM_001282538
KAT5,NM_001206833
SELENOH,NM_001321335
CCDC115,NM_001321118
GORASP1,NM_001278789
MEF2D,NM_001271629
GNAZ,NM_002073
POLE3,NM_001278255
SCAPER,NM_001145923
GRINA,NM_000837
HSDL1,NM_001146051
MSI2,NM_001322250
CGGBP1,NM_001008390
TOX4,NM_001303523
VKORC1,NM_001311311
DOCK3,NM_004947
ZBTB8OS,NM_001308135
C4orf3,NM_001001701
EIF4G2,NM_001042559
EPB41,NM_001166005
ANO6,NM_001025356
FARSA,NM_004461
TMEM30A,NM_001143958
NOP9,NM_001286367
AIG1,NM_001286587
POMGNT2,NM_032806
AP1S1,NM_001283
SPRYD3,NM_032840
IDH3B,NM_001258384
TMED9,NM_017510
CLSTN1,NM_001009566
TMEM271,NM_001362796
AP3M2,NM_001134296
ATG101,NM_001098673
GRM5,NM_000842
SCN2B,NM_004588
VPS25,NM_032353
SPRY2,NM_001318536
RPL3,NM_000967
C2CD3,NM_001286577
FN3KRP,NM_024619
B3GALT1,NM_020981
BPGM,NM_001293085
C11orf87,NM_207645
CCDC106,NM_001370467
BCL7B,NM_001197244
CCDC180,NM_001348010
JPT1,NM_001002032
FAM98A,NM_001304538
ZNF483,NM_001007169
GNG10,NM_001017998
RAD9A,NM_001243224
FAM120B,NM_001286379
SEC62,NM_003262
CDK5R2,NM_003936
ARPP19,NM_001306191
RPTOR,NM_001163034
SNED1,NM_001080437
DYNC1LI2,NM_001286157
TBCC,NM_003192
DUSP3,NM_004090
HMGA1,NM_001319077
LAMA3,NM_000227
DRAP1,NM_006442
C3orf80,NM_001168214
FAM193A,NM_001256666
TMEM250,NM_001256526
CSMD2,NM_001281956
BPTF,NM_004459
IDS,NM_000202
FTH1,NM_002032
RNASEK,NM_001004333
ARF4,NM_001660
CRADD,NM_001320099
PSMD3,NM_002809
LAMTOR1,NM_017907
ATXN7,NM_000333
ENOPH1,NM_001292017
RAB40B,NM_006822
SNTG1,NM_001287813
RNLS,NM_001031709
CHST2,NM_004267
HAX1,NM_001018837
DIS3L2,NM_001257281
TMEM33,NM_018126
AKAP5,NM_004857
ZNF91,NM_001300951
BAG5,NM_001015048
CNOT7,NM_001322087
EAF1,NM_033083
BTF3,NM_001037637
RAB14,NM_016322
HRAS,NM_001130442
PGM2L1,NM_173582
SMKR1,NM_001195243
TMEM178B,NM_001195278
ICMT,NM_012405
OCIAD1,NM_001079839
ATP1A1,NM_000701
BLOC1S2,NM_001001342
PELI3,NM_001098510
LRTM2,NM_001039029
DEXI,NM_014015
CARMIL1,NM_001173977
CCDC88A,NM_001135597
HERPUD1,NM_001010989
KCNJ9,NM_004983
LIN7A,NM_001324423
GSK3A,NM_019884
PSMG3,NM_001134340
EIF4G3,NM_001198801
NT5C3B,NM_052935
SORCS1,NM_001013031
ARL6IP1,NM_001313858
PCMT1,NM_001252049
SH3BGRL,NM_003022
PGRMC1,NM_001282621
GAB1,NM_002039
TMEM208,NM_001318217
SNX29,NM_001009607
COMMD1,NM_001321781
NCOA4,NM_001145260
ENPP5,NM_001290072
ATP6V0D1,NM_004691
HSBP1,NM_001537
GOT2,NM_001286220
PKN2,NM_001320707
LRRC49,NM_001199017
ASB1,NM_001040445
SSH2,NM_001282129
SCLT1,NM_001300897
ARHGEF17,NM_014786
C6orf120,NM_001029863
DGKB,NM_001350705
OTUD5,NM_001136157
THEM6,NM_001363000
DIRAS1,NM_145173
ST7L,NM_001308264
NCBP2AS2,NM_001355243
SURF2,NM_001278928
THRB,NM_000461
JAKMIP1,NM_001099433
SYT11,NM_152280
MRPS12,NM_021107
C22orf39,NM_001166242
TOMM5,NM_001001790
DUSP4,NM_001394
TOLLIP,NM_001318512
NRG3,NM_001010848
IRAK1BP1,NM_001010844
C1orf21,NM_030806
MRPS17,NM_015969
CNTNAP2,NM_014141
NPM3,NM_006993
IDE,NM_001165946
TMEM151B,NM_001039704
SMG6,NM_001170957
FXYD6,NM_001164831
FAM78B,NM_001017961
RHOBTB2,NM_001160036
KCTD17,NM_001282684
CNTNAP1,NM_003632
STOML2,NM_001287031
ILF3,NM_001137673
CREG2,NM_153836
KIAA1958,NM_001287036
PNMA8B,NM_020709
NCOA1,NM_001362950
SVIP,NM_001320340
SLC41A2,NM_001352169
C12orf49,NA
RBM41,NM_001171080
MACROD2,NM_001033087
CMAS,NM_018686
ARPC5,NM_001270439
CDC37,NM_007065
C1orf43,NM_001098616
CDH18,NM_001167667
PIANP,NM_001244014
FAM155A,NA
RNF180,NM_001113561
FRMD6,NM_001042481
FITM2,NM_001080472
RANBP6,NM_001243202
HNRNPUL2,NM_001079559
CHP1,NM_007236
LY6E,NM_001127213
HDX,NM_001177478
CTSB,NM_001317237
FAM89B,NM_001098784
MED13L,NM_015335
RNF141,NM_016422
XBP1,NM_001079539
FJX1,NM_014344
HDAC8,NM_001166418
TMEM35A,NM_021637
ALKBH5,NM_017758
UBXN6,NM_001171091
ACP1,NM_001040649
RPS19BP1,NM_194326
VAPB,NM_001195677
SYN3,NM_001135774
ZPR1,NM_001317086
IRGQ,NM_001007561
TOMM40L,NM_001286373
FKBP5,NM_001145775
RRM2B,NM_001172477
DLC1,NM_001164271
INPP4B,NM_001101669
SEL1L,NM_001244984
RFX7,NM_001368073
UBE2L6,NM_004223
SPRED1,NM_152594
RBMS3,NM_001003792
SLC9A9,NM_173653
KIF3C,NM_002254
SPOCK1,NM_004598
WWOX,NM_001291997
SYNGR1,NM_004711
NRXN1,NM_001135659
HMGN4,NM_006353
APMAP,NM_020531
CCT6A,NM_001009186
SPINT2,NM_001166103
FRMD5,NM_001286490
PIP4P1,NM_001100814
RHOV,NM_133639
SLITRK1,NM_001281503
TMED10,NM_006827
NEFM,NM_001105541
DIRAS2,NM_017594
PACS1,NM_018026
DYM,NM_001353210
KIZ,NM_001163022
TMEM14A,NM_014051
SOD2,NM_000636
FBXO45,NM_001105573
RAD23B,NM_001244713
B3GNT2,NM_001319075
C9orf16,NA
PRH1,NM_001291314
USP46,NM_001134223
SYVN1,NM_032431
RPLP0,NM_001002
DSTN,NM_001011546
MDGA2,NM_001113498
CTSF,NM_003793
CX3CL1,NM_001304392
CTNND2,NM_001288715
DST,NM_001144769
HSPA12A,NM_001330164
RHOB,NM_004040
TPST1,NM_003596
UBE2QL1,NM_001145161
SLBP,NM_001306074
VPS35,NM_018206
EIF6,NM_001267810
RPL7A,NM_000972
TVP23C,NM_001135036
AGAP1,NM_001037131
SHC4,NM_203349
ST3GAL6,NM_001271142
MADD,NM_001135943
UHMK1,NM_001184763
L3MBTL2,NM_001003689
C5orf24,NM_001135586
DCTN1,NM_001135040
ZFAND5,NM_001102420
CDK8,NM_001260
CADPS,NM_003716
C17orf58,NM_001382359
DHRSX,NM_145177
ANK2,NM_001127493
SLC39A6,NM_001099406
MAGEH1,NM_014061
ZNF428,NM_182498
TMEM121,NM_001331238
DGLUCY,NM_001102366
SLC35E3,NM_001354997
SUPT4H1,NM_003168
GPR12,NM_005288
TBC1D1,NM_001253912
PDE10A,NM_001130690
CTIF,NM_001142397
TOMM70,NM_014820
ERH,NM_004450
CACNA1A,NM_000068
TAFA1,NM_001252216
FNBP1,NM_001363755
QDPR,NM_000320
PRDX3,NM_001302272
PNMA8C,NM_001386793
USP1,NM_001017415
COX10,NM_001303
SNHG32,NM_001040437
CCDC7,NM_001026383
BCAP31,NM_001139441
NCKIPSD,NM_016453
PPP2CB,NM_001009552
PYCR2,NM_001271681
FGF12,NM_001377292
PRICKLE1,NM_001144881
FAM171A1,NM_001010924
SMYD3,NM_001167740
ADGRB3,NM_001704
RUNDC1,NM_001321381
TSPAN5,NM_005723
NGRN,NM_001033088
RBL1,NM_001323281
GPRASP2,NM_001004051
IGF1R,NM_000875
SUMO3,NM_001286416
SPATA5,NM_001317799
ATP6V1C1,NM_001007254
KBTBD12,NM_001370224
XRN1,NM_001042604
YWHAQ,NM_006826
CDK20,NM_001039803
EFNA5,NM_001410773
H2AFZ,NA
KCNAB2,NM_001199860
ABL1,NM_005157
PPCDC,NM_001301101
PAG1,NM_001007549
ANO4,NM_001286615
PPP1R16B,NM_001172735
SLC1A6,NM_001272087
ABLIM1,NM_001003407
SH2D5,NM_001103160
GLCCI1,NM_138426
CAMKV,NM_001320147
VPS18,NM_020857
MCRIP1,NM_001093767
SF1,NM_001178030
ILF2,NM_001267809
KLHL22,NM_032775
LRFN5,NM_001330106
RPL41,NM_001035267
MKKS,NM_018848
CISD3,NM_001136498
ADPRHL2,NA
KMO,NM_001410944
ISCA1,NM_030940
ELP4,NM_001288725
SLCO3A1,NM_001145044
NALCN,NM_001350748
GZF1,NM_001317012
RCN2,NM_001271837
ZNF138,NM_001160183
UNC79,NM_001346218
SLC39A3,NM_144564
ST6GALNAC5,NM_001320273
ANKRD36C,NM_001010914
VPS13C,NM_001018088
LAMP5,NM_001199897
HAPLN4,NM_023002
SLC9A6,NM_001042537
ZNF770,NM_014106
MAP1LC3B,NM_022818
SNAPC5,NM_001329613
BCKDK,NM_001122957
KIF1BP,NA
HSP90AA1,NM_001017963
ASCC3,NM_001284271
SLC22A15,NM_018420
RPS2,NM_002952
NUCB1,NM_006184
NBEA,NM_001204197
TRAPPC4,NM_001318486
CHRNB2,NM_000748
RPAP2,NM_024813
GRPEL2,NM_152407
CDKN2D,NM_001800
ADIPOR1,NM_001290553
STMN4,NM_001283053
TCF12,NM_001306219
PRKN,NM_004562
NDRG4,NM_001130487
CFL2,NM_001243645
IER5,NM_016545
MIPOL1,NM_001195296
ETS2,NM_001256295
SPTBN4,NM_020971
C20orf27,NA
FNDC5,NM_001171940
HK1,NM_000188
PPP2R2B,NM_001271899
JAKMIP3,NM_001104947
FAF1,NM_007051
CUX2,NM_001370598
RPS6KA5,NM_001322227
ARF3,NM_001412914
ROGDI,NM_024589
ATP8A2,NM_001313741
ZEB1,NM_001128128
POLR2C,NM_002694
KCNMA1,NM_001014797
THAP5,NM_001130475
TMEM183A,NM_001322955
RNF112,NM_007148
EEF2,NM_001961
TBC1D5,NM_001134380
HDDC3,NM_001286451
ANTXR1,NM_001410840
HSD11B1L,NM_001267868
APBA1,NM_001163
TSPAN7,NM_004615
FMN2,NM_001305424
TFDP2,NM_001178138
ABCC1,NM_004996
AGO3,NM_024852
COPS3,NM_001199125
SCAMP5,NM_001178111
CAND1,NM_001329674
SGTB,NM_019072
SEZ6L2,NM_001114099
PRR13,NM_001005354
KCTD2,NM_015353
JMJD1C,NM_001282948
RTN3,NM_001265589
STEAP2,NM_001040665
HEIH,NR_045680
EXOC6B,NM_001321729
PCSK2,NM_001201528
SLC38A6,NM_001172702
CELSR2,NM_001408
BASP1,NM_001271606
ARF1,NM_001024226
NFS1,NM_001198989
MCM4,NM_005914
JAK2,NM_001322194
DKK3,NM_001018057
RORA,NM_002943
GDA,NM_001242505
ATP1B1,NM_001001787
CADPS2,NM_001009571
TBCK,NM_001163435
EMC1,NM_001271427
C1orf115,NM_024709
CD2BP2,NM_001243646
LANCL1,NM_001136574
FARS2,NM_001318872
LRCH1,NM_001164211
MANBAL,NM_001003897
SLC25A4,NM_001151
MOB4,NM_001100819
ACACA,NM_000664
ZCCHC7,NM_001289119
OTUD7A,NM_001329907
HTR5A,NM_024012
CHSY3,NM_175856
CFAP46,NM_001200049
NDUFAF4,NM_014165
ODC1,NM_001287188
KAZN,NM_001017999
EXOC8,NM_175876
HTR1E,NM_000865
DDX54,NM_001111322
MFSD4A,NM_181644
POLE4,NM_019896
FKBP1B,NM_001322963
CEP295,NM_033395
MGST2,NM_001204366
SNAP47,NM_001323930
SRRM3,NM_001039212
COA8,NM_001302652
CNNM2,NM_017649
MARCH11,NA
NIFK,NM_032390
TMSB10,NM_021103
PIGX,NM_001166304
PMM1,NM_002676
NSD1,NM_001365684
FBXW5,NM_018998
UBE2M,NM_003969
BSN,NM_003458
FBN1,NM_000138
SH3GLB2,NM_001287045
NR6A1,NM_001278546
CANX,NM_001024649
CSMD3,NM_001363185
RESF1,NM_018169
ZNF277,NM_021994
MEPCE,NM_001194990
EGLN2,NM_017555
EMSY,NM_001300942
RAB11FIP5,NM_001371272
AARS,NA
PSMD7,NM_002811
OSBPL6,NM_001201480
SSR2,NM_003145
KCNB2,NM_004770
TIMM10B,NM_012192
ARFIP2,NM_001242854
SPCS3,NM_021928
NAP1L2,NM_021963
PPP1CC,NM_001244974
RPRML,NM_203400
PANTR1,NR_037883
SRP72,NM_001267722
MRPL10,NM_145255
ADGRB2,NM_001294335
SLC22A17,NM_001289050
CCDC184,NM_001013635
ZSWIM5,NM_020883
SHANK2,NM_001379226
MAGEE1,NM_020932
C11orf80,NM_001302084
FAM161B,NM_152445
LDHA,NM_001135239
MARK1,NM_001286124
MRPL19,NM_014763
SNX21,NM_001042632
CBX7,NM_001346743
MFSD3,NM_138431
RAC1,NM_006908
WIPF3,NM_001080529
DNAJC8,NM_014280
NOMO1,NM_014287
CCND2,NM_001759
ORMDL3,NM_001320801
DEDD2,NM_001270614
SYF2,NM_015484
GNL1,NM_005275
USP47,NM_001282659
ARL6IP4,NM_001002251
STBD1,NM_003943
LRATD1,NM_001291410
SOS1,NM_001382394
LMF1,NM_001352017
MRPS7,NM_015971
MAP1B,NM_001324255
ABHD14A,NM_015407
SERF2,NM_001018108
TCEAL8,NM_001006684
PRKCE,NM_005400
VPS13B,NM_015243
LRRTM3,NM_178011
CCNDBP1,NM_012142
CYFIP2,NM_001037332
FBXL16,NM_153350
ALDH1B1,NM_000692
MCF2L2,NM_015078
PEF1,NM_001359651
PCDH8,NM_002590
HIGD1A,NM_001099668
PFKM,NM_000289
GDPD1,NM_001165993
EIF4B,NM_001300821
NME3,NM_002513
SLC8A1,NM_001112800
ZCCHC14,NM_015144
POLR3H,NM_001018050
ERC1,NM_001301248
SRPRB,NM_001379313
RNF216,NM_001377156
DLGAP2,NM_001277161
WDR70,NM_001345998
INTS5,NM_030628
ENO1,NM_001201483
JAM3,NM_001205329
MAGI3,NM_001142782
VWA8,NM_001009814
MBTD1,NM_017643
PSMD2,NM_001278708
ANTKMT,NM_001271285
RCOR2,NM_001363648
TTC9B,NM_152479
FBXO42,NM_018994
SDCCAG8,NM_001350246
LARP1B,NM_001278604
SRP68,NM_001260502
PRNP,NM_000311
PDE4D,NM_001104631
DNAJA2,NM_005880
MPC2,NM_001143674
LDB2,NM_001130834
HMGN1,NM_004965
MFSD5,NM_001170790
C15orf61,NM_001143936
KLF12,NM_001400136
NFKB1,NM_001165412
TMEM219,NM_001083613
GPX4,NM_001039847
KRAS,NM_001369786
GALNT17,NM_022479
PSMD12,NM_001316341
SHPRH,NM_001042683
PNCK,NM_001039582
TRPC5,NM_012471
CTDNEP1,NM_001143775
SF3A1,NM_001005409
C12orf76,NM_001389625
NUDT15,NM_001304745
ADCK2,NM_052853
RNF5,NM_006913
RPS27,NM_001030
ANKRD30BL,NM_001024655
COMMD9,NM_001101653
PACSIN1,NM_001199583
CA3,NM_005181
MBD1,NM_001204136
WARS,NA
PDAP1,NM_014891
ZHX3,NM_001384315
TRAF3,NM_001199427
DZIP1,NM_014934
GDE1,NM_001324066
MAFK,NM_002360
EIF5A2,NM_020390
FYTTD1,NM_001011537
PTPRJ,NM_001098503
RLIM,NM_016120
RBM15B,NM_013286
BEX3,NM_001282674
TSR3,NM_001001410
RPL18A,NM_000980
CLIP1,NM_001247997
FTL,NM_000146
SPOCK3,NM_001040159
CAPN1,NM_001198868
NCBP2,NM_001042540
ADRB1,NM_000684
RPLP2,NM_001004
TANGO6,NM_024562
ARMCX5-GPRASP2,NM_001199818
ATMIN,NM_001300728
CHCHD7,NM_001011667
C2orf69,NM_153689
FIBP,NM_004214
IMP4,NM_001320304
TTC28,NM_001145418
DCTN5,NM_001199011
NUBP2,NM_001284501
TMSB4X,NM_021109
CUEDC2,NM_024040
RALGAPA2,NM_020343
BBS9,NM_001033604
TNR,NM_001328635
ZMAT2,NM_144723
SGIP1,NM_001308203
SUMO1,NM_001005781
TMEM70,NM_001040613
PLPP6,NM_203453
PKNOX1,NM_001286258
TCP1,NM_001008897
KAT2B,NM_003884
EXT1,NM_000127
HIVEP3,NM_001127714
FAM174C,NM_017914
KLF6,NM_001008490
RAB11A,NM_001206836
BEX5,NM_001012978
BLCAP,NM_001167820
OLFM3,NM_001288821
MRPS2,NM_001371401
IMPAD1,NA
CSDE1,NM_001007553
TOMM22,NM_020243
TMEM158,NM_015444
AMD1,NM_001033059
TTC26,NA
SLITRK2,NM_001144003
NPTN-IT1,NR_103844
MUL1,NM_024544
PHF21A,NM_001101802
ATP6V0C,NM_001198569
PNMA6A,NM_032882
MORF4L1,NM_001265603
SYNGR3,NM_004209
LSAMP,NM_001318915
NUP50-DT,NR_038956
NLGN1,NM_001365923
ECHS1,NM_004092
SNU13,NM_001003796
LYNX1,NM_001356370
KEAP1,NM_012289
ALYREF,NM_005782
FAM13A,NM_001015045
MRPL35,NM_001363782
ARHGAP26,NM_001135608
CASTOR3,NA
DNMT3A,NM_001320892
RPL29,NM_000992
CACYBP,NM_001007214
RASL10A,NM_001007279
SSTR3,NM_001051
TMEM59,NM_001305043
MRTFA,NM_001282660
VPS13A,NM_001018037
ITGA9,NM_002207
UQCRH,NM_001297565
GPR137,NM_001170726
PTPRK,NM_001135648
