GENE_SYMBOLS,refseq_ids
PKNOX1,NM_001286258
NDUFA13,NM_015965
SMIM26,NM_001348957
SERBP1,NM_001018067
HPS6,NM_024747
ARHGEF6,NM_001306177
CHMP4B,NM_176812
TMEM126A,NM_001244735
DIRC3,NR_026597
TMEM251,NA
RPL6,NM_000970
RPL7L1,NM_001366481
GPAA1,NM_003801
MRPL54,NM_172251
SSTR1,NM_001049
TRAPPC2L,NM_001318524
MCM4,NM_005914
SLIRP,NM_001267863
ZNF12,NM_006956
CLEC16A,NM_001243403
BICDL1,NM_001367886
CDH12,NM_001317227
CDKN2D,NM_001800
RANBP17,NM_022897
ZSCAN5A,NM_001322061
PPCDC,NM_001301101
TSPAN31,NM_001330168
KBTBD12,NM_001370224
XBP1,NM_001079539
CNTLN,NM_001114395
CCT6A,NM_001009186
SNED1,NM_001080437
SVBP,NM_199342
ADIPOR1,NM_001290553
NDUFA6,NM_002490
DDIT3,NM_001195053
VWC2L,NM_001080500
FAM156A,NM_001242489
DDN,NM_015086
HCN1,NM_021072
ZCWPW2,NM_001040432
NR1D2,NM_001145425
NABP2,NM_024068
ARHGAP18,NM_033515
TSPYL5,NM_033512
RND1,NM_014470
SMIM15,NM_001048249
ZNF609,NM_015042
ARPP19,NM_001306191
GSKIP,NM_001271904
SPATA5,NM_001317799
LPL,NM_000237
PRKN,NM_004562
TSHZ1,NM_001308210
SURF6,NM_001278942
FAM241B,NM_145306
LRRTM1,NM_178839
DLC1,NM_001164271
C8orf33,NM_023080
DISP1,NM_001350630
PPP1R3F,NM_001184745
SNX21,NM_001042632
PRELID1,NM_001271828
ZDHHC22,NM_001364172
GET3,NM_001371488
RPS8,NM_001012
RACK1,NM_006098
TRIAP1,NM_016399
RITA1,NM_001286215
MED10,NM_032286
ILF2,NM_001267809
PNMA6A,NM_032882
ADCK2,NM_052853
DUSP28,NM_001033575
ATP6V0C,NM_001198569
ATP5MC3,NM_001002256
ARL4D,NM_001661
FXYD6,NM_001164831
ST8SIA1,NM_001304450
UBL5,NM_001048241
RNPC3,NM_017619
GSK3A,NM_019884
C22orf39,NM_001166242
GRK5,NM_005308
KDELR2,NM_001100603
EIF4G1,NM_001194946
HDAC9,NM_001204144
C6orf226,NM_001008739
HMGCLL1,NM_001042406
STMN4,NM_001283053
RPL37A,NM_000998
RNF187,NM_001010858
WWOX,NM_001291997
PEF1,NM_001359651
CIAO2B,NM_016062
MAFK,NM_002360
MAP7D1,NM_001286365
ITM2A,NM_001171581
MRTO4,NM_016183
ISCA2,NM_001272007
ARMCX5-GPRASP2,NM_001199818
ZNF576,NM_001145347
SFI1,NM_001007467
NDUFB1,NM_004545
HINT1,NM_005340
NIP7,NM_001199434
BEND7,NM_001100912
CLPP,NM_006012
PACRG,NM_001080378
KCTD17,NM_001282684
ANO4,NM_001286615
SCGB2B2,NM_001025591
EXOC8,NM_175876
CBX7,NM_001346743
TSTD1,NM_001113205
CREG2,NM_153836
NDUFB10,NM_004548
RAB5C,NM_001252039
GRPEL1,NM_025196
FJX1,NM_014344
QRICH2,NM_001388453
TCP1,NM_001008897
NF2,NM_000268
MAS1,NM_001366704
MIDN,NM_001388306
PDZRN3,NM_001303139
SPCS3,NM_021928
MLXIPL,NM_032951
B4GALT3,NM_001199873
MVB12B,NM_001011703
ZNF770,NM_014106
KCTD2,NM_015353
ATP1B1,NM_001001787
ABHD14A,NM_015407
C1orf115,NM_024709
YIPF5,NM_001024947
RBFOX3,NM_001025448
P4HB,NM_000918
POLE4,NM_019896
HNRNPA1,NM_002136
TFPT,NM_001321792
B3GNT2,NM_001319075
RIMS3,NM_014747
LAMTOR3,NM_001243736
PPP1CC,NM_001244974
PIGH,NM_001363694
POP7,NM_005837
DNPH1,NM_006443
GRIK2,NM_001166247
RPS17,NM_001021
RPL26L1,NM_001317980
DLEU2L,NR_002771
JAKMIP1,NM_001099433
NRG1,NM_001159995
GRID1,NM_017551
FAM217B,NM_001190826
EFCAB2,NM_001143943
BACH2,NM_001170794
CEP152,NM_001194998
GNL3,NM_014366
CD2BP2,NM_001243646
TTC27,NM_001193509
HEY1,NM_001040708
YWHAB,NM_003404
NAA60,NM_001083600
LAGE3,NM_006014
CARMIL1,NM_001173977
ALKBH5,NM_017758
RNF7,NM_001201370
CTBP2,NM_001083914
KCTD12,NM_138444
USP1,NM_001017415
MRPL10,NM_145255
LSM3,NM_014463
MCRIP1,NM_001093767
R3HCC1,NM_001136108
TMEM59L,NM_012109
VPS18,NM_020857
MICOS13,NM_001308240
CCDC106,NM_001370467
RHBDD1,NM_001167608
RRAS2,NM_001102669
SNRPG,NM_001317165
C4orf48,NM_001141936
CUX2,NM_001370598
TUBGCP4,NM_001286414
TMTC1,NM_001193451
TAFA1,NM_001252216
KIAA1191,NM_001079684
FNDC5,NM_001171940
PLK2,NM_001252226
DENND1B,NM_001142795
PCSK1,NM_000439
CSTF2T,NM_015235
ADCYAP1,NM_001099733
PHKA2,NM_000292
DPM2,NM_001378436
RPL22L1,NM_001099645
HPCAL4,NM_001282396
EMC4,NM_001286420
FAM189A1,NA
HMGN2,NM_005517
ENO1,NM_001201483
RPS12,NM_001016
SYVN1,NM_032431
DUSP7,NM_001947
EPN1,NM_001130071
HTR5A,NM_024012
ZEB1,NM_001128128
ARL4A,NM_001037164
PNCK,NM_001039582
RALGPS1,NM_001190728
DSCAML1,NM_001367904
PPCS,NM_001077447
PDE3B,NM_000922
C12orf57,NM_001301834
RPA2,NM_001286076
MRPL57,NM_024026
ZNF675,NM_138330
HSPA13,NM_006948
KEAP1,NM_012289
PRPF4,NM_001244926
DNAJA1,NM_001314039
KIAA1143,NM_001320334
SPRY1,NM_001258038
DEK,NM_001134709
HOPX,NM_001145459
CAMKMT,NM_024766
RPL5,NM_000969
GTF3C6,NM_138408
REX1BD,NM_001100418
APEH,NM_001640
KCNQ1OT1,NR_002728
TBC1D4,NM_001286658
ATP5F1E,NM_006886
YWHAE,NM_006761
MRPS18A,NM_001193343
PHACTR2,NM_001100164
BEX3,NM_001282674
CHCHD5,NM_001304353
TMEM33,NM_018126
PGRMC1,NM_001282621
LAMTOR2,NM_001145264
XRCC6,NM_001288976
CD164,NM_001142401
CCDC146,NM_020879
PIN1,NM_006221
NDUFB2,NM_004546
PRKD1,NM_001330069
GCHFR,NM_005258
SLBP,NM_001306074
FUNDC1,NM_173794
CAMK1,NM_003656
ZNF680,NM_001130022
FSCN1,NM_003088
CERS4,NM_024552
ITGA9,NM_002207
MIEN1,NM_001330206
IFI27L2,NM_032036
PSME4,NM_014614
RASL10A,NM_001007279
DUSP2,NM_004418
RAB11A,NM_001206836
RBM15B,NM_013286
SH3RF3,NM_001099289
NOP9,NM_001286367
NDUFS5,NM_001184979
DNM2,NM_001005360
B4GALT7,NM_007255
VSTM2A,NM_001301009
NUCB1,NM_006184
RRAGC,NM_001271851
DCTPP1,NM_024096
COX7A2,NM_001366292
PCBP3,NM_001130141
SLIT2,NM_001289135
TRIR,NM_001329738
FKBP5,NM_001145775
ADGRB2,NM_001294335
RNASEH1,NM_001286834
MAN2A1,NM_002372
CLYBL,NM_001393355
BEX2,NM_001168399
TMED9,NM_017510
GGCT,NM_001199815
LYNX1,NM_001356370
NDRG1,NM_001135242
PCP4,NM_006198
NDUFA4,NM_002489
JAK2,NM_001322194
RPGR,NM_000328
LRP1B,NM_018557
SPOCK3,NM_001040159
SLC25A44,NM_001135672
HSPA8,NM_006597
GYS1,NM_001161587
GAB2,NM_012296
FBXL15,NM_001387294
LINGO2,NM_001258282
C20orf27,NA
TUFM,NM_001365360
RBL1,NM_001323281
BCKDHB,NM_000056
MYL6,NM_021019
RPS6,NM_001010
NDUFS6,NM_004553
SNAPC2,NM_003083
EGR1,NM_001964
SLC35A4,NM_001394034
DYNLT3,NM_006520
PRDX3,NM_001302272
NHP2,NM_001034833
NOL7,NM_001317724
IFNAR2,NM_000874
CDCA5,NM_080668
GNG3,NM_012202
AKAP5,NM_004857
ARL4C,NM_001282431
EEF1AKNMT,NA
FAM161B,NM_152445
CA13,NM_198584
POLR3K,NM_016310
BAX,NM_001291428
ADK,NM_001123
DYSF,NM_001130455
IMMP2L,NM_001244606
DEDD2,NM_001270614
SURF1,NM_001280787
ARHGDIG,NM_001176
MYO9B,NM_001130065
GLRX2,NM_001243399
CANX,NM_001024649
PYCR2,NM_001271681
RPP25L,NM_148178
C15orf61,NM_001143936
ATF4,NM_001675
VASH1,NM_014909
NDUFB3,NM_001257102
TIMM8A,NM_001145951
MAGEE1,NM_020932
CDON,NM_001243597
PHPT1,NM_001135860
ICMT,NM_012405
KTI12,NM_138417
TMEM30A,NM_001143958
TMEM17,NM_198276
PMVK,NM_001323011
MEA1,NM_001318942
SSTR3,NM_001051
SLC39A6,NM_001099406
VXN,NM_152765
NEFM,NM_001105541
PLPP6,NM_203453
PTP4A2,NM_001195100
POP4,NM_006627
FABP7,NM_001319039
C14orf132,NM_001252507
MRPL24,NM_024540
TMEM163,NM_030923
MROH1,NM_001099280
PES1,NM_001243225
NELL1,NM_001288713
SMIM10L1,NM_001271592
COX8A,NM_004074
SGCD,NM_000337
MUL1,NM_024544
ZBTB22,NM_001145338
RILP,NM_031430
POLR2L,NM_021128
CA11,NM_001217
TUBA1A,NM_001270399
ZBTB6,NM_006626
ARHGAP22,NM_001256024
NACA,NM_001113201
HTR1E,NM_000865
PVT1,NR_003367
SNU13,NM_001003796
PRUNE2,NM_001308047
ATXN7L3B,NM_001136262
NIF3L1,NM_001136039
CHRNB2,NM_000748
ATP5MC1,NM_001002027
IDI1,NM_001317955
CNP,NM_001330216
ANKRD7,NM_001077708
COX5B,NM_001862
PCBD1,NM_000281
TTC14,NM_001042601
SNHG6,NR_002599
PFDN2,NM_012394
C12orf29,NM_001009894
LDOC1,NM_012317
ANKRD18B,NM_001013728
NDUFA7,NM_005001
GPR88,NM_022049
CWC15,NM_001363371
TRAPPC4,NM_001318486
TMEM250,NM_001256526
PIANP,NM_001244014
PLXDC2,NM_001282736
BCL2L2-PABPN1,NM_001199864
UNC5C,NM_003728
SLC39A3,NM_144564
ZFP1,NM_001318469
NDUFA8,NM_001318195
SEC61G,NM_001012456
MRFAP1L1,NM_152301
CALM1,NM_001166106
SPESP1,NM_145658
COA7,NM_023077
RPS10-NUDT3,NM_001202470
PNRC1,NM_006813
TEF,NM_001145398
PMEPA1,NM_001255976
CHCHD4,NM_001098502
GPR12,NM_005288
ABHD3,NM_001308256
TTC9,NM_015351
GPANK1,NM_001199237
PIR,NM_001018109
MESP1,NM_018670
BCL7C,NM_001286526
RAC1,NM_006908
ZNF593,NM_015871
USP40,NM_001365479
MIEF2,NM_001144900
SOWAHA,NM_175873
HIC2,NM_015094
MRPL30,NM_016503
COA4,NM_016565
SUMO3,NM_001286416
STBD1,NM_003943
PET100,NM_001171155
MAMDC2,NM_001347990
TMEM54,NM_001329722
RARB,NM_000965
USP45,NM_001080481
AMPD2,NM_001257361
RRS1,NM_015169
SLC7A4,NM_004173
PPA1,NM_021129
ATP5F1B,NM_001686
FBXO45,NM_001105573
FUT1,NM_000148
TRMT61A,NM_152307
DNA2,NM_001080449
ZFAS1,NR_003604
RNF26,NM_032015
NDUFA1,NM_004541
FARP2,NM_001282983
SCG5,NM_001144757
VPS35,NM_018206
GTF2F1,NM_002096
TMEM14C,NM_001165258
ZKSCAN8,NM_001278119
PSRC1,NM_001005290
COPS6,NM_006833
GADD45GIP1,NM_052850
RIC8A,NM_001286134
KIRREL3,NM_001161707
ENPP6,NM_153343
TMEM132C,NM_001136103
JAGN1,NM_001363890
SLC30A1,NM_021194
YKT6,NM_001363678
ATP5ME,NM_007100
IGFBP6,NM_002178
GAS1RR,NR_049794
PCDH8,NM_002590
DYNLL1,NM_001037494
LAMTOR4,NM_001008395
NOP10,NM_018648
ELOF1,NM_001363673
DNAL4,NM_005740
TMEM70,NM_001040613
PFDN6,NM_001185181
ABCA7,NM_019112
HECW1-IT1,NR_135295
C12orf10,NA
MRPL50,NM_019051
HIBADH,NM_152740
PRMT3,NM_001145166
MAPK3,NM_001040056
TMEM256,NM_152766
GRASP,NA
RPL4,NM_000968
OCEL1,NM_024578
TLL2,NM_012465
ANKS1A,NM_015245
IRAK1,NM_001025242
APRT,NM_000485
HNRNPUL2,NM_001079559
ZNHIT2,NM_014205
PHAX,NM_032177
FAM50B,NM_012135
TXNDC17,NM_032731
LRRC59,NM_018509
VWC2,NM_198570
BEX1,NM_018476
KCNJ4,NM_004981
MRPL14,NM_001318767
ZNF488,NM_001346932
NME3,NM_002513
PRR16,NM_001300783
COL19A1,NM_001858
ALKBH4,NM_017621
TMEM158,NM_015444
GPKOW,NM_015698
SLC10A7,NM_001029998
TMEM205,NM_001145416
PMM2,NM_000303
KCNJ11,NM_000525
YRDC,NM_024640
EHBP1L1,NM_001099409
LHFPL6,NM_005780
ZNF487,NM_001355444
DANCR,NR_024031
PAQR4,NM_001284511
RHNO1,NM_001252499
EFNB3,NM_001406
CEBPA,NM_001285829
GORASP1,NM_001278789
FAM122A,NA
SNAP47,NM_001323930
DGCR6L,NM_033257
PTRHD1,NM_001013663
SPAG16,NM_001025436
ATP5IF1,NM_016311
CNIH3,NM_001322302
FANK1,NM_001350939
MAMLD1,NM_001177465
INTS5,NM_030628
PPP2CB,NM_001009552
MFSD5,NM_001170790
FAP,NM_001291807
HS6ST2,NM_001077188
OSTC,NM_001267817
GAS2,NM_001143830
SOX5,NM_001261414
ELOB,NM_007108
CLSTN2,NM_022131
EFNA3,NM_004952
ZXDB,NM_007157
ZFAND5,NM_001102420
CAPNS1,NM_001003962
ATMIN,NM_001300728
USP2,NM_001243759
MRM3,NM_001317947
STARD13,NM_001243466
DNASE2,NM_001375
TJP2,NM_001170414
PSMC5,NM_001199163
WDR1,NM_005112
ADPRHL2,NA
CSTB,NM_000100
NOMO1,NM_014287
NPTX2,NM_002523
NADSYN1,NM_018161
DOLPP1,NM_001135917
RAC3,NM_001316307
CDK20,NM_001039803
ZNF516,NM_014643
TPCN2,NM_139075
BORCS6,NM_017622
KMO,NM_001410944
SOSTDC1,NM_015464
TGFBR3L,NM_001195259
TAFA2,NM_178539
RNF181,NM_016494
ATP7B,NM_000053
SLC35F1,NM_001029858
EMB,NM_198449
DCTN3,NM_001281425
CNTN3,NM_001393376
DNAJA2,NM_005880
TICAM2,NM_021649
GBE1,NM_000158
TOX,NM_014729
EAF2,NM_001320041
CDKN1B,NM_004064
TIMM17B,NM_001167947
EI24,NM_001007277
LRRC73,NM_001012974
SLC25A24,NM_013386
CCDC107,NM_001195200
TMEM240,NM_001114748
CCT4,NM_001256721
ARID3A,NM_005224
LGALSL,NM_014181
RTL10,NM_024627
HIGD2A,NM_138820
MISP3,NM_001291291
FGF14-IT1,NR_036486
EXOSC5,NM_020158
ACP6,NM_001323625
ANKRD34A,NM_001039888
KLC2,NM_001134774
IMP3,NM_018285
ESRRG,NM_001134285
C5orf24,NM_001135586
COMMD3,NM_012071
PELO,NM_015946
UBA52,NM_001033930
KCND2,NM_012281
HHAT,NM_001122834
ZNF804B,NM_181646
MPG,NM_001015052
SAMD4A,NM_001161576
GPRASP2,NM_001004051
MAP1LC3B,NM_022818
TMEM131L,NM_001131007
ZFHX2,NM_033400
SHANK1,NM_016148
IGSF10,NM_001178145
HIST3H2A,NA
CIRBP,NM_001280
SLC25A3,NM_002635
AMD1,NM_001033059
CCNG2,NM_004354
LSM2,NM_021177
NDUFB8,NM_001284367
ARSK,NM_198150
UHMK1,NM_001184763
MRPS2,NM_001371401
NBL1,NM_001204084
TMEM232,NM_001039763
MRPL36,NM_032479
SLC1A6,NM_001272087
CFAP410,NM_001271440
PTPMT1,NM_001143984
SAXO2,NM_001008226
ABCF1,NM_001025091
BSCL2,NM_001122955
FBXL16,NM_153350
KLHL29,NM_025067
KCNA5,NM_002234
MRM2,NM_013393
NIFK,NM_032390
STOML1,NM_001256672
EGR2,NM_000399
SRP14,NM_001309434
ELOVL7,NM_001104558
TCERG1L,NM_174937
NOP16,NM_001256539
TCEAL2,NM_080390
TMED7,NM_181836
SMIM27,NM_001349118
CADPS2,NM_001009571
PFAS,NM_012393
AIP,NM_001302959
ZFAND2B,NM_001270998
PPARG,NM_001330615
SNHG22,NR_117096
SCO2,NM_001169109
SNRPB2,NM_003092
PHLDA3,NM_012396
C11orf95,NA
C11orf68,NM_001135635
TIMP2,NM_003255
CFL1,NM_005507
TKFC,NM_001351976
TXN,NM_001244938
MARCH9,NA
CCDC39,NM_181426
TSHZ2,NM_001193421
AFF2,NM_001169122
CENPB,NM_001810
NEDD9,NM_001142393
JHY,NM_001363087
AMIGO1,NM_020703
CACYBP,NM_001007214
CUX1,NM_001202543
BANF1,NM_001143985
ILF3-DT,NM_203300
ZFAND2A,NM_001365381
EID1,NM_014335
LAMA2,NM_000426
POLR2J,NM_001371100
ZNF747,NM_001305018
MARCKS,NM_002356
ADTRP,NM_001143948
TSTA3,NA
ANKRD9,NM_001348651
PDE7B,NM_018945
CKB,NM_001362531
ARL6IP1,NM_001313858
PTMA,NM_001099285
MID2,NM_001382751
CYP26B1,NM_001277742
ZSCAN18,NM_001145542
EIF3I,NM_001394168
MRPL17,NM_022061
GRM4,NM_000841
RPS20,NM_001023
GADD45A,NM_001199741
MRPS18C,NM_001297767
PRNP,NM_000311
GCSH,NM_004483
BYSL,NM_004053
ATXN1L,NM_001137675
SELENOK,NM_021237
ARF1,NM_001024226
POLD2,NM_001127218
ZMYND8,NM_001281769
ZNF436,NM_001077195
LRRC66,NM_001024611
ZNF511,NM_145806
MRPS10,NM_018141
NDUFB7,NM_004146
CCT7,NM_001009570
TMEM60,NM_032936
LENG1,NM_024316
RAP2B,NM_002886
GALNT14,NM_001253826
YIPF3,NM_015388
MSRB1,NM_001382264
CPEB2-DT,NR_038857
SLC39A1,NM_001271957
FKBP1A,NM_000801
EGLN3,NM_001308103
KARS,NA
RLIM,NM_016120
ROS1,NM_001378891
VKORC1,NM_001311311
RAD51B,NM_001321809
TMEM221,NM_001190844
POU6F2,NM_001166018
SMG8,NM_018149
ANAPC13,NM_001242374
MGAT2,NM_001015883
SEC11C,NM_001307941
ZNF713,NM_001366796
CNPPD1,NM_001321389
RBM8A,NM_005105
CHRM1,NM_000738
STPG2,NM_174952
SUSD4,NM_001037175
KCNH7,NM_033272
GPR85,NM_001146265
SCN1B,NM_001037
SCN3B,NM_001040151
FRAT2,NM_012083
CDH26,NM_001348204
LMAN2,NM_006816
FEM1B,NM_015322
CDH4,NM_001252338
DPH2,NM_001039589
MRPS33,NM_016071
ABCB9,NM_001243013
MAGEL2,NM_019066
GON7,NM_032490
EIF5A2,NM_020390
HCG11,NR_026790
VEGFD,NM_004469
SLC44A5,NM_001130058
SYNGR3,NM_004209
MRPS18B,NM_014046
ALDOA,NM_000034
ZNF689,NM_138447
NR2F6,NM_005234
SNX12,NM_001256185
MEG8,NR_024149
SSB,NM_001294145
SF3B5,NM_031287
SDF2L1,NM_022044
TMEM115,NM_007024
KLF12,NM_001400136
STAR,NM_000349
PPEF1,NM_001377986
PHB2,NM_001144831
CCDC144A,NM_001382000
STMN1,NM_001145454
CALR,NM_004343
SLC35F6,NM_017877
LDLRAD3,NM_001304263
PTPRN,NM_001199763
BCKDK,NM_001122957
RAB43,NM_001204883
INSYN2B,NM_001129891
PRR7,NM_001174101
GTF2IRD1,NM_001199207
TCEAL4,NM_001006935
GMFB,NM_004124
COX6C,NM_004374
CCK,NM_000729
PEG10,NM_001040152
CD63,NM_001040034
DCK,NM_000788
ING2,NM_001291959
TNFSF4,NM_001297562
ATP10D,NM_020453
TOLLIP,NM_001318512
ZFAT,NM_001029939
NOP53,NM_015710
CDH11,NM_001308392
CARTPT,NM_004291
DNAJB5,NM_001135004
YDJC,NM_001017964
DMGDH,NM_013391
CRYGS,NM_017541
BTBD3,NM_001282550
IRF2BP1,NM_015649
TMED1,NM_006858
RYR1,NM_000540
PARD6G,NM_032510
ANP32E,NM_001136478
PSMB6,NM_001270481
TBCE,NM_001079515
STAT1,NM_001384880
MDH2,NM_001282403
ABCA9,NM_080283
FXYD1,NM_001278717
CLHC1,NM_001135598
SMPD1,NM_000543
PLK3,NM_004073
FADD,NM_003824
ZNF319,NM_001384365
ZNF618,NM_001040063
RNF220,NM_001319956
DHTKD1,NM_018706
MEPCE,NM_001194990
SUV39H1,NM_001282166
ZMAT3,NM_001375824
C17orf58,NM_001382359
AURKAIP1,NM_001127229
TCEAL5,NM_001012979
PPP1R1A,NM_006741
OCA2,NM_000275
MCC,NM_001085377
COX6B1,NM_001863
NR4A3,NM_006981
SOD2,NM_000636
LKAAEAR1,NM_001007125
OGFRL1,NM_001324266
A1BG,NM_130786
ZNHIT1,NM_006349
PEX12,NM_000286
USP11,NM_001371072
GPATCH3,NM_022078
WDR83OS,NM_016145
TWF2,NM_007284
SYT5,NM_001297774
ADH5,NM_000671
PELI2,NM_021255
LAPTM4A,NM_014713
C9orf78,NM_016520
RAB36,NM_001349877
IMPG2,NM_016247
GRM3,NM_000840
SAMD5,NM_001030060
SPINT2,NM_001166103
TMEM18,NM_001352680
EIF3D,NM_003753
QPCT,NM_012413
ACER2,NM_001010887
GADD45B,NM_015675
PHYHIP,NM_001099335
RRP9,NM_004704
PARTICL,NR_038942
AASDHPPT,NM_015423
DGAT2,NM_001253891
EPN3,NM_017957
CEBPB,NM_001285878
GSPT2,NM_018094
MRPL46,NM_022163
PHLDA2,NM_003311
NAXE,NM_144772
PAXX,NM_001329678
GSE1,NM_001134473
SHROOM3,NM_020859
OLFM1,NM_001282611
NME1,NM_000269
COX5A,NM_004255
THRB-IT1,NA
SRM,NM_003132
P4HA1,NM_000917
GEMIN6,NM_024775
NAT14,NM_020378
NDUFS2,NM_001166159
ATP6V1F,NM_001198909
TRAM2,NM_012288
PARK7,NM_001123377
GAPDH,NM_001256799
WDR77,NM_001317062
C8orf82,NM_001001795
TMEM121B,NM_001163079
MYL12B,NM_001144944
CTXN1,NM_206833
TRPV1,NM_018727
HSD11B2,NM_000196
BLOC1S4,NM_018366
MNS1,NM_018365
RNF167,NM_001320356
SLC22A14,NM_001320033
NMNAT1,NM_001297778
FAM227A,NM_001013647
SUGCT,NM_001193311
TRDMT1,NM_001321006
MRPL52,NM_001318870
SFMBT2,NM_001018039
H2AFX,NA
NUDT16L1,NM_001193452
FHDC1,NM_001371116
MED29,NM_001317770
IDS,NM_000202
POU3F1,NM_002699
ABT1,NM_013375
DPAGT1,NM_001382
PLCB2,NM_001284297
CHPF,NM_001195731
ARF5,NM_001662
FRAS1,NM_001166133
LDHB,NM_001174097
H1F0,NA
NDUFC1,NM_001184986
PTPRM,NM_001105244
RCOR2,NM_001363648
THRA,NM_001190918
DERL1,NM_001134671
ALKBH7,NM_032306
SLC35C1,NM_001145265
TCP11L2,NM_001286262
MLX,NM_013383
PSMC3,NM_002804
STUM,NM_001003665
MPV17L2,NM_032683
CEP41,NM_001257158
NUDT11,NM_018159
PTMS,NM_001330333
CMPK2,NM_001256477
MRPL27,NM_016504
SLC2A1,NM_006516
RAB37,NM_001006637
N4BP2L2-IT2,NR_026928
FGD4,NM_001304480
EIF6,NM_001267810
ROMO1,NM_080748
NAP1L2,NM_021963
ATRAID,NM_001170795
ACACB,NM_001093
GALNT13,NM_001301627
KIAA1211,NA
BUD31,NM_001370407
FMC1,NM_197964
NUDC,NM_006600
EIF2B2,NM_014239
RAB40A,NM_080879
MDP1,NM_001199821
TNFRSF19,NM_001204458
ARPC4,NM_001024959
GLRX,NM_001118890
BORCS8,NM_001145783
IQUB,NM_001282855
LAMA3,NM_000227
NUDT12,NM_001300741
CBX4,NM_003655
EIF1AD,NM_001242481
CANT1,NM_001159772
DOC2A,NM_001282062
ALDH1B1,NM_000692
SOD1,NM_000454
PRXL2A,NM_001243778
DBP,NM_001352
NRG1-IT1,NR_104156
EIF1AX,NM_001412
GPR6,NM_001286099
CCN3,NM_002514
PA2G4,NM_006191
PPAN,NM_001346139
SNHG16,NR_038108
PUF60,NM_001136033
PRPF19,NM_014502
PSMB5,NM_001130725
TCEAL6,NM_001006938
SPAG7,NM_004890
SYNPR,NM_001130003
RASGEF1C,NM_001031799
C6orf163,NM_001010868
LYSMD1,NM_001136543
FLRT1,NM_001384466
HULC,NR_004855
C17orf49,NM_001142798
TMEM132A,NM_017870
DMTN,NM_001114135
LYPLAL1-DT,NR_038845
BTG1,NM_001731
TMEM198,NM_001005209
SNAPIN,NM_012437
CXorf40A,NA
VMA21,NM_001017980
TNFAIP8L1,NM_001167942
PEX10,NM_001374425
LRRC14,NM_001272036
NHLRC1,NM_198586
HINT2,NM_032593
BACE2,NM_012105
DLL3,NM_016941
NDUFB9,NM_001278645
RTRAF,NM_016039
ASAP3,NM_001143778
TRAPPC5,NM_001042461
HPYR1,NR_026684
SLC9A6,NM_001042537
ATP8B1,NM_001374385
CEND1,NM_016564
COPRS,NM_001330176
PYDC1,NM_152901
PSMC1,NM_001330212
ENDOG,NM_004435
CUTA,NM_001014433
ZMYND19,NM_138462
KDM2B-DT,NR_183427
EEF1A1,NM_001402
TNFSF12,NM_003809
FUT10,NM_032664
PDLIM2,NM_001368120
LTBP1,NM_000627
UPP2,NM_001135098
DPH6-DT,NR_038251
MBLAC1,NM_203397
GRWD1,NM_031485
LEPR,NM_001003679
HAR1A,NR_003244
CTSZ,NM_001336
DHRS11,NM_024308
SBDS,NM_016038
TUNAR,NM_001416131
FUNDC2,NM_023934
MAF1,NM_032272
GPR162,NM_014449
CCDC65,NM_001286957
MRPL2,NM_001300848
MED7,NM_001100816
SDK2,NM_001144952
PIM2,NM_006875
MEIKIN,NM_001278059
PNPO,NM_018129
RBP4,NM_001323517
ITM2B,NM_021999
EBNA1BP2,NM_001159936
AVPI1,NM_021732
KCNAB1,NM_001308217
SNHG7,NM_032887
IFI27L1,NM_145249
RAMAC,NM_031452
FEM1A,NM_018708
DHPS,NM_001206974
CNIH2,NM_182553
HCCS,NM_001122608
F12,NM_000505
SAT2,NM_001320845
ANKRD55,NM_001039935
GMPPB,NM_013334
PHKA1,NM_001122670
RPUSD2,NM_001286407
CRIP2,NM_001270837
SLC25A11,NM_001165417
INO80B,NM_031288
ZFP92,NM_001136273
PPM1J,NM_005167
CFAP70,NM_001350933
NUDT21,NM_007006
ADGRA3,NM_145290
NBPF3,NM_001256416
ETFB,NM_001014763
FAM53B,NM_014661
DEPTOR,NM_001283012
LGALSL-DT,XR_001739491
LIMK2,NM_001031801
ATP5PO,NM_001697
NOC4L,NM_001414688
ENHO,NM_198573
GPATCH4,NM_001396855
LYRM9,NM_001076680
SLC25A43,NM_145305
PCSK1N,NM_013271
RPP21,NM_001199120
ABCA6,NM_080284
AMIGO2,NM_001143668
ZNF66,NM_001009883
LDLRAP1,NM_015627
JMJD8,NM_001005920
DDRGK1,NM_023935
PDK2,NM_001199898
LY6E-DT,NR_026913
CTXN2,NM_001145668
KLHL26,NM_001345981
SPATA2,NM_001135773
FANCF,NM_022725
NUDT4,NM_001301022
KLHDC9,NM_001007255
TRMT10C,NM_017819
SNX8,NM_013321
ZNF687,NM_001304763
NDUFA2,NM_001185012
F8A1,NM_012151
BAP1,NM_001410772
SLC7A9,NM_001126335
KIF1C,NM_006612
GTPBP2,NM_001286216
COQ10A,NM_001099337
NKAIN3,NM_001039769
MCAT,NM_014507
ANGPTL5,NM_178127
PDE1A,NM_001003683
SNX15,NM_013306
SPTSSA,NM_138288
ABCA10,NM_001377321
PDZRN4,NM_001164595
GSDME,NM_001127453
NTMT1,NM_001286796
BLOC1S1,NM_001487
SLCO4C1,NM_180991
NUDT18,NM_024815
NDUFB4,NM_001168331
SPACA9,NM_001316897
SPATA17,NM_001375655
TMIE,NM_001370524
LIMA1,NM_001113546
