GENE_SYMBOLS,refseq_ids
SCN2B,NM_004588
PRPS1,NM_001204402
RPL7,NM_000971
SRPRA,NM_001177842
KAT5,NM_001206833
MYL6B,NM_001199629
PIGS,NM_033198
PFDN4,NM_002623
SNTG1,NM_001287813
PEX11B,NM_001184795
KBTBD7,NM_032138
C6orf120,NM_001029863
TIMM10B,NM_012192
WBP2,NM_001330499
RPS10,NM_001014
MRPS23,NM_016070
RPL27A,NM_000990
PARD6A,NM_001037281
POLR2E,NM_001316323
DIRAS1,NM_145173
NEUROD6,NM_022728
AFF3,NM_001025108
RPL21,NM_000982
C3orf80,NM_001168214
PSMD2,NM_001278708
MRPL34,NM_001382342
CHCHD10,NM_001301339
RPL17,NM_000985
KATNAL2,NM_001353899
BEX5,NM_001012978
COPZ1,NM_001271734
BHLHE41,NM_030762
MAT2B,NM_013283
LSAMP,NM_001318915
THAP5,NM_001130475
MPC2,NM_001143674
MRPL49,NM_004927
FIS1,NM_016068
APEX1,NM_001244249
ATP6V1G1,NM_004888
VGF,NM_003378
MRPL35,NM_001363782
RPL26,NM_000987
RRAGA,NM_006570
CACHD1,NM_001293274
RPS18,NM_022551
SPRY2,NM_001318536
UFC1,NM_016406
FDX2,NM_001031734
DEXI,NM_014015
PPIL1,NM_016059
GPR135,NM_022571
DDT,NM_001084392
SURF2,NM_001278928
SLC9A9,NM_173653
RPS6KA2,NM_001006932
ASNSD1,NM_001353497
MIPOL1,NM_001195296
TSR2,NM_001346789
CSMD2,NM_001281956
MRPS34,NM_001300900
XYLT1,NM_022166
RPL13,NM_000977
RIT2,NM_001272077
SRP68,NM_001260502
TMEM271,NM_001362796
KCNF1,NM_002236
ANKS6,NM_173551
SPRYD3,NM_032840
MANEAL,NM_001031740
SYT11,NM_152280
CELSR2,NM_001408
NDUFAF4,NM_014165
SYT13,NM_001247987
MRPS26,NM_030811
PDHB,NM_000925
TBCC,NM_003192
NRP1,NM_001024628
BTF3,NM_001037637
RPL36A,NM_001199972
NOLC1,NM_001284388
PPIF,NM_005729
RPS3,NM_001005
KCNQ3,NM_001204824
COX17,NM_001382002
PLA2R1,NM_001007267
CHST2,NM_004267
PRR13,NM_001005354
VSTM2L,NM_080607
CUEDC2,NM_024040
RPS27A,NM_001135592
JPT1,NM_001002032
RSL1D1,NM_015659
CHCHD1,NM_203298
RPS24,NM_001026
KIF13B,NM_015254
SYT4,NM_020783
ARL6IP5,NM_006407
LSM10,NM_032881
TAF9B,NM_015975
MYDGF,NM_019107
SSU72,NM_014188
SALL2,NM_001291446
LRTM2,NM_001039029
SRRD,NM_001013694
AP1S1,NM_001283
LRATD1,NM_001291410
CAMKV,NM_001320147
RPL38,NM_000999
MRPL43,NM_001308396
MSI2,NM_001322250
PSMD8,NM_002812
SNX17,NM_001267059
ETV1,NM_001163147
SNHG8,NR_003584
SPECC1,NM_001033553
CCDC180,NM_001348010
DNAH14,NM_001145154
SCOC,NM_001153446
GPR22,NM_005295
LAMTOR1,NM_017907
NUDT16,NM_001171905
ARF3,NM_001412914
NUBP2,NM_001284501
CDHR3,NM_001301161
CIPC,NM_033426
SLC35F3,NM_001300845
DUSP26,NM_001305115
LRPAP1,NM_002337
DCC,NM_005215
SIVA1,NM_006427
N4BP2,NM_001318359
ANO6,NM_001025356
AGPAT1,NM_001371437
BPGM,NM_001293085
S100A6,NM_014624
MRPS7,NM_015971
ARL16,NM_001040025
RPS5,NM_001009
CTSB,NM_001317237
STOML2,NM_001287031
FAM131B,NM_001031690
NPTN-IT1,NR_103844
IER5,NM_016545
LSM7,NM_016199
BOD1,NM_001159651
ALYREF,NM_005782
ATP5MC2,NM_001002031
NNAT,NM_001322802
ATP5MD,NA
RANBP1,NM_001278639
ARFIP2,NM_001242854
FMN1,NM_001103184
RHOV,NM_133639
NPM3,NM_006993
HERPUD1,NM_001010989
TIMM8B,NM_012459
SEC61B,NM_006808
MRPL9,NM_001300733
SF3A1,NM_001005409
DCTN1,NM_001135040
RPLP0,NM_001002
RPS29,NM_001030001
C2CD2L,NM_001290474
TIMM10,NM_012456
C1orf122,NM_001142726
SUMO2,NM_001005849
PRADC1,NM_032319
PGM2L1,NM_173582
RPL37,NM_000997
SLC39A11,NM_001159770
TMEM109,NM_024092
MCHR1,NM_005297
GPX4,NM_001039847
MGAT4C,NM_001351282
ERLEC1,NM_001127397
COMMD8,NM_001329668
PRDX5,NM_001358511
NAA38,NM_001320924
UQCR10,NM_001003684
FAM131A,NM_001171093
NICN1,NM_032316
FRMD6,NM_001042481
ZNF69,NM_001321163
YWHAG,NM_012479
SLC22A17,NM_001289050
ATP5PF,NM_001003696
RCN1,NM_002901
PNMA8B,NM_020709
HRAS,NM_001130442
RANBP6,NM_001243202
RPS9,NM_001013
WBP11,NM_016312
FN3KRP,NM_024619
RBMS3,NM_001003792
RPRML,NM_203400
TFDP2,NM_001178138
DSCAM,NM_001271534
ROGDI,NM_024589
SLC8A3,NM_001130417
CDK5R1,NM_003885
PFDN5,NM_002624
COA3,NM_001040431
AHCY,NM_000687
ADGRV1,NM_032119
GABARAP,NM_007278
FKBP4,NM_002014
CTSD,NM_001909
SLC25A4,NM_001151
PET117,NM_001164811
TUSC1,NM_001004125
RHOB,NM_004040
B3GALT1,NM_020981
DYNLL2,NM_080677
BOLA3,NM_001035505
SNHG32,NM_001040437
SMIM19,NM_001135674
NGRN,NM_001033088
SNRPE,NM_001304464
SELENOS,NM_018445
TMEM208,NM_001318217
SLITRK1,NM_001281503
GDE1,NM_001324066
MORN2,NM_001145450
RPL27,NM_000988
ZDHHC4,NM_001134387
SPRN,NM_001012508
RPS11,NM_001015
HIGD1A,NM_001099668
FIBP,NM_004214
TMEM246,NA
SYN3,NM_001135774
ST6GALNAC3,NM_001160011
BCAP31,NM_001139441
MAGEH1,NM_014061
SLC25A6,NM_001636
CFAP46,NM_001200049
SVIP,NM_001320340
CNTNAP2,NM_014141
CAMK2N2,NM_033259
SMIM29,NM_001008703
CREB3,NM_006368
BAD,NM_004322
RPL36,NM_015414
KRT10,NM_000421
DNMT3A,NM_001320892
RPL24,NM_000986
CENPJ,NM_018451
UQCC3,NM_001085372
DBNDD1,NM_001042610
ZMAT2,NM_144723
PURB,NM_033224
UBE2M,NM_003969
RPL6,NM_000970
COX14,NM_001257133
UBXN1,NM_001286077
KBTBD4,NM_001318716
RTL5,NM_001024455
KCNV1,NM_014379
RPL12,NM_000976
PSMB10,NM_002801
ORMDL3,NM_001320801
SMIM26,NM_001348957
LSM4,NM_001252129
HEIH,NR_045680
CHGB,NM_001819
COX4I1,NM_001318786
SMIM15,NM_001048249
CDKN2D,NM_001800
CA3,NM_005181
EGLN2,NM_017555
ZNF587B,NM_001204818
HPS6,NM_024747
MZT2B,NM_001330282
GABARAPL2,NM_007285
CCDC127,NM_145265
PDRG1,NM_030815
RPS8,NM_001012
TPT1,NM_001286272
DDA1,NM_024050
TFPT,NM_001321792
TMEM121,NM_001331238
MZT2A,NM_001085365
HAPLN4,NM_023002
COX7B,NM_001866
ZNF576,NM_001145347
DKK3,NM_001018057
KCNJ9,NM_004983
RNLS,NM_001031709
ATG101,NM_001098673
KBTBD6,NM_152903
EEF2,NM_001961
HSP90AA1,NM_001017963
SLIRP,NM_001267863
ANAPC11,NM_001002244
TSR3,NM_001001410
MMGT1,NM_001330000
RPL8,NM_000973
TMEM167B,NM_001322248
SVBP,NM_199342
ARL4D,NM_001661
UQCR11,NM_006830
GET3,NM_001371488
TENM4,NM_001098816
B3GALT6,NM_080605
UBE2L6,NM_004223
NDUFB1,NM_004545
MRPL40,NM_001318151
TMEM258,NM_014206
GPAA1,NM_003801
JAKMIP1,NM_001099433
FKBP1B,NM_001322963
SAC3D1,NM_001367485
DDX54,NM_001111322
LAMP5,NM_001199897
ZNF622,NM_033414
PHB,NA
MAS1,NM_001366704
ARPP19,NM_001306191
MAFK,NM_002360
TMEM126A,NM_001244735
TRIAP1,NM_016399
ATP6V0C,NM_001198569
YWHAB,NM_003404
LRRTM1,NM_178839
TSPYL5,NM_033512
CREG2,NM_153836
STMN4,NM_001283053
CRIM1-DT,NR_037631
POP7,NM_005837
PEF1,NM_001359651
TRPC5,NM_012471
TSTD1,NM_001113205
UQCRQ,NM_014402
GABRG3,NM_001270873
MARCH11,NA
ASTN2,NM_001184734
FHIT,NM_001166243
UBL5,NM_001048241
MED10,NM_032286
MCM4,NM_005914
PRELID1,NM_001271828
TOX2,NM_001098796
POLE4,NM_019896
RANBP17,NM_022897
TCP1,NM_001008897
SAP30L,NM_001131062
ILF2,NM_001267809
FAM241B,NM_145306
SSTR1,NM_001049
THAP7,NM_001008695
FSCN1,NM_003088
FJX1,NM_014344
PLXNA4,NM_001105543
XBP1,NM_001079539
REX1BD,NM_001100418
TMEM59L,NM_012109
CD2BP2,NM_001243646
SH2D5,NM_001103160
RPL37A,NM_000998
RPL5,NM_000969
GPR27,NM_018971
TMEM251,NA
RPL35,NM_007209
EMC4,NM_001286420
HMGN2,NM_005517
ATP5F1E,NM_006886
ZNF428,NM_182498
HEY1,NM_001040708
NPIPB5,NM_001135865
EPN1,NM_001130071
KCNS2,NM_020697
RPS26,NM_001029
NDUFA6,NM_002490
CHCHD5,NM_001304353
ZNF770,NM_014106
HSPA13,NM_006948
NME2,NM_001018137
KCTD2,NM_015353
DUSP7,NM_001947
PLK2,NM_001252226
ATP5MF,NM_001003713
PNMA6A,NM_032882
EXOC8,NM_175876
SNHG6,NR_002599
CYC1,NM_001916
NOP9,NM_001286367
ISCA2,NM_001272007
LPL,NM_000237
SURF6,NM_001278942
CDCA5,NM_080668
GRIP1,NM_001178074
RNF187,NM_001010858
RPL28,NM_000991
C6orf226,NM_001008739
ANKRD30BL,NM_001024655
RND1,NM_014470
APEH,NM_001640
ABHD14A,NM_015407
RPL13A,NM_001270491
GNG3,NM_012202
BCL7B,NM_001197244
KBTBD12,NM_001370224
CNTLN,NM_001114395
EEF1AKNMT,NA
ENO1,NM_001201483
VPS18,NM_020857
B4GALT3,NM_001199873
RPL26L1,NM_001317980
SHC4,NM_203349
MICOS13,NM_001308240
RNF7,NM_001201370
DLC1,NM_001164271
DNPH1,NM_006443
IFI27L2,NM_032036
DUSP28,NM_001033575
ZDHHC22,NM_001364172
MRPS18A,NM_001193343
SNED1,NM_001080437
GCHFR,NM_005258
GSK3A,NM_019884
TMEM41A,NM_080652
POP4,NM_006627
KCTD12,NM_138444
DYNLT3,NM_006520
FAM217B,NM_001190826
TMEM17,NM_198276
LSM3,NM_014463
CEP152,NM_001194998
LAGE3,NM_006014
TIMM8A,NM_001145951
CHCHD4,NM_001098502
ARL4C,NM_001282431
DNAJC14,NM_001394687
CIAO2B,NM_016062
NDUFA13,NM_015965
CLPP,NM_006012
COA7,NM_023077
SPOCK3,NM_001040159
NDUFB3,NM_001257102
RPS12,NM_001016
BEX2,NM_001168399
NDUFA8,NM_001318195
FUNDC1,NM_173794
NDUFS5,NM_001184979
ARHGAP18,NM_033515
MAGEE1,NM_020932
EGR1,NM_001964
NAA16,NM_001110798
RASL10A,NM_001007279
BAX,NM_001291428
PRDX3,NM_001302272
VXN,NM_152765
C8orf33,NM_023080
TUFM,NM_001365360
NACA,NM_001113201
MRPL54,NM_172251
TMEM30A,NM_001143958
SLC7A4,NM_004173
AKAP5,NM_004857
SLC35A4,NM_001394034
MEA1,NM_001318942
ATXN7L3B,NM_001136262
LAMTOR2,NM_001145264
ARL4A,NM_001037164
NEFM,NM_001105541
ZFAS1,NR_003604
FKBP5,NM_001145775
RBM15B,NM_013286
NHP2,NM_001034833
PKNOX1,NM_001286258
ZNF675,NM_138330
TRAPPC2L,NM_001318524
RPP25L,NM_148178
TUBA1A,NM_001270399
BEND7,NM_001100912
COX7A1,NM_001864
HSPA8,NM_006597
RPS17,NM_001021
PLPP6,NM_203453
SURF1,NM_001280787
C4orf48,NM_001141936
ZBTB22,NM_001145338
ATP5F1B,NM_001686
C1orf115,NM_024709
PGRMC1,NM_001282621
DUSP2,NM_004418
ENPP6,NM_153343
ARHGDIG,NM_001176
BEX3,NM_001282674
RHNO1,NM_001252499
NDRG1,NM_001135242
CSTF2T,NM_015235
LRP1B,NM_018557
SNU13,NM_001003796
COX7A2,NM_001366292
CHRNB2,NM_000748
SLC39A3,NM_144564
NDUFB2,NM_004546
LDOC1,NM_012317
NDUFB10,NM_004548
POLR3K,NM_016310
SNAPC2,NM_003083
NRG1,NM_001159995
JAGN1,NM_001363890
HOPX,NM_001145459
MIEF2,NM_001144900
DDIT3,NM_001195053
DCTPP1,NM_024096
PCDH8,NM_002590
SEC61G,NM_001012456
PPCDC,NM_001301101
PFDN6,NM_001185181
TXNDC17,NM_032731
HINT1,NM_005340
IGFBP6,NM_002178
FSTL4,NM_015082
SSTR3,NM_001051
PRKD1,NM_001330069
MRPL24,NM_024540
ZNF488,NM_001346932
RPL4,NM_000968
PCP4,NM_006198
DNAL4,NM_005740
OCEL1,NM_024578
NDUFA1,NM_004541
DYSF,NM_001130455
PNRC1,NM_006813
PYCR2,NM_001271681
GPR88,NM_022049
SOWAHA,NM_175873
ANKRD18B,NM_001013728
LRRC59,NM_018509
SOSTDC1,NM_015464
MRPL14,NM_001318767
KCNJ11,NM_000525
CSTB,NM_000100
STBD1,NM_003943
SCG5,NM_001144757
CALM1,NM_001166106
MRFAP1L1,NM_152301
FAP,NM_001291807
PET100,NM_001171155
HPCAL4,NM_001282396
FUT1,NM_000148
GPR12,NM_005288
CEBPA,NM_001285829
APRT,NM_000485
DDN,NM_015086
CCDC106,NM_001370467
PHPT1,NM_001135860
MAPK3,NM_001040056
COX8A,NM_004074
ZFAND5,NM_001102420
ATP5ME,NM_007100
ATP5MC1,NM_001002027
PCBP3,NM_001130141
CAPNS1,NM_001003962
EFNA3,NM_004952
IMP3,NM_018285
TGFBR3L,NM_001195259
ZBTB6,NM_006626
ATP5IF1,NM_016311
PIANP,NM_001244014
PTRHD1,NM_001013663
ATP5MC3,NM_001002256
DNA2,NM_001080449
NENF,NM_013349
KTI12,NM_138417
BCL7C,NM_001286526
NDUFA7,NM_005001
LGALSL,NM_014181
DYNLL1,NM_001037494
CERS4,NM_024552
VWC2,NM_198570
TMEM132C,NM_001136103
NOP16,NM_001256539
ANKRD34A,NM_001039888
TOX,NM_014729
WDR1,NM_005112
TIMM17B,NM_001167947
PSMC5,NM_001199163
TEF,NM_001145398
DGCR6L,NM_033257
MIDN,NM_001388306
NDUFS6,NM_004553
GADD45A,NM_001199741
NDUFA4,NM_002489
NOP10,NM_018648
MIEN1,NM_001330206
PCBD1,NM_000281
SPRY1,NM_001258038
DSCAML1,NM_001367904
C12orf57,NM_001301834
PMEPA1,NM_001255976
MRM3,NM_001317947
MISP3,NM_001291291
TMEM54,NM_001329722
CLSTN2,NM_022131
GAS1RR,NR_049794
GTF3C6,NM_138408
GRPEL2,NM_152407
CYP26B1,NM_001277742
TMEM70,NM_001040613
RRS1,NM_015169
EFNB3,NM_001406
DEDD2,NM_001270614
BEX1,NM_018476
PTMA,NM_001099285
SUMO3,NM_001286416
ILF3-DT,NM_203300
SLC30A1,NM_021194
ZXDB,NM_007157
TMEM19,NM_018279
YIPF3,NM_015388
PTPMT1,NM_001143984
TIMP2,NM_003255
C11orf68,NM_001135635
MRPL17,NM_022061
SRP14,NM_001309434
TMEM256,NM_152766
DNAJA1,NM_001314039
KCNQ1OT1,NR_002728
AIP,NM_001302959
UBA52,NM_001033930
RPS6,NM_001010
SMIM27,NM_001349118
LENG1,NM_024316
TCEAL2,NM_080390
C20orf27,NA
KMO,NM_001410944
LAMA2,NM_000426
EID1,NM_014335
INTS5,NM_030628
POLR2J,NM_001371100
GCSH,NM_004483
ELOB,NM_007108
LRRC73,NM_001012974
QRICH2,NM_001388453
HIGD2A,NM_138820
ARL6IP1,NM_001313858
PHACTR2,NM_001100164
RPL22L1,NM_001099645
KLHL29,NM_025067
DCTN3,NM_001281425
TXN,NM_001244938
MESP1,NM_018670
CDKN1B,NM_004064
YRDC,NM_024640
ROS1,NM_001378891
CKB,NM_001362531
KCNA5,NM_002234
ZNHIT1,NM_006349
POLD2,NM_001127218
ZNF593,NM_015871
VWC2L,NM_001080500
TMEM158,NM_015444
CAMKMT,NM_024766
SH3RF3,NM_001099289
GALNT14,NM_001253826
COX6C,NM_004374
NR4A3,NM_006981
CFL1,NM_005507
CFAP410,NM_001271440
HECW1-IT1,NR_135295
ZNF747,NM_001305018
CALR,NM_004343
BYSL,NM_004053
AFF2,NM_001169122
CCK,NM_000729
DOLPP1,NM_001135917
TMEM221,NM_001190844
TCEAL5,NM_001012979
FABP7,NM_001319039
STOML1,NM_001256672
LRRC66,NM_001024611
DNAJB5,NM_001135004
POLR2L,NM_021128
PPARG,NM_001330615
CACYBP,NM_001007214
BANF1,NM_001143985
ALDOA,NM_000034
RNF181,NM_016494
EIF5A2,NM_020390
TLL2,NM_012465
MDH2,NM_001282403
RAB36,NM_001349877
MFSD5,NM_001170790
PSMB6,NM_001270481
PHLDA2,NM_003311
CCT7,NM_001009570
CD63,NM_001040034
GMFB,NM_004124
TKFC,NM_001351976
PHYHIP,NM_001099335
SELENOK,NM_021237
MGAT2,NM_001015883
KCNH7,NM_033272
C17orf58,NM_001382359
DGAT2,NM_001253891
TMEM115,NM_007024
FAM50B,NM_012135
RILP,NM_031430
RRP9,NM_004704
SCO2,NM_001169109
ABHD3,NM_001308256
PDE7B,NM_018945
MAGEL2,NM_019066
FRAT2,NM_012083
TICAM2,NM_021649
FRAS1,NM_001166133
CCDC144A,NM_001382000
FXYD1,NM_001278717
WDR83OS,NM_016145
IRF2BP1,NM_015649
COX5B,NM_001862
MID2,NM_001382751
SLC35C1,NM_001145265
PELI2,NM_021255
SF3B5,NM_031287
NAXE,NM_144772
ABCA7,NM_019112
MRPL36,NM_032479
SUV39H1,NM_001282166
GPANK1,NM_001199237
GAPDH,NM_001256799
MARCKS,NM_002356
GEMIN6,NM_024775
FLRT1,NM_001384466
RNF26,NM_032015
