GENE_SYMBOLS,refseq_ids
NIT1,NM_001185092
PRR13,NM_001005354
PRPF4,NM_001244926
KCNMB2,NM_001278911
SHANK1,NM_016148
ADRA1D,NM_000678
MPPED2,NM_001145399
NR2F2,NM_001145155
AURKAIP1,NM_001127229
PPP1R14B,NM_138689
MRPL24,NM_024540
TUBB2B,NM_178012
DUSP12,NM_007240
STOML2,NM_001287031
BCKDK,NM_001122957
ZCCHC12,NM_001312891
PCDH10,NM_020815
TICAM2,NM_021649
DPH6-DT,NR_038251
TMEM179B,NM_001363599
ATP5ME,NM_007100
ABRAXAS1,NM_001345962
NOP53,NM_015710
SEC14L5,NM_014692
PFDN6,NM_001185181
MUL1,NM_024544
ANO3,NM_001313726
NUBP1,NM_001278506
NFIA,NM_001134673
SNHG21,NR_110096
COA3,NM_001040431
ID2,NM_002166
TUBG1,NM_001070
EXOC8,NM_175876
MESP1,NM_018670
DDR1,NM_001202521
RTL6,NM_032287
LRTM1,NM_001304389
TUBA1A,NM_001270399
FRS3,NM_006653
BANF1,NM_001143985
TESPA1,NM_001098815
TESK2,NM_001320800
ATF5,NM_001193646
ARSG,NM_001267727
PHF23,NM_001284517
ZBTB6,NM_006626
SCNN1G,NM_001039
DHPS,NM_001206974
TMEM70,NM_001040613
EBP,NM_006579
TSEN34,NM_001077446
PNMA8C,NM_001386793
DHCR24,NM_014762
BPGM,NM_001293085
ETFBKMT,NM_001135863
FLAD1,NM_001184891
SPRTN,NM_001010984
MSANTD1,NM_001012982
MDP1,NM_001199821
SLC17A7,NM_020309
SNAI3,NM_178310
KIF1C,NM_006612
SMAD9,NM_001127217
CCDC178,NM_001105528
DCAKD,NM_001128631
BAG1,NM_001172415
TSR3,NM_001001410
TWISTNB,NA
USE1,NM_018467
HTR5A,NM_024012
OCEL1,NM_024578
ADCY10,NM_001167749
FAM43B,NM_207334
CLIC5,NM_001114086
RPP38,NM_001097590
CCNQ,NM_001130997
HIGD1A,NM_001099668
NOP10,NM_018648
RAB29,NM_001135662
ZNF48,NM_001214906
PLXDC2,NM_001282736
FRG1-DT,NR_149038
ZFAND2B,NM_001270998
TTLL9,NM_001008409
SLC16A9,NM_001323977
RAB5IF,NM_001199534
CLGN,NM_001130675
PGAP2,NM_001145438
DRC3,NM_001130090
MAML1,NM_014757
CPSF1,NM_013291
CRIM1-DT,NR_037631
DLX2,NM_004405
DBF4,NM_001318060
HHAT,NM_001122834
LRRTM2,NM_015564
NUDT15,NM_001304745
PSEN2,NM_000447
ANKRD9,NM_001348651
ZNF804A,NM_194250
DAPK2,NM_001363730
NTNG1,NM_001113226
MRPL54,NM_172251
SSR4,NM_001204526
ARHGAP6,NM_001174
DCAF11,NM_001163484
EMC9,NM_001346874
KLRD1,NM_001114396
ABCB1,NM_000927
MRPS12,NM_021107
GPR85,NM_001146265
PES1,NM_001243225
RGS2,NM_002923
DUSP28,NM_001033575
JAGN1,NM_001363890
SLC2A12,NM_145176
NAXE,NM_144772
TOP1MT,NM_001258446
EFNA3,NM_004952
TMC7,NM_001160364
CBX4,NM_003655
SLC26A3,NM_000111
OPA3,NM_001017989
U2AF1L4,NM_001040425
STK17A,NM_004760
YRDC,NM_024640
CENPX,NM_001271006
PLA2R1,NM_001007267
BUB3,NM_001007793
ZNF853,NM_001353546
C17orf58,NM_001382359
PORCN,NM_001282167
FSIP2,NM_173651
LRRC73,NM_001012974
ANAPC11,NM_001002244
FREM3,NM_001168235
NEAT1,NR_002802
MYLK,NM_001321309
IFITM3,NM_021034
NEUROD2,NM_006160
ITGBL1,NM_001271754
SOX6,NM_001145811
SLC22A10,NM_001039752
C8orf82,NM_001001795
F2R,NM_001311313
RTL8A,NM_001078172
SAMD5,NM_001030060
L3MBTL3,NM_001007102
PCBD1,NM_000281
PDZRN4,NM_001164595
GRAMD1C,NM_001172105
PHLDA3,NM_012396
C9orf153,NM_001010907
TNFSF13B,NM_001145645
PIGH,NM_001363694
GORASP1,NM_001278789
RAB24,NM_001031677
RBM15B,NM_013286
SURF2,NM_001278928
CYP3A5,NM_000777
BRINP3,NM_001317188
DIMT1,NM_001348076
GSG1L,NM_001109763
MIEN1,NM_001330206
TUBB,NM_001293212
PHYH,NM_001037537
CCDC191,NM_001353766
SCIMP,NM_001271842
DLEU1,NM_005887
COL11A1,NM_001190709
TCP10L,NM_018277
PRADC1,NM_032319
SNAPIN,NM_012437
INSYN2B,NM_001129891
APOD,NM_001647
UAP1L1,NM_207309
LGI4,NM_139284
CUX2,NM_001370598
ACAT2,NM_001303253
SRXN1,NM_080725
KATNAL2,NM_001353899
TMEM158,NM_015444
SVBP,NM_199342
CDK18,NM_002596
THSD4,NM_001286429
PHPT1,NM_001135860
FASN,NM_004104
MEIKIN,NM_001278059
GRPEL2,NM_152407
COA7,NM_023077
CCDC59,NM_014167
EFNB3,NM_001406
SF3B5,NM_031287
PDE1A,NM_001003683
SEPTIN1,NM_001365977
SPIN2B,NM_001006681
HIF3A,NM_022462
WIPF1,NM_001077269
ZNF117,NM_015852
SNHG16,NR_038108
FGFR2,NM_000141
LAMTOR2,NM_001145264
SNHG3,NR_002909
ECT2L,NM_001077706
MRM2,NM_013393
SLC39A11,NM_001159770
ZSCAN1,NM_182572
CDK20,NM_001039803
LAGE3,NM_006014
HCCS,NM_001122608
PPIF,NM_005729
ARFIP2,NM_001242854
LGALSL,NM_014181
ACACB,NM_001093
DPM2,NM_001378436
VEGFA,NM_001025366
PLCXD2,NM_001134478
ZNF350,NM_021632
CCDC71L,NM_175884
AQP11,NM_001363477
SMPD1,NM_000543
MRPL50,NM_019051
NPPC,NM_024409
ZPR1,NM_001317086
MFSD3,NM_138431
ERICH2,NM_001289947
LRRD1,NM_001045475
DHCR7,NM_001163817
PAPPA2,NM_020318
POP4,NM_006627
SLIT3,NM_001271946
C8orf88,NM_001190972
CPNE4,NM_001289112
NUDT12,NM_001300741
SPRYD4,NM_207344
GGH,NM_001410926
LDLR,NM_000527
PCDH11X,NM_001168360
BLOC1S4,NM_018366
GFAP,NM_001131019
POLR2L,NM_021128
CORIN,NM_001278585
RAB3B,NM_002867
SEMA3A,NM_006080
RFX5,NM_000449
HMGCS1,NM_001098272
LRRC29,NA
UBL5,NM_001048241
KDM2B-DT,NR_183427
PIK3IP1,NM_001135911
CCDC97,NM_001346100
CRYBG1,NM_001371242
STARD9,NM_020759
ZFAND2A,NM_001365381
KRT10,NM_000421
CIART,NM_001300838
ARID3A,NM_005224
SMIM15,NM_001048249
PLAT,NM_000930
ART3,NM_001130016
MRPL14,NM_001318767
COL5A2,NM_000393
GRPEL1,NM_025196
ANKRD18A,NM_001331100
IMPG2,NM_016247
B2M,NM_004048
RANGRF,NM_001177801
ARMCX5,NM_001168478
PRC1,NM_001267580
TMEM191B,NM_001242313
RCN1,NM_002901
GLI3,NM_000168
TRIOBP,NM_001039141
SERHL2,NM_001284334
FAM222A,NM_032829
E4F1,NM_001288776
OTUD1,NM_001145373
DNAJC14,NM_001394687
ARHGAP22,NM_001256024
OCIAD2,NM_001014446
TNNT2,NM_000364
DDIT4,NM_019058
PLPP7,NM_001411021
PRDM6,NM_001136239
RCAN3,NM_001251977
DRAIC,NR_026979
POLQ,NM_006596
RPS10-NUDT3,NM_001202470
CDK6,NM_001145306
KCNA4,NM_002233
OLMALINC,NR_026762
ZNF672,NM_024836
NME6,NM_001308426
SYT10,NM_198992
BNIP1,NM_001205
AHNAK,NM_001346445
KCNQ5-IT1,NR_120503
FOXP2,NM_001172766
KLHL21,NM_001324309
PDRG1,NM_030815
CEBPB,NM_001285878
SLC1A3,NM_001166695
COQ10A,NM_001099337
FAM131C,NM_182623
VASH2,NM_001136474
PVALB,NM_001315532
COL5A1,NM_000093
ALDH1L1,NM_001270364
LACTB2,NM_016027
TCEAL1,NM_001006639
DKC1,NM_001142463
SLC25A18,NM_001303484
TMEM60,NM_032936
AQP4,NM_001317384
NNMT,NM_001372045
RGMB,NM_001012761
PIM1,NM_001243186
KCNMB3,NM_001163677
KLHDC8B,NM_173546
NPTX1,NM_002522
DOLPP1,NM_001135917
SCD,NM_005063
POLN,NM_181808
MANF,NM_006010
MERTK,NM_006343
SMCR5,NM_144774
XYLT1,NM_022166
C10orf90,NM_001004298
LSS,NM_001001438
MICALL1,NM_001410818
ZFP36L1,NM_001244698
NTMT1,NM_001286796
RCC1,NM_001048194
CCNG1,NM_001364015
HDAC10,NM_001159286
TMEM54,NM_001329722
MAF1,NM_032272
LRRC61,NM_001142928
NFIL3,NM_001289999
IFIT2,NM_001547
SLC2A9,NM_001001290
FAM229A,NM_001167676
HLA-C,NM_001243042
COL6A6,NM_001102608
MCMDC2,NM_001136160
PDE6B,NM_000283
LRIG2-DT,NR_103777
C10orf143,NM_001355042
TXNDC17,NM_032731
CRHBP,NM_001882
PART1,NM_001039499
PDLIM5,NM_001011513
WDR66,NA
PANK4,NM_018216
RASGEF1C,NM_001031799
ANKRD20A4,NA
SPDYA,NM_001008779
DNAJA1,NM_001314039
HTR4,NM_000870
PAQR8,NM_133367
SOX4,NM_003107
A1BG,NM_130786
NRAD1,NR_026955
MISP3,NM_001291291
ZBBX,NM_001199201
SH2B2,NM_001359228
PDE3A,NM_000921
ZNF584,NM_001318002
SLC5A3,NM_006933
DCUN1D3,NM_173475
VIPR2,NM_001304522
AGT,NM_000029
ERVK13-1,NM_001012731
GSTP1,NM_000852
FAM43A,NM_153690
KHK,NM_000221
ADAMTS20,NM_025003
HIGD2A,NM_138820
RNASEH2C,NM_032193
ENTPD7,NM_001349962
GATD3B,NA
ENTPD5,NM_001249
OPRD1,NM_000911
TMEM97,NM_014573
ACOT11,NM_015547
NDNF,NM_024574
ZBTB8A,NM_001040441
FRMD8,NM_001300832
ALKBH7,NM_032306
MEIS2,NM_001220482
NEK6,NM_001145001
CATSPERG,NM_001330496
DLX5,NM_005221
HRK,NM_003806
PGAM5,NM_001170543
ST8SIA6,NM_001004470
MRPL2,NM_001300848
SLC25A43,NM_145305
HPYR1,NR_026684
PSMG1,NM_001261824
ZNF93,NM_001004126
DGCR6L,NM_033257
ASIC4,NM_018674
PTHLH,NM_002820
PLEKHG1,NM_001029884
LSM2,NM_021177
LRRC69,NM_001129890
CA4,NM_000717
ZNF576,NM_001145347
C3orf67,NA
SLC7A11,NM_014331
OVCH1,NM_001353179
NEURL4,NM_001005408
RUNX1,NM_001001890
RBPMS,NM_001008710
APOE,NM_000041
RAB39A,NM_017516
WNT5B,NM_030775
PDGFC,NM_016205
CCDC167,NM_138493
OR2L2,NM_001004686
HOMEZ,NM_020834
DNAJC3-DT,NR_132117
GPC5,NM_004466
MAGT1,NM_001367916
COL21A1,NM_001318751
FAM66D,NR_027425
WWTR1,NM_001168278
DDX3Y,NM_001122665
NWD2,NM_001144990
NRIP2,NM_031474
MROH7,NM_001039464
TLE3,NM_001105192
TUBA8,NM_001193414
MCM6,NM_005915
FANK1,NM_001350939
RFX8,NM_001145664
LRRC66,NM_001024611
HTR1F,NM_000866
LRRC75A,NM_001113567
ZNF134,NM_003435
DNAI1,NM_001281428
NUP210L,NM_001159484
TSTD1,NM_001113205
SPACA9,NM_001316897
ANKMY1,NM_001282771
ZNF511,NM_145806
DUSP1,NM_004417
C2orf88,NM_001042519
ETV3,NM_001145312
SLC27A6,NM_001017372
MC1R,NM_002386
CCDC175,NM_001164399
PTGDS,NM_000954
CFAP54,NM_001306084
INHA,NM_002191
GADD45G,NM_006705
DOCK8,NM_001190458
PLD1,NM_001130081
ASXL3,NM_030632
APBA3,NM_004886
IQGAP2,NM_001285460
NFKBIL1,NM_001144961
LYPD1,NM_001077427
FTCDNL1,NM_001350853
RHD,NM_001127691
TAC3,NM_001006667
SCNN1D,NM_001130413
C11orf95,NA
INF2,NM_001031714
STK17B,NM_004226
USP19,NM_001199160
SLC66A1,NM_001040125
GALNT3,NM_004482
PRCD,NM_001077620
DIRAS3,NM_004675
BRIP1,NM_032043
DNAAF1,NM_001318756
VIM,NM_003380
TBL1Y,NM_033284
TCEAL9,NM_001006612
CADPS2,NM_001009571
CARD18,NM_021571
LRMDA,NM_001305581
PTGFR,NM_000959
OR2L5,NM_001258284
TSIX,NR_003255
ZDHHC11B,NM_001351303
ZNF677,NM_001317998
ACTL6A,NM_004301
CNTN6,NM_001289080
MRVI1,NA
CNDP1,NM_032649
LOXL3,NM_001289164
FAM215B,NA
LHX2,NM_004789
IGF2BP3,NM_006547
APRT,NM_000485
PARP14,NM_017554
CDHR2,NM_001171976
UBE2T,NM_001310326
MRPL58,NM_001303265
IGFBP7,NM_001253835
GRIK3,NM_000831
DSCC1,NM_024094
CHORDC1,NM_001144073
HCN3,NM_020897
NBR2,NM_005821
SALL1,NM_001127892
LIX1,NM_153234
ATP10B,NM_001366652
FBXL8,NM_018378
KLHL17,NM_198317
DANCR,NR_024031
FANCI,NM_001113378
LPCAT2,NM_017839
ADPRHL1,NM_001003399
NSDHL,NM_001129765
ANKRD18B,NM_001013728
ST18,NM_001352826
MVD,NM_002461
ZNF500,NM_001303450
MKX,NM_001242702
C1QL2,NM_182528
MDGA1,NM_153487
GTF2H4,NM_001517
GNA14,NM_004297
GOLGA6L9,NM_001291420
TAC1,NM_003182
AMPD3,NM_000480
TMEM47,NM_031442
PPFIBP2,NM_001256568
PCDHA9,NM_014005
ADAMTSL1,NM_001040272
FABP3,NM_001320996
HTR2C,NM_000868
ST6GAL1,NM_001353916
SEMA3C,NM_001350120
ARMCX6,NM_001009584
BTN3A1,NM_001145008
C6orf47,NM_021184
JUN,NM_002228
TMEM200C,NM_001080209
STK10,NM_005990
AP4M1,NM_001363671
CD36,NM_000072
CDKN2A,NM_000077
LCP2,NM_005565
FGFR3,NM_000142
HAUS4,NM_001166269
VEPH1,NM_001167911
ZBTB33,NM_001184742
CCDC81,NM_001156474
MOXD1,NM_015529
FBN2,NM_001999
ROR2,NM_001318204
IL16,NM_001172128
KCNH8,NM_144633
RPH3AL,NM_001190411
COL5A3,NM_015719
LRRC42,NM_001256409
HTR7,NM_000872
PCDHGA1,NM_018912
DCN,NM_001920
DCDC1,NM_001350255
RUBCNL,NM_001286761
KCNJ14,NM_013348
MAML2,NM_032427
KCNJ10,NM_002241
TENT5A,NM_017633
NRP2,NM_003872
PCNA,NM_002592
ARL9,NM_001363794
ZNF69,NM_001321163
CDH24,NM_022478
ITGA2B,NM_000419
USF1,NM_001276373
ETS1,NM_001143820
NCR3LG1,NM_001009913
DNAJB4,NM_001317099
MSH4,NM_002440
DEPP1,NM_007021
NDOR1,NM_001144026
SMOC2,NM_001166412
SLCO1C1,NM_001145944
SCART1,NM_001033584
RBM11,NM_001320602
RBM20,NM_001134363
FAM85B,NR_147089
CERCAM,NM_001286760
PPP1R15A,NM_014330
RIN3,NM_001319987
AK8,NM_001317958
PPP1R14A,NM_001243947
CFAP47,NM_001304548
P2RY12,NM_022788
NR2E1,NM_001286102
PRKCH,NM_006255
DBR1,NM_016216
GAL3ST3,NM_033036
MFGE8,NM_001114614
C12orf75,NM_001145199
TEX30,NM_001286775
SLC14A1,NM_001128588
ACKR1,NM_001122951
S100A1,NM_006271
MYO1E,NM_004998
EPHX2,NM_001256482
KCTD12,NM_138444
CDR1,NM_004065
SMOC1,NM_001034852
SYT9,NM_175733
SLC14A2,NM_001242692
FILIP1,NM_001289987
PIM3,NM_001001852
SLC5A4,NM_014227
GRAMD2B,NM_001146319
ERMN,NM_001009959
KCNJ2,NM_000891
PAH,NM_000277
LIN28B,NM_001004317
LYPLAL1-DT,NR_038845
ETNPPL,NM_001146590
ZNF521,NM_001308225
ENOSF1,NM_001126123
LEKR1,NM_001004316
VWA3A,NM_173615
TRHDE,NM_013381
CFAP299,NM_001206997
WDR34,NA
SAMD3,NM_001017373
SLC9C2,NM_178527
TPTE2,NM_001141968
HEPN1,NM_001037558
ITGA1,NM_181501
WDR97,NM_001316309
PHF13,NM_153812
FAM66A,NR_026789
RPRM,NM_019845
TINCR,NM_001396408
SYT6,NM_001253772
NPTX2,NM_002523
NABP1,NM_001031716
RXRG,NM_001256570
RSPO2,NM_001282863
PIEZO2,NM_001378183
FREM2,NM_207361
NPY,NM_000905
KLHL1,NM_001286725
CACNA1G,NM_001256324
YOD1,NM_001276320
TMEM51,NM_001136216
PRKY,NM_002760
ATP2B4,NM_001001396
GRASP,NA
ISLR2,NM_001130136
ANO2,NM_001278596
CSNKA2IP,NM_001368165
DNAJA4,NM_001130182
TRPC6,NM_004621
RIPK2,NM_001375360
BACE2,NM_012105
SP110,NM_001185015
CENPQ,NM_018132
HGF,NM_000601
HGFAC,NM_001297439
GPC6,NM_005708
ARHGAP15,NM_018460
EPB41L4A,NM_001347887
ABI3BP,NM_001349329
PGAP3,NM_001291726
DPH1,NM_001346574
KCNG1,NM_002237
IER5,NM_016545
EFEMP1,NM_001039348
USH2A,NM_007123
TLL1,NM_001204760
TSPAN2,NM_001308315
MEPE,NM_001184694
CHRNA6,NM_001199279
FAM157C,NR_126161
DACH1,NM_001366712
DKK2,NM_014421
HCG11,NR_026790
ABHD14B,NM_001146314
TMEM74,NM_153015
ZDHHC11,NM_001393492
LRRC14,NM_001272036
COL23A1,NM_173465
STK32B,NM_001306082
DDX11,NM_001257144
ARL17B,NM_001039083
NGB,NM_021257
JUNB,NM_002229
