"Symbol","Uniprot","p","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"PNP","P00491",0.160539857103212,"3.77996533260092","4.92015976837766","495.247218278149","308.471340771114",0.404773986108536,1,0.473428128364418
"ASAH1","Q13510",0.00653263556407376,"3.47569430746238","5.78232656983443","2227.88226534265","2011.67237783925",0.0998740371747869,1,0.102085072562642
"HTATSF1","O43719",0.452805621304176,"4.37586419992423","5.0639975130713","379.71992745312","354.226414319012",0.652893651636093,1,0.069497650803937
"SIK3","Q9Y2K2",0.857332228712452,"1.56086769909188","1.96395586754719","158.146965830733","151.748112452385",0.918308916387591,1,0.0413027728509193
"TRIM32","Q13049",0.208897705719111,"0.76498101307463","1.59779928105336","320.619822384167","269.621121917598",0.455941949004321,1,0.173238345924229
"PHACTR1","Q9C0D0",0.0730618454994014,"0.132339593419447","1.51798600573868","405.616518100396","628.461135717265",0.295782632586286,1,-0.437866013003421
"ITPKB","P27987",0.765636217939588,"4.28413627627998","4.34390330872096","270.32623929531","428.300679970336",0.852450962167456,1,-0.460195948937612
"OSBPL3","Q9H4L5",0.211867962242879,"1.37550513251821","2.15064712449145","199.213050608172","122.465143775912",0.456508335737023,1,0.486548409215119
"SON","P18583",0.638912330935448,"4.76236937736955","4.04135719889489","85.9194678609425","123.926315449553",0.772199306900139,1,-0.36627672141814
"TECPR2","O15040",0.242952163743801,"1.0469323611819","2.30879979595148","115.564410691466","176.276007122441",0.493107760913968,1,-0.42222294610122
"CGNL1","Q0VF96",0.133112090307775,"6.04223557152394","4.15305699722049","60.106844709011","97.509034774471",0.361853444049655,1,-0.483821314338866
"RGS12","O14924",0.150515693183436,"0.4331354928447","1.91616013649981","81.6304371962568","188.798915392558",0.39217410715269,1,-0.83848031167496
"PNN","Q9H307",0.662874659179477,"4.34794602315455","3.94709316248231","145.739786357299","259.877109712878",0.787294350728937,1,-0.578386118004144
"PDS5B","Q9NTI5",0.0610901662746515,"4.27985411126676","5.50113675920579","362.237173976943","268.483876969898",0.280522846254199,1,0.299508310406393
"ITIH4","Q14624",0.0306486035801243,"3.73919448311119","5.0031617607888","1873.83069483421","1777.2465416198",0.207913499962465,1,0.0529195555539021
"THRAP3","Q9Y2W1",0.000697341941819439,"1.00187671268184","4.59349351140856","508.212147963948","332.17462317115",0.0403921909376952,0.525098482190038,0.425238170456204
"OAT","P04181",0.126116409921761,"1.29343960778873","2.06727620613614","1064.06856584108","763.462873256567",0.358392089182732,1,0.331990612966824
"TRIM25","Q14258",0.0990846875470252,"4.01376865703472","5.2073776195039","363.177295198983","328.591141698584",0.330136149216416,1,0.100076884018284
"GUCY1A1","Q02108",0.464363444355002,"4.78080479210855","5.67635107777846","173.476461672996","254.629791358436",0.657989465392069,1,-0.383768769090939
"APC2","O95996",0.111040918958627,"1.08122461116844","2.06857402382932","66.1153468320334","89.5039797154705",0.345875951584775,1,-0.302882194501596
"PRKAA1","Q13131",0.0119945448050163,"3.71463074931755","5.11980435297185","433.453718697108","402.729287777619",0.136846852093595,1,0.0735204348374358
"BSG","P35613",0.124327022814718,"3.80513469469957","4.49475284363216","1274.33664400973","562.053735849185",0.358392089182732,1,0.818583582279441
"LDHD","Q86WU2",0.415055259028251,"1.28933102982871","1.92335849767522","293.892565935751","385.953567572836",0.634643131213362,1,-0.272502792398618
"UPF2","Q9HAU5",0.579335822718819,"4.74915794116808","5.23434244507627","179.248412892857","223.207566317243",0.745709187191916,1,-0.219329503917074
"ANXA11","P50995",0.616803698013478,"3.14014618203559","3.73411288765583","720.197693670668","1017.8858926629",0.763903264151561,1,-0.345957352241839
"PRKCD","Q05655",0.269018411913628,"6.27073285112527","1.198380219242","153.033608153527","566.215062064107",0.520747722804529,1,-1.30831641594002
"CPNE9","Q8IYJ1",0.206480815482571,"1.13174899921588","1.64384726089756","376.412942145444","227.588914089485",0.453288732927,1,0.503145797941976
"C2CD2","Q9Y426",0.368414534031034,"4.02964557405352","4.73520594990463","213.400432960144","277.808130357169",0.597023093239242,1,-0.263760329104179
"CDC5L","Q99459",0.939918017727308,"3.86099277790933","3.86375605202208","182.596259518452","217.016357378708",0.968185544900412,1,-0.172695246938769
"ATXN2","Q99700",0.112607326170239,"1.54325415710888","2.71304337267668","349.032073392118","350.921963191561",0.345875951584775,1,-0.00540005284114673
"HDGF","P51858",0.00199349455698016,"3.61679021841375","5.05840389203048","1840.31167388875","1073.48473099979",0.0600440560562424,1,0.539024830591808
"PACSIN2","Q9UNF0",0.121544312801526,"3.93412747517668","5.23767552817669","541.143264527962","464.230218143098",0.358392089182732,1,0.153303469103111
"WIPF2","Q8TF74",0.114373322635603,"0.233807920464864","2.64605061114043","156.070378082784","368.207102850232",0.345875951584775,1,-0.858338512280183
"TSFM","P43897",0.920262743182885,"2.13089174630003","2.03936048390876","608.554969884849","785.707180007521",0.958447919248565,1,-0.255496933445332
"PRKRA","O75569",0.220715879331751,"2.51876521880723","3.20922506226594","1157.77201329105","1284.95414556482",0.467519864471234,1,-0.104225553271797
"AARS2","Q5JTZ9",0.846121510027767,"1.3666994299395","1.21236467231756","317.238538444074","258.30412261895",0.910184995787012,1,0.205516317547189
"CPNE7","Q9UBL6",0.521224522994459,"0.739182514910566","1.54229189832605","321.942851828627","383.43755202671",0.697126227024561,1,-0.174802719590103
"TCEAL3","Q969E4",0.0350907959716063,"3.91439278373426","5.69393946248091","227.614183861103","385.28456274568",0.219642119084463,1,-0.526330165725357
"NRDC","O43847",0.51667638789871,"1.08401842290956","1.52451732479953","221.219125286775","205.658603718276",0.693506809425541,1,0.0729361969182668
"USP10","Q14694",0.142110128062886,"0.682984068547268","1.68097109017691","25.3762734728771","204.058525706593",0.375469917302994,1,-2.08459222119163
"PDE12","Q6L8Q7",0.956792291032332,"1.42961731711617","1.2786134700412","163.581300361753","160.194360606627",0.973936531182331,1,0.0209222848596908
"NT5E","P21589",0.453198293696909,"2.08291566716032","2.13462238720249","329.168598291708","737.833196356423",0.652893651636093,1,-0.80714770153865
"CBARP","Q8N350",0.18659667655895,"1.02178499266738","2.33946374404642","121.724312266818","221.915447948034",0.437717437535481,1,-0.60053769206564
"PRRC2B","Q5JSZ5",0.688986018294731,"3.2191321627428","3.03466541649865","33.1908610751688","60.3374721618269",0.808086768192529,1,-0.597678770403374
"FBXL16","Q8N461",0.0473049717174173,"1.01332219511773","2.1609200065665","409.629892758607","503.744734066571",0.245632537574891,1,-0.206815608310337
"NUAK1","O60285",0.691112720738365,"1.07499732517034","1.54608679277935","244.353038357222","197.561881188173",0.808086768192529,1,0.212562200348552
"DGKG","P49619",0.212794722235983,"4.06860730556448","5.10227886022275","412.858624910823","368.317957257522",0.456508335737023,1,0.114158642383926
"EIF4A3","P38919",0.182677398000113,"3.91485971942123","5.27003560303427","148.226282475895","170.117431967726",0.431804343139839,1,-0.137748933074933
"SART1","O43290",0.510931501106375,"4.87520980884135","4.09232318791144","74.6278786193356","103.381885061135",0.688249410255994,1,-0.325915608461672
"HMGCS1","Q01581",0.0322171981672763,"0.96476199643407","2.04561288554468","1309.37989910576","2028.2854679458",0.216334328560387,1,-0.437637173427748
"API5","Q9BZZ5",0.544439402464612,"4.50237796289493","5.28572705339805","163.266005532414","246.79198095311",0.717973502724786,1,-0.413164992988883
"LZTS3","O60299",0.129004792820394,"1.54375780257161","2.92534118412227","283.795390390349","337.168276765269",0.358392089182732,1,-0.172328621171454
"CNN3","Q15417",0.411631815338764,"3.2244747482326","3.76803598863629","711.114560628034","1357.66511232588",0.634643131213362,1,-0.646688131234835
"MARK4","Q96L34",0.402159635013849,"0.751021681640028","1.37038020818774","205.419372642941","140.046712055203",0.626969368872522,1,0.383077585216506
"MRVI1","Q9Y6F6",0.344792068077929,"5.01310990367362","4.67597694075765","60.7022112351663","439.233920632486",0.57567278772213,1,-1.97905199366544
"GRSF1","Q12849",0.44684969339523,"1.39706882859898","2.02914051774817","146.977160948744","212.232815107766",0.652776473762281,1,-0.367406649566845
"COPS6","Q7L5N1",0.0410184390271948,"4.41919008874779","0.25895400981401","223.252293014655","283.616990894039",0.233486406976721,1,-0.23932221357125
"NPTX1","Q15818",0.193311539623579,"3.49156881334474","5.53983904424299","336.529641516748","1162.90440139594",0.443791430904131,1,-1.23998971621435
"LMTK2","Q8IWU2",0.31180745151233,"1.52653655240693","2.48624780667475","84.2130559697634","132.254630681244",0.555061491699254,1,-0.451379116477199
"STRN4","Q9NRL3",0.00809375895446217,"0.475429052280214","1.8570169681406","195.829409163751","109.279292795176",0.105939746444091,1,0.583336994528765
"BCAP31","P51572",0.264716122336034,"4.47591323918823","5.46973675760956","1108.90888711762","1359.15404295024",0.51640217647418,1,-0.203485931666941
"UCHL5","Q9Y5K5",0.562913764215886,"1.34933251455685","1.96384592794719","288.015029671662","369.040651383052",0.730491197935522,1,-0.247894139188172
"SEL1L","Q9UBV2",0.00336020824879709,"0.750421076415239","1.73411930907583","596.419569435814","219.494749263435",0.0766738427680063,1,0.999616084076217
"DNAJB2","P25686",0.501598986496949,"4.84588495478106","5.30479135053883","597.477013380563","990.464213777649",0.684803275793129,1,-0.505457924297751
"GUF1","Q8N442",0.163735624334603,"0.788573170541564","1.65929765923854","213.387511201739","290.40586190538",0.409611046923442,1,-0.308169654169808
"NACAD","O15069",0.64284688054622,"2.18446508832454","2.47733466503383","118.835365836618","194.24984257863",0.774501921682086,1,-0.491406123986976
"EVI5L","Q96CN4",0.22126423708591,"0.924952229150511","2.14243606924503","55.65337239655","203.807033803127",0.467519864471234,1,-1.29803095745354
"SQSTM1","Q13501",0.996120730165827,"3.75431925471109","3.74298748299105","145.24311723268","137.706957928897",0.997071101187918,1,0.053281074868223
"LINGO1","Q96FE5",0.0603838344520808,"0.206712974874156","1.8085266308732","454.663823499771","417.670142321411",0.280522846254199,1,0.0848663086232402
"RAE1","P78406",0.00442285606749313,"3.59370419111812","5.52354395233318","324.424767879052","303.059209716283",0.0832602654705582,1,0.0681254711149773
"HNRNPDL","O14979",0.923168261931049,"1.96701282611861","2.24621405120079","924.912101289895","928.375926736308",0.960145996179668,1,-0.00373803685918591
"SCIN","Q9Y6U3",0.758554387457404,"5.18766866334244","4.80619138862069","757.372708290602","1016.00621744053",0.851477310736347,1,-0.293779266245466
"LGALSL","Q3ZCW2",0.00115613047861906,"3.14180866604612","5.83070568090774","659.601874553636","393.290388306659",0.0495201377980566,0.870566250400152,0.517088192077008
"PGP","A6NDG6",0.110015406590697,"1.24257101636529","0.316200552973705","743.598005310847","605.809102462629",0.345875951584775,1,0.204935649363124
"BTF3","P20290",0.259258630717366,"3.81845684804937","3.91780101459412","21.48330344538","220.201577778736",0.511051698770096,1,-2.32726733997032
"PIP4K2C","Q8TBX8",0.268736366745957,"0.317345312191652","5.45532093971284","335.59771457652","582.5420801025",0.520747722804529,1,-0.551488258742779
"SEC22B","O75396",0.0822004520901022,"3.08959059522402","4.54426392935806","757.707051499118","699.116365238205",0.315754243851157,1,0.0804796330936288
"PPIP5K1","Q6PFW1",0.0704141437687304,"1.08226705096525","1.90304575839202","165.4278705535","85.3781210615853",0.293047919521595,1,0.661445398032351
"ATG9A","Q7Z3C6",0.0182042616323051,"4.01154706710099","5.62970655338134","273.735362957772","186.395023700216",0.158572710283242,1,0.384293606045934
"PSMA2","P25787",0.459871368012404,"0.837274912843787","0.5294586790816","404.211568807947","234.178558648621",0.657989465392069,1,0.545854530539224
"NISCH","Q9Y2I1",0.626978255922122,"5.04013658372565","5.44580055773066","97.0544071504228","173.876209052205",0.770078592738265,1,-0.583071884074098
"PI4K2A","Q9BTU6",0.984436876609941,"4.97871171847086","4.96174642595916","147.93333386943","164.180128251287",0.989694216404921,1,-0.104202442628193
"PSMB5","P28074",0.0601809629878161,"3.4380602644919","0.216198717561048","158.78112328005","309.207970153231",0.280522846254199,1,-0.666487422358379
"PECAM1","P16284",0.667141571205814,"4.76926577913979","4.99225769535508","127.225720363219","194.631042965161",0.789038506528699,1,-0.425142844368334
"MTM1","Q13496",0.359535117011468,"3.50640671933864","4.37236897000007","202.241526763184","196.557151704225",0.586112287957581,1,0.0285094228054723
"ATP2A3","Q93084",0.00414892286728247,"4.59463772713967","0.233327983159708","73.0582674195652","63.4522134646295",0.0822141820806237,1,0.140970227867475
"CAPRIN1","Q14444",0.659651213946262,"2.00174096193011","2.3485386030102","268.462104391361","437.888820136736",0.785945196363189,1,-0.489255277069793
"AARSD1","Q9BTE6",0.674525589743012,"0.737486587319925","1.20143566509878","271.958404827228","219.766345753371",0.79486348838261,1,0.213084213968174
"DAPK1","P53355",0.502007182254724,"6.2063991326248","5.47103608777822","102.949037397116","103.23293292707",0.684803275793129,1,-0.00275383641858169
"PPIP5K2","O43314",0.0364681938995417,"0.699503017523694","2.17290506966912","100.834674539345","180.859344633453",0.223256504116707,1,-0.584237337762352
"PPM1E","Q8WY54",0.8780272953121,"1.82692844374755","2.10887224114044","175.526524686373","177.838775962569",0.927285488597491,1,-0.0130872175308428
"ARFGAP2","Q8N6H7",0.0048928898395082,"0.741143238667344","2.51530788199381","619.486122280043","330.696454336655",0.0860632003116896,1,0.627689401094409
"SERPINA3","P01011",0.0429829099184705,"4.15203201735451","5.04729525513883","4294.62899027203","3445.6526753815",0.233486406976721,1,0.22025182756427
"SMAP2","Q8WU79",0.422661559016998,"1.65088524402836","2.21447868207856","462.788553590345","311.001616613958",0.639084646465461,1,0.397472151781459
"NOP58","Q9Y2X3",0.535974323344035,"4.07872415453688","4.91952574435949","177.536437661265","197.397651808659",0.711796588144724,1,-0.106044360882572
"ASNS","P08243",0.289398842573547,"1.25585590413864","2.08188475408189","722.756664586956","684.450497986653",0.539119712859734,1,0.0544562783917859
"TOLLIP","Q9H0E2",0.106759303221016,"4.384952586947","0.19127000809682","206.173447619267","627.178114380952",0.345875951584775,1,-1.11251278100573
"TCEAL6","Q6IPX3",0.191408697464476,"5.61568430238164","5.89651868449895","174.076798809544","617.296659846963",0.443440100579992,1,-1.26585314417098
"LRRC4B","Q9NT99",0.0829852374415172,"1.36435768812542","2.2676261085168","67.885166921896","337.907701106526",0.315754243851157,1,-1.60495522860088
"ACBD3","Q9H3P7",0.926037896226458,"2.53032407893665","2.75640263140142","80.553206245716","82.3216211380996",0.960579327994997,1,-0.0217158712105916
"PRKAG1","P54619",0.108315647927467,"4.34516360390091","5.85216195865184","167.967622604029","201.548094680972",0.345875951584775,1,-0.182256797951866
"CSK","P41240",0.58350525182123,"3.99053008902552","4.58250975762832","145.381998872206","151.367245607349",0.745975304959909,1,-0.0403442209303488
"PJA2","O43164",0.0140863905421134,"1.08455719154919","2.88133522876712","78.1678109830494","146.796872588188",0.145031912215973,1,-0.630191873505241
"KIF3C","O14782",0.0349869094530907,"0.315165675807092","1.49086361444916","65.6891995635407","68.5677662037308",0.219642119084463,1,-0.0428880221192037
"TRMT10C","Q7L0Y3",0.896016334531021,"1.83343435650347","1.87374349923776","376.989901089608","308.567572355677",0.941334037767527,1,0.200277544979178
"AMOT","Q4VCS5",0.00895652264256989,"1.39021077873064","3.20751268389961","200.976330082055","212.88507666148",0.112404359164252,1,-0.0575653335728338
"BLVRA","P53004",2.0246135812953e-06,"3.74409616781614","6.1968716794981","1454.49406016656","493.59044218273",0.00152453402671536,0.00152453402671536,1.08070728524728
"PTCD3","Q96EY7",0.154099022557926,"1.03755167429247","2.17162604244641","341.56238619775","455.724650379105",0.396641458873519,1,-0.288358445054075
"HNRNPF","P52597",0.294585117168858,"4.31032489304225","5.0216035011948","344.198139685041","260.210053430973",0.542353528675184,1,0.279728276359617
"RBM39","Q14498",0.336527226239911,"3.74245416427349","4.55492255354758","177.061108075113","247.628223376163",0.574049904729682,1,-0.335433605748465
"RPS6KA5","O75582",0.0153027917342018,"4.19738071017058","5.17619187022469","911.369696204373","744.357813314562",0.149649378907194,1,0.202426777459264
"NUP153","P49790",0.891534679303951,"3.66090559996628","3.93775790801154","74.1072809344386","78.3466187428185",0.940231951702906,1,-0.0556290263680209
"COPE","O14579",0.871827527408422,"2.65327805131025","2.54752401812224","137.953837109838","182.547282117801",0.925456985423965,1,-0.280090104066442
"PLPPR4","Q7Z2D5",0.0859671326779436,"1.49561454747043","2.61808890493313","99.3158838159775","231.373475573445",0.319858323773792,1,-0.845727666194444
"EIF3G","O75821",0.475374432849686,"4.43487981991412","3.85866001680237","184.298309378486","331.140095451209",0.667830126745921,1,-0.585985843500125
"CLIC1","O00299",0.588034956021588,"4.13525842987206","4.64732991137313","275.161475347633","440.623067508733",0.746197182820953,1,-0.470831679336791
"PPM1G","O15355",0.168325449872445,"0.584355808424963","2.1072440085482","90.2665934695031","201.204653367702",0.414212626646899,1,-0.801555124557696
"CHMP4B","Q9H444",0.586854337276332,"4.39318305206121","4.87778661428392","754.8147210168","592.38188334778",0.746197182820953,1,0.24232081636981
"SPR","P35270",0.197994600738823,"4.10949179451367","5.05531140483434","547.354693765418","445.201162613033",0.447306951312518,1,0.206570796112897
"JAKMIP1","Q96N16",0.0333364286564879,"0.906708886349227","2.27249599253429","152.392572335572","132.753342439344",0.216334328560387,1,0.13796706585337
"MRPS22","P82650",0.597726412412028,"1.60192916364804","2.04542145653323","571.222134965914","724.677539331148",0.75139897920911,1,-0.237948620611755
"SPATA2","Q9UM82",0.0352944175421248,"0.509906911772047","4.23088235078238","92.2448986093619","114.519443709938",0.219642119084463,1,-0.21629764087407
"TACC2","O95359",0.54002566440266,"0.439698806464708","0.578949884555986","70.499257917824","150.275450028499",0.714656107724434,1,-0.75686775984594
"MRPS27","Q92552",0.435464499425457,"1.20618690409262","1.84064615937817","552.68091848916","628.446313305768",0.646754966602306,1,-0.128469769955523
"CAVIN2","O95810",0.264425949103065,"3.49820390853111","4.5744014556942","252.839417258172","341.752814130838",0.51640217647418,1,-0.301333137225762
"EXOC6","Q8TAG9",0.03579609261889,"0.136128508485131","1.70315350945169","161.618204711606","131.711780158971",0.220938178213313,1,0.204620740994371
"MRPL37","Q9BZE1",0.124636106123534,"1.39331357681781","2.23396986414352","323.194606438829","273.431624860921",0.358392089182732,1,0.167203048410838
"LSM14A","Q8ND56",0.694574064866357,"3.39520636042735","3.64497474978209","209.035631080631","318.343224527782",0.809450864920087,1,-0.420625402071414
"PTBP1","P26599",0.167357392802184,"3.85548483047551","4.97619979118865","222.966066486794","230.023814746609",0.413180710754244,1,-0.0311632542789086
"NEBL","O76041",0.787089485991759,"3.62759291761401","3.94564337729154","793.561296749393","755.084026302364",0.869029887026092,1,0.0497017493922922
"LMBRD2","Q68DH5",0.129652725149526,"4.07631032362201","5.47727736479454","373.80355667122","273.881524131047",0.358392089182732,1,0.311034790683821
"COPS8","Q99627",0.0637689187680399,"2.04321050531648","0.254644852819097","119.694674595469","245.472231456201",0.280522846254199,1,-0.718239708699942
"HSPA13","P48723",0.806848388200593,"1.85150550396179","1.49514955054752","184.541402097289","252.732333954017",0.883076796969544,1,-0.314457120204915
"PRKAB2","O43741",0.530172189149438,"4.55984320556059","5.16728770162753","244.084456739178","249.335425225356",0.70658346624695,1,-0.0212847796328933
"AATK","Q6ZMQ8",0.012958320180153,"0.0905571454124223","2.15869621110576","57.4391186209406","67.0815245675066",0.141414711531235,1,-0.155183084018923
"CLIP3","Q96DZ5",0.0384598177166262,"0.447620597006981","1.34359043199859","183.404599877328","110.848628444607",0.22625189641109,1,0.503529077716893
"SIPA1L2","Q9P2F8",0.0594979201474089,"0.790543592623774","2.16667054329587","57.7041866751348","51.9048871262237",0.280522846254199,1,0.105916780222407
"PML","P29590",0.289964785801052,"5.81516067906709","4.481064174253","60.3507416096586","146.60983839547",0.539119712859734,1,-0.887601661728393
"KAZN","Q674X7",0.760497278027976,"2.72417837856703","2.49582547407369","151.321411080838","214.910770415324",0.851477310736347,1,-0.350816795792737
"KPNA5","O15131",0.639910182610474,"4.80586297964187","5.21474936052325","20.6814284247422","34.0053162950227",0.772199306900139,1,-0.497280753993295
"NUP50","Q9UKX7",0.109316604516221,"1.96456511082163","3.38782638265913","93.4646955561079","140.612685207508",0.345875951584775,1,-0.408425419911054
"NUFIP2","Q7Z417",0.204383091202577,"4.23636355299902","3.46506525369666","44.5957074255296","98.7428751977582",0.452502248476307,1,-0.794881642952473
"MAP2K6","P52564",0.00725426962796512,"3.86354384395035","5.02770516117649","737.938604951872","388.381602249835",0.105047404420341,1,0.641872262771335
"NUP54","Q7Z3B4",0.140412934139667,"0.932270553784914","5.78639602434077","80.1055136149233","105.983451560664",0.373543497929835,1,-0.279938278723044
"LUC7L2","Q9Y383",0.000135160598702846,"3.74579701888726","5.27691224697575","1160.37197488385","550.099314509495",0.0203551861646486,0.101775930823243,0.746397066939903
"DGKH","Q86XP1",0.176389225382344,"0.735387792321259","1.96418649336459","64.5322796214374","86.5151481440589",0.427077449237637,1,-0.293153963797431
"KSR2","Q6VAB6",0.338432326396579,"6.16311945038934","5.60040464592672","192.500578792023","114.71694796099",0.574049904729682,1,0.517631388182921
"SDK2","Q58EX2",0.329936009286409,"0.49806962809813","1.26728124728829","83.0028901689697","77.1801672550685",0.571130609178542,1,0.0727329053182631
"ANXA3","P12429",0.0171045475444209,"2.6588346248459","5.50755071775359","772.166289528706","1199.02064575583",0.153330051201773,1,-0.440060446251836
"ZFYVE9","O95405",0.393151401003841,"3.95198153475731","3.38127200511172","90.1062060095658","66.0803955623812",0.619336830451658,1,0.310116926063387
"SERPINE2","P07093",0.506295065028996,"1.53860797952557","2.114085142734","975.376602672173","1206.00978664944",0.685683784113011,1,-0.212248836650641
"G3BP1","Q13283",0.600266270831699,"4.27501292750372","4.15408667024641","190.9694601433","126.028784624408",0.753334169893782,1,0.415603190463488
"TARDBP","Q13148",0.00272812342469935,"2.80151782755148","5.68337340473721","410.086913166276","281.27324627666",0.0703464857031899,1,0.377042517034294
"ALDH3A2","P51648",0.0203342281335929,"4.06737061068532","5.1488855731881","650.631794248309","752.62819717902",0.162890146644632,1,-0.145627461849412
"BUB3","O43684",0.108133710853235,"4.24270778532176","5.92272611496591","74.4160880979473","248.243292594067",0.345875951584775,1,-1.20473712746661
"MRPS9","P82933",0.102183167165315,"1.06898898660531","2.08975066918483","304.822111137329","362.14579504131",0.335594902725478,1,-0.17231851519433
"PAPSS1","O43252",0.652775082170527,"1.520684196875","1.29875504014215","64.69682700337","113.286349371877",0.781462061803509,1,-0.56020651999545
"ANKRD34A","Q69YU3",0.249752465101433,"1.18056919561676","1.81786371048853","153.450489553336","120.012494016024",0.497522767781426,1,0.245782117209925
"TACO1","Q9BSH4",0.0924511101335395,"0.733926660879851","2.10117393481299","217.805928529873","249.722025221969",0.325306943600725,1,-0.136743969939604
"RPS8","P62241",0.291183678970613,"1.44903183520319","2.81634223638714","452.019111062623","713.664979617748",0.539502481992987,1,-0.456689175951157
"NDUFAF7","Q7L592",0.0168756491132798,"0.751452800935148","2.02497490859555","341.354457959891","350.54417899436",0.153100768461442,1,-0.0265653405938488
"CDKN1B","P46527",0.192569605431152,"3.89342728981406","4.51482128929611","543.63881575403","312.406042603199",0.443440100579992,1,0.55398132442216
"SNAP47","Q5SQN1",0.541532767761609,"4.58526457207492","5.31045440055752","118.920850587272","106.380893819851",0.715393287937705,1,0.111432159284257
"PCDHGC5","Q9Y5F6",0.0156308032689484,"0.537134632550138","1.95193099410529","62.9297337145523","46.8477002900142",0.1505798443113,1,0.295116845254742
"IDI1","Q13907",0.279543842859306,"0.639705682794606","1.63697051275223","355.602975072906","373.676516257293",0.530333289393735,1,-0.0495756234020915
"AHCTF1","Q8WYP5",0.873037468304691,"4.3377795776083","4.48132808012799","76.1946724735509","60.5395585993967",0.925456985423965,1,0.22999453269338
"HDGFL3","Q9Y3E1",0.0147119446424334,"1.9344791634781","5.82265517048257","241.133984779674","704.424682069531",0.147103647268836,1,-1.0720286834086
"DFFA","O00273",0.87431289642172,"3.57292050167425","3.3193768604477","297.736630647057","282.859145768422",0.925456985423965,1,0.051260250350318
"NLGN3","Q9NZ94",0.194538303709975,"0.467778427328046","2.35209764691481","18.9204779518101","90.8393002872434",0.443901038465488,1,-1.56884718948508
"PAG1","Q9NWQ8",0.482420698894512,"5.10415724477183","4.25393674896693","60.1291640711634","75.4419585898769",0.671831407517169,1,-0.226868617279567
"TAPT1","Q6NXT6",0.104874925962837,"3.84584878861014","5.02317637093302","97.9640643306533","104.184453536328",0.341865018398339,1,-0.0615621989606674
"MCC","P23508",0.12100352134895,"5.00068443122235","3.62570198615258","53.8111402805953","105.625037576387",0.358392089182732,1,-0.674414927285465
"CDH11","P55287",0.00767643114236266,"0.962073353670605","2.59746625948347","263.602193323445","156.73548446746",0.105939746444091,1,0.519881551097439
"TM9SF2","Q99805",0.0434104873529097,"0.989632892327979","2.04361630031475","272.52035836476","147.665855962575",0.233486406976721,1,0.612761329641599
"GFM2","Q969S9",0.140884931490137,"1.46049973728591","2.80021727415311","276.005761743544","267.605588931639",0.373543497929835,1,0.0309075279509164
"CORO1B","Q9BR76",0.000432422683011949,"2.65627692286452","5.64237725681575","1264.31677321671","222.514571360893",0.029601298209818,0.325614280307998,1.7372945663066
"PDCD4","Q53EL6",0.309394197233246,"4.50397809063162","5.13813371147508","149.828545148227","143.938331793645",0.554059587588388,1,0.0401066515742586
"PRPF3","O43395",0.746110744498813,"3.59414578969078","4.00797857159117","78.9586748890469","79.903455012499",0.850334146525224,1,-0.0118944806149109
"SNW1","Q13573",0.863602439560302,"3.77215921850265","3.79890218709575","93.4434561370585","122.462127922549",0.921094386669841,1,-0.270445316205043
"INPP5D","Q92835",0.952137225735705,"5.00885460088202","4.91050027387565","61.5497663955789","54.0082555759047",0.97280777609089,1,0.130709141348615
"SEH1L","Q96EE3",0.324988438198669,"5.55690071120371","5.22486193860278","35.8135228988289","111.913387712202",0.566206605251568,1,-1.13939969144059
"CLEC16A","Q2KHT3",0.693042446440858,"3.40558832162008","3.7340066481773","71.9440321770118","57.0663780663866",0.809086763054211,1,0.231673368084072
"AACS","Q86V21",0.696579230369477,"1.40139866040214","1.80963289458255","378.19050487967","320.978364949253",0.809450864920087,1,0.164024327880261
"TARS2","Q9BW92",0.261377949772834,"1.1354323277676","1.76731032788549","229.633429890385","138.721620737768",0.513884063130402,1,0.504015057931488
"PCNP","Q8WW12",0.0490559528323509,"3.89680806842737","3.86145334983865","884.021344173651","318.948964248392",0.251286615528981,1,1.01945010403552
"SMG6","Q86US8",0.593526007700078,"4.24768085076166","4.90452974220063","31.6523621590273","37.5002769250467",0.748618230817686,1,-0.169535538035253
"SPHKAP","Q2M3C7",0.128118172189583,"1.0851089757384","2.08013754925888","70.7130901528053","90.2718074415038",0.358392089182732,1,-0.244194495284716
"RAB31","Q13636",0.127493333850172,"2.47734468382157","3.79661937448848","231.506359971671","301.651624179811",0.358392089182732,1,-0.26466544316252
"NSDHL","Q15738",0.270747551531633,"0.924383227241435","1.82886112388129","308.539733097768","220.717714271693",0.522751041803384,1,0.334966055461437
"TMEM43","Q9BTV4",0.941184354405181,"5.45674541993759","5.41553118336947","269.961768452917","226.476384756519",0.968185544900412,1,0.175639672723004
"JPH3","Q8WXH2",0.929092935236095,"3.91315389901531","3.76927324259448","79.9611006827874","97.2147723490116",0.960579327994997,1,-0.195382403863059
"SERPINH1","P50454",0.844162095193716,"4.27667379861566","4.60644764948532","244.361948925717","255.883639072267",0.909376334307394,1,-0.0460722828904034
"CD163","Q86VB7",0.630907063242111,"5.0686590000331","4.55504785976986","461.350846589104","531.440783187532",0.770078592738265,1,-0.141432968015611
"HSD17B11","Q8NBQ5",0.421673097778201,"4.31567252884598","5.13891675757825","489.197457728068","576.468599235141",0.639084646465461,1,-0.164154663285221
