"Symbol","Uniprot","p_mesor","mesor_CTL","mesor_AD","BHQ","Bonf"
"TMEM181","Q9P2C4","0.428064824178946","2107.5284012335","2133.19656303398",0.674176781903389,1
"GPR180","Q86V85","0.112556665954358","1114.6063784609","1082.07290663262",0.350545152557733,1
"SUMO3","P55854","0.590163059397043","7639.6366377066","7556.43469341661",0.796954504789944,1
"ENTPD1","P49961","0.229132095101347","1112.75870856905","1150.53448482294",0.492013792558924,1
"C15orf40","Q8WUR7","0.24067974122048","2055.40847856268","2104.36930739914",0.50616906167371,1
"RGMB","Q6NW40","0.585221087400733","562.796303676865","577.616849712231",0.794461010588834,1
"C18orf32","Q8TCD1","0.111138211864826","5149.82860099101","5021.2931635195",0.348549191360573,1
"PPIL2","Q13356","0.0784054152714566","537.895005134724","559.367527761392",0.298321887481144,1
"CDK5R1","Q15078","0.48844629984774","489.340423580079","481.627594108256",0.726392210375243,1
"UBAC2","Q8NBM4","0.980522461824556","777.035283693608","777.892963805643",0.991477350967068,1
"DPCD","Q9BVM2","0.606719647155272","2434.02736846745","2447.49794515369",0.807322930071953,1
"MPHOSPH10","O00566","0.712894847885666","426.603746819143","424.005301495468",0.872035119188885,1
"PARD6A","Q9NPB6","0.097557639069223","726.207790376644","708.136357948756",0.330435800471135,1
"MPG","P29372","0.0374149667192553","390.940303668249","411.825423388993",0.208531062727718,1
"PLAT","P00750","0.54847113555601","444.54904659237","466.427838779169",0.769711467894156,1
"CA10","Q9NS85","0.753537433860222","1595.06266983027","1581.24832656308",0.891439851442498,1
"PYCARD","Q9ULZ3","0.513587839691549","1158.98377808994","1169.68235014709",0.744559439582516,1
"ARL6IP1","Q15041","0.0112955618348637","4942.87065522662","4789.61978454828",0.11721583024917,1
"EFNA5","P52803","0.763086371293107","1170.93083122159","1166.41667032465",0.896250850035223,1
"NEK6","Q9HC98","0.0454917206849488","713.639707895937","744.402540886899",0.229639795406828,1
"GM2A","P17900","0.626282207966645","6698.79459996247","6592.4344752374",0.819315113519398,1
"KAT7","O95251","0.980002332799213","604.347217067068","606.335100707664",0.991477350967068,1
"DGCR2","P98153","0.636354195384474","362.1751036176","358.824470378643",0.823670354693286,1
"SEC61A1","P61619","0.888856146857188","1405.18443404093","1399.57721547845",0.955236134168899,1
"GABPA","Q06546","0.0213248924786375","322.618534306334","408.429915280813",0.159421775449755,1
"COX7A2","P14406","0.285131443410445","10544.5889322287","10291.6312204989",0.547155476131929,1
"DNER","Q8NFT8","0.0341428951193812","847.200325142535","932.711203979409",0.201538339085061,1
"TMSB4X","P62328","0.632164414957423","3007.38679906759","2956.446919728",0.822400667851452,1
"SERPIND1","P05546","0.22720632883922","1014.53402019207","1052.24975716209",0.490009246390182,1
"UBL7","Q96S82","0.385044882386971","1044.09102614846","1057.30190503141",0.637713634922272,1
"ZC3H12B","Q5HYM0","0.277142223122988","246.019147536995","250.622318599949",0.536377335608,1
"ORC3","Q9UBD5","0.254563810653652","707.942176604422","750.158711744267",0.515727668251915,1
"SCARF1","Q14162","0.366948288192189","250.510364795458","257.132513216882",0.623888496978783,1
"IQCB1","Q15051","0.607196936272443","428.373116948344","395.781847117556",0.807322930071953,1
"MOBP","Q13875","0.574657624757119","4985.15253788954","4759.7545996191",0.78803897378915,1
"KRR1","Q13601","0.887525503802445","421.813785129725","421.140682304015",0.954792135147872,1
"LYRM7","Q5U5X0","0.0946805190226771","2841.03595551171","2753.25534780209",0.324773299228797,1
"MBD1","Q9UIS9","0.0251875521864633","576.156907795428","613.227859043244",0.174327309818445,1
"AP5M1","Q9H0R1","0.207861253962284","538.297861514484","525.972554616611",0.466608847984633,1
"ARFRP1","Q13795","0.175196774309164","577.48045234661","626.195689409189",0.429667432066704,1
"RPUSD2","Q8IZ73","0.00828185501913941","263.215987229006","300.09028863637",0.103212783284777,1
"UFC1","Q9Y3C8","0.878802849105003","7731.70353892024","7711.62043274894",0.950928094035203,1
"NAA38","Q9BRA0","0.968193725776596","1076.41352114402","1077.37742138912",0.986928834341304,1
"CHCHD7","Q9BUK0","0.0874027760630895","1139.31856500606","1168.51707336174",0.313302361393911,1
"SYT9","Q86SS6","0.248760737286275","226.948048432992","239.282710502038",0.512419493486398,1
"FADS3","Q9Y5Q0","0.804460947574717","471.646007197357","474.003312692832",0.916301771894531,1
"DMAC2","Q9NW81","0.044410311494963","1183.72219771199","1127.18478510893",0.227108752631964,1
"EXTL3","O43909","0.719341951123733","627.116361843486","633.550327411564",0.876307801640915,1
"SHARPIN","Q9H0F6","0.364706560573009","825.037693151692","836.379068701984",0.621687841255997,1
"UBE2G1","P62253","0.689835172258242","1753.772570235","1758.83865538595",0.857770612444531,1
"TPK1","Q9H3S4","0.409494324060221","649.928670454509","636.694036673237",0.65744578759124,1
"SLC38A1","Q9H2H9","0.111276487643891","2825.39513605147","2912.14137587328",0.348642531856201,1
"LYZ","P61626","0.956556888949175","1738.23972535906","1756.46003271029",0.982365551011925,1
"PIANP","Q8IYJ0","0.670725310874081","1427.26875775353","1414.4739067803",0.846898320936429,1
"MBD2","Q9UBB5","0.322251913930842","539.94023862079","534.773578439383",0.582808714172791,1
"AP1S2","P56377","0.784135044276838","2008.16259770823","2017.55268208668",0.908006999996919,1
"RPS25","P62851","0.00337467629914687","13905.433268235","13448.2743256525",0.0667445818484805,1
"NELFCD","Q8IXH7","0.696708397309006","365.506555127609","367.975431797447",0.861268694284539,1
"PYURF","Q96I23","0.212168827481293","768.282570354836","1001.5952475448",0.471425721728205,1
"CAAP1","Q9H8G2","0.818707551721223","2316.14667185689","2382.23839892362",0.921508974317341,1
"LRRN1","Q6UXK5","0.125804824360683","670.401608359176","700.853730694458",0.366853769105986,1
"ELP5","Q8TE02","0.0313264862491851","383.758063530611","444.878808380069",0.193200602644935,1
"SLC14A1","Q13336","0.843895845362024","7337.2786362021","7460.71315560795",0.93470647551083,1
"PLEK","P08567","0.239141576088735","367.956125049513","379.996493675898",0.504904694827715,1
"STK16","O75716","0.84746858897384","358.557781096589","356.650095455773",0.936288273811563,1
"CLEC14A","Q86T13","0.451790619993436","445.758919902585","436.570327532269",0.693843019157383,1
"HCN3","Q9P1Z3","0.864192262390558","376.344315495718","376.919124691863",0.944522506285468,1
"PRPF18","Q99633","0.486218914199639","231.245421550212","239.696976467569",0.724921693485209,1
"MORF4L1","Q9UBU8","0.0455224012138695","723.790496003332","795.712522020483",0.229639795406828,1
"GPC6","Q9Y625","0.31506593437491","418.034788851948","433.465976620832",0.576230243580659,1
"INTS1","Q8N201","0.29018900869854","314.018883188695","333.425504150643",0.553597879387303,1
"CUEDC1","Q9NWM3","0.0514652978299448","373.992858412619","421.378819877099",0.242140453688569,1
"FNIP2","Q9P278","0.594252665860105","249.61196464138","254.240964718411",0.799851609245372,1
"UBE2E1","P51965","0.0592945786990825","259.577805580167","316.417144297237",0.261324217684507,1
"MVB12A","Q96EY5","0.225941538676533","302.249991072983","290.640852030116",0.488322822623414,1
"KRT77","Q7Z794","0.47394995441455","1006.49177804034","948.873835199326",0.713525541335436,1
"EDNRB","P24530","0.172630637130659","1613.35068584079","1660.91336588681",0.425867477043234,1
"SENP8","Q96LD8","0.094584662762389","2361.70952461078","2406.64457179268",0.324723706163972,1
"RAB27A","P51159","0.218847831833131","694.127842091028","713.1329049282",0.479550464931039,1
"THAP4","Q8WY91","0.018906241949801","1018.15626494314","1076.96582640811",0.148387141858162,1
"TMEM135","Q86UB9","0.00946193267120176","1138.97016776358","1085.12039121497",0.109159693636789,1
"RAB32","Q13637","0.980240722374935","573.995977939558","571.737555092075",0.991477350967068,1
"RAVER1","Q8IY67","0.0133324388390218","466.835662212878","489.626913288716",0.127203512928103,1
"IGFBP6","P24592","0.445390240758517","628.802217475827","640.379386480604",0.688472669623567,1
"SUMO4","Q6EEV6","0.0809182987848669","2835.41778338573","2932.53327978816",0.302533773543038,1
"SNRPE","P62304","0.243460525757956","1834.77804351227","1874.72030463017",0.508527278340729,1
"CPTP","Q5TA50","0.0134878433588668","1674.14998367983","1611.47950588435",0.127894930289289,1
"RTN4RL1","Q86UN2","0.277103965174918","797.606751909418","785.126023365",0.536377335608,1
"WAC","Q9BTA9","0.0722392069368779","496.357766815869","515.378101872417",0.285666580467998,1
"GSKIP","Q9P0R6","0.454636997558845","3626.60774332245","3586.75141017527",0.695892947879494,1
"ACVR2A","P27037","0.00417133276840217","455.554169412096","477.550244666062",0.0721123766643685,1
"RFFL","Q8WZ73","0.294613921209593","454.753388805425","471.60610742741",0.557579106804002,1
"JCHAIN","P01591","0.222630762242216","1057.43305573882","1154.11209169706",0.484572491542593,1
"VRK1","Q99986","0.128727695572364","412.300137368371","459.430961527123",0.372479101123942,1
"IRF9","Q00978","0.828003681196859","500.198853935229","490.268417899203",0.92682544139625,1
"OXNAD1","Q96HP4","0.400305982185668","1076.00829746701","1087.02883583467",0.649832237288075,1
"RIMKLA","Q8IXN7","0.317067746712998","416.13106301009","408.377236605464",0.578060516289166,1
"SLC6A9","P48067","0.00531565354225212","1495.97302905408","1608.5940402041",0.0825032339825521,1
"SH3D19","Q5HYK7","0.350604972005364","587.536897632925","599.03511498221",0.607263008579539,1
"QTRT2","Q9H974","0.3220244743492","437.520154693353","428.165980926745",0.582611540302072,1
"SAP130","Q9H0E3","0.598176365944309","255.46748767608","258.456056988438",0.802760807239787,1
"AP4B1","Q9Y6B7","0.0437064237449619","691.165441624646","661.68729005315",0.226173506717306,1
"FUCA2","Q9BTY2","0.588811840974766","627.859166144112","608.65750980696",0.796429933421641,1
"SRXN1","Q9BYN0","0.000470674281348311","1757.12397811668","1857.88299775129",0.0237280569964884,1
"CD34","P28906","0.441126622423544","1091.82708711515","1073.02657930967",0.684843790212482,1
"CIB1","Q99828","0.597920737498883","1088.03847436305","1070.36238781498",0.802755229861679,1
"SOWAHA","Q2M3V2","0.358831911400299","203.461916806391","210.257479114102",0.616187358024195,1
"LEO1","Q8WVC0","0.490607467521568","359.143355806507","353.760055199539",0.728545562754377,1
"GSTCD","Q8NEC7","0.361439532475113","298.696324256706","307.30219693169",0.618141498524958,1
"RHBDD2","Q6NTF9","0.396778633008829","2443.24582470768","2394.18527156987",0.647095753754119,1
"MED4","Q9NPJ6","0.0808598307626002","788.652363341343","767.046899528482",0.302459893527505,1
"POFUT2","Q9Y2G5","0.868914291403398","644.825843310883","642.609796279086",0.946431038894083,1
"VSTM2B","A6NLU5","0.600715794277322","627.192474275032","636.935491923719",0.804185005687223,1
"C12orf29","Q8N999","0.656095928082069","521.311678310102","525.969594157866",0.837351482210763,1
"FRG1","Q14331","0.231566320416917","511.433696810757","530.829840320632",0.494982030007095,1
"ANKRD54","Q6NXT1","0.376027437022882","580.498112667911","600.341369186326",0.631616163563371,1
"SNRPD1","P62314","0.243841606044468","2236.53830424522","2281.12256261908",0.509013534256253,1
"FLYWCH2","Q96CP2","0.580018733699453","494.363347117232","508.1567209535",0.790971445921034,1
"NFIB","O00712","0.0802949549063547","403.438694825465","439.816912342341",0.301201396076113,1
"MEAF6","Q9HAF1","0.0261466419280703","398.046942344122","422.635886790801",0.177970261346639,1
"IL1RAP","Q9NPH3","0.714975651613317","930.624853925929","921.471400763365",0.873486513712705,1
"TOX4","O94842","0.475450270696286","697.39338292124","710.018559048403",0.714867888247215,1
"SLC35A4","L0R6Q1","0.0051574096022814","2164.54594988224","2098.47386842607",0.08148626907344,1
"RFC5","P40937","0.321357766788763","451.763605899428","462.047504538802",0.581809450808015,1
"GGCX","P38435","0.613815707865795","308.707080066911","304.189685577469",0.810981718889205,1
"DTNBP1","Q96EV8","0.579454103186017","976.938168615065","988.542529805144",0.790672021295083,1
"C1QA","P02745","0.597655733432443","1973.9612747258","1919.66356233077",0.802695410973034,1
"PHC2","Q8IXK0","0.590129465388386","1014.30134566352","1005.33578765439",0.796954504789944,1
"MRPL30","Q8TCC3","0.0871407419433211","1416.30266755174","1375.4919759798",0.313209640085148,1
"CHMP1B","Q7LBR1","0.772462638100008","12150.2417709628","12089.1076828793",0.901459696575743,1
"SHISA4","Q96DD7","0.0378868402411814","2860.83797303934","2687.87588036145",0.209221038618086,1
"KHDC4","Q7Z7F0","0.00475801161864023","413.263692820841","455.598538156065",0.0781086284127807,1
"USP16","Q9Y5T5","0.23890088346862","596.939328161974","582.436026786473",0.504691647384881,1
"KCTD3","Q9Y597","0.311932122790957","326.274608710881","334.593612446615",0.573514731173774,1
"MORN4","Q8NDC4","0.853591523045332","1123.36494674802","1124.93262726143",0.939431571982567,1
"CTSC","P53634","0.0355342262385732","527.005548206514","480.631146824527",0.203726404511322,1
"CGGBP1","Q9UFW8","0.0305839832626646","1160.38685614645","1250.97182965035",0.191579218417545,1
"DBR1","Q9UK59","0.735629748450828","788.229227365393","782.505771497092",0.88556630016866,1
"COQ10A","Q96MF6","0.625766626579304","1718.30010233544","1701.49675198704",0.819154150480221,1
"RSRC2","Q7L4I2","0.033749466586788","621.596793369307","657.365628439148",0.200698882731477,1
"TUSC3","Q13454","0.00267541654241641","2781.46045815849","2679.66731410336",0.0585082404586329,1
"DCUN1D2","Q6PH85","0.9973479380848","609.10299397935","608.262396224806",0.999299068752306,1
"KCTD1","Q719H9","0.863680042090723","1160.43935692136","1159.29946048966",0.94428905745837,1
"FBLN2","P98095","0.115417024774765","323.371970747246","294.790288590332",0.353673973172554,1
"RFC2","P35250","0.923517155634547","413.690113888032","414.858776017249",0.96734089197431,1
"KLHDC9","Q8NEP7","0.217506499067609","397.584238548117","406.000811795015",0.478220535653995,1
"NPL","Q9BXD5","0.0425400293166198","358.526891825212","335.060498667635",0.222716849674717,1
"MCRIP1","C9JLW8","0.0568217485854647","5108.21154997485","4974.62941511371",0.254595561917211,1
"HIST2H2BC","Q6DN03","0.198545135712627","903.160736426158","925.3827363734",0.455333950271783,1
"SVIP","Q8NHG7","0.436298452557483","7896.96852918477","7786.29275496818",0.681929494987177,1
"FRMPD3","Q5JV73","0.00918999266044005","329.006800202901","384.918985404646",0.107703804349193,1
"IGSF11","Q5DX21","0.423656106751031","813.109523342267","834.428117986924",0.670598556423592,1
"TPGS2","Q68CL5","0.718711671492501","663.562710449497","666.23551450178",0.875859794298566,1
"SLC35F3","Q8IY50","0.406716777179791","276.126373210194","282.164374978094",0.655471917974322,1
"CCSER2","Q9H7U1","0.166019466888926","315.162223215469","300.861532473159",0.417689276528262,1
"CDC40","O60508","0.709837871960817","438.917260814588","436.171200394041",0.870476009338014,1
"EIF1AD","Q8N9N8","0.824140401969586","696.702685360684","699.312727486232",0.925263376579073,1
"TMEM130","Q8N3G9","0.758803825710714","711.426420915025","711.717698083113",0.894645254225211,1
"LRCH3","Q96II8","0.482200786343916","139.855764688256","142.588237523753",0.720856503633319,1
"TESK1","Q15569","0.187789386141395","263.292173024397","269.78785472137",0.443989792226584,1
"SLC23A2","Q9UGH3","0.0155317016184686","598.392867554357","651.495648683027",0.135908169007918,1
"NOC2L","Q9Y3T9","0.834350091189591","545.060271389016","548.359343596034",0.930044452575672,1
"TMUB1","Q9BVT8","0.264018975560621","1527.27370575838","1545.31119394817",0.524704332030892,1
"ZFPL1","O95159","0.35315239550488","1881.21313053013","1854.14843593079",0.610104491341497,1
"FAM217B","Q9NTX9","0.139092895280279","477.377040169567","454.718635593763",0.385826014810117,1
"CACUL1","Q86Y37","0.885033745980958","421.888967554591","421.366173503958",0.953862130482371,1
"GRAMD1C","Q8IYS0","0.211153272539465","390.707469860462","432.682650302666",0.470205663044565,1
"PENK","P01210","0.139382692018955","612.641622351182","652.381625922475",0.38608165736835,1
"PVR","P15151","6.48631642754714e-05","1483.83883133817","1389.3927588551",0.00734551834273237,0.506840765648534
"INTS13","Q9NVM9","0.973954342798062","358.543279636823","358.163514737917",0.990097431495037,1
"EXOSC5","Q9NQT4","0.216966583492716","802.481164638983","851.195836925043",0.478092221272225,1
"ATP13A3","Q9H7F0","0.0153371795899928","265.08271981878","252.465728475452",0.1354177641991,1
"OSGEPL1","Q9H4B0","0.0494662665454381","383.103200231056","366.516488217559",0.23728017605037,1
"CA14","Q9ULX7","0.30337977291644","1627.38712495953","1567.64808665251",0.566048124538936,1
"GPAT3","Q53EU6","0.040702521255957","473.636690139245","496.382120533341",0.218173314790673,1
"YEATS4","O95619","0.533956316322741","1000.7752548441","1013.26044379987",0.760386988039001,1
"SEMA6B","Q9H3T3","0.136505870732245","410.228633304744","397.156666249773",0.383275915882775,1
"PRR7","Q8TB68","0.314718380092154","582.640239892102","571.861565314602",0.576172720110472,1
"FUT9","Q9Y231","0.203281085730181","402.104682162471","482.341353259961",0.460283513154342,1
"CD74","P04233","0.00527040569702297","818.028404558486","744.694841879673",0.0820377492361305,1
"PAWR","Q96IZ0","0.749287670213915","315.630683265648","320.280144152754",0.889942826425221,1
"PARL","Q9H300","0.158427569166126","1508.9641120106","1473.48919881667",0.409918220352354,1
"GLCE","O94923","0.380569098077902","507.675130025554","527.927793317675",0.634407344159244,1
"PATL1","Q86TB9","0.425891507561473","781.399517238832","790.6319692191",0.672442158028965,1
"FDX2","Q6P4F2","0.000280076193609395","2282.55990474803","2159.74559162118",0.0170977763817485,1
"KATNA1","O75449","0.546536043608372","1179.69656995128","1194.56825762744",0.767981398328394,1
"CNN2","Q99439","0.0441219713933363","578.070835972414","540.347080946752",0.226672639360638,1
"NEDD8","Q15843","0.120744785191171","24029.6438829931","23582.3146427161",0.360772151689279,1
"PHC3","Q8NDX5","0.944541162844555","415.054601137642","414.339476812276",0.977568827346669,1
"CERS4","Q9HA82","0.163568559214128","1267.53315360441","1297.05206493736",0.415770841870627,1
"RHBDF1","Q96CC6","0.877843772196517","795.386872772364","799.022485801344",0.950328517032915,1
"TRIAP1","O43715","0.324627108329365","1102.44548774864","1123.27249845584",0.584209171922077,1
"TCEA2","Q15560","0.467227780339827","452.130459129426","464.622539303925",0.707405129931294,1
"SPATA33","Q96N06","0.829570759727572","1013.47210582191","1013.50482895463",0.927135367051311,1
"PSMB9","P28065","0.295928646744792","2041.2865931983","1999.21207356688",0.55908763193032,1
"HPS1","Q92902","0.281787125166298","385.249581322972","402.472222372345",0.542336107401343,1
"CDC42SE2","Q9NRR3","0.662535960172911","817.606269724938","796.288957800002",0.842163554522951,1
"STARD3","Q14849","0.228918370527734","362.47913392503","354.562713006056",0.491806417894931,1
"SLC29A1","Q99808","0.570823367705469","874.38209745657","884.855706234313",0.78522597216907,1
"PLCB2","Q00722","0.715133406606283","271.231774922141","267.71422164009",0.873542666753399,1
"SDF2","Q99470","0.454911016355581","1249.83858668198","1225.10949609542",0.696039687057472,1
"MTRES1","Q9P0P8","0.132013404475721","4269.82247284954","4134.01229143604",0.376619446333838,1
"ITM2A","O43736","0.308068941019121","1601.52740335713","1556.94958237191",0.569898367690202,1
"DIPK1A","Q5T7M9","0.329331267730157","1189.71189808825","1210.19931061193",0.588608080064832,1
"ABCG1","P45844","0.00323727673911985","426.526826957762","481.659196182878",0.0648764034631967,1
"TAF10","Q12962","0.0349460644128113","644.476762953098","671.170844752368",0.203024942246623,1
"PCNX1","Q96RV3","0.839412437891124","130.351847383844","130.887929594343",0.932343801545749,1
"SLC2A11","Q9BYW1","0.996846132001832","929.289305282813","928.111522052336",0.999299068752306,1
"SYT6","Q5T7P8","0.199195369489618","375.308758345744","388.414260450052",0.455787003570095,1
"TOR3A","Q9H497","0.563889219326859","331.498731871166","340.148369767456",0.780692834837009,1
"RABIF","P47224","0.00060482844679657","2489.76926570661","2567.06839774986",0.0265491178619351,1
"DCP2","Q8IU60","0.0814435909989899","565.455302716099","590.004120817925",0.303709049644934,1
"PWP2","Q15269","0.883913121695579","597.322278226242","600.061048993889",0.953464540713591,1
"SLC39A11","Q8N1S5","0.0158473832338311","575.414573760926","604.872143078653",0.136378251750172,1
"MT1F","P04733","0.0126436101854213","1294.52841183465","1474.40342434632",0.123651026268939,1
"AKAP17A","Q02040","0.498327750741797","456.548161741493","461.335670184253",0.733464407450634,1
"SFRP1","Q8N474","0.000940244448888307","780.565434768348","945.925744598321",0.0327994201947019,1
"OARD1","Q9Y530","0.103123433910827","1052.14270780345","1022.30164747883",0.337477320371741,1
"SHISA6","Q6ZSJ9","0.269182561853351","714.133082244917","761.307538437587",0.528889247755113,1
"HSD17B7","P56937","0.0630527032025406","1042.70622993292","1085.77108083619",0.267845084624551,1
"NUDT8","Q8WV74","0.250948754301945","881.223169904327","991.989055746046",0.513633979285034,1
"BIN3","Q9NQY0","0.127706222437835","717.951389638675","735.60289320235",0.370276965539608,1
"PLPPR3","Q6T4P5","0.838495275910469","227.199699323766","225.86361592536",0.932075319301075,1
"SH3BP5","O60239","0.623258696395559","368.59024948868","365.287119905593",0.817686946547162,1
"CHD1L","Q86WJ1","0.283454011207043","180.352093452483","197.359409590368",0.545058076898647,1
"TTC9C","Q8N5M4","0.657454122520515","2197.23052996476","2206.59784026871",0.838534052445788,1
"ACVR1","Q04771","0.999251452882332","963.140815556273","964.314915385365",0.999891260445965,1
"MOB2","Q70IA6","0.708791931244646","4681.06161891394","4676.11471791828",0.870122015144973,1
"MTERF4","Q7Z6M4","0.140516112338676","380.74690692431","394.493917586231",0.387467079093166,1
"STOX2","Q9P2F5","0.864527976947024","244.348732578887","246.399125593785",0.944522506285468,1
"METTL17","Q9H7H0","0.366402422177122","888.979046672853","902.932423667224",0.623626339989552,1
"TRIM24","O15164","0.290006960290002","503.911874217533","488.214204038596",0.553385686863511,1
"ORC5","O43913","0.412475626975559","459.302964442458","472.119398064314",0.660097878202735,1
"FBP1","P09467","0.309758546882582","489.245568823854","510.422463072449",0.571346427466364,1
"PTP4A3","O75365","0.508785292437701","614.546343260546","640.138030253091",0.741172310795711,1
"DCAF10","Q5QP82","0.0552888179171994","291.641512319124","304.215798477809",0.25074104654962,1
"PCF11","O94913","0.77053738223985","195.727856655729","197.720429349828",0.90066391152404,1
"ADAL","Q6DHV7","0.00668889899382001","327.406047707542","310.691303580233",0.0931258579072231,1
"ORC2","Q13416","0.00411520879356405","709.16613434947","751.624409936949",0.0717773248056015,1
"SYNDIG1","Q9H7V2","0.260818988333751","637.103647532591","623.612256044055",0.521504497144302,1
"TIMM17A","Q99595","0.762385677804083","865.120558194693","850.676129024577",0.896088379030292,1
"FAM20B","O75063","0.0102248576896339","555.4852421678","531.556669086863",0.111855451906499,1
"TMEM201","Q5SNT2","0.332924957239509","788.281041938845","827.480372813705",0.59151332784664,1
"NDUFC1","O43677","0.0601483582086244","7334.97040351502","7102.13809670726",0.263066461452247,1
"PLAUR","Q03405","0.71097966369001","149.895621160264","148.16213571832",0.870629112933968,1
"APOC3","P02656","0.416691834495974","3599.87530183382","3463.99329167532",0.664767250868016,1
"FAM210B","Q96KR6","0.0946224082875922","4098.2403086282","3991.06313890315",0.324723706163972,1
"CXorf56","Q9H5V9","0.587416385278427","528.880001184419","538.821011704396",0.796133813579049,1
"SF3B5","Q9BWJ5","0.35080193187994","1306.87565796426","1328.27191030365",0.607263008579539,1
"HAAO","P46952","0.569293500335326","649.929616519171","666.257267045583",0.784671396833889,1
"MRPL41","Q8IXM3","0.0149922765503841","2644.18206170594","2517.0012731397",0.133579987416991,1
"SNX21","Q969T3","0.111466368622207","178.28861587972","173.697928514602",0.34901079399001,1
"C1orf52","Q8N6N3","0.0017400677659187","1113.84292355493","1205.43359892718",0.046365471098534,1
"MBD3","O95983","0.837362435266372","1086.59888582453","1090.65801914109",0.931939904453985,1
"FAM122A","Q96E09","0.866027468353942","412.836732070931","415.315042266746",0.945263114641389,1
"SDHC","Q99643","0.0549185878049906","3366.43443096242","3227.00049708199",0.250041604552597,1
"CRTC2","Q53ET0","0.34401801632506","283.59294028176","294.98448239813",0.603022354578377,1
"ORC4","O43929","0.138086559563103","393.077763792902","412.866471229117",0.384508575211,1
"NEU1","Q99519","0.116306854456273","279.980358427388","295.165179510531",0.355153101285444,1
"HEXD","Q8WVB3","0.0251717747480112","637.679825826089","702.224952170337",0.174327309818445,1
"CDK7","P50613","0.00184325130020629","391.632166764504","429.141125620934",0.0478994672351987,1
"CCKBR","P32239","0.217440444371653","304.822345945173","328.643264339448",0.478220535653995,1
"DNAAF5","Q86Y56","0.597088484114207","204.138492770871","208.480912278681",0.802347276847535,1
"COIL","P38432","0.205449057725773","406.795398402379","419.576472009718",0.463714308801037,1
"VAMP5","O95183","0.620935049324994","1400.48079007694","1374.78092060383",0.815596986960078,1
"TAC3","Q9UHF0","0.500156990936958","621.039455121349","629.668994530149",0.735074105115751,1
"B2M","P61769","0.815471548254434","2523.77408828811","2530.61184137634",0.920689882684604,1
"PLLP","Q9Y342","0.622108092756117","1831.27640430433","1792.59359842268",0.816608425866573,1
"PRAF2","O60831","0.00117473921982543","5989.56640621079","5758.48792836967",0.038407582693372,1
"BOD1","Q96IK1","0.00950372314733244","331.670804856534","346.532277476356",0.109159693636789,1
"SLC25A26","Q70HW3","0.843027919127982","1036.9586025552","1045.79154942481",0.934253320105808,1
"TMEM126B","Q8IUX1","0.24614046715397","1154.07717084412","1130.02559730135",0.510034900647341,1
"KDM8","Q8N371","0.0440470247539017","918.798513051995","889.695093847209",0.226672639360638,1
"LSM6","P62312","0.644548687322919","5313.82915907554","5348.74894231494",0.829948166516053,1
"SDAD1","Q9NVU7","0.444647930278577","445.913354085725","454.178895526976",0.687768682386078,1
"RNF11","Q9Y3C5","0.991645003379789","2388.14926172193","2385.15497990999",0.996875602265492,1
"CTU2","Q2VPK5","0.257406840657435","511.048031181712","519.730998151594",0.518797279571111,1
"MTG1","Q9BT17","0.0214380713626241","408.971468068831","455.515232976819",0.159701263736655,1
"FUNDC1","Q8IVP5","0.908122434559499","846.271841967249","839.838715331531",0.962413552712965,1
"PID1","Q7Z2X4","0.051319729939826","663.998237839773","694.343399854359",0.241871591181234,1
"SLC45A1","Q9Y2W3","0.878619252525558","384.096090737038","385.481804228436",0.950904548370458,1
"CHURC1","Q8WUH1","0.165834870846132","981.716886612617","1041.53332330762",0.417537787051273,1
"UBTD1","Q9HAC8","0.0575384751524176","1275.07492403365","1338.31031284505",0.256917511337709,1
"MKNK1","Q9BUB5","0.400595434960152","399.272110709299","405.109003734371",0.65010440888445,1
"PUSL1","Q8N0Z8","0.639918826028157","455.632043778791","449.854602832006",0.825703968656836,1
"SSTR2","P30874","0.688180318424016","1475.80005165542","1484.57761217417",0.857365536929401,1
"C19orf25","Q9UFG5","0.814252333362629","1119.01516989466","1124.61746891237",0.920316709884091,1
"UTP4","Q969X6","0.151769985325216","577.609016258163","590.950626020859",0.400278284158549,1
"MTRF1","O75570","0.063653820550207","477.647492829191","456.191255013482",0.268455575811188,1
"CPVL","Q9H3G5","0.919821833674911","715.973192902904","726.26860188782",0.966190053546949,1
"SLC25A15","Q9Y619","0.298620653563728","973.713259889235","946.567567902324",0.561621211799273,1
"EIF4E3","Q8N5X7","0.258239911325162","720.940937263694","734.120735407667",0.519438485749426,1
"DCAF5","Q96JK2","0.1987278369927","166.314325986293","177.642552742265",0.455333950271783,1
"DDX54","Q8TDD1","0.0377166510260635","241.719218075335","253.229373518174",0.209019795118908,1
"CCDC8","Q9H0W5","0.251573806306023","295.625659935692","304.097752392143",0.513633979285034,1
"NSG1","P42857","0.122332011449882","948.793608277967","979.816294843131",0.362579127636926,1
"FAM126A","Q9BYI3","0.376842595103382","340.922509049099","345.60186211593",0.632109557639759,1
"CCDC86","Q9H6F5","0.697714864724317","232.406203518281","234.978624913927",0.861609693780986,1
"KCNJ11","Q14654","0.208288570377085","819.675418559366","880.804069226317",0.46715467535205,1
"AP5S1","Q9NUS5","0.236030271784188","315.020059985029","338.863738308512",0.500092338319318,1
"MRPL32","Q9BYC8","0.00154912266906289","1356.48834353507","1280.2970992572",0.0438693730501424,1
