"Symbol","Uniprot","p_mesor","p_wilcox","p_ttest","mesor_CTL","mesor_AD","BHQ","Bonf","BHQ_wilcox","BHQ_ttest"
"GABRB3","P28472","0.876466945282307","0.943417463456898","0.860670739387195","4273.13541808022","4267.64940560139",0.949224296368638,1,0.977052890583459,0.946462373022624
"CLPX","O76031","0.957674507781477","0.479376988726113","0.9523222316987","5698.82047138444","5695.70960740223",0.982314072434295,1,0.71663512337973,0.982369098150976
"STXBP6","Q8NFX7","0.399018765191855","0.543065205111655","0.360142339625448","15111.1226231042","15316.4149079261",0.659461216414796,1,0.764321237885892,0.635378817227924
"PLD2","O14939","0.541435318392559","0.691298209227287","0.572433150143265","2409.52290278575","2431.80299633586",0.769092088332932,1,0.862081743840093,0.796331250706689
"BCAP29","Q9UHQ4","0.16293925954039","0.272884059548955","0.215905346972764","25812.6743120408","25412.4119072758",0.419093934841543,1,0.538578758235602,0.496055389957418
"MAP6D1","Q9H9H5","0.272631685462144","0.355537447198466","0.284930437741299","8488.69677540014","8780.38979095204",0.541348964474892,1,0.616275424225557,0.568260959803601
"SH3BGRL2","Q9UJC5","0.585427335780496","0.296566143281696","0.586901500482461","19852.716956188","19943.0683877013",0.797353559574987,1,0.561649986331355,0.803864737032419
"STK4","Q13043","0.776225078820501","0.781179406503128","0.813211355092013","3850.45309585252","3841.79137649856",0.907730343481403,1,0.906669169710658,0.926701445120308
"CD81","P60033","0.694548201713196","0.670216112488305","0.716490244274499","34805.87933929","34599.9305732593",0.859277968363983,1,0.848383071923476,0.876555462721701
"RPS12","P25398","0.0653678552930603","0.0534810809535516","0.0882332603444806","19241.1642321241","18877.383086568",0.253616892383303,1,0.225526803330303,0.315828995113042
"PIK3R2","O00459","0.0574664659648146","0.0349139236459264","0.0446184752700125","1446.34575314398","1467.25656742034",0.235170399965906,1,0.178779422915642,0.221643036205567
"MICU1","Q9BPX6","0.618763119170234","0.602157186881455","0.698230054464719","11346.168125932","11301.0790483471",0.815882087372372,1,0.805109782751783,0.865477418399003
"ARIH1","Q9Y4X5","0.182501989292462","0.093643416631193","0.233887726963752","7092.04516123328","7156.71952294942",0.444809925050482,1,0.306163036634369,0.513226256246773
"CDH11","P55287","8.62633631201223e-05","0.000220420941042252","0.000129192727178054","7204.53815798525","6975.33296467145",0.00548017820667184,0.674061919420636,0.0108557608296934,0.00970684586701263
"CDH4","P55283","0.841086362830981","0.686341685725021","0.824842888509983","3464.83246307681","3470.73691426657",0.935951130612544,1,0.858778852242644,0.932078428173103
"U2SURP","O15042","0.831009183930536","0.539823968810441","0.817495457101114","5576.40138462924","5569.12110582936",0.932321217456774,1,0.762092952535643,0.928659250172642
"TM9SF2","Q99805","0.0278782822955998","0.0293907361718587","0.0269399117860266","7684.00067457986","7567.44731586082",0.161005837293287,1,0.164748359000648,0.166937724580501
"WDR19","Q8NEZ3","0.235847626732508","0.274493077664428","0.283783809578817","1703.13480471003","1726.72239811612",0.50086692475819,1,0.53932333640177,0.5669871357834
"GFM2","Q969S9","0.523119195268608","0.302838859325254","0.552739430801418","3837.02600395766","3775.69799151484",0.756272597933192,1,0.566798286650906,0.785564535415214
"RAC1","P63000","0.0849471681054357","0.106511203598399","0.062949683300287","43886.1584853944","43050.4305016168",0.294097107477127,1,0.327024968533552,0.263888854779207
"MEGF10","Q96KG7","0.464814498793325","0.464487608692684","0.372155315978805","2572.55035380149","2601.15928189407",0.712061245861537,1,0.704758480451385,0.643903703644626
"MTA2","O94776","0.94291131740874","0.651593661675854","0.961335113104557","6983.11195813488","6979.38435831366",0.976140571572853,1,0.838253683295213,0.984109079077035
"NGLY1","Q96IV0","1.91880868854558e-05","0.000303382150122694","0.000143056693236658","5974.68739135028","6160.4022633552",0.00205391384825961,0.149935710922952,0.0128838484840148,0.0100706756842455
"CORO1B","Q9BR76","0.327233294026032","0.449497286705524","0.325486183728894","28022.2317447021","27790.4388367551",0.595066548643103,1,0.693459387624277,0.604695444521535
"PDCD4","Q53EL6","0.00365849402378185","0.00172485614805827","0.00652149244902941","2724.77510920988","2827.17647969994",0.0506741536817121,1,0.0323991008195368,0.0767126756366853
"PAPLN","O95428","0.0975945089316841","0.0492775841942205","0.0706910321654666","1897.10701771503","1831.83742532452",0.315516546459321,1,0.215475681529736,0.279827621753271
"C9orf64","Q5T6V5","0.0604332924307062","0.123998568675693","0.0412312637919842","9601.49073545121","9407.1289615121",0.242137104221659,1,0.354398250048232,0.213789711526586
"PRPF3","O43395","0.228454163650918","0.261801652929161","0.187948643325174","3231.07450074516","3264.05420997928",0.49394912946677,1,0.528733192808441,0.462124197275931
"STAMBP","O95630","0.149869222081464","0.0716552018682402","0.156464093899164","10058.0199630478","9961.2268455566",0.401742058780295,1,0.263612875422989,0.42334156154019
"EIPR1","Q53HC9","0.985593687061398","0.971690918997763","0.930894102113632","10024.9143069046","10023.8274257859",0.994447436461019,1,0.988565514379231,0.974359909708492
"NF2","P35240","0.172294990551542","0.233302613401148","0.170878572005666","4516.99884008343","4568.69645141257",0.430953472944856,1,0.494447144322368,0.444933409414287
"SNW1","Q13573","0.941851240165346","0.874568128610618","0.805963936343958","3543.80917640085","3546.19775170488",0.975626429877149,1,0.949281199744877,0.925781110190957
"INPP5D","Q92835","0.839496026928546","0.797513857307478","0.899224303583085","1046.41152032432","1043.03806869108",0.934993700516379,1,0.911477735995412,0.960303226486022
"MTREX","P42285","0.131075082442384","0.254588500762346","0.175855981334894","3025.3391226364","3062.98074361736",0.37130947324564,1,0.519413719309914,0.449562678171489
"RAF1","P04049","0.000631273455608162","0.00306773907232571","0.00289698563073287","1756.03326215085","1804.08434232842",0.0182695214152673,1,0.0435420392607161,0.047858447607921
"ABRAXAS2","Q15018","0.704858357944335","0.625365205180011","0.748144640688816","6898.66680328875","6913.9701418596",0.866000504556137,1,0.819487458205032,0.894020832289709
"HBG2","P69892","0.220750054626235","0.597259551680994","0.099129217388599","769.522044226443","618.936454664604",0.485762018262292,1,0.801887652377197,0.333459498864088
"COG3","Q96JB2","0.0746874334188048","0.0411144822412221","0.0772264139250917","2351.49377176179","2320.94115975782",0.274638872816254,1,0.195418834691551,0.294508149541565
"RBM12B","Q8IXT5","0.155463735825217","0.232344243605209","0.156963476226135","4756.38002953015","4805.80912777499",0.409573038347352,1,0.493755213361736,0.424285409870172
"KANK3","Q6NY19","0.582182181095836","0.343561174466925","0.549626385035145","3113.38898351609","3092.08521701971",0.795309713825675,1,0.606001584037145,0.783290274058841
"SEH1L","Q96EE3","0.0900542913125836","0.107309761504675","0.0888334946239253","5329.50036579762","5387.42451115451",0.303050918310305,1,0.328315769928555,0.316779729135509
"STAMBPL1","Q96FJ0","0.775490184532016","0.923957834187872","0.862995379425807","4230.80899714574","4241.24993605969",0.907681291481901,1,0.969466299106258,0.947645572629744
"SLC25A27","O95847","2.73851431768275e-05","4.57813275100281e-05","1.54418865259185e-05","8007.01330111829","7580.13614633498",0.00257623639626477,0.21398750878373,0.00500977687556958,0.00344751146610078
"NKRF","O15226","0.00527862561988701","0.00581127013754577","0.0093418083925697","4374.09475462832","4464.9874560339",0.0612885298570536,1,0.0636876084919813,0.0938306546994347
"CUX1","Q13948","0.374013673746145","0.239457426323544","0.356934853085216","2575.17091774456","2548.21543994068",0.635750021025098,1,0.501268342988738,0.633164345518247
"CLEC16A","Q2KHT3","0.0296882037641092","0.0502373370948667","0.0452370384110017","3024.91946787628","2983.83205788462",0.16733694269777,1,0.217381587783693,0.222455769756808
"KCNB1","Q14721","0.606043416341498","0.643315079776317","0.649207778665413","3990.42392013079","3971.31753056395",0.810431143598139,1,0.833145339794695,0.835597032200879
"AACS","Q86V21","0.299942730409222","0.285385346393824","0.308538717523334","6636.29715530267","6532.68721800473",0.568458039150536,1,0.551161912190148,0.591122632920749
"ALPL","P05186","0.00995296643186255","0.00501654715838941","0.00841819552092747","5550.54455572235","5159.01367418213",0.0883939083444616,1,0.0585938706960461,0.0884136825275904
"GOLM1","Q8NBJ4","0.98954952183696","0.974618399574377","0.972857252048641","6394.63749006582","6393.69986201849",0.99656398551798,1,0.990076465714272,0.988343508819573
"ADNP","Q9H2P0","0.0123159543874342","0.00661754726647141","0.0106328175777723","1747.62101092477","1781.79357151031",0.100038323891279,1,0.0687609784106849,0.100086775903139
"CBR4","Q8N4T8","0.0204304910369321","0.0269342434480767","0.0267812231574839","9205.45254767095","8935.08018585797",0.133593185742751,1,0.158243743085166,0.166482480312314
"RANBP1","P43487","0.732381509263462","0.994141772000658","0.784146588404814","17874.4423989265","17811.4448256984",0.881927741313714,1,0.999329825676105,0.916714757898746
"TARS2","Q9BW92","0.212324376832471","0.104666219194064","0.208586116894233","3784.57354648662","3722.79945545406",0.476315982681163,1,0.324012429922953,0.486680178385051
"TTC5","Q8N0Z6","0.0100340429689933","0.00647396666302193","0.0119177479975329","3177.66246507324","3110.21845406771",0.0885951049875741,1,0.067970885647837,0.105529341211533
"MAP3K7","O43318","0.00606870846643108","0.00532987165485704","0.0105979314972214","4321.57131409977","4387.93603458405",0.0656799002170256,1,0.0607108121152375,0.0998941335576454
"ATE1","O95260","0.168877783262411","0.133544561700974","0.166838500449648","4728.91524016802","4786.24865762199",0.426782341013092,1,0.367460630724318,0.438063186328478
"PNPLA7","Q6ZV29","0.423248132429586","0.501699992508036","0.481124608189202","1437.52287564622","1456.46174473007",0.678818117000406,1,0.734685858594039,0.734565785148578
"OGFRL1","Q5TC84","0.0716838881568845","0.143649532434725","0.0905445511637534","8470.90884104757","8287.56653755023",0.26826527876336,1,0.381131035319649,0.320868536414317
"RBM12","Q9NTZ6","0.56902787180409","0.619311291921537","0.561308084553549","5675.24896794022","5643.58171271769",0.787388664826839,1,0.815168086835167,0.789427892854829
"PCNP","Q8WW12","0.809365850382992","0.619311291921537","0.713392690740161","10420.3149503926","10450.1803908778",0.92502336622681,1,0.815168086835167,0.875083757588988
"AMPD3","Q01432","0.555728512595547","0.811397430171256","0.54897568853712","6401.97142770197","6340.28919033376",0.778741831051807,1,0.916305708046003,0.782950243435533
"TUB","P50607","0.728880337933381","0.690846861259938","0.65813752535934","4042.33245045151","4052.9887622712",0.879517182117181,1,0.861793961348205,0.841707006036674
"RPRD2","Q5VT52","0.496393611821671","0.485133858561736","0.431572729100981","1375.86717530575","1386.30017159545",0.737137910067377,1,0.720965380525182,0.697948952090431
"ECSIT","Q9BQ95","0.224070856938297","0.231550680760603","0.217836333499158","2676.49648514604","2733.16039306906",0.488635837508982,1,0.493007362251594,0.497535974220377
"TMLHE","Q9NVH6","0.291461965587807","0.369076872377658","0.290174500844078","6896.45731069939","6746.78450841747",0.559309485364943,1,0.628041524555536,0.573950686790961
"CCDC90B","Q9GZT6","0.0862738453360778","0.128856829409162","0.0936961799852094","9280.04175239286","9102.17761156069",0.2967486022783,1,0.361799232843403,0.325349787668439
"CRPPA","A4D126","0.00611434855280548","0.00866845828341872","0.0177719751497084","3470.0445407134","3541.47233379464",0.0660823230866141,1,0.0813149256022015,0.132890156765379
"SHOC2","Q9UQ13","0.782832740549804","0.702611329320858","0.831500768166368","6488.29308479337","6498.77514415794",0.909869854924315,1,0.867330952182178,0.934881304715263
"SMG6","Q86US8","0.0151611555645486","0.00750449363892936","0.00826746778889847","1443.6802503162","1476.49395039522",0.113476311859562,1,0.0740405470891339,0.0874181235486504
"INPP5F","Q9Y2H2","0.490252393121603","0.663097137165871","0.465003578737578","4299.83859721574","4321.63000717035",0.733313973938018,1,0.845811464220391,0.724533990878452
"AGPAT5","Q9NUQ2","0.367038898682524","0.305141563555164","0.334216289405008","7509.3009135936","7559.8919184805",0.629923556842794,1,0.56884708565754,0.613187622777819
"EIF3F","O00303","0.0554209573421569","0.0524305200121239","0.0648422084916881","9596.13079976213","9736.54137459204",0.230700873916065,1,0.222658740964531,0.267093841409621
"ITIH1","P19827","0.19820314632526","0.046483330075111","0.174245203957176","1765.97454111192","1842.14560952017",0.462407040464469,1,0.209108083596383,0.447731675015249
"YME1L1","Q96TA2","0.0839103880296501","0.116980635659245","0.046541311803793","6780.87497307964","6478.91433977828",0.291930441702443,1,0.34390018323602,0.225653539513622
"MYH7B","A7E2Y1","0.00491453338637353","0.0108928876962786","0.0123592716231523","647.629059267603","692.831862572088",0.058808826770479,1,0.0935351917128802,0.107393568180733
"PLS1","Q14651","0.0276936636073355","0.0154573972701457","0.0299913676900181","1305.17796293943","1347.42096781771",0.160176378554937,1,0.114270673858958,0.178490488409299
"C7","P10643","0.804728023490792","0.625581920068345","0.898390248579083","2218.08105869249","2200.97373302443",0.922421120075847,1,0.819633991182771,0.96023342094269
"AKAP6","Q13023","0.0963908412218297","0.251233974562046","0.104825222529419","1147.63657787024","1120.69797406272",0.313180055429263,1,0.515666476813193,0.343296013765666
"ARFIP1","P53367","0.731321250118341","0.465798755255568","0.782107617615778","6977.15210276842","6995.01854197242",0.881254954619943,1,0.705611883864069,0.915304178584695
"SPHKAP","Q2M3C7","0.0178493174063171","0.00770449966914637","0.0258908339280099","1410.01432811431","1356.20840543627",0.123538145449922,1,0.0752537005183872,0.163530418509298
"DOP1B","Q9Y3R5","0.239954170295848","0.249383890431398","0.294907124718238","1597.46416019476","1618.35001615362",0.506210012605766,1,0.512812031534459,0.577718102505899
"DDX18","Q9NVP1","0.935576840230877","0.365824461023378","0.982743197196606","2472.87758282388","2470.96089626863",0.974096925991216,1,0.625503793968638,0.99366313315672
"SCAPER","Q9BY12","0.574426378229818","0.943969588012946","0.646721300411595","2025.87186232668","2040.75655605469",0.790797695470014,1,0.977138696984919,0.834320660626747
"WDR77","Q9BQA1","0.555833941630608","0.878426764543361","0.628000440405399","4996.19470560272","5013.56395462893",0.778741831051807,1,0.951091414457783,0.826813982370364
"CCDC51","Q96ER9","0.829123377335692","0.852441569262717","0.840623650773426","5474.62338546829","5464.05256880972",0.932010341040189,1,0.938033857515684,0.937900420689937
"MECR","Q9BV79","0.00668853980648303","0.0179495567140106","0.0169553060618067","16941.2802838779","16399.1311772935",0.0692640932716516,1,0.12434205333624,0.129383556217732
"UBASH3B","Q8TF42","0.222454613482891","0.160803953011662","0.232016146864892","4653.33275078253","4605.00794266808",0.487013849909401,1,0.405853387865997,0.511804101435929
"MIGA1","Q8NAN2","0.000147544906586994","0.00085418356482478","0.000601054815495729","4894.79608939495","4692.73925925461",0.00789668424706008,1,0.0233377285858071,0.0217437144827946
"RAB31","Q13636","0.0567844751453483","0.0637502985223704","0.066331622319322","7466.17929703764","7662.71510310021",0.23341077789887,1,0.247284450972985,0.270518753960949
"RPL6","Q02878","0.161891908725238","0.284283151286373","0.157945415545304","25283.4325855585","24908.7590203412",0.418189545381491,1,0.549984784390126,0.426115095821149
"EHHADH","Q08426","0.656706755675734","0.777429856840172","0.571424208997754","1637.46599875653","1628.4717129108",0.836981323358835,1,0.905205915861884,0.795771809056477
"NSDHL","Q15738","0.0682601680416694","0.0689977446011637","0.0715106587221502","6870.23833769752","6716.7434297429",0.259554721692265,1,0.258089217957632,0.281078615319357
"COQ6","Q9Y2Z9","0.557762687202341","0.460576600374748","0.549287590800306","7985.60714319286","7922.30736982039",0.780079423345527,1,0.702233279088445,0.782950243435533
"TMEM43","Q9BTV4","0.754049107965363","0.421409611201972","0.769962240579651","6609.36807467516","6635.01111329039",0.89555748448372,1,0.674773504494305,0.908392758424564
"BICD1","Q96G01","0.778403491903044","0.895825084809692","0.778743173876812","1131.62184305986","1135.65452473498",0.908505584127018,1,0.957982374805383,0.912925230683577
"TSC22D2","O75157","0.569756591787535","0.603009789338979","0.638340445175373","2523.32009099251","2535.95113666447",0.787699576827282,1,0.805869419171333,0.831332039766727
"TRNT1","Q96Q11","0.783978386523933","0.674680610210773","0.814825832981731","11502.7007151239","11528.3926353218",0.910524243801726,1,0.851276326204906,0.927735546979345
"MINDY1","Q8N5J2","0.298771338717683","0.260244210142685","0.29378090718317","2492.25841095809","2544.24469905928",0.566787871022087,1,0.527116263044121,0.576468175895176
"RHEB","Q15382","0.00516991664597326","0.0374972289006018","0.0120377294309362","23079.2156218177","22522.9411661404",0.0606756563660754,1,0.185445156094495,0.105688559295883
"PTPRC","P08575","0.541807578871343","0.706245703115586","0.595400944668208","2023.24989651821","1999.06912435975",0.769480992602812,1,0.869482263139308,0.80943203571259
"WDR82","Q6UXN9","0.00551097336593538","0.0100799526716271","0.00956947828534352","7646.104822744","7786.87343158489",0.0624722955840826,1,0.0887131962339999,0.0946530421793345
"SRR","Q9GZT4","0.118578523357865","0.150126689511002","0.141322164160554","4708.06302622637","4839.68826020736",0.35197312143843,1,0.389990010584764,0.400497186257479
"ZC3H18","Q86VM9","0.00372769833755213","0.00207796501611683","0.006355712118101","4189.00235675672","4293.55920613147",0.0512821035380851,1,0.0353752039998625,0.0755913766983884
"CARS2","Q9HA77","0.270125625815708","0.443650669563016","0.302033018928507","9751.73383354017","9566.85855001137",0.538322274961475,1,0.688809047271293,0.584613824599295
"CTBP2","P56545","0.934368577068431","0.733712202022269","0.918844580978754","4008.02490449659","4005.12708338038",0.97367093375741,1,0.883530150501157,0.96938683351649
"MTX1","Q13505","0.116301174512995","0.132596608740619","0.132286859896693","13478.5316193424","13332.6952089819",0.349359438319613,1,0.366764566619185,0.38671657520276
"OS9","Q13438","0.000214004749820546","5.88330151071441e-05","0.000326436327036252","2572.7144996093","2467.77746121244",0.00965394667732129,1,0.00561943852523818,0.0152740925716244
"RSU1","Q15404","0.0492044160148212","0.0257739152636297","0.0592608496438034","13279.1414568357","12971.6505976344",0.217370906829543,1,0.154091334254019,0.255016757990279
"SCRN3","Q0VDG4","0.277835937139692","0.197123100474803","0.282022447305396","6841.8331276286","6957.78064458566",0.547129539518537,1,0.451706717627598,0.564622957531223
"JPH3","Q8WXH2","0.0180828149613841","0.00470197360128125","0.0119857497503606","4600.40865684152","4675.77070320447",0.124210058969891,1,0.0562652706285018,0.105639650960022
"RAB39B","Q96DA2","0.552072112412048","0.768059310611056","0.560974658357104","12972.457554496","13024.4874138032",0.777698122658688,1,0.899792421756341,0.789385193661518
"C16orf70","Q9BSU1","0.0872349579418002","0.151169446193982","0.100166719028065","7532.12808396196","7423.79645651706",0.298146215315129,1,0.391917071187716,0.334160096525322
"PRUNE1","Q86TP1","0.0122280700509548","0.0248140086026741","0.0167130973903974","8713.49125709054","8856.10839292933",0.0998434058287992,1,0.150657857980805,0.128161082442164
"SYP","P08247","0.571251461836509","0.581021214803905","0.578171079054749","66693.2661561171","66200.260565511",0.788166061591502,1,0.7901012003124,0.799474219029164
"KBTBD3","Q8NAB2","0.499171067477415","0.669825886589087","0.438634472849267","2713.36758598203","2690.33787126217",0.73859737754396,1,0.848163908249413,0.703219074855185
"PLG","P00747","0.117202975652499","0.23862375596076","0.138371148917608","2446.4661077899","2572.7027195188",0.350353501051502,1,0.500296761222801,0.396019389868031
"MRAS","O14807","0.217757347938583","0.25306098526418","0.241141238012232","14994.7362886386","14814.6156341761",0.481890658961226,1,0.517377953651047,0.521238626231696
"TAMM41","Q96BW9","0.419441689478675","0.353629144782992","0.39151099909791","4840.66415047443","4789.91880888408",0.675359027732612,1,0.614193851374594,0.662465774567143
"GFOD1","Q9NXC2","0.175464107773675","0.0992831867728685","0.192668901211373","6179.61107102538","6234.20818353277",0.434848251869171,1,0.314725688212249,0.467623905712897
"SCRN2","Q96FV2","0.969048426906593","0.885186277507334","0.987673883632516","4571.96473259947","4574.93037029451",0.986685002622766,1,0.954179276099091,0.994546871998
"RSF1","Q96T23","0.00429835850033915","0.580985095178868","0.0275627675374382","1445.80369340414","1511.45387575312",0.0551516803311168,1,0.7901012003124,0.168921933754935
"SPATS2L","Q9NUQ6","0.0107133543503031","0.00924569036053242","0.0175407515704253","4159.22292336048","4005.77503720533",0.0927256591806536,1,0.0839092038062722,0.131791762280099
"UBE2N","P61088","0.544093311582098","0.525359281655216","0.605618398924413","31019.3529678546","31157.756367564",0.771463558871136,1,0.750897645299773,0.815004988198244
"DNAJC3","Q13217","3.36310822635255e-05","7.42074930362225e-05","0.000123813284832022","5487.22629466707","5290.70256735013",0.00279467413627919,0.262793276807188,0.00615911147956346,0.0094850687027198
"APOL2","Q9BQE5","0.810470124153501","0.831384906748792","0.83790707084594","19675.5126440752","19575.5290573911",0.925608528227924,1,0.926124916162185,0.93708399192646
"PLEKHA7","Q6IQ23","0.0458768341738809","0.0412025497667366","0.0411369209836049","2785.46474247201","2874.66529152955",0.209149114489326,1,0.195480706665015,0.213583987086969
"EFHD1","Q9BUP0","0.880403581556422","0.824709606994027","0.919126282661369","3225.30798762458","3207.04701051989",0.95116417184128,1,0.923440392922087,0.96938683351649
"CSTF2T","Q9H0L4","0.0358987578054826","0.0814097243969921","0.0420656203821193","3381.42691654375","3444.60399802062",0.18702290150979,1,0.284242889382527,0.215541480436643
"UBXN4","Q92575","0.574730765040686","0.564366552725688","0.477143927174154","5624.56127958631","5652.90794779682",0.790798767041366,1,0.780385815430636,0.732977014743489
"RPLP1","P05386","0.97658530791383","0.728981068199308","0.933645470730922","3412.46006240545","3411.20496636215",0.989758443065975,1,0.881525043325388,0.975856836315065
"PAFAH1B2","P68402","0.249894246994969","0.169751186913697","0.290257467920981","9465.34071794134","9580.3126571893",0.51630715124767,1,0.41790667124878,0.573950686790961
"ABHD6","Q9BV23","0.0108276242292098","0.00425529892030037","0.00778231500528315","5563.22688702751","5704.2209299254",0.0931795767919002,1,0.0531164628805545,0.0845772036874583
"UFSP2","Q9NUQ7","0.00632696814927298","0.00628467726320526","0.00605833938967094","2837.20001288172","2766.12082142589",0.067448306778328,1,0.0666329282695874,0.0733951379703701
"PRKCI","P41743","0.006327327957278","0.0158681379894052","0.0119385638125154","3232.65128034503","3292.64792721495",0.067448306778328,1,0.115668891269593,0.105529341211533
"UROS","P10746","0.38392582249115","0.384937494191594","0.358025195438583","5671.6023658833","5619.48267790195",0.645715965765356,1,0.642165153632177,0.634463051226317
"LMAN2","Q12907","0.00161689061057154","0.000503269159790912","0.00115384604361542","8646.95101833839","8441.39537905825",0.0328169045838297,1,0.0174006425425053,0.0301390565818639
"RFTN2","Q52LD8","0.0120594056072368","0.0132115681770909","0.0106737447668636","3769.37748797026","3871.48835203803",0.0991947823619901,1,0.105020542966214,0.100086775903139
"PPP4C","P60510","0.16283503558478","0.0753953036353346","0.149669802663436","1972.32005053269","1947.23423343467",0.418983616118747,1,0.271492581846315,0.412551137349648
"SERPINH1","P50454","0.00119580032130034","0.00122478510194565","0.000631941436657066","3768.19187653156","3487.8459016311",0.0273215897971955,1,0.0274225523971442,0.0224160141422942
"FPGT","O14772","0.783018479157741","0.823757014783176","0.77378685541113","3840.54964684735","3827.56520264745",0.909950386100326,1,0.92284405928541,0.910460847490223
"SHMT1","P34896","0.710518096074303","0.605570849714651","0.741667872953608","5229.83313683699","5192.63102635738",0.868719825179879,1,0.807083510092151,0.890229302497618
"RPS10","P46783","0.609910689058076","0.784939656520243","0.706711631759423","23780.3278036653","23695.8122586739",0.811927095122464,1,0.906669169710658,0.870467321968495
"PPIL3","Q9H2H8","0.284422622330199","0.292059144509","0.286075229252957","14427.3418078622","14007.3816745325",0.552992876558391,1,0.557846530235474,0.569236526962721
"PLD3","Q8IV08","0.294536962418837","0.174750871998794","0.370812874001099","10736.1231236668","10876.9594497006",0.562992129241877,1,0.423149461976627,0.643538096529347
"CD163","Q86VB7","0.133950230056563","0.346060840856636","0.138818476610117","2967.28541450045","2746.16545653595",0.375347882062947,1,0.607940514940142,0.396556332408723
"ABCB6","Q9NP58","0.585024371035217","0.911332701819133","0.6319060949311","3452.38520842378","3426.20699810143",0.797353559574987,1,0.964664553239597,0.82819762257491
"BECN1","Q14457","0.406347002936908","0.337979207575284","0.430866617200855","7673.36298365815","7706.25605607722",0.665535478702678,1,0.601176764851643,0.697058332672356
"SRGAP1","Q7Z6B7","0.0196027083232561","0.012264000767152","0.0170404724830256","835.777225077957","853.997483671592",0.130140665112934,1,0.100032256779254,0.129543455505932
"CKMT2","P17540","0.0988702468122875","0.21656240949539","0.053710848707229","562.63848981096","542.61004108584",0.317930908885273,1,0.474675643140807,0.242757736108473
"ITGA2","P17301","0.682575997820633","0.868785791071125","0.691942790484412","2470.50720111899","2443.80020832456",0.851748458474996,1,0.946291074913545,0.861785298827733
"HSD17B11","Q8NBQ5","0.532228433488138","0.976570245701377","0.579535107363584","8938.49412208852","8819.86333206421",0.762759737623135,1,0.990642593783014,0.800168298529733
"DHX38","Q92620","0.0313177446177652","0.400518724369254","0.0789520111913615","2062.11003829279","2122.26761702362",0.172335814396632,1,0.655704667784119,0.297131807653158
"ALDH1A3","P47895","0.546152866999299","0.718402727876384","0.612749622094125","3101.51658078175","3147.71427762968",0.772982884030524,1,0.876096917386431,0.818778931310654
"ICAM1","P05362","5.37352127869589e-05","0.000301953194253294","0.000279774645382224","4456.74267767762","5106.12156479743",0.00385217387814034,0.419886952717297,0.0128838484840148,0.014013840250107
"RRAS","P10301","0.00879655839698723","0.0268498923581607","0.00365683433514582","10412.0587690149","10118.9135934842",0.0826157539832431,1,0.157866861464761,0.0552698326785869
"D2HGDH","Q8N465","0.110707877897414","0.157182903243001","0.120552148858735","11262.6474976074","10797.2778265972",0.339190811769328,1,0.40085744319217,0.369120098425609
"CEP250","Q9BV73","0.850851422642619","0.614706966664373","0.984631023189316","595.471641384786","591.517249559017",0.939326506997658,1,0.812607044072984,0.994161936873378
"BTN3A3","O00478","0.239097937726399","0.289822991306139","0.235295328133545","6611.70862950382","6708.49696032513",0.505549749706297,1,0.556021815385753,0.514600495515195
"KCNT1","Q5JUK3","0.79727475407998","0.754075530177322","0.804182867373417","2571.88205833624","2577.76978019477",0.918050156275067,1,0.89286138440807,0.925461697445638
"CSNK1G3","Q9Y6M4","0.821382517466809","0.875532511703105","0.871561235832447","6789.00645351929","6797.42643185773",0.928974235270755,1,0.949800228578101,0.95195511935477
"PGK2","P07205","0.52864711388665","0.320987999395069","0.539790597359789","2227.13705735361","2297.60702090005",0.760045730986253,1,0.583786304485948,0.776106481224255
"MELTF","P08582","0.504481726919078","0.386948962577331","0.459925361050948","2876.24407061903","2912.14852846944",0.742656408090745,1,0.643049594551098,0.720356137753479
"UPF3B","Q9BZI7","3.54821950241794e-09","1.37861175269929e-07","1.24879233154138e-07","4271.24068810103","4525.76637504624",1.38628935959469e-05,2.77257871918938e-05,0.000215449444711845,0.000381921262150921
"CLTB","P09497","0.117452289889259","0.352994485396208","0.177218858439853","39865.3100852771","39038.0611732052",0.350696290865369,1,0.613364222567483,0.451512279050868
"CYTH3","O43739","0.245914200832929","0.227123144588196","0.270897580787547","3531.42446099576","3560.69661942381",0.512349127095564,1,0.48743209332935,0.552687649157674
"NRP2","O60462","0.142195270572271","0.121245870948052","0.183448522259553","2702.73814215195","2763.28980285885",0.390493678016751,1,0.350486921996159,0.457830326712279
"CNNM3","Q8NE01","4.60437775439432e-05","6.66118548683375e-05","5.61903139446872e-05","3830.4392385682","3979.35175509948",0.00342653407360354,0.359786077728372,0.00584837116787853,0.00627244447376837
"FAM117B","Q6P1L5","3.04768751131901e-06","8.6597136762394e-06","8.44054033507612e-06","2039.04745703435","2137.85854523738",0.000793821007114891,0.0238146302134467,0.00205051523230711,0.00263817528713139
"DCTN6","O00399","0.0771343357268203","0.042218464308421","0.0611554689930553","10527.8701989334","10711.7951257528",0.279457657722823,1,0.198241802694882,0.259570252423538
"CNOT10","Q9H9A5","0.562418512249468","0.80286804997899","0.548098664885919","2261.31875857467","2252.5187292072",0.782260280298566,1,0.913189365725739,0.782397326894149
"NT5C3A","Q9H0P0","0.0436452338029695","0.0534810809535516","0.0472441161831367","4377.63754894696","4303.13638919231",0.203790950215325,1,0.225526803330303,0.227178783910788
