Gene_Symbols,Sine_Coefficient,Cosine_Coefficient,Weighted_Average,Fit_Average,Fit_Average_1,Amplitude,Amplitude_Ratio,Offset_Plus_Minus_Amplitude_Ratio,Acrophase,F_Statistic,P_Statistic,BHQ_Statistic,Bonferroni_Statistic,R_Squared
KPNA5,12.189952527023781,-6.459770483259668,801.9520877331734,92.40223708766172,22.173432832672233,13.795781141620301,0.017202749830873255,1.0350077288635329,2.0580969853674933,13.83983922525793,2.0314238009522256e-6,8.023219819191134e-6,0.027038250790674123,0.36718855135772666
FAM162B,3.927733480155375,4.619556392067669,65.22815120050245,23.620992860179694,1.3002236981350848,6.063612087743304,0.09296004832491092,1.2049745397724447,0.704633612969312,13.295388720323174,3.3151330248726296e-6,1.2646724150488592e-5,0.0441244205610547,0.2673750677587482
ROS1,28.198630306621016,33.63877392979055,-42.427165368037095,121.33286480011786,-5.117500942754838,43.89453112483424,-1.0345855242524074,-0.01699880582071649,0.6976491113397308,15.82303801267236,3.468920350968574e-7,1.5677870924071893e-6,0.004617132987139172,0.3381987846322093
DCBLD1,-0.278949589838654,-4.600610155549522,56.37506788490123,24.17692313710951,1.0061920233684931,4.60905919651902,0.08175704916097229,1.1780728054296923,3.2021516861470296,11.258591358795705,2.1081792597188453e-5,6.918112906030037e-5,0.2805986594685783,0.2504768417205082
GOPC,3.0054048805114473,-9.456052828583259,279.00365549573735,81.35786045972034,6.176431094875528,9.92216677912438,0.03556285583962886,1.073748415964608,2.8338605697623858,8.04834040632591,0.00041261739690834354,0.0010834360924935988,1.0,0.20188036923336872
NUS1,-1.9103764223041133,-0.2373618650378542,-60.64060321695183,44.76230595404569,-3.293840911593672,1.9250659027341668,-0.031745493953068436,0.9384625488763947,4.5887737554121975,1.0425321745462957,0.3541322433641977,0.4400657742292159,1.0,0.054970557309528933
SLC35F1,5.698421945715783,51.797631356101476,-24.32563247978942,159.3881917143506,-5.7410570060668915,52.11013938547854,-2.1421905238753176,-0.36350135843024395,0.10957254544068143,20.161016094942894,7.926837186644775e-9,4.9004274479443546e-8,0.00010550620295424196,0.3275929197318065
CEP85L,0.605644171878958,33.842343455046205,688.5136435680706,134.80831478121812,17.303291524589138,33.847762339514254,0.04916062688911387,1.10340469332538,0.017894136936898144,12.082630633936688,9.940169085287387e-6,3.4698046295613724e-5,0.13230365052517512,0.36174058003930787
PLN,-0.2357366777538374,-0.5952124107448381,1.690542550297458,1.8416251296286237,-0.004721330604098883,0.6401949665087179,0.3786920160016516,2.2190154504844033,3.518693297060486,2.3709494286862878,0.0955493221346373,0.14446909889946863,1.0,0.08493550142003725
MCM9,0.08912498922621949,2.13958379417303,82.00308090684211,18.623185951566953,1.9806217173523506,2.1414392533976847,0.026114131685252437,1.0536287311170072,0.04163122484988611,2.2689810671148507,0.1056044386500754,0.15770168051525904,1.0,0.12338911338837388
ASF1A,0.2541995127305008,-1.4850381306517175,53.62100861395709,8.59183056533549,1.4071618140194249,1.5066371964617,0.02809788990186088,1.0578204113560854,2.9720619582918935,2.9801480602065333,0.05264487268567897,0.08645320856833894,1.0,0.13898771098204366
FAM184A,-0.9214786118339372,4.938238337192064,193.8911302510544,56.733126837884605,4.286187606661555,5.023476953961354,0.02590875068630962,1.0531957364457674,6.098706279456781,1.9341158376720686,0.14677080967356293,0.209369320655948,1.0,0.11974112476145471
MAN1A1,-12.195534542435386,-0.1022059082283752,-379.08876157807117,111.59529819958627,-15.333876868051794,12.195962808380955,-0.03217178678051965,0.9376619528017371,4.704008575640567,0.29061543554898345,0.7480627398336196,0.8015388075338493,1.0,0.06085318728791089
TBC1D32,7.576776973816101,20.06050097177482,288.40743179120227,131.81810141229252,4.89341657434094,21.4436761901855,0.07435202365280945,1.1606485954762604,0.36113245086987505,10.278069774659235,5.188908672981718e-5,0.0001591711786987478,0.6906437443738667,0.24385305688008063
GJA1,-0.19161648373522816,1.148090369220022,-343.77300155255193,11.251837654336013,-11.094526225215247,1.1639709501249673,-0.003385870748628389,0.9932511093740992,6.117809440907754,6.392632890696657,0.001969183089117754,0.00451659950304279,1.0,0.38063252463771646
HSF2,3.4515087274109013,0.9818717512637777,320.262809629661,35.8089425472575,8.889183346325108,3.5884515645781563,0.011204708934914102,1.0226633541566423,1.293641777042036,5.945303964586559,0.0030141962037143477,0.006689836830321488,1.0,0.279222178086483
SERINC1,9.971943695865697,-169.95075094172626,-2632.317176914449,347.173556369462,-93.10908541512222,170.243053916247,-0.06467421760921781,0.8785089062183788,3.082984360448145,44.83687857219294,0.0,0.0,0.0,0.5540578773661563
PKIB,-0.09113982689149928,0.2275880094379823,4.505589274309216,7.655015155479893,-0.0984195587865838,0.24515866308526724,0.054412119738289785,1.1150863306818828,5.902282696354174,2.0153245258518795,0.1354987377076884,0.1953941710605994,1.0,0.0017260645795894591
FABP7,0.6915113095357058,-8.96188090182128,-176.74088928332168,14.590569177538915,-5.979108076901893,8.98852030034114,-0.05085705032258967,0.9032084329510323,3.0645838418587235,21.947942492540832,1.7284526032668168e-9,1.2153039698616657e-8,2.3005704149481332e-5,0.36945178626689756
SMPDL3A,0.526385244714383,-0.7479544198266106,72.63758236792893,9.599636972322312,1.9699357936127078,0.9146131641252396,0.01259145932876011,1.0255040518896068,2.5283433247561367,1.3135962239223211,0.2707536190060318,0.3508304778981973,1.0,0.11825623280659847
CLVS2,12.260505381927254,0.88884192754596,-161.4044239240984,186.43997296986944,-10.870137402936502,12.292682058543237,-0.07616075049048196,0.8584584125452072,1.4984265815426134,0.9168487377036545,0.4011552636050697,0.48768163301321193,1.0,0.07974825776197847
NKAIN2,-57.760250635650515,388.7183083163375,1368.2794642272493,1410.3661686874434,-1.3152095143809077,392.98622084471157,0.28721195568527724,1.8058832018188633,6.135673113944466,28.334242772061273,8.695044684259301e-12,9.540894043486503e-11,1.157310447474913e-7,0.42501545862038514
RNF217,2.500600277817751,12.654852361843808,165.59792435972167,58.91907456021638,3.3337140562345384,12.89954611796423,0.07789678625405393,1.168954592268704,0.1950869164235542,20.674659995818192,5.106468692339661e-9,3.2707939506756924e-8,6.796709829504088e-5,0.38700961396966627
TPD52L1,-1.0953867665936485,1.6322072263254346,-141.23634225520993,22.856474542621495,-5.127900524932231,1.9656990100464151,-0.013917798908261548,0.972546494551634,5.69211447077069,3.0872123806918834,0.04742325134200054,0.07888071424169298,1.0,0.0292442686269605
HDDC2,-1.7410474958178248,-10.215233565493484,-139.26576908813615,26.298254469561744,-5.173875736178056,10.362540382564415,-0.07440838082764148,0.861489574810794,3.3104069092684383,35.034399298437464,4.2743586448068527e-14,7.76148888981981e-13,5.689171356237921e-10,0.5455536569652863
NCOA7,1.8517793968186544,-26.57504452558013,1123.9564038676535,245.34688192857783,27.456547560596082,26.639483449778986,0.02370152735293797,1.04855385523379,3.0720239642446647,10.148289768953328,5.8488211966967185e-5,0.000177613073529622,0.7784781012803332,0.31143873719935744
HINT3,2.772096289201643,-11.595488744569307,-165.99252509223425,50.216263966564064,-6.75652465808745,11.922242954328645,-0.07182397489106221,0.8659780401005449,2.906930242837841,25.41194385656833,9.518741350689197e-11,8.446296491844881e-10,1.2669444737767321e-6,0.49045619834309573
TRMT11,21.163866577398267,53.42824765020793,462.471371232059,228.75200680270032,7.3037301384174524,57.46726803562063,0.12426124428529152,1.2837861028175677,0.37715496347763694,30.46610710466955,1.5623058402525203e-12,1.986083164638113e-11,2.0794290733761045e-8,0.4486237814502615
CENPW,0.4063836564748472,0.4374515754650137,11.158189309037994,1.965507703229996,0.28727130018150004,0.5970858875628272,0.0535110017428361,1.1130726333668317,0.7485972674493688,1.3785877159503361,0.25389731313138664,0.33248457671967296,1.0,0.1294139246901651
RNF146,0.9363574783238865,-2.8341403417255115,88.93327344569775,56.71829502861532,1.006718075533826,2.984814366725185,0.03356240303633599,1.0694559134325523,2.822497935200532,0.29129681031503846,0.7475544192329519,0.8013812274476956,1.0,0.02868369922300229
ECHDC1,-1.8094289176843474,-0.4364515313088957,257.83273881722744,45.92711722516868,6.6220506747518355,1.8613229024901157,0.00721910999754601,1.0145432090207298,4.47570064156012,0.40848517512406374,0.6651118592480796,0.7301016615419501,1.0,0.14461976342755756
KIAA0408,7.774166406844496,-12.471956883250495,-184.52202347059483,138.47082572864917,-10.093526537476375,14.696508830976454,-0.07964636716287944,0.8524584167829397,2.5841938957576835,2.298240007401274,0.10261470473844525,0.1538931515570373,1.0,0.0988360700707116
SOGA3,1.862884750655447,8.244133806339315,256.8784838159654,72.19714524254731,5.7712918304193215,8.451986855825758,0.03290266561165546,1.0680441656526025,0.22223264415513763,7.735302708035947,0.0005536130171645004,0.0014238819823110145,1.0,0.19253239690156643
THEMIS,0.5928806056420298,5.523650911094028,35.81595821770276,15.725123880030267,0.6278385730522649,5.555378186962283,0.1551090202081045,1.3671693127705289,0.10692554774280656,1.2040500785425245,0.30176002142374925,0.38482570519786363,1.0,0.09000436865944594
PTPRK,101.2118403655204,388.7689980488503,3111.248022051608,1296.6744194830862,56.705425080266416,401.7277317712614,0.12912108868336236,1.2965305210758882,0.25468582759292147,35.495388915411496,2.9976021664879227e-14,5.699726405136322e-13,3.989808483595425e-10,0.4539605741599878
LAMA2,28.682148112618073,218.71838858734841,1517.977664304457,579.5267342182499,29.326591565194025,220.59102231641364,0.14531901720536136,1.3400544065697984,0.13039328128587838,21.316096846863196,2.95524071880493e-9,1.970654006377436e-8,3.933425396729362e-5,0.3422660129454529
ARHGAP18,3.24090139044032,10.20640265538994,162.62197676573726,22.01585946161569,4.393941165753797,10.708599207483154,0.06584964357498416,1.1409829651556098,0.3074663245169752,23.027091928567323,6.953159159550637e-10,5.294424966454175e-9,9.254654841361898e-6,0.3927695440004625
TMEM244,1.1288070606348124,2.679672734363562,18.41921488260482,7.324985789311413,0.3466946591654183,2.907722707451743,0.1578635531418773,1.374912055477093,0.3986884712482081,6.124673122406948,0.0025407309223706154,0.005720082641534657,1.0,0.1921119529403238
L3MBTL3,4.645921486626312,4.374019049240381,281.12282591972485,30.541915615583115,7.830653447004428,6.380958321679728,0.022698115319535892,1.0464505710575953,0.815533630726637,8.785074548991599,0.00020716475613491436,0.0005712373946873233,1.0,0.31849470382283895
SAMD3,-0.3785339356775115,0.2596284392020191,67.22193431621605,3.1220321198900303,2.003121943635188,0.459015105309164,0.006828353125780778,1.0137506002054557,5.313574692865971,0.04366491285300248,0.9572821833666135,0.9678531964047801,1.0,0.04982301492147401
TMEM200A,-0.1397864423292481,-0.7072271879656982,21.386830463280027,1.9474593295469496,0.6074803479291588,0.7209095261244209,0.03370810496497747,1.069767955497041,3.336731647229211,1.6711948722604586,0.19017590775169424,0.26100653043669314,1.0,0.13551788894055783
EPB41L2,8.269921936287354,39.77863135374956,1625.172867456662,368.26038918622675,39.27851494595109,40.62919050645477,0.0249999192824564,1.0512818814621183,0.20497870750732947,7.669162610253131,0.0005891395932586807,0.0015085509785057792,1.0,0.27697737789456955
AKAP7,-0.08195947202547159,9.165760469234579,234.25946662991987,49.73837437331128,5.76628413301902,9.166126899320016,0.03912809600049396,1.0814428975134527,6.274243628202701,8.589583274765504,0.0002486287159978451,0.0006784026670625909,1.0,0.22680037331615088
ARG1,-0.38348751779106804,0.0292740906845616,12.857835580160412,2.147593188655664,0.33469507473452353,0.3846032354088596,0.029911973365276255,1.0616685755189497,4.788577708158651,0.025171815432105768,0.9751448954563829,0.9808190552803188,1.0,0.05163370145034474
MED23,0.6423022025712287,1.9828465302118379,362.2973871720808,63.472933205857984,9.338264186444459,2.084282246194353,0.0057529596403199535,1.0115724953794958,0.3132632350156452,0.16352807049724596,0.8492360298147179,0.8837632178916259,1.0,0.07756589314637163
ENPP1,0.10836891887518398,0.6653261184532334,5.38244392123984,2.051471999376775,0.10409287255822068,0.674093959677894,0.12523938373381457,1.2863397857767862,0.1614629855609164,4.785640935059594,0.009151875011247812,0.018276287531839217,1.0,0.11421270317874077
MOXD1,5.81302170763819,14.030202517216567,214.5130264171562,44.189903642210275,5.322597586717062,15.186764107194886,0.07079646565454585,1.152380965069006,0.39279164398895655,10.214370554197375,5.502863429218685e-5,0.00016791176580215658,0.732431122429007,0.25262564832142775
STX7,4.56133441053324,4.147990775399719,-7.956957891840375,100.40972491066687,-3.386458837578344,6.165354740606236,-0.7748381761487798,0.12686329766683221,0.8328224702133434,2.9116285318111275,0.05628715643640558,0.09164306448545055,1.0,0.11656036913926482
SLC18B1,2.728892840998248,5.938903235643474,85.77223994424014,27.441183591099104,1.8228455110356543,6.535857080749855,0.07620014453392804,1.1649711116169936,0.4307213698156072,14.874268092857385,8.054288567205248e-7,3.397863100776604e-6,0.010720258082950185,0.2776499273173897
RPS12,-10.410953960611787,-25.75408727397554,-1584.4095918145022,65.28091535401265,-51.55282834901609,27.77878639691675,-0.017532579037913956,0.9655390315767753,3.52575291302609,18.843137380364066,2.4676824916802786e-8,1.3846903020347603e-7,0.0003284485396426451,0.5264168603556305
EYA4,0.35308107365515123,-0.4787611413582203,10.860273693137785,4.074627448261583,0.21205144515238103,0.5948768570453049,0.054775494048661603,1.1158994370200588,2.506146787920538,0.19148822989738515,0.8258538218925469,0.8652641199854055,1.0,0.016061785989200827
TBPL1,1.0258870971524685,-5.38781752862782,50.60087623810182,46.49870732687625,0.1281927784758031,5.484616856070541,0.10838976049076189,1.2431326059028258,2.9534363186314256,4.635037990499984,0.010579741942418397,0.020818539359366586,1.0,0.12142696893834082
SLC2A12,1.761132470420459,-2.2828671223383874,-50.52329583008151,11.419817669421896,-1.9357222968594807,2.883239476114119,-0.05706752555911924,0.892026716970736,2.4845002667567595,4.091033169561659,0.017887260842857522,0.03330248172030125,1.0,0.0833365266696412
SGK1,-2.803731093410341,6.13666503379556,65.3753735399614,41.06296769671687,0.7597626826013935,6.7468189379266,0.10320122964655083,1.2301547081869366,5.854623161833911,2.514719128068064,0.08298886733268895,0.1279191458249091,1.0,0.12164236699873954
ALDH8A1,0.2927360548756204,3.721129593118438,81.61183690401708,16.639452830314696,2.030387002303199,3.732626400620069,0.04573633607842911,1.095856811503174,0.07850691306069181,5.04541516002378,0.00712981650359934,0.014613159479967233,1.0,0.16397884284239705
HBS1L,2.379678080398909,1.4639920532478512,293.90840821920483,70.14871845712483,6.992490305065002,2.7939471180220816,0.009506183014465788,1.0191948356495486,1.0192709630797117,0.13676122718277886,0.8722455373248383,0.9022061005434875,1.0,0.08313489864254764
AHI1,-15.242584966788423,146.612212318195,1756.471733908842,632.0534160043486,35.138072434515365,147.40243280660349,0.08391961564822621,1.1832145237071272,6.179592160287329,23.494541025147015,4.696691924266361e-10,3.712171586222403e-9,6.251296951198526e-6,0.4096815521643201
PDE7B,-30.512792500124363,79.42541511571613,-540.426406789964,260.09927486156545,-25.016427551610303,85.08482280912075,-0.15744016528450072,0.7279510941357359,5.916400280421534,14.443282338001843,1.1831803159445542e-6,4.854540692115295e-6,0.015748130005222016,0.33063683667182564
BCLAF1,3.259068658888259,-6.13268947010034,283.32593988425197,110.97050736189244,5.38610726632373,6.944883631856427,0.024511993623646467,1.0502558585311597,2.653121702489838,0.5117559315500609,0.6000866636940261,0.6725457640423953,1.0,0.05877614332097225
MAP7,39.913073466930506,51.27100998818508,2220.3037025427548,373.93459670115095,57.69903455755014,64.97514831676158,0.02926408141478582,1.0602925694918888,0.6614759145597134,31.84456308433954,5.215827769688985e-13,7.330799114525913e-12,6.94226676145604e-9,0.4815354497860317
MAP3K5,18.985878219590322,33.336635158704105,658.6231374976014,261.4365102672584,12.412082100948234,38.36397809760689,0.05824875549220529,1.1237030602973057,0.5177061115019941,15.629984292905277,4.1155509067358764e-7,1.8308149254229449e-6,0.0054777982568654515,0.2926939694912609
PEX7,-0.45700448840219837,2.8910199462805863,65.98015416834949,19.441721905587688,1.454326008211309,2.9269180774685104,0.044360582577610067,1.0928395831500175,6.126405359668064,0.8552196922022854,0.42646547599076223,0.5110060753904434,1.0,0.09901570534072157
IFNGR1,0.6921101872161511,-0.06751845511251683,102.18591891305675,23.528643937118314,2.4580398429980748,0.6953957528121356,0.00680520134485263,1.0137036588473225,1.668043098828131,0.19122880999372285,0.8260677556209829,0.8654043154124583,1.0,0.040786256011635436
PERP,0.17433940526235273,-0.22654699161351152,4.079019824406103,2.1077017413330092,0.061603690096034384,0.28586319741506305,0.07008134545084839,1.150725754576513,2.485696035289143,1.1216473708980501,0.3274232250230278,0.41214328778669373,1.0,0.02701228579226911
ARFGEF3,-2.2960243551658075,2.7113354456931695,80.89362017482836,228.0983537315375,-4.600147923647169,3.5528956836060837,0.043920591956788664,1.0918764520756283,5.580537874904972,2.29503291506081,0.10293820316166113,0.15434352642578683,1.0,0.006995156636593336
HEBP2,0.8750077225228035,-0.7323478331382518,-5.1552851080422215,2.9123840293356653,-0.2521146605430591,1.141039816648322,-0.22133398885510813,0.6375537062346247,2.2676720374266406,7.2573870717104345,0.0008683623057633705,0.0021519088232564627,1.0,0.16756553469636026
NHSL1,-0.04923991032042024,0.4120894774814356,-27.66125011855968,4.234224318774746,-0.9967335761667009,0.41502085034282993,-0.015003691032183908,0.9704361842922437,6.164260753969128,0.16684738857711318,0.8464256331143261,0.8816657674715667,1.0,0.0504855216053095
GVQW2,-0.4174003987711563,0.6049123103625063,9.18985321984205,3.363019243353945,0.18208856176525323,0.7349435326080674,0.07997337008835265,1.1738501201775706,5.67919011659144,4.943432526878886,0.007863576438228992,0.01593790199373045,1.0,0.09456657220961917
CCDC28A,2.2284191231282855,-2.808168679219517,212.15341611311646,32.658861472842275,5.609204832508566,3.5849216336306884,0.016897779443340526,1.0343764444632677,2.4707977155319347,3.0575696710554863,0.048814346724406654,0.08089130414614698,1.0,0.16738784469489998
ECT2L,0.27311868553732654,-1.1973038281277966,21.954976084747017,8.121700365729868,0.4322898662192847,1.2280595560635947,0.055935362959323644,1.1184990111157265,2.9173186903212645,3.1732105523107896,0.04360947300728879,0.0733043797546215,1.0,0.03864241267911195
REPS1,2.7956214894567717,29.268521854841335,193.7800379015689,139.6211949205744,1.6924638431560886,29.40173245031043,0.1517273542140864,1.3577325167040202,0.09522742262365322,24.67648860257699,1.751452316511859e-10,1.4867238732635744e-9,2.3311830332772843e-6,0.43710666379985885
ABRACL,-2.176223132545334,-4.166912470654975,34.0220704106228,12.202709099958733,0.6818550409582524,4.700968693867826,0.138174092203396,1.3206543014160719,3.622891421197919,25.048710850649332,1.2858913933655458e-10,1.1201056574407992e-9,1.7115214445695415e-6,0.4853515710199451
HECA,-2.0315083029021825,-3.8077968061858245,-67.51770876983824,26.542319368830647,-2.939375879333405,4.315824660706164,-0.06392137321215119,0.8798381631921497,3.631689685869127,5.8359439472549495,0.0033455675224474124,0.007367555215713941,1.0,0.21987503730803215
TXLNB,0.004636170405262153,0.2121458196564685,-16.19720855544881,4.090004767434599,-0.6339754163401065,0.21219647234047387,-0.013100805093300479,0.9741372131431799,0.02185021873393363,3.4206931476567184,0.03427203958524705,0.05920322477347673,1.0,0.023241214942150812
CITED2,-0.6988341387683241,-6.378466782341668,-169.7838116820502,19.76611779590172,-5.923435296185996,6.416635227823391,-0.037792974278605895,0.9271666407168027,3.250718863489976,9.440632210025154,0.00011258333350894212,0.00032540372833963506,1.0,0.28067912595325006
VTA1,1.1517100712356345,-0.022426886605725335,34.70523855449392,54.695473543972014,-0.6246948434211876,1.1519284063814106,0.033191773183540024,1.0686625791194082,1.590266550387572,1.3590935226285599,0.25883917460121364,0.33795854560939315,1.0,0.00834254250522104
HIVEP2,-18.851816665309993,69.6335778183954,324.19324603125824,303.77133359993576,0.6381847634788027,72.14032264533468,0.22252259579269276,1.5724220269001132,6.018794294143784,18.262840406239707,4.08247939898132e-8,2.2025861694544536e-7,0.0005433780080044137,0.30670678533713847
AIG1,-6.526899762509716,54.08301369633928,252.66617993558884,220.23007327712293,1.0136283330770781,54.475432912352986,0.21560239255701014,1.549727307965253,6.163083141802302,33.67106773145691,1.2367884494324244e-13,2.0002010038816004e-12,1.6461654261945569e-9,0.47888090693591634
ADAT2,-1.906264497898465,0.32304569763478824,102.15658792533128,10.875488225635845,2.8525343656154836,1.933443264931359,0.018926270974756514,1.0385827699077437,4.880259416885346,7.952811892276642,0.0004513068602604031,0.0011771299843358742,1.0,0.17861092625092723
PEX3,3.937181589869827,8.673080065679933,394.6820083571083,52.32668611091887,10.698603820193417,9.524899826103397,0.02413309860703168,1.0494598158264898,0.42613741632712737,9.485007851177226,0.00010804247582918425,0.00031329964123887635,1.0,0.30915366712973813
FUCA2,0.10690098043198734,-2.1275744589305265,93.5604617694708,8.90591971662795,2.645454439151339,2.130258411064452,0.022768788981753024,1.0465985709933037,3.091389402179168,7.380252154049706,0.0007733444094311093,0.0019373638414319717,1.0,0.17489599366369868
PHACTR2,11.957891415837608,17.594397482255047,207.12663177386685,62.63295178157774,4.515427499759041,21.27331638171504,0.10270681369907303,1.2289258745460439,0.5969318112513217,17.948408376901593,5.367474864570454e-8,2.8327157195651365e-7,0.0007144109044743274,0.3349292417206743
LTV1,0.04337056934204176,0.9581900205608128,56.18239159379311,14.314122577101601,1.308383406771609,0.959171059711136,0.017072449792562814,1.0347379616920085,0.04523214228830892,0.8005294479509844,0.4502718610757146,0.534098428920574,1.0,0.059028951203522806
ZC2HC1B,-0.4404712786142025,0.2295193985092338,11.0993998191203,2.0001869068550957,0.2843504035082874,0.49668309974879443,0.044748644777457866,1.0936897802506294,5.192755566791689,2.2916223144949233,0.10328335768480468,0.15472160841696683,1.0,0.07829323224639517
PLAGL1,2.794986172605921,2.871598963096983,189.45938204344645,20.675316116825194,5.274502060206913,4.007246973910887,0.021150955580505133,1.0432159702276642,0.7718788883715462,6.85937084776438,0.0012649309846464174,0.0030291888099395134,1.0,0.1348750424201991
HYMAI,0.3022058522756658,-0.10486712734655886,16.166938357560397,1.4985416454453937,0.4583873972535938,0.3198835593580591,0.01978627939831706,1.0403713577609823,1.9048010551740084,0.1596239618211201,0.852553599585818,0.8864532779069789,1.0,0.048866475473751
SF3B5,-0.7314695063473114,-5.389464556653103,-90.51317246634892,14.720754680853446,-3.2885602233500744,5.438876340397528,-0.060089334979608625,0.8866334506029825,3.2764904995355124,16.17327650737526,2.5455726193612804e-7,1.1768520862694909e-6,0.0033881571563698643,0.3416243619361816
UTRN,0.6439226337765995,3.7088580890919425,94.24417722418707,23.182650116904757,2.2206727221025746,3.764341201765925,0.039942427348178225,1.083208400175109,0.17190392395259463,1.47032690741705,0.23188783636916033,0.30824199561305543,1.0,0.07269426997325867
EPM2A,-0.6976353590606132,6.214195887649399,58.134487733581636,36.220416547455216,0.6848147245664525,6.253233213649586,0.10756494909367506,1.2410594451314656,6.171388627072878,4.746044693046539,0.009507305270981536,0.018898182968453442,1.0,0.15142511749356358
FBXO30,0.8836606701955498,0.2185537309673511,-23.532943670589816,12.880649658054283,-1.1379247915201274,0.9102867204184611,-0.038681379310659195,0.925518296407064,1.3283343788481663,0.6069099952693398,0.5458564647945655,0.6247613334264053,1.0,0.04269053300251879
SHPRH,17.313094014073524,24.454469400503626,753.884107229329,135.94501939518162,19.3105964948171,29.962715130647236,0.03974445785939971,1.0827789189756747,0.6160566783270041,39.59659245124596,1.3322676295501878e-15,3.67893820525166e-14,1.7732482149313e-11,0.5126857186022498
GRM1,10.037624289263704,45.250083918934145,234.46252184445984,221.16198997972106,0.4156416207730912,46.35001613854087,0.19768624756705902,1.4927903752555507,0.2182908990774828,6.73888425557889,0.0014178179804174018,0.0033536799927769002,1.0,0.19497088360674775
RAB32,0.2686846971538733,-0.7735937698429575,19.19095463525437,3.2005348774637237,0.4997006174309578,0.8189253856271078,0.04267246737808013,1.0891491489045741,2.807307228517279,5.089750055441381,0.006832739610217131,0.014064918684192702,1.0,0.16272437307352217
STXBP5,40.67524609401333,73.76787370519337,107.93831750252684,478.6191849595306,-11.583777108031375,84.23879650015131,0.7804345893957377,8.108902875438503,0.5039136947016596,18.568342404962372,3.1311875869910466e-8,1.7221531728450756e-7,0.0004167610678285083,0.37494210007161777
SAMD5,0.19072686618646748,12.83587094324332,4.489497325329012,24.43897706968512,-0.6234212420111305,12.837287860334186,2.8594042784942317,-2.07561331504498,0.014857802188269846,8.571240119255704,0.00025292522226316727,0.0006892781958072802,1.0,0.26282807646518247
SASH1,4.656584990480273,-0.24561797746412045,-54.18288664938723,43.50733671454957,-3.0528194801230293,4.663058220140483,-0.0860614579343978,0.8415164127118923,1.623493866510037,0.41449941825578257,0.6611371406675106,0.726410379914526,1.0,0.06460917419294343
UST,-7.195452096003634,5.131061305934703,-34.82093882752861,19.67267206064408,-1.702925340255398,8.83755175323706,-0.2537999275955851,0.5951508338618303,5.331851455130368,9.692476314127942,8.914209123667138e-5,0.0002621478644189342,1.0,0.2604396970059135
TAB2,5.966557630732504,18.80401027766079,289.021827666686,101.32411911941654,5.865553392102166,19.72791454977502,0.06825752473106013,1.1465158593555758,0.307254009058491,23.861635933237064,3.45435458015686e-10,2.7814555028365275e-9,4.59774594618878e-6,0.38662829398975573
SUMO4,0.4463888292169077,0.712665808124443,16.87250590810234,3.7609039328652303,0.4097375617261593,0.8409254074644832,0.0498399829903549,1.1049086092829117,0.5595801958654688,4.647011061601722,0.010458431355217068,0.020613315761578436,1.0,0.12836649787949828
PPIL4,3.1038618052082416,1.126054648535569,247.6903199740766,37.44162653763541,6.570271669888789,3.3018111964979355,0.013330400626247747,1.027021002034944,1.2227717280202142,1.3023348046423453,0.27378708218582304,0.3539341553897926,1.0,0.1653806544348887
GINM1,1.6114289961884924,0.11766417741131566,98.69093859981137,25.198159145206674,2.2966493579563982,1.6157191180409218,0.01637150422282041,1.033287982796564,1.497907153771461,0.260102046475828,0.7711872754789124,0.8201759997302697,1.0,0.08331670386395107
KATNA1,0.20975326842078718,1.5369581774865204,50.8714295088368,9.832691161164831,1.2824605733647494,1.5512049745136487,0.03049265549426307,1.0629034027788795,0.13563506362593425,5.5426626853428145,0.004427340066541774,0.009487666444319918,1.0,0.1994166403129013
LATS1,-1.8171346684974634,9.287323095079167,106.09751894261899,59.288245075019596,1.4627898083624808,9.463421615665565,0.08919550343852709,1.1958609202639285,6.089968667686377,21.06997071255294,3.64425223331466e-9,2.3882322612219657e-8,4.850499722541812e-5,0.3741237568976582
NUP43,0.36223734879986447,-0.3120202356218031,65.87730792345201,8.019736343227565,1.808049111882013,0.47809258967593316,0.007257318259444759,1.014620743910639,2.2818541015132636,0.13456470671100212,0.8741614066600346,0.9039067994596846,1.0,0.07836422538199328
PCMT1,-2.5730822427018123,-42.79035720218206,667.3883199945531,149.07487115568617,16.19729527621458,42.86765006059979,0.06423194529528126,1.1372817654382306,3.20165262486023,27.480374229597068,1.7411516672893868e-11,1.795099046601219e-10,2.3174728691621738e-7,0.508157314735785
LRP11,0.26389637776325436,-5.96578836854199,-226.20817285328144,69.56246480275733,-9.242832426751214,5.9716222382554855,-0.026398790825867633,0.9485603625767592,3.097386517114444,3.2745907939755936,0.03950845332577968,0.06706510824717862,1.0,0.22281558435178095
ULBP2,-0.021173301396620915,0.2773117984810524,54.10855327895641,4.775312011128132,1.5416637896196335,0.2781189354733474,0.005140017956856219,1.0103331484824631,6.206981190702862,0.6458959209067328,0.5250902194241234,0.605313599561327,1.0,0.07305985754718569
PPP1R14C,-2.881905325690575,2.6332754492399926,-95.45857160442006,50.76026420788715,-4.569338619134594,3.903782511592287,-0.040895044268727865,0.9214233087305007,5.452736643757751,1.3969767219233007,0.24932283152655121,0.3274930314436392,1.0,0.07128096871791667
PLEKHG1,-2.844910924465768,5.744219422090708,-130.55734998646824,23.311785464521712,-4.808410482843436,6.410115048676488,-0.04909807873199687,0.906399449722871,5.823332855128849,14.108750813708937,1.596100921208432e-6,6.381070986680913e-6,0.02124410326128423,0.2575744230051772
