GENE_SYMBOLS,refseq_ids
MYOM1,NM_003803
ASGR1,NM_001197216
SMIM18,NM_001206847
EXOSC5,NM_020158
CALM3,NM_001329921
INSL6,NM_007179
LSM3,NM_014463
STUB1,NM_001293197
SERF2,NM_001018108
SNX17,NM_001267059
C1orf122,NM_001142726
DPYD,NM_000110
LECT2,NM_002302
SEC61G,NM_001012456
GPX4,NM_001039847
RPS29,NM_001030001
COX17,NM_001382002
PDC,NM_002597
GTF2IRD1,NM_001199207
SMKR1,NM_001195243
SLIRP,NM_001267863
C12orf10,NA
QRICH2,NM_001388453
KCNN3,NM_001204087
SVBP,NM_199342
DIRAS1,NM_145173
TRPT1,NM_001033678
NUDT15,NM_001304745
PKD2L2,NM_001258448
CALR,NM_004343
ABHD14A,NM_015407
SLC39A3,NM_144564
SRP9,NM_001130440
RPL12,NM_000976
IFI27L2,NM_032036
KCNV2,NM_133497
DDA1,NM_024050
PEX19,NM_001131039
LAMP5,NM_001199897
PRAF2,NM_007213
KTI12,NM_138417
ZSWIM4,NM_001367834
P2RY14,NM_001081455
ABRACL,NM_021243
CLEC11A,NM_002975
FAM241B,NM_145306
RPL35,NM_007209
DCLRE1C,NM_001033855
COX7A2,NM_001366292
SPANXA2-OT1,NR_037183
UFC1,NM_016406
NDUFA4,NM_002489
STK16,NM_001008910
RPL8,NM_000973
RNF6,NM_005977
SNHG7,NM_032887
KCNMB3,NM_001163677
RPL27,NM_000988
GTF3C6,NM_138408
CHGB,NM_001819
NOP9,NM_001286367
CBLN1,NM_004352
DCTN3,NM_001281425
BCKDK,NM_001122957
ARL6IP5,NM_006407
CCT7,NM_001009570
COA3,NM_001040431
PPCDC,NM_001301101
WBP2,NM_001330499
FGFBP3,NM_152429
PCDH9,NM_001318372
COA7,NM_023077
TCEAL2,NM_080390
GPAA1,NM_003801
ELOB,NM_007108
PLPP6,NM_203453
POP5,NM_015918
FKBP4,NM_002014
PNMA8B,NM_020709
ZBTB46,NM_001369741
C19orf53,NM_014047
TRPC4,NM_001135955
MIEF2,NM_001144900
RPS3,NM_001005
OST4,NM_001134693
JAGN1,NM_001363890
DALRD3,NM_001009996
TAC1,NM_003182
UTP23,NM_032334
IER2,NM_004907
RPS26,NM_001029
FIS1,NM_016068
LAGE3,NM_006014
GHITM,NM_014394
BHLHE41,NM_030762
SLC26A5,NM_001167962
RPS12,NM_001016
FEN1,NM_004111
TNS3,NM_001410877
PGLYRP1,NM_005091
CDH22,NM_021248
KCNJ13,NM_001172416
SLC2A12,NM_145176
RPS24,NM_001026
ABCD2,NM_001412788
PFDN5,NM_002624
PRDX5,NM_001358511
NDUFB2,NM_004546
CHAC2,NM_001008708
SCRG1,NM_001329597
FAM174C,NM_017914
HCRTR2,NM_001384272
L3MBTL3,NM_001007102
OCEL1,NM_024578
MRPL49,NM_004927
PPIF,NM_005729
SCG2,NM_003469
ATP6V0C,NM_001198569
TRAF3IP2,NM_001164281
UBE2L6,NM_004223
CHCHD5,NM_001304353
COA4,NM_016565
AHR,NM_001621
RBIS,NM_001099670
RPS8,NM_001012
CCDC178,NM_001105528
PNMA6A,NM_032882
N4BP2L2-IT2,NR_026928
NDUFB11,NM_001135998
RFX5,NM_000449
MRPL24,NM_024540
PLA2R1,NM_001007267
SNHG19,NR_132114
PRADC1,NM_032319
GAB1,NM_002039
SRXN1,NM_080725
TRBC2,NA
C2orf15,NM_001317992
CCDC127,NM_145265
ANKRD30BL,NM_001024655
FAM131C,NM_182623
MRPL54,NM_172251
SURF1,NM_001280787
PITHD1,NM_020362
IL17RE,NM_001193380
TPI1,NM_000365
TMEM256,NM_152766
MAGEH1,NM_014061
HECW1-IT1,NR_135295
KANK1,NM_001256876
RPL13A,NM_001270491
LHFPL6,NM_005780
CHD7,NM_001316690
PRR16,NM_001300783
AIMP2,NM_001326606
CERS4,NM_024552
RGS16,NM_002928
ACACB,NM_001093
SUPT4H1,NM_003168
ATP5MC3,NM_001002256
NXN,NM_001205319
VWC2L,NM_001080500
PIGW,NM_001346754
PCBP3,NM_001130141
RYR1,NM_000540
SLC25A4,NM_001151
PSMB6,NM_001270481
CPLX1,NM_006651
CD247,NM_000734
U2AF1L4,NM_001040425
UBXN8,NM_001282189
ST8SIA2,NM_001330416
PIGC,NM_002642
TMEM17,NM_198276
FAM71E1,NA
ZPBP,NM_001159878
DLL3,NM_016941
ATP5F1B,NM_001686
CCND1,NM_053056
TH2LCRR,NR_132124
SGCD,NM_000337
MYOT,NM_001135940
SRRD,NM_001013694
KBTBD7,NM_032138
FAM89B,NM_001098784
NAA38,NM_001320924
POLR1C,NM_001318876
COMMD8,NM_001329668
FILIP1L,NM_001042459
ZNF622,NM_033414
MED11,NM_001001683
GNG4,NM_001098721
GRPEL2,NM_152407
RPL37,NM_000997
C12orf40,NM_001031748
THBS4,NM_001306212
ATP5F1E,NM_006886
RILP,NM_031430
CHST2,NM_004267
PET100,NM_001171155
ATP6V1F,NM_001198909
TP53TG5,NM_014477
TSTA3,NA
GJD2,NM_020660
HEY1,NM_001040708
GHR,NM_000163
PELI2,NM_021255
TAF9B,NM_015975
BACH1,NM_001011545
POLE4,NM_019896
SLC25A6,NM_001636
ADO,NM_032804
FCRLB,NM_001002901
POP7,NM_005837
DSE,NM_001080976
TMEM147,NM_001242597
SPDYE5,NM_001099435
IL18,NM_001243211
YRDC,NM_024640
TRPC5,NM_012471
PDE5A,NM_001083
NOP10,NM_018648
ZNF629,NM_001080417
SLC18A2,NM_003054
GADD45GIP1,NM_052850
CXXC4,NM_025212
TSPYL5,NM_033512
EEF1AKMT4,NM_032331
ZNF675,NM_138330
TMED1,NM_006858
EIF5A2,NM_020390
GXYLT2,NM_001080393
ANKRD18A,NM_001331100
FMC1,NM_197964
SCN1B,NM_001037
PFN2,NM_002628
RAD51B,NM_001321809
HHAT,NM_001122834
PRKD3,NM_005813
MLIP,NM_001281746
GADD45A,NM_001199741
KCNF1,NM_002236
PTP4A3,NM_007079
NEK5,NM_001365552
TCHP,NM_001143852
RPS5,NM_001009
YIF1A,NM_001300861
MRM3,NM_001317947
PRELID1,NM_001271828
NDUFC1,NM_001184986
EXOC8,NM_175876
AURKAIP1,NM_001127229
VAMP1,NM_001297438
SSTR1,NM_001049
ETFBKMT,NM_001135863
GET3,NM_001371488
DPM3,NM_018973
NME1,NM_000269
EPB41,NM_001166005
KIF9,NM_001134878
DOLK,NM_014908
ZNF69,NM_001321163
ALDOA,NM_000034
KMO,NM_001410944
EYS,NM_001142800
GABARAPL2,NM_007285
CNBD2,NM_001207076
RBM15B,NM_013286
VPS18,NM_020857
IRF2BP1,NM_015649
PLN,NM_002667
ZBTB22,NM_001145338
ADARB2,NM_018702
PPEF1,NM_001377986
MARCKSL1,NM_023009
NIP7,NM_001199434
KBTBD6,NM_152903
ANGPT2,NM_001118887
FAM43B,NM_207334
BORCS6,NM_017622
MEIS1,NM_002398
CFAP46,NM_001200049
ACMSD,NM_001307983
SPRYD3,NM_032840
CENPX,NM_001271006
CHCHD4,NM_001098502
CADPS2,NM_001009571
SPRY1,NM_001258038
DOCK5,NM_001322810
COX5B,NM_001862
CA10,NM_001082533
LAMTOR2,NM_001145264
GDF10,NM_004962
CFTR,NM_000492
OCIAD2,NM_001014446
INSYN2B,NM_001129891
STAR,NM_000349
TOX,NM_014729
CXCL17,NM_198477
MFSD5,NM_001170790
LYG2,NM_175735
SAC3D1,NM_001367485
SLC16A6,NM_001174166
NUDT18,NM_024815
MUC20,NM_001098516
RARRES1,NM_002888
SLC10A1,NM_003049
PHLDA3,NM_012396
CLIC5,NM_001114086
SERPINE3,NM_001101320
APOLD1,NM_001130415
CEND1,NM_016564
LRRD1,NM_001045475
TESK2,NM_001320800
PHF23,NM_001284517
MKRN2OS,NM_001195279
CA13,NM_198584
MRPL2,NM_001300848
RANBP6,NM_001243202
STRADB,NM_001206864
POLD4,NM_001256870
C4orf48,NM_001141936
TDRD6,NM_001010870
ARF5,NM_001662
CYP51A1,NM_000786
BOLA2B,NM_001039182
FADD,NM_003824
NWD2,NM_001144990
HINT2,NM_032593
MICOS13,NM_001308240
DPF3,NM_001280542
ATP6V1G2,NM_001204078
FAM227B,NM_001330293
ANGPT1,NM_001146
RPS6,NM_001010
PHPT1,NM_001135860
DPH2,NM_001039589
KCP,NM_001135914
ANKRD65,NM_001145210
VPS25,NM_032353
OPRK1,NM_000912
ATP5ME,NM_007100
C8orf82,NM_001001795
HINT1,NM_005340
SLC52A2,NM_001253815
TCEAL5,NM_001012979
GPATCH4,NM_001396855
LRRC73,NM_001012974
SPDYE1,NM_001378423
SLC22A10,NM_001039752
CLMN,NM_024734
TRIOBP,NM_001039141
COX6B1,NM_001863
ZNF804A,NM_194250
SLC3A1,NM_000341
SNU13,NM_001003796
GABARAP,NM_007278
CCN3,NM_002514
GCHFR,NM_005258
SATB2,NM_001172509
CITED1,NM_001144885
ZBTB7C,NM_001039360
FN1,NM_001306129
IQUB,NM_001282855
MAP11,NA
FAM217A,NM_173563
ZBTB1,NM_001123329
AIP,NM_001302959
NDUFB7,NM_004146
HSD11B1,NM_001206741
SEC14L5,NM_014692
USP43,NM_001267576
ECM2,NM_001197295
AARD,NM_001025357
TCEAL6,NM_001006938
MRPL21,NM_181512
KDM7A-DT,NR_024451
TSR3,NM_001001410
BRF2,NM_018310
RTL1,NM_001134888
ATRAID,NM_001170795
INAFM1,NM_178511
TSEN34,NM_001077446
THRIL,NR_110375
HPS6,NM_024747
NAXE,NM_144772
TICAM2,NM_021649
DYNLT3,NM_006520
MAT2B,NM_013283
SLC2A9,NM_001001290
FUNDC1,NM_173794
ZXDB,NM_007157
ERAP2,NM_001130140
CA3,NM_005181
RNF26,NM_032015
SEPTIN1,NM_001365977
NOP53,NM_015710
RASGEF1C,NM_001031799
NDUFS5,NM_001184979
FSD2,NM_001007122
LSM2,NM_021177
TXNDC17,NM_032731
GRAMD1C,NM_001172105
C17orf58,NM_001382359
PLSCR3,NM_001201576
DNASE2,NM_001375
CD302,NM_001198763
TCP10L,NM_018277
SPDYE2,NM_001031618
SMG8,NM_018149
MESP1,NM_018670
CBR3,NM_001236
NPTN-IT1,NR_103844
TMEM255A,NM_001104544
CCDC196,NM_001004331
RHNO1,NM_001252499
HIGD2A,NM_138820
MYCBP,NM_012333
HSPB3,NM_006308
SEM1,NM_001201450
MARCH1,NA
CEP152,NM_001194998
MEIS2,NM_001220482
CALB1,NM_001366795
PDZK1,NM_001201325
SRP14,NM_001309434
CHDH,NM_018397
RFK,NM_018339
TMEM220,NM_001004313
ARHGEF38,NM_001242729
DNAI1,NM_001281428
METAP1D,NM_001322278
ANO3,NM_001313726
DZIP1L,NM_001170538
CFAP70,NM_001350933
C6orf163,NM_001010868
MFSD3,NM_138431
SDK2,NM_001144952
MOCOS,NM_017947
ETV4,NM_001079675
NORAD,NR_027451
COL11A1,NM_001190709
PRR4,NM_001098538
CA1,NM_001128829
MAN1B1-DT,NR_027447
ANKUB1,NM_001144960
P4HA3,NM_001288748
HSPA5,NM_005347
ANTXR2,NM_001145794
GPR82,NM_080817
MMD2,NM_001100600
UBL5,NM_001048241
TRPM3,NM_001007470
CYP3A5,NM_000777
TRADD,NM_001323552
OPN5,NM_001030051
FAM50B,NM_012135
SCO2,NM_001169109
MYADM,NM_001020818
CDH20,NM_031891
FANK1,NM_001350939
PET117,NM_001164811
SMIM15,NM_001048249
CDKN1B,NM_004064
BYSL,NM_004053
SYCP3,NM_001177948
FKBP2,NM_001135208
ZNF565,NM_001042474
TNFSF13B,NM_001145645
MAFB,NM_005461
NDUFA1,NM_004541
SLC10A4,NM_152679
NOP16,NM_001256539
LPAR6,NM_001162497
POLR1E,NM_001282766
ENO4,NM_001242699
CFAP206,NM_001031743
COX8A,NM_004074
HIF3A,NM_022462
SNAPIN,NM_012437
KLHL34,NM_153270
ITGBL1,NM_001271754
ANKRD34A,NM_001039888
CLDN20,NM_001001346
PRR13,NM_001005354
APOBEC4,NM_203454
NLRC4,NM_001199138
