GENE_SYMBOLS,refseq_ids
CELSR2,NM_001408
MRPS36,NM_033281
KCNK7,NM_005714
CBARP,NM_001393918
MCM3,NM_001270472
C11orf95,NA
MARCH2,NA
CPLX1,NM_006651
SNHG22,NR_117096
LRFN5,NM_001330106
DNM2,NM_001005360
SAT2,NM_001320845
RPS10-NUDT3,NM_001202470
CCDC144A,NM_001382000
RPP21,NM_001199120
GABPB2,NM_001323906
GTF3C6,NM_138408
JAGN1,NM_001363890
ZNF471,NM_001321768
PPM1J,NM_005167
CTSB,NM_001317237
VPS4A,NM_013245
SYT11,NM_152280
IGF1R,NM_000875
RPS29,NM_001030001
KCTD17,NM_001282684
SRRM3,NM_001039212
C9orf116,NA
MDGA2,NM_001113498
APRT,NM_000485
CSTF2T,NM_015235
DSCAM,NM_001271534
DUSP3,NM_004090
ZEB1,NM_001128128
GRPEL1,NM_025196
PRRG1,NM_000950
KIF1C,NM_006612
AP1S2,NM_001272071
CYB5R1,NM_016243
SLC7A4,NM_004173
IQCA1,NM_001270584
LAPTM4B,NM_018407
OCIAD2,NM_001014446
CYC1,NM_001916
RALYL,NM_001100391
PRDM6,NM_001136239
MAFG-DT,NA
CDH11,NM_001308392
NOL4L,NM_001256798
PARS2,NM_152268
NDUFB3,NM_001257102
TXN2,NM_012473
TMEM250,NM_001256526
ETFB,NM_001014763
ZNF319,NM_001384365
SLC35B1,NM_001278784
TLCD3A,NM_001318006
ADGRL2,NM_001297704
DGCR11,NR_024157
CALHM1,NM_001001412
VDAC2,NM_001184783
ANKRD24,NM_001393552
SLC12A5,NM_001134771
TNFSF4,NM_001297562
ARMCX5-GPRASP2,NM_001199818
POLD2,NM_001127218
TNR,NM_001328635
ZNF593,NM_015871
GIHCG,NR_038269
BCAN,NM_021948
DLEU2L,NR_002771
RSL1D1,NM_015659
RPS8,NM_001012
GPR22,NM_005295
PRKAG2,NM_001040633
PPAN,NM_001346139
RAD51B,NM_001321809
CEP128,NM_152446
U2AF1L4,NM_001040425
FAM13A,NM_001015045
NCAM2,NM_001352591
CLEC11A,NM_002975
PRR13,NM_001005354
LYSMD2,NM_001143917
HYDIN,NM_001198542
JAKMIP1,NM_001099433
PRDX5,NM_001358511
FICD,NM_007076
SLC25A4,NM_001151
PEF1,NM_001359651
KRAS,NM_001369786
KRT5,NM_000424
CFAP410,NM_001271440
UQCRQ,NM_014402
TMEM108,NM_001136469
KAZN,NM_001017999
CSMD2,NM_001281956
SLU7,NM_001364517
POP7,NM_005837
RORA,NM_002943
PFDN6,NM_001185181
UQCR10,NM_001003684
RAB43,NM_001204883
LAGE3,NM_006014
CYSTM1,NM_032412
RPS24,NM_001026
ABHD14A,NM_015407
PRELID1,NM_001271828
KMO,NM_001410944
RPL37A,NM_000998
ITM2A,NM_001171581
BHLHE41,NM_030762
HIC2,NM_015094
ZNF747,NM_001305018
RAB11A,NM_001206836
SPRN,NM_001012508
DALRD3,NM_001009996
GLRX2,NM_001243399
COX20,NM_001312871
IKBKG,NM_001099856
PIM2,NM_006875
GDF11,NM_005811
MRPL14,NM_001318767
ACOT4,NM_152331
GLIS1,NM_001367484
MRPL17,NM_022061
SHISA9,NM_001145204
CCDC51,NM_001256964
KBTBD7,NM_032138
YDJC,NM_001017964
TMEM19,NM_018279
TENM4,NM_001098816
COA7,NM_023077
HAS1,NM_001297436
ZNF273,NM_001385643
CERS4,NM_024552
RPS5,NM_001009
ZXDB,NM_007157
SYN3,NM_001135774
BCL7B,NM_001197244
KIF13B,NM_015254
GM2A,NM_000405
PLEKHB2,NM_001031706
GRIK2,NM_001166247
TMED9,NM_017510
PEX16,NM_004813
MRPL10,NM_145255
ARHGAP28,NM_001010000
SLC43A1,NM_001198810
MRPL11,NM_016050
EFNA5,NM_001410773
NTMT1,NM_001286796
MPC2,NM_001143674
NME2,NM_001018137
SMIM29,NM_001008703
ZFAT,NM_001029939
ZNF69,NM_001321163
ADAMTS10,NM_001282352
C8orf33,NM_023080
ZNF511,NM_145806
NDUFB8,NM_001284367
ZMAT2,NM_144723
LSM1,NM_014462
MRPL52,NM_001318870
PREPL,NM_001042385
GHITM,NM_014394
RNF7,NM_001201370
FANCF,NM_022725
CTSZ,NM_001336
LOR,NA
CSTB,NM_000100
LRRC14,NM_001272036
PLK3,NM_004073
TUBGCP4,NM_001286414
ZFAS1,NR_003604
DHRS11,NM_024308
PYCR2,NM_001271681
BEX2,NM_001168399
CHRNB1,NM_000747
MRPL46,NM_022163
PTPRT,NM_001394024
CCDC65,NM_001286957
KIAA1958,NM_001287036
GAB1,NM_002039
ABT1,NM_013375
NCOA4,NM_001145260
TPBG,NM_001166392
MRPS33,NM_016071
ABCF1,NM_001025091
HOMEZ,NM_020834
EMC9,NM_001346874
RPUSD2,NM_001286407
NFKBIL1,NM_001144961
DSTN,NM_001011546
RPL24,NM_000986
CIRBP,NM_001280
SOX5,NM_001261414
ALDH1A3,NM_000693
KCNJ9,NM_004983
RAI1,NM_017574
NME3,NM_002513
AFF2,NM_001169122
MCM4,NM_005914
FUNDC1,NM_173794
VXN,NM_152765
IER2,NM_004907
NOP9,NM_001286367
EIF4G2,NM_001042559
PTPRK,NM_001135648
RPS26,NM_001029
MRPL35,NM_001363782
KIAA1143,NM_001320334
COX7B,NM_001866
RPL37,NM_000997
SSUH2,NM_001256748
RPL8,NM_000973
PHLDA3,NM_012396
TSPYL5,NM_033512
PDLIM2,NM_001368120
UQCR11,NM_006830
FAM122A,NA
PUSL1,NM_001346116
RPL36,NM_015414
VDAC3,NM_001135694
EPN1,NM_001130071
MPV17L2,NM_032683
NHP2,NM_001034833
KLC2,NM_001134774
SSTR3,NM_001051
BOLA1,NM_001321025
PJA2,NM_014819
RGS6,NM_001204416
CEP126,NM_001363543
LCORL,NM_001166139
SHANK2,NM_001379226
TIMP2,NM_003255
RPL7L1,NM_001366481
TMEM134,NM_001078650
MIEN1,NM_001330206
PRDX3,NM_001302272
SURF6,NM_001278942
IGIP,NM_001007189
RPS11,NM_001015
PREB,NM_001330484
RBM15B,NM_013286
MINDY4,NM_032222
KCNS2,NM_020697
SAXO2,NM_001008226
KHDRBS2,NM_001350622
PNMA6A,NM_032882
APEH,NM_001640
DLGAP2,NM_001277161
IGSF10,NM_001178145
OSBP2,NM_001003812
EIF5,NM_001969
BEX3,NM_001282674
NLGN1,NM_001365923
ADGRL3,NM_001322246
FAM71E1,NA
RYR1,NM_000540
GCSH,NM_004483
RWDD2B,NM_001320724
ADCYAP1,NM_001099733
RPS12,NM_001016
ATF4,NM_001675
PMVK,NM_001323011
BAD,NM_004322
HBQ1,NM_005331
PTRHD1,NM_001013663
FUNDC2,NM_023934
MAP7D1,NM_001286365
MAGEH1,NM_014061
CNTLN,NM_001114395
ZBTB46,NM_001369741
PRSS36,NM_001258290
RBFOX3,NM_001025448
AMIGO1,NM_020703
YRDC,NM_024640
TTC14,NM_001042601
NEFM,NM_001105541
PRDM12,NM_021619
MESP1,NM_018670
LRRC73,NM_001012974
ARHGAP19,NM_001204300
STPG2,NM_174952
SNTG1,NM_001287813
TWNK,NM_001163812
ILF2,NM_001267809
G3BP2,NM_001400004
CTXN3,NM_001048252
TMEM18,NM_001352680
DANCR,NR_024031
CXorf40B,NA
KLHDC9,NM_001007255
C12orf57,NM_001301834
GPR6,NM_001286099
HEY1,NM_001040708
XYLT1,NM_022166
IFI27L1,NM_145249
ZNRD1,NA
RBIS,NM_001099670
TMEM256,NM_152766
NDRG4,NM_001130487
MRPL55,NM_001321284
RAB14,NM_016322
STARD13,NM_001243466
NSF,NM_006178
FRMPD2,NM_001017929
NOL7,NM_001317724
TMEM14C,NM_001165258
POLR3K,NM_016310
ARF3,NM_001412914
NAXE,NM_144772
MRPS18B,NM_014046
MICOS13,NM_001308240
SVBP,NM_199342
DCTPP1,NM_024096
POLR2J,NM_001371100
CLVS1,NM_173519
TMIE,NM_001370524
RPL6,NM_000970
NDUFB10,NM_004548
LPL,NM_000237
TRPV1,NM_018727
ARID3B,NM_001307939
ANAPC11,NM_001002244
DCTN6,NM_006571
CDKN2D,NM_001800
PCDHGA6,NM_018919
NPB,NM_148896
MAGI2,NM_001301128
DSE,NM_001080976
ASB8,NM_001319296
PKNOX1,NM_001286258
NDUFA7,NM_005001
CDH18,NM_001167667
ENO1,NM_001201483
DGKG,NM_001080744
GYS1,NM_001161587
CFAP46,NM_001200049
RACK1,NM_006098
SPATA17,NM_001375655
MCRIP2,NM_001331229
IPO4,NM_024658
NENF,NM_013349
MCAT,NM_014507
EDA,NM_001005609
KCNJ11,NM_000525
GRIP1,NM_001178074
LRRTM4,NM_001134745
TOE1,NM_025077
ZNF675,NM_138330
ATP5MC1,NM_001002027
AKIP1,NM_001206645
SPOCK3,NM_001040159
COPS6,NM_006833
E2F1,NM_005225
PDCL3,NM_024065
ROGDI,NM_024589
ADTRP,NM_001143948
ZNF66,NM_001009883
SEC61G,NM_001012456
BTG1,NM_001731
SSU72,NM_014188
SLC35A2,NM_001032289
LRRC4C,NM_001258419
PHB,NA
C2orf15,NM_001317992
NDUFV1,NM_001166102
SPESP1,NM_145658
KEAP1,NM_012289
NDUFA13,NM_015965
PPARG,NM_001330615
EMC4,NM_001286420
COX7A2,NM_001366292
HNRNPA1,NM_002136
TMEM198,NM_001005209
RHO,NM_000539
ELOF1,NM_001363673
NAMA,NR_102270
EPHB3,NM_004443
CFAP54,NM_001306084
ARL4D,NM_001661
MAFK,NM_002360
JOSD2,NM_001270639
EGLN2,NM_017555
GABRG3,NM_001270873
PSMB6,NM_001270481
NOLC1,NM_001284388
HIGD1A,NM_001099668
INTS5,NM_030628
MARCH1,NA
KIF11,NM_004523
RRM2B,NM_001172477
GPR27,NM_018971
RAC3,NM_001316307
ACACB,NM_001093
CDHR3,NM_001301161
TMEM240,NM_001114748
CCT6A,NM_001009186
RFK,NM_018339
MRPL50,NM_019051
NAA16,NM_001110798
RPL27,NM_000988
AZIN1,NM_001301668
EFNB3,NM_001406
ARHGAP22,NM_001256024
SMIM18,NM_001206847
NPIPB13,NM_001321892
JMJD8,NM_001005920
NDUFS5,NM_001184979
KCNH7,NM_033272
MIS12,NM_001258217
TXNDC17,NM_032731
ARID3A,NM_005224
CD2BP2,NM_001243646
SGSM1,NM_001039948
SNAPIN,NM_012437
CDC42-IT1,NA
C19orf48,NA
TMEM59L,NM_012109
IDI1,NM_001317955
TMEM205,NM_001145416
NDUFB2,NM_004546
RBP5,NM_001329454
C1orf56,NM_017860
CACHD1,NM_001293274
HTR5A,NM_024012
CCDC107,NM_001195200
TCP11L2,NM_001286262
RNLS,NM_001031709
A1BG,NM_130786
CDKL1,NM_001282236
HINT1,NM_005340
TM7SF2,NM_001277233
LSM5,NM_001130710
ZNF618,NM_001040063
CHMP5,NM_001195536
CRYGS,NM_017541
TIMM17B,NM_001167947
C1GALT1C1,NM_001011551
SCO2,NM_001169109
RHEBL1,NM_001303126
CACNA1C,NM_000719
GTF2IRD1,NM_001199207
GNG3,NM_012202
C22orf39,NM_001166242
MRPL53,NM_053050
UCP3,NM_003356
UNC5C,NM_003728
CREG2,NM_153836
HINT2,NM_032593
KCTD2,NM_015353
SVIP,NM_001320340
ZNF672,NM_024836
RAB6B,NM_001363953
FMC1,NM_197964
ATP5MF,NM_001003713
GTPBP2,NM_001286216
DUSP6,NM_001946
IMPDH2,NM_000884
IQCJ-SCHIP1,NM_001197113
NUDT1,NM_001367553
MISP3,NM_001291291
CMPK2,NM_001256477
VEGFB,NM_001243733
CAPNS1,NM_001003962
QPCT,NM_012413
SMIM15,NM_001048249
ACOT11,NM_015547
RAB27A,NM_004580
DCTN3,NM_001281425
ARL4A,NM_001037164
TXN,NM_001244938
BEX1,NM_018476
PIN1,NM_006221
TRADD,NM_001323552
SATL1,NM_001012980
ROS1,NM_001378891
CUX1,NM_001202543
CHAC2,NM_001008708
LAMTOR2,NM_001145264
MRPL2,NM_001300848
KCNJ4,NM_004981
MRPL54,NM_172251
FKBP4,NM_002014
ATP5ME,NM_007100
C15orf61,NM_001143936
TMC7,NM_001160364
ANKRD18B,NM_001013728
TGFBR3,NM_001195683
TSPAN31,NM_001330168
EIF5A2,NM_020390
SGTB,NM_019072
JAK2,NM_001322194
DUSP7,NM_001947
MYL6,NM_021019
NDUFA1,NM_004541
ATP5F1E,NM_006886
CHPF,NM_001195731
THYN1,NM_001037304
IFI27L2,NM_032036
CEP152,NM_001194998
LRRC59,NM_018509
ATRAID,NM_001170795
UBL5,NM_001048241
STOML1,NM_001256672
PKD1L1,NM_138295
TGFBR3L,NM_001195259
ATP6V1G1,NM_004888
BLOC1S4,NM_018366
NGRN,NM_001033088
DOK6,NM_152721
ZFP92,NM_001136273
FADD,NM_003824
RPA3,NM_002947
ATP5IF1,NM_016311
AIP,NM_001302959
NOP10,NM_018648
EFCAB2,NM_001143943
TSHZ1,NM_001308210
C17orf58,NM_001382359
CNTNAP2,NM_014141
CTSD,NM_001909
SLC25A25,NM_001006641
DIRC3,NR_026597
GRK5,NM_005308
CADM2,NM_001167674
C8orf82,NM_001001795
LRRTM3,NM_178011
FHIT,NM_001166243
ARL4C,NM_001282431
PSMC5,NM_001199163
IRF2BP1,NM_015649
TMEFF2,NM_001305134
DDIT3,NM_001195053
SPACA9,NM_001316897
CIPC,NM_033426
LAMTOR4,NM_001008395
PCDHGB6,NM_001386906
SEC11C,NM_001307941
NUDT12,NM_001300741
RPL13A,NM_001270491
C4orf48,NM_001141936
RPS6KA2,NM_001006932
FKBP5,NM_001145775
CCNI2,NM_001039780
SNHG19,NR_132114
GTF2H5,NM_207118
DIRAS2,NM_017594
ZNF713,NM_001366796
MRPS10,NM_018141
EGFL7,NM_016215
ATP1B1,NM_001001787
TICAM2,NM_021649
MPP1,NM_001166460
GSK3A,NM_019884
NEFH,NM_021076
DPH2,NM_001039589
EPN3,NM_017957
BEND5,NM_001302082
HES4,NM_001142467
FAP,NM_001291807
FAM161B,NM_152445
BCAS2,NM_005872
SH3RF3,NM_001099289
RIIAD1,NM_001144956
EIF6,NM_001267810
SNRPB2,NM_003092
ZFAND2B,NM_001270998
NEGR1,NM_173808
TUBA1A,NM_001270399
OXGR1,NM_001346194
BICDL2,NM_001103175
GTF2F1,NM_002096
TSEN34,NM_001077446
GABARAPL2,NM_007285
PPIL6,NM_001111298
KCNV1,NM_014379
NME1,NM_000269
COL12A1,NM_004370
SCOC,NM_001153446
GLA,NM_000169
PDP1,NM_001161778
ZBTB1,NM_001123329
HIGD2A,NM_138820
EIF3I,NM_001394168
MEPCE,NM_001194990
NAA80,NM_001200016
GNAZ,NM_002073
YWHAG,NM_012479
MID2,NM_001382751
GSE1,NM_001134473
ZFPL1,NM_006782
EEF2KMT,NM_001289029
DYNLT3,NM_006520
SMPD1,NM_000543
DPM3,NM_018973
BOLA2B,NM_001039182
RPP25,NM_017793
TWF2,NM_007284
RPL28,NM_000991
ZNF785,NM_152458
RPA2,NM_001286076
TRMT61A,NM_152307
FAM71F2,NA
RNF181,NM_016494
PABPC1L2A,NM_001012977
DGKB,NM_001350705
SLC22A14,NM_001320033
RIT2,NM_001272077
TUFM,NM_001365360
NDUFA8,NM_001318195
CDH12,NM_001317227
LRFN2,NM_020737
FKBP2,NM_001135208
ANGPTL1,NM_001376763
PELI2,NM_021255
TMEM167B,NM_001322248
MAPK3,NM_001040056
ZNF174,NM_001032292
TMEM178B,NM_001195278
TRAPPC2B,NM_001355204
HSPA12B,NM_001197327
ZNF275,NM_001080485
FANK1,NM_001350939
CITED1,NM_001144885
HERPUD1,NM_001010989
FRAT2,NM_012083
NWD2,NM_001144990
ARHGDIG,NM_001176
KCNJ13,NM_001172416
HIST3H2A,NA
TRIR,NM_001329738
CNBD2,NM_001207076
CEBPA,NM_001285829
SNU13,NM_001003796
DOCK11,NM_144658
LDOC1,NM_012317
LRRN2,NM_006338
UTP23,NM_032334
RCN1,NM_002901
GADD45A,NM_001199741
ELOB,NM_007108
C1orf74,NM_152485
GRM1,NM_000838
RANGRF,NM_001177801
SNCG,NM_001330120
ATP6V0C,NM_001198569
SPAG7,NM_004890
CARTPT,NM_004291
MRPL27,NM_016504
PTCH1,NM_000264
DNAJB5,NM_001135004
BEGAIN,NM_001159531
PILRA,NM_013439
NMNAT3,NM_001200047
CENPB,NM_001810
ANKRD34A,NM_001039888
NRP1,NM_001024628
TULP3,NM_001160408
POLR1E,NM_001282766
SCG5,NM_001144757
P4HA1,NM_000917
PPP1R14B,NM_138689
SNHG7,NM_032887
EPHB2,NM_001309192
VPS35,NM_018206
ART3,NM_001130016
PFDN2,NM_012394
ARHGAP18,NM_033515
NRIP3,NM_020645
TMEM33,NM_018126
BORCS8,NM_001145783
C19orf73,NM_018111
ARL6IP5,NM_006407
SORCS1,NM_001013031
RBMS2,NM_001414459
MEA1,NM_001318942
AURKAIP1,NM_001127229
GEMIN6,NM_024775
SLC35F3,NM_001300845
DLGAP3,NM_001080418
RELL2,NM_001130029
SLIT3,NM_001271946
UXT,NM_004182
OCA2,NM_000275
SPANXA2-OT1,NR_037183
NOP53,NM_015710
MAGEE1,NM_020932
PGM2L1,NM_173582
PCBP3,NM_001130141
KCNV2,NM_133497
EFNA3,NM_004952
TMEM86A,NM_153347
SLC52A2,NM_001253815
CCDC96,NM_153376
PHPT1,NM_001135860
WNT10A,NM_025216
FAM87A,NR_103537
NRG1,NM_001159995
RFX5,NM_000449
MYOM1,NM_003803
NPIPA7,NM_001282507
KBTBD12,NM_001370224
C17orf49,NM_001142798
PSMC1,NM_001330212
MUC20,NM_001098516
DGCR6L,NM_033257
IQUB,NM_001282855
SLC25A15,NM_014252
NDUFA4,NM_002489
EPDR1,NM_001242946
NACA,NM_001113201
TAS2R13,NM_023920
CANX,NM_001024649
EIF4B,NM_001300821
MINCR,NR_120682
ADRA1B,NM_000679
PA2G4,NM_006191
ST6GAL2,NM_001142351
CDH26,NM_001348204
TEF,NM_001145398
MAMDC2,NM_001347990
THBS4,NM_001306212
CUBN,NM_001081
TCEAL5,NM_001012979
DEDD2,NM_001270614
MGAT4C,NM_001351282
EFHC2,NM_025184
COL22A1,NM_152888
CDK5R1,NM_003885
NR2F6,NM_005234
PEX12,NM_000286
CLHC1,NM_001135598
CPO,NM_173077
CCDC71,NM_022903
RNH1,NM_002939
DCLRE1C,NM_001033855
ZNF584,NM_001318002
FYCO1,NM_001386421
CCDC142,NM_001365575
FBXO48,NM_001024680
GXYLT2,NM_001080393
GDF10,NM_004962
ATP5MC3,NM_001002256
PAQR8,NM_133367
TRPT1,NM_001033678
PRKD1,NM_001330069
LTB,NM_002341
LRP1B,NM_018557
SMG8,NM_018149
ADAMTS2,NM_014244
EIF1AD,NM_001242481
CEND1,NM_016564
LRGUK,NM_001365700
ST6GALNAC5,NM_001320273
HMGB3,NM_001301228
ENDOG,NM_004435
EEF2,NM_001961
KCNA5,NM_002234
ANTXR2,NM_001145794
LAMP5,NM_001199897
ZNF687,NM_001304763
RRAGC,NM_001271851
CD83,NM_001040280
UBASH3B,NM_001363365
ZBTB7C,NM_001039360
SERPINF1,NM_001329903
AGBL5,NM_001035507
STMN4,NM_001283053
PCDHGA8,NM_014004
DPYS,NM_001385
TOLLIP,NM_001318512
CRISPLD2,NM_031476
CASP6,NM_001226
DLK2,NM_001286655
PDC,NM_002597
CTXN2,NM_001145668
FAM163B,NM_001080515
RPS6,NM_001010
ST6GAL1,NM_001353916
ARF5,NM_001662
KBTBD6,NM_152903
ATP5F1B,NM_001686
C9orf147,NA
TENM3,NM_001080477
ADRA1D,NM_000678
NRG1-IT1,NR_104156
SOSTDC1,NM_015464
F12,NM_000505
SOWAHA,NM_175873
C3orf49,NM_001355236
FAM106C,NM_001348162
CNN1,NM_001299
ITGB8,NM_002214
RPL5,NM_000969
ZPBP,NM_001159878
KCND2,NM_012281
KCNMB3,NM_001163677
TTC30A,NA
QKI,NM_001301085
LACTB2,NM_016027
ALDOA,NM_000034
PRDM8,NM_001099403
TMEM106C,NM_001143841
CHRM1,NM_000738
LYRM9,NM_001076680
MDH2,NM_001282403
ILF3-DT,NM_203300
HNRNPK,NM_001318186
CD63,NM_001040034
CCND3,NM_001136017
DLG5,NM_004747
CD247,NM_000734
IMP3,NM_018285
RND2,NM_005440
NOC4L,NM_001414688
MAGED2,NM_014599
ETFBKMT,NM_001135863
INSYN1,NM_001039614
ARF1,NM_001024226
SUMO2,NM_001005849
KDM2B-DT,NR_183427
ZDHHC22,NM_001364172
NAPB,NM_001283018
PRB2,NM_006248
PSPN,NM_004158
SHANK1,NM_016148
PPA1,NM_021129
HSD11B2,NM_000196
POLE,NM_006231
ATXN7L3B,NM_001136262
PCDHGA7,NM_018920
SYTL3,NM_001009991
BCL7C,NM_001286526
CATSPERG,NM_001330496
LY6D,NM_003695
C1orf115,NM_024709
DPP10,NM_001004360
RASGEF1C,NM_001031799
SLC3A1,NM_000341
CLSTN2,NM_022131
CCDC167,NM_138493
ZBED1,NM_001171135
ACTR3C,NM_001164458
DDRGK1,NM_023935
RPS17,NM_001021
SCRG1,NM_001329597
RNF187,NM_001010858
DKK3,NM_001018057
F8A1,NM_012151
PELO,NM_015946
KIF4B,NM_001099293
POLR2L,NM_021128
SLC7A9,NM_001126335
FAM217B,NM_001190826
WDR1,NM_005112
FABP7,NM_001319039
LXN,NM_020169
COL25A1,NM_001256074
RDH12,NM_152443
KLHL29,NM_025067
FXYD1,NM_001278717
PYDC1,NM_152901
TKFC,NM_001351976
PCK2,NM_001018073
IL18,NM_001243211
DDN,NM_015086
CLN5,NM_001366624
YIF1A,NM_001300861
THRIL,NR_110375
B4GALNT3,NM_173593
IKBIP,NM_153687
CCDC39,NM_181426
TSSC4,NM_001297658
SNHG16,NR_038108
HILPDA,NM_001098786
TMEM147,NM_001242597
MAFF,NM_001161572
ABCA7,NM_019112
UFSP1,NM_001015072
ATOH7,NM_145178
COX8A,NM_004074
TNFRSF19,NM_001204458
HSPA8,NM_006597
NUDT8,NM_001243750
RND1,NM_014470
LDLRAP1,NM_015627
FGF17,NM_001304478
IL17RE,NM_001193380
PLK2,NM_001252226
PAXX,NM_001329678
AKAP5,NM_004857
MAP1LC3B,NM_022818
RHOB,NM_004040
SDF2L1,NM_022044
ANAPC13,NM_001242374
ABLIM2,NM_001130083
GATD3B,NA
CYP3A5,NM_000777
YIPF7,NM_001387382
PCDHA13,NM_018904
XKR7,NM_001011718
KATNAL2,NM_001353899
PPP1CC,NM_001244974
MRPS2,NM_001371401
ALKBH7,NM_032306
RAB25,NM_020387
SLC18A2,NM_003054
SLBP,NM_001306074
SRGAP1,NM_001346201
NPPA,NM_006172
NIFK,NM_032390
SNCAIP,NM_001242935
TCEAL2,NM_080390
BCL2L14,NM_001370268
GADD45GIP1,NM_052850
CCDC178,NM_001105528
TBCE,NM_001079515
LACC1,NM_001128303
OAT,NM_000274
PPP4R4,NM_001348142
CALR,NM_004343
CCT7,NM_001009570
NXPE2,NM_182495
NDUFA12,NM_001258338
VSIG10L,NM_001163922
TAS2R20,NM_176889
IKZF2,NM_001079526
SNAPC2,NM_003083
TMEM115,NM_007024
TFEB,NM_001167827
INSM2,NM_032594
PRR4,NM_001098538
ATF5,NM_001193646
PUF60,NM_001136033
PPP1R17,NM_001145123
NXPH3,NM_007225
BACE2,NM_012105
EXOC8,NM_175876
CKB,NM_001362531
BSCL2,NM_001122955
PYCR3,NM_001329866
IGFBP2,NM_000597
CDH4,NM_001252338
TF,NM_001063
SDK2,NM_001144952
SYT4,NM_020783
SCN4B,NM_001142348
TMEM70,NM_001040613
COX6B1,NM_001863
LRRC8C-DT,NR_033981
LIN7B,NM_001308419
SSR4,NM_001204526
MAP3K14,NM_003954
DNMT3A,NM_001320892
PMFBP1,NM_001160213
HS3ST4,NM_006040
PTP4A3,NM_007079
ZNF804B,NM_181646
PTPMT1,NM_001143984
GPC5,NM_004466
INO80B,NM_031288
PHKA1,NM_001122670
B3GALT4,NM_003782
FBXO45,NM_001105573
ASCL5,NM_001270601
PHB2,NM_001144831
CHGB,NM_001819
CFAP70,NM_001350933
RPL4,NM_000968
LGALS1,NM_002305
SF3B5,NM_031287
ZNF770,NM_014106
CBLN2,NM_182511
GSPT2,NM_018094
CAVIN3,NM_145040
FMOD,NM_002023
STUM,NM_001003665
HYAL2,NM_003773
TCERG1L,NM_174937
FRAT1,NM_005479
FABP6,NM_001040442
TAS2R30,NM_001097643
PTRH1,NM_001002913
NSUN7,NM_001330648
SRP14,NM_001309434
SLC24A1,NM_001254740
CCNO,NM_001024592
NANS,NM_018946
LOH12CR2,NR_024061
PRELID2,NM_138492
TRMT10C,NM_017819
NDUFC1,NM_001184986
ZNF70,NM_021916
ZWINT,NM_001005413
NUDT16L1,NM_001193452
LY6E-DT,NR_026913
RAMAC,NM_031452
BUB1B,NM_001211
CCN3,NM_002514
REP15,NM_001029874
C1orf53,NM_001024594
APOLD1,NM_001130415
KLHL34,NM_153270
TCEAL4,NM_001006935
HCG11,NR_026790
SFR1,NM_001002759
TPT1,NM_001286272
PNRC1,NM_006813
SLC25A3,NM_002635
ROMO1,NM_080748
NDUFB7,NM_004146
EXOSC4,NM_019037
PSMC3,NM_002804
RPS27L,NM_015920
PNPLA7,NM_001098537
GACAT2,NR_120598
ARHGEF38,NM_001242729
FLACC1,NM_001127391
CA1,NM_001128829
COMMD6,NM_001287392
SLC2A12,NM_145176
SLC16A8,NM_001394131
NOTCH4,NM_004557
RBM3,NM_001017430
YIPF3,NM_015388
ATP5PO,NM_001697
COX5B,NM_001862
MYOZ3,NM_001122853
PDGFC,NM_016205
GLB1L,NM_001286423
CFAP206,NM_001031743
SPINT2,NM_001166103
ZNF804A,NM_194250
POU2F2,NM_001207025
PKD2L2,NM_001258448
LRRD1,NM_001045475
LIPT2,NM_001144869
ARL6IP1,NM_001313858
FRMD3,NM_001244959
CENPBD1,NA
POU6F2,NM_001166018
FSTL5,NM_001128427
SEMA3A,NM_006080
MAML2,NM_032427
PLEKHG3,NM_001308147
ANKRD34C,NM_001146341
TCP1,NM_001008897
SNHG3,NR_002909
CTXN1,NM_206833
CKS1B,NM_001826
GLYAT,NM_005838
RGPD4,NM_182588
HCRTR2,NM_001384272
BANF1,NM_001143985
PTPRO,NM_002848
NDUFB11,NM_001135998
PCDHAC1,NM_018898
DYNLL1,NM_001037494
PARK7,NM_001123377
ZNF808,NM_001039886
VWC2,NM_198570
HOPX,NM_001145459
OPN1SW,NM_001385125
HHLA2,NM_001282556
UBA52,NM_001033930
COX6C,NM_004374
DUSP27,NA
SPRY1,NM_001258038
CCK,NM_000729
GRM4,NM_000841
MYL12B,NM_001144944
PCBD1,NM_000281
KIRREL3,NM_001161707
SLC26A5,NM_001167962
IL12RB2,NM_001258214
CUTA,NM_001014433
KIAA1217,NM_001098500
MEIKIN,NM_001278059
PVT1,NR_003367
COX5A,NM_004255
AP4M1,NM_001363671
BRINP3,NM_001317188
TTLL7-IT1,NR_046841
OPRD1,NM_000911
MINDY4B,NM_001351281
CHST8,NM_001127895
PRKD3,NM_005813
ZNHIT1,NM_006349
MRPL47,NM_020409
NPIPB4,NM_001310148
MAD2L1BP,NM_001003690
RSKR,NM_001174103
SEZ6L,NM_001184773
GRHPR,NM_012203
SNX8,NM_013321
CXCL17,NM_198477
CBX4,NM_003655
ZNF468,NM_001008801
BRIP1,NM_032043
TNFSF13B,NM_001145645
ATP6V1F,NM_001198909
TRIM68,NM_001304496
ARPP19,NM_001306191
TRAPPC5,NM_001042461
ENHO,NM_198573
SLC22A1,NM_003057
SLC35F1,NM_001029858
THRB-IT1,NA
RBM4B,NM_001286135
KCNA1,NM_000217
DCC,NM_005215
P2RX7,NM_002562
MGAT2,NM_001015883
C19orf81,NM_001195076
KLHL14,NM_020805
CPT2,NM_000098
