GENE_SYMBOLS,refseq_ids
CYC1,NM_001916
ZNF675,NM_138330
SGK1,NM_001143676
PDZRN4,NM_001164595
SIPA1L3,NM_015073
EIF4G2,NM_001042559
SMG8,NM_018149
KATNAL2,NM_001353899
ZNF487,NM_001355444
EMB,NM_198449
CCND3,NM_001136017
RITA1,NM_001286215
TUBGCP4,NM_001286414
FAU,NM_001997
SCYL1,NM_001048218
BCAS2,NM_005872
LIMK2,NM_001031801
NOP16,NM_001256539
TSR2,NM_001346789
PHLDB2,NM_001134437
MDP1,NM_001199821
NUDCD2,NM_001329991
STMN4,NM_001283053
EIF3I,NM_001394168
FANK1,NM_001350939
LY6E-DT,NR_026913
RPLP2,NM_001004
GABARAP,NM_007278
ETV1,NM_001163147
NT5C,NM_001252377
TMEM167B,NM_001322248
DLK2,NM_001286655
ACTR3C,NM_001164458
ATP5MPL,NA
RAB43,NM_001204883
DPAGT1,NM_001382
KDM2B-DT,NR_183427
SUMO4,NM_001002255
H6PD,NM_001282587
TAF9B,NM_015975
RANBP1,NM_001278639
SCG5,NM_001144757
PRRG1,NM_000950
NEDD9,NM_001142393
GPRASP2,NM_001004051
RYR1,NM_000540
IGSF21,NM_032880
DSTN,NM_001011546
GALNT14,NM_001253826
PRDM6,NM_001136239
TMEM41A,NM_080652
ETS2,NM_001256295
SOWAHA,NM_175873
TMEM54,NM_001329722
TMEM59L,NM_012109
CCDC65,NM_001286957
NAPB,NM_001283018
RPS14,NM_001025070
KCNF1,NM_002236
GSK3A,NM_019884
DDIT3,NM_001195053
BORCS6,NM_017622
TMEM106C,NM_001143841
LAMP5,NM_001199897
BLOC1S4,NM_018366
CCDC144A,NM_001382000
KLHDC8B,NM_173546
RBMS2,NM_001414459
SAC3D1,NM_001367485
ZNF597,NM_152457
MIS18BP1,NM_018353
GPATCH3,NM_022078
ING1,NM_001267728
CDKN2D,NM_001800
VAMP1,NM_001297438
PRKG1,NM_001098512
MCRIP1,NM_001093767
CHCHD5,NM_001304353
QPCT,NM_012413
MRPS2,NM_001371401
CHCHD4,NM_001098502
TMEM19,NM_018279
SVIP,NM_001320340
SYT11,NM_152280
PCED1B,NM_001281429
TMEM205,NM_001145416
ZNF629,NM_001080417
CROCC,NM_014675
TPBG,NM_001166392
EFCAB12,NM_207307
ADRA1D,NM_000678
BEX3,NM_001282674
SYT4,NM_020783
MYL6B,NM_001199629
IMPDH2,NM_000884
PELO,NM_015946
SSU72,NM_014188
FAM71F2,NA
RPLP0,NM_001002
OXGR1,NM_001346194
ROPN1L,NM_001201466
GGN,NM_152657
LSM14B,NM_014054
ZNHIT2,NM_014205
CCNG1,NM_001364015
DDT,NM_001084392
BEX1,NM_018476
SLC52A2,NM_001253815
AMIGO1,NM_020703
CELSR2,NM_001408
HIGD1A,NM_001099668
TNFSF4,NM_001297562
YIPF7,NM_001387382
POP4,NM_006627
TUBA1A,NM_001270399
RPS2,NM_002952
SYT12,NM_001177880
KLF6,NM_001008490
ITM2A,NM_001171581
KCNJ4,NM_004981
ALKBH5,NM_017758
TF,NM_001063
ARL4A,NM_001037164
EIF6,NM_001267810
MESP1,NM_018670
MRPL35,NM_001363782
GPR27,NM_018971
CANX,NM_001024649
ABCA7,NM_019112
CEBPA,NM_001285829
RPLP1,NM_001003
ASNSD1,NM_001353497
BICC1,NM_001080512
CMPK2,NM_001256477
FRMD3,NM_001244959
ANKRD10-IT1,NA
POLR1E,NM_001282766
IRF2BP1,NM_015649
POLD2,NM_001127218
DDX28,NM_018380
IGFBP6,NM_002178
JAGN1,NM_001363890
GON7,NM_032490
ZMAT2,NM_144723
RCC1,NM_001048194
NGRN,NM_001033088
MCM3,NM_001270472
DAPK2,NM_001363730
TMEM198,NM_001005209
LOR,NA
MAP7D1,NM_001286365
MRPL40,NM_001318151
SATL1,NM_001012980
BLOC1S3,NM_212550
CLIP2,NM_003388
CENPB,NM_001810
DDN,NM_015086
HCRTR2,NM_001384272
POLE4,NM_019896
SEC61B,NM_006808
UQCRH,NM_001297565
NINL,NM_001318226
KCNK7,NM_005714
CACNA1A,NM_000068
RPL10A,NM_007104
KEAP1,NM_012289
LRRC1,NM_018214
C14orf119,NM_017924
SNU13,NM_001003796
DMGDH,NM_013391
MICOS10,NM_001032363
EEF2,NM_001961
CHST2,NM_004267
TEF,NM_001145398
LYSMD2,NM_001143917
PSMB10,NM_002801
PHKA1,NM_001122670
ZFAND2B,NM_001270998
STUM,NM_001003665
RPS15,NM_001018
ANKRD18A,NM_001331100
PCP4,NM_006198
TAS2R10,NM_023921
CCDC142,NM_001365575
VGF,NM_003378
HYDIN,NM_001198542
FIS1,NM_016068
VSIG10L,NM_001163922
EPDR1,NM_001242946
SLC39A1,NM_001271957
IRF2BPL,NM_024496
FAM50B,NM_012135
PHB,NA
KCNV1,NM_014379
COPS9,NM_001163424
TAS2R20,NM_176889
SRSF3,NM_003017
DSCAML1,NM_001367904
UBE2M,NM_003969
FUNDC1,NM_173794
CCDC96,NM_153376
NAA16,NM_001110798
GDF10,NM_004962
KCNV2,NM_133497
ANKRD65,NM_001145210
AMPD2,NM_001257361
LSM3,NM_014463
PEX12,NM_000286
ADGRB2,NM_001294335
MRPL10,NM_145255
NAXE,NM_144772
EDA,NM_001005609
CERS4,NM_024552
RPL13,NM_000977
HSPB8,NM_014365
TMEM158,NM_015444
CREB3L1,NM_052854
DNAH11,NM_001277115
ZNF770,NM_014106
CYSTM1,NM_032412
SLC25A43,NM_145305
TBCE,NM_001079515
TIMM8B,NM_012459
TAS2R13,NM_023920
DIRAS2,NM_017594
HINT1,NM_005340
ATP6V0C,NM_001198569
DYNLT3,NM_006520
YIF1A,NM_001300861
POU6F2,NM_001166018
RILP,NM_031430
ARL6IP4,NM_001002251
PET117,NM_001164811
PRELID1,NM_001271828
GCC1,NM_024523
ROS1,NM_001378891
GYS1,NM_001161587
COX4I1,NM_001318786
COL13A1,NM_001130103
PLS3,NM_001136025
POLR2I,NM_006233
HES4,NM_001142467
CALR,NM_004343
CUZD1,NM_022034
CDH26,NM_001348204
PMFBP1,NM_001160213
CDKL1,NM_001282236
GPATCH4,NM_001396855
RAG1,NM_000448
RPS4X,NM_001007
ACOT4,NM_152331
EPN3,NM_017957
POLR3K,NM_016310
ANKRD30BL,NM_001024655
NEDD1,NM_001135175
FBXW5,NM_018998
BEX2,NM_001168399
INTS5,NM_030628
NEDD8,NM_006156
THSD1,NM_018676
ANKRD34A,NM_001039888
CAPNS1,NM_001003962
NBL1,NM_001204084
SPRN,NM_001012508
SCO2,NM_001169109
UQCC3,NM_001085372
SNX8,NM_013321
AIMP2,NM_001326606
FAM122A,NA
KCTD14,NM_001282406
IKBIP,NM_153687
ALDH1A1,NM_000689
MDH2,NM_001282403
HSPA13,NM_006948
EEF1B2,NM_001037663
C19orf53,NM_014047
RPL22L1,NM_001099645
FYCO1,NM_001386421
VDAC3,NM_001135694
FTL,NM_000146
VWC2L,NM_001080500
CEND1,NM_016564
ZNF550,NM_001039654
HNRNPK,NM_001318186
ATP1B1,NM_001001787
SLC25A4,NM_001151
HES1,NM_005524
RNF187,NM_001010858
SMIM18,NM_001206847
PNCK,NM_001039582
DPH6-DT,NR_038251
ZNRD1,NA
S100A6,NM_014624
CPNE4,NM_001289112
GPR22,NM_005295
MAPK3,NM_001040056
KCNAB1,NM_001308217
NDUFAF8,NM_001086521
ART3,NM_001130016
SCOC,NM_001153446
RPS19,NM_001022
TFEB,NM_001167827
LKAAEAR1,NM_001007125
SNCAIP,NM_001242935
LACTB2,NM_016027
IMPG2,NM_016247
NRG1-IT1,NR_104156
SOD2,NM_000636
CTU2,NM_001012759
RPS9,NM_001013
ATP1A3,NM_001256213
SERPINF1,NM_001329903
ARL6IP1,NM_001313858
RCN1,NM_002901
TMEM30A,NM_001143958
A1BG,NM_130786
ATMIN,NM_001300728
PHLDA3,NM_012396
C12orf42,NM_001099336
PYCR1,NM_001282279
ARF5,NM_001662
RPS16,NM_001020
RPL14,NM_001034996
CLEC11A,NM_002975
TUBA1C,NM_001303114
PPP1CC,NM_001244974
RPP21,NM_001199120
LPL,NM_000237
KCNJ11,NM_000525
RPL4,NM_000968
PSMC5,NM_001199163
PCYOX1L,NM_001301054
ANKRD45,NM_198493
TMC7,NM_001160364
CTDNEP1,NM_001143775
GPS1,NM_001321089
NT5E,NM_001204813
PAIP2B,NM_020459
IFITM2,NM_006435
ZFAND5,NM_001102420
RPS25,NM_001028
APOLD1,NM_001130415
PRPF19,NM_014502
AKAP5,NM_004857
CCDC127,NM_145265
HYOU1,NM_001130991
SLC25A45,NM_001077241
GPX4,NM_001039847
CLSTN2,NM_022131
SUSD4,NM_001037175
SPATA17,NM_001375655
RPL19,NM_000981
DCTN3,NM_001281425
PANK4,NM_018216
PGRMC1,NM_001282621
CDH7,NM_001317214
PTRH1,NM_001002913
SLC39A11,NM_001159770
FAM217B,NM_001190826
EIF5A2,NM_020390
MPP1,NM_001166460
DNAJC3-DT,NR_132117
ASTN2,NM_001184734
RBM3,NM_001017430
BUB3,NM_001007793
PNPLA7,NM_001098537
DRAIC,NR_026979
ARL4D,NM_001661
PABPC1L2A,NM_001012977
EXOC8,NM_175876
CRISPLD2,NM_031476
CD247,NM_000734
NDUFA6,NM_002490
TMEM151A,NM_153266
HPCAL4,NM_001282396
PRNP,NM_000311
ADAMTS1,NM_006988
GET3,NM_001371488
FASN,NM_004104
SERF2,NM_001018108
ZNF468,NM_001008801
MZT2B,NM_001330282
XXYLT1,NM_001308069
HMGB3,NM_001301228
MITF,NM_000248
SMIM26,NM_001348957
TMEM126A,NM_001244735
SAT2,NM_001320845
SOSTDC1,NM_015464
NUDT11,NM_018159
DPP10,NM_001004360
FICD,NM_007076
TACC3,NM_001410699
IL1RL2,NM_001351446
XIST,NR_001564
CHRM5,NM_001320917
FRAT2,NM_012083
INSYN1,NM_001039614
PCDHA13,NM_018904
MRPL36,NM_032479
SLC24A1,NM_001254740
PFDN2,NM_012394
RNF26,NM_032015
LRRC59,NM_018509
FSCN1,NM_003088
UFC1,NM_016406
GTF2IRD1,NM_001199207
DNAJB7,NM_145174
THRB-IT1,NA
RHOB,NM_004040
ATRAID,NM_001170795
H2AFX,NA
PSRC1,NM_001005290
CREB3L2,NM_001253775
MROH7,NM_001039464
ASIC2,NM_001094
IQUB,NM_001282855
ENDOG,NM_004435
PCDHGB6,NM_001386906
ZSCAN31,NM_001135215
RHEBL1,NM_001303126
ZNF593,NM_015871
RRAGC,NM_001271851
AMD1,NM_001033059
RBM47,NM_001098634
MGAT2,NM_001015883
LRRC66,NM_001024611
PI4K2B,NM_018323
KIF13A,NM_001105566
HAR1A,NR_003244
SYNGR3,NM_004209
DNAJA2,NM_005880
RACK1,NM_006098
SLC30A1,NM_021194
SNAPIN,NM_012437
ZNF304,NM_001290318
NMNAT3,NM_001200047
GLYAT,NM_005838
SNHG8,NR_003584
GPR6,NM_001286099
UTRN,NM_001375323
MRPL51,NM_016497
RPL9,NM_000661
XKR7,NM_001011718
RTL10,NM_024627
HHLA2,NM_001282556
DNAH12,NM_001291661
ZNF70,NM_021916
SPTY2D1OS,NA
LTBP1,NM_000627
ZNF511,NM_145806
ZNF713,NM_001366796
NOP53,NM_015710
ELOF1,NM_001363673
ANKRD31,NM_001164443
EFNA3,NM_004952
PNRC1,NM_006813
GPR162,NM_014449
RNF7,NM_001201370
IGFBP2,NM_000597
GAL3ST2,NM_022134
CXorf40B,NA
ZNF724,NM_001355404
SNHG19,NR_132114
ZNF831,NM_001384354
LYSMD1,NM_001136543
TCP1,NM_001008897
BCL2L14,NM_001370268
SLC3A1,NM_000341
MIEN1,NM_001330206
BCAN,NM_021948
ATXN7L3B,NM_001136262
CBX4,NM_003655
NEFH,NM_021076
IFITM3,NM_021034
PTCH1,NM_000264
MAN1B1-DT,NR_027447
IDI1,NM_001317955
ZNF416,NM_001353405
C12orf10,NA
ARHGAP28,NM_001010000
ERFE,NM_001291832
SRGAP1,NM_001346201
PAQR8,NM_133367
C5orf56,NA
C9orf116,NA
HCRTR1,NM_001525
UHMK1,NM_001184763
TMEM70,NM_001040613
SLC22A13,NM_004256
KLF5,NM_001286818
RBM4B,NM_001286135
ATOH7,NM_145178
PRDM8,NM_001099403
TUFM,NM_001365360
SLC25A22,NM_001191060
RSAD1,NM_018346
RPS18,NM_022551
LRRN2,NM_006338
CKB,NM_001362531
CYP51A1,NM_000786
NRP1,NM_001024628
FBXO45,NM_001105573
NMNAT1,NM_001297778
ATP5MD,NA
CRTAC1,NM_001206528
DENND2A,NM_001318052
FBXL15,NM_001387294
PRIM1,NM_000946
LENG1,NM_024316
OST4,NM_001134693
NAA38,NM_001320924
CHCHD10,NM_001301339
KBTBD6,NM_152903
RPL13A,NM_001270491
ITPR1-DT,NR_108075
NSUN7,NM_001330648
RPS7,NM_001011
NAMA,NR_102270
KRT10,NM_000421
RAB27A,NM_004580
CTXN3,NM_001048252
RPL26L1,NM_001317980
IL18,NM_001243211
COX14,NM_001257133
RPS15A,NM_001019
SPDYE21P,NA
PCCA-DT,NR_132422
COA7,NM_023077
POLE,NM_006231
DALRD3,NM_001009996
AIP,NM_001302959
CDH20,NM_031891
DLG5,NM_004747
PHYHIP,NM_001099335
MAD2L1BP,NM_001003690
ATP5MC3,NM_001002256
ADRA1B,NM_000679
PTCHD4,NM_001013732
ADAP2,NM_001346712
C1orf56,NM_017860
IDS,NM_000202
UPK2,NM_006760
RBIS,NM_001099670
PDLIM2,NM_001368120
C5orf24,NM_001135586
TKFC,NM_001351976
ARPP19,NM_001306191
PCDHGA7,NM_018920
OR9Q1,NM_001005212
ADAMTS2,NM_014244
F8A1,NM_012151
ARHGAP18,NM_033515
MEIKIN,NM_001278059
COX7C,NM_001867
ST6GAL2,NM_001142351
HS3ST4,NM_006040
C19orf48,NA
EMD,NM_000117
SNHG16,NR_038108
IKZF2,NM_001079526
PCDH8,NM_002590
JMJD8,NM_001005920
RPL23,NM_000978
SNHG7,NM_032887
RAB37,NM_001006637
RSKR,NM_001174103
LAMB3,NM_000228
ZPBP,NM_001159878
RPL8,NM_000973
COL10A1,NM_000493
NHP2,NM_001034833
LMF1,NM_001352017
CENPX,NM_001271006
PIM2,NM_006875
GLYCTK,NM_001144951
PARS2,NM_152268
DKK3,NM_001018057
CLDN9,NM_020982
NAP1L2,NM_021963
SMIM15,NM_001048249
LRRC24,NM_001024678
RPL34,NM_000995
B3GNT2,NM_001319075
NEURL3,NM_001080535
E2F1,NM_005225
MCRIP2,NM_001331229
C3orf49,NM_001355236
RHO,NM_000539
TSHZ2,NM_001193421
HCG11,NR_026790
RAC1,NM_006908
B4GALNT1,NM_001276468
CHMP1A,NM_001083314
PUSL1,NM_001346116
TMEM115,NM_007024
MAP1LC3B,NM_022818
METTL1,NM_005371
FANCF,NM_022725
HOPX,NM_001145459
MRPS6,NM_032476
SEMA3A,NM_006080
PSMB6,NM_001270481
SUMO3,NM_001286416
GGCX,NM_000821
OAT,NM_000274
KRTAP5-11,NM_001005405
RPL17,NM_000985
CSTB,NM_000100
GSPT2,NM_018094
ZNF672,NM_024836
SLC16A6,NM_001174166
MEA1,NM_001318942
HIST3H2A,NA
TKT,NM_001064
RPL39,NM_001000
LXN,NM_020169
EFCAB8,NM_001143967
RPL32,NM_000994
CIAO2B,NM_016062
LRMDA,NM_001305581
ZNF695,NM_001204221
CACHD1,NM_001293274
ENPP6,NM_153343
ROR1,NM_001083592
PLCXD3,NM_001005473
TRNP1,NM_001013642
LAMA3,NM_000227
DCDC2,NM_001195610
FGFBP3,NM_152429
RBFOX3,NM_001025448
GABARAPL2,NM_007285
EI24,NM_001007277
RPA3,NM_002947
ATP5MC2,NM_001002031
LAMTOR3,NM_001243736
BRIP1,NM_032043
C2orf15,NM_001317992
LSM7,NM_016199
MRPL14,NM_001318767
NME2,NM_001018137
ARMT1,NM_001286562
WIPF1,NM_001077269
RNF133,NM_139175
TMTC2,NM_001320321
NHLRC1,NM_198586
SLC8B1,NM_001330466
C17orf58,NM_001382359
RPL10,NM_001256577
UPP2,NM_001135098
DNAH14,NM_001145154
ACMSD,NM_001307983
RPS23,NM_001025
RPL38,NM_000999
WDR88,NM_173479
TUBA4A,NM_001278552
SLC35B2,NM_001286509
MAP3K14,NM_003954
MRPL50,NM_019051
ADRB1,NM_000684
GCHFR,NM_005258
SNX31,NM_001363720
ZNF841,NM_001136499
CHPF,NM_001195731
RLIM,NM_016120
CES4A,NM_001190201
FURIN,NM_001289823
ERBB4,NM_001042599
PFDN5,NM_002624
COL19A1,NM_001858
ST8SIA2,NM_001330416
MRPL55,NM_001321284
NRG1,NM_001159995
PCDHGA1,NM_018912
RPL36AL,NM_001001
FAM162B,NM_001085480
CDCA5,NM_080668
RPL35A,NM_000996
SPRYD4,NM_207344
ATP5PF,NM_001003696
TWNK,NM_001163812
FMC1,NM_197964
IL17RE,NM_001193380
GJD2,NM_020660
RPL27A,NM_000990
LAGE3,NM_006014
SCRG1,NM_001329597
ATP5MGL,NM_001165877
NOCT,NM_012118
PPP1R17,NM_001145123
GATD3B,NA
IFIT3,NM_001031683
LGALSL,NM_014181
UBE2Q1,NM_017582
PRR29,NM_001164257
RTN4RL2,NM_178570
SFTA1P,NR_027082
DPM3,NM_018973
RC3H1-IT1,NA
PLEKHG3,NM_001308147
ADTRP,NM_001143948
ARHGDIG,NM_001176
ANKRD18B,NM_001013728
ARSJ,NM_001354210
CCT7,NM_001009570
SLC25A18,NM_001303484
PDC,NM_002597
C8orf86,NA
NDUFB10,NM_004548
RPL11,NM_000975
TOX,NM_014729
PTRHD1,NM_001013663
OVCH1,NM_001353179
FKBP1A,NM_000801
FGF10,NM_004465
KIAA1211,NA
DXO,NM_001371205
NXT1,NM_013248
SERPINE3,NM_001101320
NR1D2,NM_001145425
FAM163B,NM_001080515
C17orf67,NM_001085430
PTP4A3,NM_007079
RPS3,NM_001005
SURF1,NM_001280787
MUC20,NM_001098516
CPLX1,NM_006651
ANKRD40,NM_052855
CCDC178,NM_001105528
SGMS2,NM_001136257
NUDT16L1,NM_001193452
CHST13,NM_152889
EPHA7,NM_001288629
KIAA1217,NM_001098500
RTL8B,NM_001078173
CDKN1B,NM_004064
SLC18A2,NM_003054
RBP5,NM_001329454
PPM1J,NM_005167
IGFBP7,NM_001253835
TBXAS1,NM_001061
HSP90AA1,NM_001017963
CHCHD1,NM_203298
AGBL5,NM_001035507
PRPH2,NM_000322
NRK,NM_198465
ZNF860,NM_001137674
SPRY2,NM_001318536
STMND1,NM_001190766
PRRT1,NM_001363780
PREX2,NM_024870
COX7B,NM_001866
PGLYRP1,NM_005091
SLC38A11,NM_001199148
AP1S2,NM_001272071
PTK7,NM_001270398
RASEF,NM_152573
LRRC8C-DT,NR_033981
SLC16A3,NM_001042422
DNAJA1,NM_001314039
ADAMTS17,NM_139057
SLC5A2,NM_003041
CCNI2,NM_001039780
PPEF2,NM_006239
PET100,NM_001171155
SLC26A5,NM_001167962
PCBD1,NM_000281
PKP3,NM_001303029
ZNF804B,NM_181646
SPATA2,NM_001135773
TUNAR,NM_001416131
SPACA9,NM_001316897
ATP5F1B,NM_001686
SCN4B,NM_001142348
SPINK8,NM_001080525
TTLL9,NM_001008409
POLD1,NM_001256849
KIF11,NM_004523
DOHH,NM_001145165
FRAS1,NM_001166133
BEND5,NM_001302082
FDXACB1,NM_138378
CHRNB1,NM_000747
VSTM2A,NM_001301009
AKT3-IT1,NR_046761
KLHL29,NM_025067
PRDX5,NM_001358511
SOX6,NM_001145811
RANGRF,NM_001177801
CCDC107,NM_001195200
HSPA5,NM_005347
PFDN6,NM_001185181
SNCG,NM_001330120
TMEFF2,NM_001305134
RPL23A,NM_000984
HAAO,NM_012205
SNAI3,NM_178310
MYOCOS,NM_001368164
CFAP53,NM_145020
CLDN20,NM_001001346
EVI2B,NM_006495
ZMAT3,NM_001375824
SLC22A1,NM_003057
MORN2,NM_001145450
MISP3,NM_001291291
KCNA1,NM_000217
RPL7,NM_000971
BAD,NM_004322
OR2L5,NM_001258284
ANKMY1,NM_001282771
FN1,NM_001306129
LAMA4,NM_001105206
CARTPT,NM_004291
SLC35F1,NM_001029858
CASQ1,NM_001231
SLIRP,NM_001267863
FGF17,NM_001304478
GMFB,NM_004124
USH2A,NM_007123
INSM2,NM_032594
RNU6ATAC35P,NR_157260
ATP12A,NM_001185085
RTL1,NM_001134888
ABHD3,NM_001308256
SRP14,NM_001309434
P2RY14,NM_001081455
FAM171A2,NM_198475
ZNF423,NM_001271620
OR2L2,NM_001004686
PYGO2,NM_138300
MGMT,NM_002412
RIOX1,NM_024644
TUBB8,NM_001164154
TAS2R30,NM_001097643
GTF3C6,NM_138408
MROH6,NM_001100878
TIMM17B,NM_001167947
ATOX1,NM_004045
PRR7,NM_001174101
ZNF687,NM_001304763
SUN2,NM_001199579
FOXP2,NM_001172766
C12orf40,NM_001031748
SLC25A15,NM_014252
MORF4L1,NM_001265603
HPYR1,NR_026684
SYN3,NM_001135774
GBE1,NM_000158
RNF148,NM_198085
ELK1,NM_001114123
DANCR,NR_024031
RPL30,NM_000989
F12,NM_000505
RAB31,NM_006868
MYL12B,NM_001144944
LRP1B,NM_018557
FRMPD2,NM_001017929
YOD1,NM_001276320
ZNF536,NM_001352260
BANF1,NM_001143985
HCK,NM_001172129
TEX15,NM_001350162
DBP,NM_001352
SLC25A11,NM_001165417
HINT2,NM_032593
RPL12,NM_000976
DNAI1,NM_001281428
LNCSRLR,NR_146297
ALDOA,NM_000034
PLOD2,NM_000935
SLC2A3,NM_006931
SEM1,NM_001201450
PUF60,NM_001136033
GNG3,NM_012202
HIGD2A,NM_138820
MEIG1,NM_001080836
CHEK2,NM_001005735
RPS21,NM_001024
SRPX,NM_001170750
GNRH1,NM_000825
TXN,NM_001244938
TAS2R19,NM_176888
CXXC4,NM_025212
GRM4,NM_000841
GFRA1,NM_001145453
MAIP1,NM_001369399
RFPL1,NM_001393612
UQCR11,NM_006830
TAS2R8,NM_023918
TOMM7,NM_019059
TNR,NM_001328635
IQCF1,NM_152397
LRATD1,NM_001291410
NPIPB9,NM_001287250
NDUFA4,NM_002489
TRAPPC2B,NM_001355204
DCTPP1,NM_024096
HCG27,NR_026791
LTB,NM_002341
SMCR5,NM_144774
SORCS2,NM_020777
MOXD1,NM_015529
GACAT2,NR_120598
CITED2,NM_001168388
FEM1B,NM_015322
PRKD3,NM_005813
CNBD2,NM_001207076
ARL4C,NM_001282431
FAIM2,NM_012306
IL6ST,NM_001190981
LMNB1-DT,NR_134485
IQCK,NM_001305121
RGPD4,NM_182588
LRRIQ3,NM_001105659
NDUFS6,NM_004553
DACT1,NM_001079520
TCTEX1D1,NA
CTXN1,NM_206833
MAFG-DT,NA
MRPL54,NM_172251
BTG1,NM_001731
SIAH3,NM_198849
PRKCD,NM_001316327
NOTCH2NLA,NM_001364006
KLHL34,NM_153270
SLC10A3,NM_001142391
NME1,NM_000269
CDCA7L,NM_001127370
RPL36A,NM_001199972
MICOS13,NM_001308240
TRPV1,NM_018727
ATAD3C,NM_001039211
GCNT7,NM_080615
ITGB8,NM_002214
THRIL,NR_110375
RPS5,NM_001009
C10orf90,NM_001004298
SNHG6,NR_002599
TSBP1,NM_001286474
ZBTB7C,NM_001039360
DGCR6L,NM_033257
COL22A1,NM_152888
CFTR,NM_000492
RIN2,NM_001242581
INSRR,NM_014215
C17orf49,NM_001142798
GPR12,NM_005288
CHAC2,NM_001008708
WDR86,NM_001284260
SPRED1,NM_152594
ANKEF1,NM_001303472
FMNL3,NM_001367835
SLIT3,NM_001271946
EPOP,NM_001130677
TMEM256,NM_152766
PRDM12,NM_021619
CCK,NM_000729
FAM229A,NM_001167676
RBP4,NM_001323517
TMEM258,NM_014206
ABCB1,NM_000927
ZBTB18,NM_001278196
RPL35,NM_007209
TMEM147,NM_001242597
COX7A1,NM_001864
POU2F2,NM_001207025
PLEKHG1,NM_001029884
TMEM47,NM_031442
PYDC1,NM_152901
BACE2,NM_012105
TMEM97,NM_014573
SPSB2,NM_001146316
DOC2B,NM_003585
C12orf57,NM_001301834
PCDHGA8,NM_014004
SHC4,NM_203349
HSPB3,NM_006308
PKD2L2,NM_001258448
RAB33A,NM_004794
TMEM106A,NM_001291586
PRKD2,NM_001079880
TMED7,NM_181836
TMEM177,NM_001105198
DNAJA4,NM_001130182
SH3RF3,NM_001099289
WNT10A,NM_025216
PDIA4,NM_001371244
CDC42-IT1,NA
NFIA,NM_001134673
CALM1,NM_001166106
TMEM81,NM_203376
KIRREL2,NM_001329530
LRRC29,NA
MRPL46,NM_022163
JSRP1,NM_144616
ETFB,NM_001014763
TENM1,NM_001163278
PPFIBP2,NM_001256568
GLB1L,NM_001286423
TFPT,NM_001321792
CRYBG1,NM_001371242
HRK,NM_003806
TNFAIP8,NM_001077654
OTUD1,NM_001145373
RGS14,NM_001366617
PHPT1,NM_001135860
EHF,NM_001206615
CBR3,NM_001236
ZNF346-IT1,NA
CCDC151,NA
TLCD3B,NM_001318504
ADCY10,NM_001167749
NDN,NM_002487
ZNF584,NM_001318002
TNFSF13B,NM_001145645
KLHL14,NM_020805
SFMBT2,NM_001018039
RPS10,NM_001014
SLC51A,NM_152672
SCARNA9,NR_002569
NXPE2,NM_182495
RASL11B,NM_023940
LAMTOR2,NM_001145264
IMP3,NM_018285
FAM71E1,NA
ZNF581,NM_016535
TCEAL5,NM_001012979
CPT1B,NM_001145134
MCC,NM_001085377
BICDL2,NM_001103175
MAF,NM_001031804
RPS13,NM_001017
ETFBKMT,NM_001135863
UQCRB,NM_001199975
H1F0,NA
TCEAL2,NM_080390
ASPN,NM_001193335
OPN5,NM_001030051
TAS2R31,NM_176885
AVPI1,NM_021732
MINDY4B,NM_001351281
RPS3A,NM_001006
DRICH1,NM_016449
TYMP,NM_001113755
IER5L,NM_203434
ODC1-DT,NR_110597
SPAG5,NM_006461
PADI2,NM_007365
UQCRQ,NM_014402
CFL1,NM_005507
TAGAP,NM_001278733
BOLA2B,NM_001039182
SPON2,NM_001128325
ZNF174,NM_001032292
TUBB2A,NM_001069
MRPL53,NM_053050
SLC7A9,NM_001126335
TUBB3,NM_001197181
PHKG1,NM_001258459
SNAPC2,NM_003083
HILPDA,NM_001098786
C4orf51,NM_001080531
INSYN2A,NM_001039762
SEPTIN5,NM_001009939
MUC12,NM_001164462
SPDYE5,NM_001099435
DNAH10OS,NM_001039894
COX17,NM_001382002
REP15,NM_001029874
THAP10,NM_020147
SETD9,NM_001171990
FMOD,NM_002023
UQCR10,NM_001003684
SLC22A18AS,NM_001302862
ZFAS1,NR_003604
OPN1SW,NM_001385125
LACC1,NM_001128303
RTL8A,NM_001078172
TPT1,NM_001286272
PCDH11X,NM_001168360
SDF2L1,NM_022044
LDLRAP1,NM_015627
GCNA,NM_052957
ASCL5,NM_001270601
FAM87A,NR_103537
RASGEF1C,NM_001031799
RPS26,NM_001029
GPR34,NM_001033513
TTC36,NM_001080441
NDUFA8,NM_001318195
CPT2,NM_000098
CKS1B,NM_001826
ACER1,NM_133492
PCK2,NM_001018073
MEG9,NR_047664
NCDN,NM_001014839
RBP2,NM_004164
SLITRK4,NM_001184749
NINJ2,NM_001294345
SNHG3,NR_002909
PDLIM3,NM_001114107
ASGR1,NM_001197216
CACYBP,NM_001007214
ARHGEF38,NM_001242729
SLC25A25,NM_001006641
VSIR,NM_022153
PKP2,NM_001005242
CEL,NM_001807
ITGA8,NM_001291494
BAP1,NM_001410772
NOP10,NM_018648
CFAP54,NM_001306084
POLR1C,NM_001318876
NMUR2,NM_020167
ATP5IF1,NM_016311
COL8A1,NM_001850
SLC30A2,NM_001004434
NEAT1,NR_002802
RPL26,NM_000987
MAP3K15,NM_001001671
CIART,NM_001300838
SF3B5,NM_031287
